,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:DAIC,DAIC,"CID HoldCo, Inc.",,streaming,stock,['common'],94961148.02373706,USD,8.67,100,1,false,0,USD,-47.23067559342666,405428,,-0.4929,-138.69249394673125,0.0,Miscellaneous,Miscellaneous,america,,7.6906792521549106
1,NASDAQ:LIMN,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,streaming,stock,['common'],246618728.37831324,USD,9.48,100,1,false,0,USD,-42.89156626506024,684271,,-0.2868,-46.02851323828921,0.0,Health technology,Health Technology,america,,1.0727724213529484
2,NASDAQ:GNLN,GNLN,"Greenlane Holdings, Inc.",,streaming,stock,['common'],5458611877.0,USD,3.08,100,1,false,0,USD,-41.334819517905544,1104760,,-5850.4725,92.53531373643298,0.0,Distribution services,Distribution Services,america,,0.9984552784650297
3,NASDAQ:WFF,WFF,WF Holding Limited,wf-limited,streaming,stock,['common'],100508099.99999999,USD,3.99,100,1,false,0,USD,-39.90963855421686,27506125,,,,0.0,Process industries,Process Industries,america,,27.537153864975057
4,NASDAQ:ACHV,ACHV,"Achieve Life Sciences, Inc.",achieve-life-science,streaming,stock,['common'],77347706.29059829,USD,2.23,100,1,false,0,USD,-36.46723646723646,13058365,,-1.3387,-4.025176781412703,0.0,Health technology,Health Technology,america,1.0,38.77230503194513
5,NASDAQ:LYRA,LYRA,"Lyra Therapeutics, Inc.",,streaming,stock,['common'],12073888.11584454,USD,9.11,100,1,false,0,USD,-31.913303437967123,747493,,-60.7115,2.7082682307316293,0.0,Health technology,Health Technology,america,2.0,4.656287978691126
6,NASDAQ:EPSM,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,streaming,stock,['common'],206139441.56000003,USD,15.34,100,1,false,0,USD,-29.826166514181153,75579,,,,0.0,Distribution services,Distribution Services,america,,0.8081465846319666
7,NASDAQ:UHG,UHG,"United Homes Group, Inc",united-homes,streaming,stock,['common'],176393185.49086162,USD,3.01,100,1,false,0,USD,-21.409921671018285,1169150,4.514774261286935,0.6667,-88.26604245133585,0.0,Consumer durables,Consumer Durables,america,,8.529384299775593
8,NASDAQ:JFBR,JFBR,Jeffs' Brands Ltd,jeffs-brands-ltd,streaming,stock,['common'],3597002.4213075065,USD,6.5,100,1,false,0,USD,-21.307506053268764,195697,,-11.3074,77.59322450370757,0.0,Consumer durables,Consumer Durables,america,,0.2925170727772513
9,AMEX:FLYX,FLYX,"flyExclusive, Inc.",flyexclusive,streaming,stock,['common'],176285089.8194946,USD,2.2,100,1,false,0,USD,-20.57761732851985,113145,,-1.2409,-4102.903225806451,0.0,Transportation,Transportation,america,2.0,11.321632628555989
