,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:PLAG,PLAG,Planet Green Holdings Corp.,planet-green,streaming,stock,['common'],442.10413541889864,0.7852,10000,1,false,0,USD,-66.58723404255319,3495958,17114377.0,USD,,-0.9674,66.21498917370957,0.0,Consumer non-durables,Consumer Non-Durables,america,,6.2664154812435475
1,NASDAQ:PCSA,PCSA,"Processa Pharmaceuticals, Inc.",processa-pharmaceuticals,streaming,stock,['common'],292.69500000000005,0.26,10000,1,false,0,USD,15.504220346512668,575480654,3089933.0964015992,USD,,-3.0779,52.33382890416899,0.0,Health technology,Health Technology,america,2.0,106.91255821147908
2,NASDAQ:CERO,CERO,"CERo Therapeutics Holdings, Inc.",,streaming,stock,['common'],194.41545893719808,19.83,100,1,false,0,USD,188.7303436225975,57439050,3544520.0,USD,,-498.8048,46.28189885413974,0.0,Health technology,Health Technology,america,1.5,671.5026019402584
3,AMEX:AIM,AIM,AIM ImmunoTech Inc.,,streaming,stock,['common'],185.1514356070549,10.15,100,1,false,0,USD,8523.619371282923,97547,7757024.247368421,USD,,-24.798,60.99962254655259,0.0,Health technology,Health Technology,america,1.0,0.3179517734953378
4,NASDAQ:SDST,SDST,Stardust Power Inc.,stardust-power,streaming,stock,['common'],172.49122807017545,0.1839,10000,1,false,0,USD,-52.63971156322431,39412342,23495394.0,USD,,-0.7316,-124.1421568627451,0.0,Process industries,Process Industries,america,1.2,48.20918239222965
5,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],171.24183006535947,6.97,100,1,false,0,USD,134.68013468013467,29935982,8561940.0,USD,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,3.5264817961818817
6,NASDAQ:MENS,MENS,JYONG BIOTECH LTD,,streaming,stock,['common'],161.9921363040629,10.11,100,1,false,0,USD,,1459814,,USD,,,,,Health technology,Health Technology,america,,
7,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],133.8805970149254,10.59,100,1,false,0,USD,91.84782608695653,45439297,13174760.64,USD,,,,0.0,Transportation,Transportation,america,,4.205909151271519
8,AMEX:HUSA,HUSA,Houston American Energy Corporation,,streaming,stock,['common'],126.0909090909091,20.0,100,1,false,0,USD,88.67924528301887,18270130,31373060.37735849,USD,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,4.584397535810766
9,NASDAQ:ACXP,ACXP,"Acurx Pharmaceuticals, Inc.",acurx-pharmaceuticals,streaming,stock,['common'],117.26913970007895,0.8207,10000,1,false,0,USD,167.24194073591667,344145438,7211201.0,USD,,-0.7035,40.63792085056113,0.0,Health technology,Health Technology,america,1.0,1314.2234274362622
10,NASDAQ:DTCK,DTCK,Davis Commodities Limited,davis-commodities-limited,streaming,stock,['common'],90.83969465648853,0.8632,10000,1,false,0,USD,9.821882951653937,4520680,21148940.363199998,USD,,-0.1093,-398.6338797814208,0.0,Distribution services,Distribution Services,america,,0.6883267776516983
11,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],89.99411764705884,1.7,100,1,false,0,USD,-23.076923076923077,23134920,9710097.692307694,USD,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,57.049897317227625
12,NASDAQ:RELI,RELI,"Reliance Global Group, Inc.",reliance-industrial-infrastructure,streaming,stock,['common'],87.02290076335876,2.17,100,1,false,0,USD,83.89830508474576,19282969,6455551.389830508,USD,,-4.7172,94.64620727617339,0.0,Finance,Finance,america,,33.567537042636566
13,NYSE:TGE,TGE,The Generation Essentials Group,,streaming,stock,['common'],84.46099176800413,9.12,100,1,false,0,USD,49.263502454991794,1478383,,USD,,,,,Finance,Finance,america,,2.321440993281656
14,NASDAQ:GALT,GALT,Galectin Therapeutics Inc.,galectin-therapeutics,streaming,stock,['common'],84.40462277626283,2.39,100,1,false,0,USD,60.4026845637584,11578242,151266895.1275168,USD,,-0.724,1.8038790180387874,0.0,Health technology,Health Technology,america,1.0,57.642511384631014
15,NASDAQ:RUN,RUN,Sunrun Inc.,sunrun,streaming,stock,['common'],79.18215613382901,5.78,100,1,false,0,USD,-40.04149377593361,119997340,1320651817.1058092,USD,,-12.1439,-82.0620071362178,0.0,Electronic technology,Electronic Technology,america,1.653846,5.631297878121221
16,NASDAQ:MSW,MSW,Ming Shing Group Holdings Limited,ming-shing-limited,streaming,stock,['common'],77.5744205681292,4.54,100,1,false,0,USD,5.822572374248298,588059,58906500.00000001,USD,196.53679653679654,0.0231,,0.0,Industrial services,Industrial Services,america,,4.405527033212692
17,NASDAQ:SLRX,SLRX,"Salarius Pharmaceuticals, Inc.",salarius-pharmaceuticals,streaming,stock,['common'],75.43058639588168,1.05,100,1,false,0,USD,67.97312430011199,54146803,2233649.496080627,USD,,-5.174,76.17655319756332,0.0,Health technology,Health Technology,america,,47.0698836492432
18,NASDAQ:SEDG,SEDG,"SolarEdge Technologies, Inc.",solaredge-technologies,streaming,stock,['common'],74.65404224326292,15.96,100,1,false,0,USD,-33.444537114261884,33137628,942345915.1926606,USD,,-30.1377,-547.1205874774543,0.0,Producer manufacturing,Producer Manufacturing,america,2.242424,8.5720010645149
19,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],65.7117177845186,2.9,100,1,false,0,USD,25.000000000000007,5833189,21764447.5,USD,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,0.41595669718036493
20,NASDAQ:CASI,CASI,"CASI Pharmaceuticals, Inc.",casi-pharmaceuticals,streaming,stock,['common'],65.56026553627129,1.47,100,1,false,0,USD,10.526315789473676,851400,22774241.36842105,USD,,-2.6855,-18.179017778560112,0.0,Health technology,Health Technology,america,1.0,1.8835437258016952
21,NASDAQ:INEO,INEO,INNEOVA Holdings Limited,sag-limited,streaming,stock,['common'],62.406015037593974,1.62,100,1,false,0,USD,45.945945945945944,20850965,15997499.999999998,USD,,,,0.0,Distribution services,Distribution Services,america,,3.911950882729793
22,NASDAQ:XAIR,XAIR,"Beyond Air, Inc.",beyond-air,streaming,stock,['common'],59.52380952380953,0.285,10000,1,false,0,USD,58.68596881959909,37536315,24615411.91536748,USD,,-1.0545,50.13948650054376,0.0,Health technology,Health Technology,america,1.2,19.614066076838775
23,AMEX:MXC,MXC,Mexco Energy Corporation,mexco-energy,streaming,stock,['common'],58.10120453355203,14.21,100,1,false,0,USD,30.12820512820514,494365,29073660.000000004,USD,22.388530014179928,0.6347,-30.45145737453429,0.0,Energy minerals,Energy Minerals,america,,6.919809075893732
24,NASDAQ:APPS,APPS,"Digital Turbine, Inc.",digital-turbine,streaming,stock,['common'],56.82692307692307,7.54,100,1,false,0,USD,56.756756756756765,77088863,791751361.3513514,USD,,-0.8888,78.55729794933656,0.0,Technology services,Technology Services,america,1.75,14.056826887377483
25,NASDAQ:IMRX,IMRX,Immuneering Corporation,immuneering,streaming,stock,['common'],56.57228915662652,1.82,100,1,false,0,USD,-23.20675105485232,22550507,65493975.53586499,USD,,-1.9688,-5.946295000807191,0.0,Health technology,Health Technology,america,1.166667,46.57783890709159
26,AMEX:INDO,INDO,Indonesia Energy Corporation Limited,indonesia-energy-limited,streaming,stock,['common'],54.21686746987951,5.25,100,1,false,0,USD,31.578947368421044,25622501,73027700.0,USD,,-0.5517,-111.70376055257098,0.0,Energy minerals,Energy Minerals,america,,4.059667130599181
27,NASDAQ:GOVX,GOVX,"GeoVax Labs, Inc.",geovax,streaming,stock,['common'],53.932584269662925,0.9,10000,1,false,0,USD,-31.818181818181817,2639426,13674234.545454545,USD,,-4.1341,71.39328097429333,0.0,Health technology,Health Technology,america,1.0,3.955627984600868
28,NASDAQ:WTF,WTF,Waton Financial Limited,waton-financial-limited,streaming,stock,['common'],52.03853955375254,6.7,100,1,false,0,USD,33.73253493013973,584875,318794194.1,USD,1456.5217391304348,0.0046,,0.0,Finance,Finance,america,,12.99849318600041
29,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],51.339285714285715,15.93,100,1,false,0,USD,13.785714285714285,416728,2418173999.9999995,USD,,,,0.0,Commercial services,Commercial Services,america,,0.5490552588897628
