,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:ULY,ULY,Urgent.ly Inc.,urgently,streaming,stock,['common'],10195156.671417119,USD,8.19,100,1,false,0,USD,82.37285116237639,24217650,,-32.369,-145.16243351694655,0.0,Technology services,Technology Services,america,1.0,798.7351583113457
1,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],342482333.9181286,USD,2.27,100,1,false,0,USD,32.74853801169591,67072742,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,13.432235699324156
2,NASDAQ:NNNN,NNNN,Anbio Biotechnology,anbio-biotechnology,streaming,stock,['common'],4580056914.505814,USD,31.83,100,1,false,0,USD,32.1843853820598,597697,525.2475247524752,0.0606,5.208333333333338,0.0,Health technology,Health Technology,america,,3.5144113934061387
3,NYSE:QS,QS,QuantumScape Corporation,quantumscape,streaming,stock,['common'],3169112210.04388,USD,5.67,100,1,false,0,USD,30.946882217090067,178785576,,-0.9071,6.494175858158948,0.0,Producer manufacturing,Producer Manufacturing,america,2.142857,15.370586760769987
4,NASDAQ:GCTK,GCTK,"GlucoTrack, Inc.",,streaming,stock,['common'],4448855.34299517,USD,7.84,100,1,false,0,USD,26.247987117552334,24137179,,-3420.2214,-48.43164774502657,0.0,Health technology,Health Technology,america,,197.27977399239145
5,NASDAQ:RITR,RITR,Reitar Logtech Holdings Limited,reitar-logtech-limited,streaming,stock,['common'],402570000.0,USD,6.48,100,1,false,0,USD,26.070038910505854,3747084,77.14285714285714,0.084,223.07692307692312,0.0,Finance,Finance,america,,9.988854426440147
6,NASDAQ:BMBL,BMBL,Bumble Inc.,bumble,streaming,stock,['common'],673460193.3051823,USD,6.52,100,1,false,0,USD,25.143953934740875,12167019,,-4.6776,-4295.1569506726455,0.0,Technology services,Technology Services,america,1.894737,4.524930629243673
7,NASDAQ:XBIO,XBIO,"Xenetic Biosciences, Inc.",xenetic-biosciences,streaming,stock,['common'],5983499.128775834,USD,3.88,100,1,false,0,USD,23.37042925278219,2461589,,-2.3795,18.39569258205014,0.0,Health technology,Health Technology,america,2.0,41.98628992092569
8,NASDAQ:ALMU,ALMU,"Aeluma, Inc.",aeluma,streaming,stock,['common'],269154757.67999995,USD,17.04,100,1,false,0,USD,21.8012866333095,942976,,-0.2675,,0.0,Commercial services,Commercial Services,america,,2.032406829664239
9,NASDAQ:AVAV,AVAV,"AeroVironment, Inc.",aerovironment,streaming,stock,['common'],10723763745.500517,USD,234.94,100,1,false,0,USD,21.554221854304632,6343615,152.2223662044836,1.5434,-30.115462983925735,0.0,Electronic technology,Electronic Technology,america,1.1875,7.779539917262563
