,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:NKTR,NKTR,Nektar Therapeutics,,streaming,stock,['common'],51.76071960352015,24.45,100,1,false,0,USD,156.28930817610066,37171438,118361884.0,USD,,-9.5264,30.931579748707644,0.0,Health technology,Health Technology,america,1.375
1,NASDAQ:NA,NA,Nano Labs Ltd,nano-labs-ltd,streaming,stock,['common'],47.324705030656254,14.85,100,1,false,0,USD,36.36363636363635,17859312,254596103.18181822,USD,,-2.0089,,0.0,Electronic technology,Electronic Technology,america,
2,NASDAQ:DAIC,DAIC,"CID HoldCo, Inc.",,streaming,stock,['common'],10.139110294590711,40.61,100,1,false,0,USD,11.260273972602738,141835,444794942.54767126,USD,,-0.4929,-138.69249394673125,0.0,Miscellaneous,Miscellaneous,america,
3,NASDAQ:VTVT,VTVT,vTv Therapeutics Inc.,vtv-therapeutics,streaming,stock,['common'],9.783483940234456,15.8,100,1,false,0,USD,4.083635812675814,21870,50474075.83612756,USD,,-3.0111,66.04379990076232,0.0,Health technology,Health Technology,america,1.0
4,NASDAQ:SPKL,SPKL,Spark I Acquisition Corp.,spark-i-acquisition,streaming,stock,['common'],9.467345778561567,10.8851,100,1,false,0,USD,0.04687499999998871,816000,178755961.23779997,USD,61.152247191011234,0.178,644.7698744769873,0.0,Finance,Finance,america,
5,NASDAQ:INTG,INTG,The Intergroup Corporation,the-intergroup,streaming,stock,['common'],9.414054701537234,12.94,100,1,false,0,USD,15.949820788530461,9431,27878002.091397848,USD,,-3.481,45.1992254529998,0.0,Consumer services,Consumer Services,america,
6,NASDAQ:FORL,FORL,Four Leaf Acquisition Corporation,four-leaf-acquisition,streaming,stock,['common'],8.584878445359418,11.64,100,1,false,0,USD,0.8665511265164769,32735,47469699.819601044,USD,311.2299465240642,0.0374,-74.66124661246613,0.0,Finance,Finance,america,
7,NASDAQ:NSTS,NSTS,"NSTS Bancorp, Inc.",nsts-bancorp,streaming,stock,['common'],7.816643008275974,12.25,100,1,false,0,USD,-1.2096774193548416,29185,64285868.10483871,USD,,-0.1776,79.95032738767216,0.0,Finance,Finance,america,
8,NASDAQ:SIMA,SIMA,SIM Acquisition Corp. I,sim-acquisition-i,streaming,stock,['common'],7.742198338327292,10.45,100,1,false,0,USD,0.14374700527071194,150122,320466670.1499999,USD,45.7931638913234,0.2282,,0.0,Finance,Finance,america,
9,NYSE:TISI,TISI,"Team, Inc.",team,streaming,stock,['common'],7.467560259128844,18.37,100,1,false,0,USD,-6.893056259503291,76771,82543591.33857068,USD,,-11.3653,26.857161244650392,0.0,Commercial services,Commercial Services,america,
