,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],24275243.55345912,USD,4.25,100,1,false,0,USD,-33.17610062893082,745245,,-0.569,-70.66586682663467,0.0,Energy minerals,Energy Minerals,america,,7.009188894323013
1,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",mullen-automotive,streaming,stock,['common'],2579639.8371607517,USD,3.23,100,1,false,0,USD,-32.5678496868476,5059273,,-505005847.6198,99.3037844756923,0.0,Technology services,Technology Services,america,,0.9006118332990981
2,NASDAQ:SLP,SLP,"Simulations Plus, Inc.",simulations-plus,streaming,stock,['common'],403226477.4262481,USD,20.05,100,1,false,0,USD,-24.167927382753405,2321528,56.115309263923876,0.3573,-31.009847460899792,0.907715582450832,Technology services,Technology Services,america,1.166667,7.4919828843415095
3,NYSE:GME,GME,GameStop Corporation,gamestop,streaming,stock,['common'],9904025499.761822,USD,22.14,100,1,false,0,USD,-22.451838879159368,172102685,48.00520381613183,0.4612,465.8895705521472,0.0,Retail trade,Retail Trade,america,2.75,18.40188869077555
4,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],7697097.391691394,USD,2.67,100,1,false,0,USD,-20.77151335311573,1057757,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,0.12707063701545382
5,NASDAQ:HYMC,HYMC,Hycroft Mining Holding Corporation,hycroft-mining,streaming,stock,['common'],84943416.21495327,USD,3.4,100,1,false,0,USD,-20.56074766355141,2882046,,-2.1482,28.909921238996617,0.0,Non-energy minerals,Non-Energy Minerals,america,2.0,7.219116476405987
6,NASDAQ:KARO,KARO,Karooooo Ltd.,karooooo-ltd,streaming,stock,['common'],1473908545.587099,USD,47.72,100,1,false,0,USD,-19.838736771375782,857096,29.243779874984682,1.6318,27.97427652733119,1.81421132202251,Technology services,Technology Services,america,1.5,21.85304263798128
7,NASDAQ:LOVE,LOVE,The Lovesac Company,lovesac,streaming,stock,['common'],249619994.77243906,USD,16.815,100,1,false,0,USD,-17.975609756097555,1758697,27.987683089214382,0.6008,-57.29314756895081,0.0,Consumer durables,Consumer Durables,america,1.0,5.684414425450395
8,NASDAQ:BRLS,BRLS,Borealis Foods Inc.,borealis-foods,streaming,stock,['common'],109688900.25123967,USD,5.13,100,1,false,0,USD,-15.206611570247933,45786,,-0.9862,-13.4867663981588,0.0,Technology services,Technology Services,america,,0.19781644106680724
9,NASDAQ:SDGR,SDGR,"Schrodinger, Inc.",schrodinger,streaming,stock,['common'],1675561208.6303859,USD,22.835,100,1,false,0,USD,-14.443611839640317,2582334,,-2.6376,-32.70943396226414,0.0,Technology services,Technology Services,america,1.222222,2.378085689708061
