,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:KPRX,KPRX,"Kiora Pharmaceuticals, Inc.",kiora-pharmaceuticals,streaming,stock,['common'],4113.735967744618,3.9,100,1,false,0,USD,36.84210526315789,24589034,11871041.684210526,USD,,-3.27,77.15523263937403,0.0,Health technology,Health Technology,america,1.0
1,NASDAQ:MCTR,MCTR,CTRL Group Limited,ctrl-limited,streaming,stock,['common'],2830.1031634221313,32.9,100,1,false,0,USD,571.4422743321293,44194891,74968470.0,USD,14304.347826086956,0.0023,,0.0,Electronic technology,Electronic Technology,america,
2,NASDAQ:ESLA,ESLA,"Estrella Immunopharma, Inc.",estrella-immunopharma,streaming,stock,['common'],1363.2446656777727,0.8342,10000,1,false,0,USD,-13.999999999999993,9557981,30169334.919999998,USD,,-0.288,-57.11947626841244,0.0,Health technology,Health Technology,america,1.0
3,NASDAQ:RSLS,RSLS,"ReShape Lifesciences, Inc.",reshape-lifesciences,streaming,stock,['common'],921.6210948430137,6.75,100,1,false,0,USD,56.6125290023202,57640303,4983369.953596288,USD,,-210.7045,93.5828369680999,0.0,Health technology,Health Technology,america,
4,NASDAQ:TRAW,TRAW,"Traws Pharma, Inc.",onconova-therapeutics,streaming,stock,['common'],408.5335913276424,1.87,100,1,false,0,USD,31.690140845070434,62769879,10405268.654929578,USD,,-105.9134,-390.21045372286017,0.0,Health technology,Health Technology,america,
5,AMEX:SOAR,SOAR,"Volato Group, Inc.",volato,streaming,stock,['common'],340.0777693972108,2.63,100,1,false,0,USD,-1.4981273408239715,23355657,5054652.161048688,USD,,-19.106,81.77798632729049,0.0,Transportation,Transportation,america,
6,NASDAQ:BANL,BANL,CBL International Limited,cbl-international-limited,streaming,stock,['common'],313.2671931771207,0.91,10000,1,false,0,USD,-1.621621621621623,15838570,25025000.0,USD,,-0.0311,-404.9019607843137,0.0,Transportation,Transportation,america,
7,NASDAQ:TSBX,TSBX,Turnstone Biologics Corp.,turnstone-biologics,streaming,stock,['common'],280.3873953653378,0.3462,10000,1,false,0,USD,10.713143588103623,10353613,8011189.784457946,USD,,-2.7325,16.337527938519944,0.0,Health technology,Health Technology,america,2.0
8,NASDAQ:CMBM,CMBM,Cambium Networks Corporation,cambium-networks,streaming,stock,['common'],256.245001539906,0.353,10000,1,false,0,USD,0.8283347614967032,82203089,9970065.049985718,USD,,-3.5297,-552.9226785053645,0.0,Communications,Communications,america,1.0
9,NASDAQ:REVB,REVB,"Revelation Biosciences, Inc.",,streaming,stock,['common'],102.12309485590745,0.9007,10000,1,false,0,USD,9.441069258809234,47047446,1476063.4390036452,USD,,-102.5651,79.17646781750754,0.0,Health technology,Health Technology,america,1.0
10,NASDAQ:BMEA,BMEA,"Biomea Fusion, Inc.",biomea-fusion,streaming,stock,['common'],97.83635000257372,2.49,100,1,false,0,USD,60.64516129032259,63292497,93554900.09032258,USD,,-3.5463,0.454736842105263,0.0,Health technology,Health Technology,america,1.285714
11,NASDAQ:BHAT,BHAT,Blue Hat Interactive Entertainment Technology,,streaming,stock,['common'],77.59128277063219,1.72,100,1,false,0,USD,3.6144578313253044,6272650,8493720.578313254,USD,,-0.1628,86.00051595150056,0.0,Consumer durables,Consumer Durables,america,
12,NASDAQ:RENB,RENB,Renovaro Inc.,enochian-biosciences,streaming,stock,['common'],70.95294056362022,0.288,10000,1,false,0,USD,-0.6553984132459514,77637559,49570146.7264574,USD,,-0.4684,57.99856527977045,0.0,Health technology,Health Technology,america,
13,NASDAQ:YGMZ,YGMZ,MingZhu Logistics Holdings Limited,mingzhu-logistics-limited,streaming,stock,['common'],56.74382417752349,1.22,100,1,false,0,USD,-4.687500000000004,587117,93548453.390625,USD,,-1.8688,-171.233671988389,0.0,Transportation,Transportation,america,
14,NASDAQ:BAOS,BAOS,Baosheng Media Group Holdings Limited,baosheng-media-limited,streaming,stock,['common'],46.529237570904236,2.37,100,1,false,0,USD,3.043478260869578,2008053,3636734.086956522,USD,,-17.5115,-37.598711350331996,0.0,Commercial services,Commercial Services,america,
15,NASDAQ:RIME,RIME,"Algorhythm Holdings, Inc.",algorhythm,streaming,stock,['common'],27.080164658827787,3.29,100,1,false,0,USD,17.921146953405017,1970258,8272938.483870968,USD,,-324.9327,-181.3026577785473,0.0,Consumer services,Consumer Services,america,
16,AMEX:KAPA,KAPA,"Kairos Pharma, Ltd.",kairos-pharma-ltd,streaming,stock,['common'],25.231259045274335,0.45,10000,1,false,0,USD,-23.514784592138337,10639974,7582200.587227989,USD,,-0.252,-62.79069767441862,0.0,Health technology,Health Technology,america,1.0
17,NASDAQ:ALTI,ALTI,"AlTi Global, Inc.",alvarium-tiedemann,streaming,stock,['common'],25.028604233084614,3.51,100,1,false,0,USD,2.6315789473684172,1756993,508893541.34210527,USD,,-1.534,-0.9343334649295953,0.0,Finance,Finance,america,1.0
18,NASDAQ:AREB,AREB,"American Rebel Holdings, Inc.",american-rebel,streaming,stock,['common'],21.84543408515815,1.6,100,1,false,0,USD,8.843537414965995,14709007,10461335.510204082,USD,,-479.3464,28.640815794860337,0.0,Consumer non-durables,Consumer Non-Durables,america,
19,AMEX:MTNB,MTNB,"Matinas Biopharma Holdings, Inc.",matinas-biopharma,streaming,stock,['common'],20.851167346108106,0.8076,10000,1,false,0,USD,-1.5121951219512155,3278575,4108248.3965853658,USD,,-3.9789,25.634987384356606,0.0,Health technology,Health Technology,america,
20,NASDAQ:MMLP,MMLP,Martin Midstream Partners L.P.,martin-midstream-partners,streaming,stock,['common'],20.229321738941866,3.05,100,1,false,0,USD,-0.3267973856209226,373144,119118005.16339868,USD,,-0.2382,-348.643006263048,0.65359477124183,Industrial services,Industrial Services,america,2.0
21,NASDAQ:SPKL,SPKL,Spark I Acquisition Corp.,spark-i-acquisition,streaming,stock,['common'],20.00019492654924,10.89,100,1,false,0,USD,0.18399264029440066,820830,178836429.42,USD,61.17977528089888,0.178,644.7698744769873,0.0,Finance,Finance,america,
22,NYSE:STR,STR,Sitio Royalties Corp.,sitio-royalties,streaming,stock,['common'],18.443738417883573,19.97,100,1,false,0,USD,15.300230946882209,10184601,3013650953.223441,USD,38.35958509412217,0.5206,,7.73672055427252,Miscellaneous,Miscellaneous,america,1.5
23,NASDAQ:NIVF,NIVF,NewGenIvf Group Limited,,streaming,stock,['common'],17.82616953838201,3.7,100,1,false,0,USD,115.11627906976744,93627187,1256085.0,USD,,,,0.0,Health services,Health Services,america,
