,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CREG,CREG,Smart Powerr Corp.,smart-powerr,streaming,stock,['common'],396.95740365111556,0.36,10000,1,false,0,USD,-37.71626297577855,73813481,8977974.602076126,USD,,-0.2345,-99.4047619047619,0.0,Utilities,Utilities,america,,891.1711810690894
1,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],259.31094435114505,60.0,100,1,false,0,USD,283.12873265003606,5260307,203789956.0,USD,,,,0.0,Health technology,Health Technology,america,,4.8190684501328045
2,NASDAQ:SRM,SRM,"SRM Entertainment, Inc.",srm-entertainment,streaming,stock,['common'],218.3697674418605,9.19,100,1,false,0,USD,533.7931034482758,251079698,25003234.5,USD,,-0.2567,36.12839014680269,0.0,Consumer durables,Consumer Durables,america,,246.46682490507658
3,NASDAQ:DWSN,DWSN,Dawson Geophysical Company,dawson-geophysical-company,streaming,stock,['common'],173.02186631260113,2.9,100,1,false,0,USD,111.6788321167883,53214914,42448301.0,USD,,-0.2907,-14.134275618374573,0.0,Technology services,Technology Services,america,,8617.381179861706
4,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],165.92713596474567,5.52,100,1,false,0,USD,-60.57142857142858,5653800,33414248.0,USD,,,,0.0,Transportation,Transportation,america,,0.5529054252033222
5,NASDAQ:SKYQ,SKYQ,Sky Quarry Inc.,sky-quarry,streaming,stock,['common'],165.13598469318026,0.88,10000,1,false,0,USD,16.679925749138164,53225026,18840465.6,USD,,,,0.0,Energy minerals,Energy Minerals,america,,616.1423545713747
6,AMEX:GPUS,GPUS,"Hyperscale Data, Inc.",bitnile,streaming,stock,['common'],136.31578947368425,2.04,100,1,false,0,USD,-54.56570155902004,4340591,12576494.0,USD,,-66.932,99.86079022925945,0.0,Producer manufacturing,Producer Manufacturing,america,,6.339864841968981
7,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],128.16901408450704,14.0,100,1,false,0,USD,-13.043478260869573,1769891,1810200000.0000002,USD,,,,0.0,Commercial services,Commercial Services,america,,2.9639435000735173
8,NASDAQ:CBIO,CBIO,"GlycoMimetics, Inc.",,streaming,stock,['common'],126.14822266934944,15.795,100,1,false,0,USD,2989.184431840407,21662,1013153850.0,USD,,-45.724,21.037543605153182,0.0,Health technology,Health Technology,america,1.0,0.040387143829839274
9,AMEX:BATL,BATL,Battalion Oil Corporation,battalion-oil,streaming,stock,['common'],99.99507389162564,2.74,100,1,false,0,USD,67.07317073170735,44893045,45090980.41463415,USD,,-2.4195,45.71338822948686,0.0,Energy minerals,Energy Minerals,america,,57.555281822905606
10,NASDAQ:SRPT,SRPT,"Sarepta Therapeutics, Inc.",sarepta-therapeutics,streaming,stock,['common'],97.70383768394709,20.94,100,1,false,0,USD,-42.12271973466003,44091458,2057921045.5887234,USD,,-2.5773,-3975.6390977443607,0.0,Health technology,Health Technology,america,1.37037,13.664513112679662
11,NASDAQ:STAK,STAK,STAK Inc.,stak,streaming,stock,['common'],94.83568075117374,2.31,100,1,false,0,USD,18.461538461538467,24489228,,USD,,,,,Industrial services,Industrial Services,america,,110.20262802628027
12,NASDAQ:SONM,SONM,"Sonim Technologies, Inc.",sonim-technologies,streaming,stock,['common'],93.0923076923077,1.68,10000,1,false,0,USD,80.68401806840181,113272894,15458627.145622715,USD,,-6.1889,-728.5006693440429,0.0,Electronic technology,Electronic Technology,america,,267.48930613247313
13,AMEX:TOPS,TOPS,"TOP Ships, Inc.",top-ships,streaming,stock,['common'],92.39999999999999,6.32,100,1,false,0,USD,-34.30353430353429,448913,29237563.63409564,USD,5.807755927219261,1.0882,,0.0,Transportation,Transportation,america,,0.8453148711417032
14,NASDAQ:LDTC,LDTC,LeddarTech Holdings Inc.,leddartech,streaming,stock,['common'],92.30769230769229,0.2064,10000,1,false,0,USD,3.1999999999999944,14244482,9214699.103999998,USD,,,,0.0,Technology services,Technology Services,america,,13.608888393789917
15,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",mullen-automotive,streaming,stock,['common'],81.48148148148145,2.16,100,1,false,0,USD,8.000000000000007,18079866,4751043.12,USD,,-505005847.6198,99.3037844756923,0.0,Technology services,Technology Services,america,,2.7179296906017623
16,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],81.24999999999999,2.32,100,1,false,0,USD,44.09937888198756,59746270,17411558.211180124,USD,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,7.436472120083529
17,NASDAQ:BNZI,BNZI,"Banzai International, Inc.",,streaming,stock,['common'],78.22374039282664,0.611,10000,1,false,0,USD,4.982817869415812,53125768,11582581.073883163,USD,,-13.6197,63.8147337322125,0.0,Technology services,Technology Services,america,1.0,46.82215716717221
18,NASDAQ:CRML,CRML,Critical Metals Corp.,critical-metals,streaming,stock,['common'],75.60975609756099,3.03,100,1,false,0,USD,49.26108374384237,41723446,298764603.3103448,USD,,-1.9609,-195.8955786932247,0.0,Non-energy minerals,Non-Energy Minerals,america,,14.353636903276277
19,AMEX:TMDE,TMDE,TMD Energy Limited,tmd-energy-limited,streaming,stock,['common'],75.29411764705881,2.01,100,1,false,0,USD,53.43511450381677,65226322,,USD,,,,,Distribution services,Distribution Services,america,,7.53080414588661
20,NASDAQ:CASI,CASI,"CASI Pharmaceuticals, Inc.",casi-pharmaceuticals,streaming,stock,['common'],72.7272727272727,1.33,100,1,false,0,USD,-27.717391304347828,597558,20605265.701086957,USD,,-2.6855,-18.179017778560112,0.0,Health technology,Health Technology,america,1.0,1.5217448326179492
21,NASDAQ:TCRT,TCRT,"Alaunos Therapeutics, Inc.",alaunos-therapeutics,streaming,stock,['common'],72.19594960470741,3.196,100,1,false,0,USD,3.9349593495934956,316414,5239909.0380487805,USD,,-2.5424,84.80598103138128,0.0,Health technology,Health Technology,america,,16.342600961712282
22,NASDAQ:LSE,LSE,"Leishen Energy Holding Co., Ltd.",leishen-energy-co-ltd,streaming,stock,['common'],71.54471544715447,6.67,100,1,false,0,USD,30.784313725490204,7956078,113556750.0,USD,13.904523660621221,0.4797,-31.73473744129785,0.0,Industrial services,Industrial Services,america,,528.9101473169176
23,NYSE:SST,SST,"System1, Inc.",,streaming,stock,['common'],71.331450971792,4.51,100,1,false,0,USD,16.53746770025839,697976,120344836.50387596,USD,,-11.2284,49.401336571868896,0.0,Technology services,Technology Services,america,1.0,17.836596844295972
24,NASDAQ:JZXN,JZXN,"Jiuzi Holdings, Inc.",jiuzi,streaming,stock,['common'],68.08488286584728,1.17,100,1,false,0,USD,-24.51612903225807,697613,12883324.412903223,USD,,,,0.0,Retail trade,Retail Trade,america,,1.4056664469682116
25,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],65.09433962264151,2.21,100,1,false,0,USD,-36.85714285714286,1164971,12623126.62,USD,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,4.036536239988968
26,AMEX:HUSA,HUSA,Houston American Energy Corporation,,streaming,stock,['common'],63.70292887029289,10.6,100,1,false,0,USD,-32.26837060702876,3250746,16627721.495207667,USD,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,0.889673672851014
