,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:EVGN,EVGN,Evogene Ltd.,evogene,streaming,stock,['common'],3134.417250165949,2.26,100,1,false,0,USD,100.0,102466294,7539555.0,USD,,-2.696,40.98977827390723,0.0,Health technology,Health Technology,america,1.0
1,NASDAQ:GELS,GELS,Gelteq Limited,gelteq-limited,streaming,stock,['common'],2289.080125348929,2.95,100,1,false,0,USD,73.5294117647059,77575552,27842321.250000007,USD,,,,0.0,Health technology,Health Technology,america,
2,NASDAQ:MEGL,MEGL,Magic Empire Global Limited,magic-empire-global-limited,streaming,stock,['common'],1593.8459293843011,2.05,100,1,false,0,USD,60.01873390055421,57352155,16531303.372102099,USD,,-0.12,-875.609756097561,0.0,Finance,Finance,america,
3,NASDAQ:WINT,WINT,"Windtree Therapeutics, Inc.",,streaming,stock,['common'],274.31871426178316,0.7999,10000,1,false,0,USD,43.58283970561838,109715690,2928664.9247890864,USD,,-1261.3192,34.39137784851937,0.0,Health technology,Health Technology,america,
4,NASDAQ:ZCMD,ZCMD,Zhongchao Inc.,zhongchao,streaming,stock,['common'],262.7611301369863,1.33,100,1,false,0,USD,8.130081300813014,1227620,33587679.43089431,USD,,-0.1236,97.16149182436156,0.0,Commercial services,Commercial Services,america,
5,NASDAQ:CARM,CARM,"Carisma Therapeutics, Inc.",sesen-bio,streaming,stock,['common'],179.9665050236227,1.11,10000,1,false,0,USD,389.4179894179894,721286990,9477540.0,USD,,-1.2183,39.30955464780313,0.0,Health technology,Health Technology,america,1.5
6,NASDAQ:CNET,CNET,ZW Data Action Technologies Inc.,,streaming,stock,['common'],143.12832629196856,1.265,100,1,false,0,USD,0.39682539682538837,3574129,2911024.0238095233,USD,,-1.7503,44.54934262632663,0.0,Commercial services,Commercial Services,america,
7,NASDAQ:ARAI,ARAI,Arrive AI Inc.,arrive-ai,streaming,stock,['common'],85.90440151788134,10.25,100,1,false,0,USD,62.82764098490866,41171686,338143103.65369344,USD,,,,0.0,Technology services,Technology Services,america,
8,NYSE:BODI,BODI,"The Beachbody Company, Inc.",the-beachbody-company,streaming,stock,['common'],85.39305944480674,4.6,100,1,false,0,USD,26.72176308539944,1335667,32223998.56749311,USD,,-9.2243,57.68262080292138,0.0,Consumer services,Consumer Services,america,1.5
9,AMEX:VTAK,VTAK,"Catheter Precision, Inc.",ra-medical-systems,streaming,stock,['common'],84.6072987565387,0.2264,10000,1,false,0,USD,0.8014247551202119,92936302,2494316.1353517366,USD,,-9.2869,10.028095330362333,0.0,Health technology,Health Technology,america,
