,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:SBET,sharplink-gaming,SBET,10.26,-22.270000000000003,-68.45988318475254,5510998,-60.0368890255149,9.21,-71.6876729173071,41921579,1933147892.0,1689.2561432984153,"SharpLink Gaming, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
1,NASDAQ:AIHS,senmiao-technology,AIHS,0.659999,-0.370001,-35.922427184466024,7158589,-5.6116504854369005,0.3821,-62.90291262135922,17754335,10833581.0,18.87659181232479,Senmiao Technology Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
2,NASDAQ:XTIA,inpixon,XTIA,3.68,-1.3599999999999999,-26.984126984126984,356704,-15.079365079365076,4.06,-19.444444444444454,4872308,25527411.916666664,4.328547945747986,"XTI Aerospace, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
3,NASDAQ:CHSN,chanson-international,CHSN,0.4199,-0.13010000000000005,-23.654545454545463,422874,-9.090909090909099,0.225,-59.09090909090909,15151525,15014839.0,-40.46879121175809,Chanson International Holding,stock,['common'],streaming,10000,1,false,0,USD,USD
4,NASDAQ:GNLN,greenlane,GNLN,0.01225,-0.00315,-20.454545454545453,149164726,-4.545454545454552,0.0101,-34.41558441558442,792316904,10308328.896103896,225.87895704478856,"Greenlane Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:INEO,sag-limited,INEO,1.09,-0.26,-19.25925925925926,112820,-5.18518518518519,1.06,-21.48148148148148,476988,10467500.0,,INNEOVA Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
6,AMEX:VTAK,ra-medical-systems,VTAK,0.3557,-0.07429999999999998,-17.279069767441854,1182428,-7.046511627906975,0.365,-15.116279069767444,6529877,4596763.313953489,-45.425736502808036,"Catheter Precision, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
7,NASDAQ:MULN,mullen-automotive,MULN,2.734,-0.496,-15.356037151702786,250790,-3.7151702786377743,2.0,-38.080495356037154,6154250,1597300.3095975232,-89.32402480183111,"Mullen Automotive, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
8,NYSE:ACHR,archer-aviation,ACHR,10.07,-1.6600000000000001,-14.151747655583973,11399794,-4.518329070758748,9.99,-14.83375959079284,111010659,5484620148.905371,462.3771603836271,Archer Aviation Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
9,NASDAQ:MLGO,microalgo,MLGO,0.9468,-0.1532000000000001,-13.927272727272735,7370460,0.0,0.8601,-21.809090909090916,62942137,59412513.11945453,728.9369474950897,"MicroAlgo, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
