,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:APVO,APVO,Aptevo Therapeutics Inc.,aptevo-therapeutics,streaming,stock,['common'],214.37291666666667,5.13,100,1,false,0,USD,81.91489361702128,124472376,3877542.0,USD,,-1769.0946,97.59485650601745,0.0,Health technology,Health Technology,america,,1293.6576544367242
1,AMEX:RYDE,RYDE,Ryde Group Ltd.,ryde-ltd,streaming,stock,['common'],136.61129568106315,0.45,10000,1,false,0,USD,155.10204081632654,566927913,11830420.999999998,USD,,-0.7528,-50.95247643874073,0.0,Technology services,Technology Services,america,1.0,2657.181056717641
2,AMEX:EGG,EGG,Enigmatig Limited,,streaming,stock,['common'],126.48556876061122,6.53,100,1,false,0,USD,,1510058,181829156.00000003,USD,,,,0.0,Commercial services,Commercial Services,america,,
3,NASDAQ:CAI,CAI,"Caris Life Sciences, Inc.",,streaming,stock,['common'],119.0923317683881,28.0,100,1,false,0,USD,-50.0,15347884,,USD,,,,0.0,Technology services,Technology Services,america,,112.9262375957154
4,NASDAQ:JZXN,JZXN,"Jiuzi Holdings, Inc.",jiuzi,streaming,stock,['common'],102.38095238095238,1.005,100,1,false,0,USD,-14.102564102564106,2226803,11066445.999999998,USD,,,,0.0,Retail trade,Retail Trade,america,,3.826674954233077
5,NASDAQ:PTLE,PTLE,PTL LTD,ptl-ltd,streaming,stock,['common'],94.44282804771603,0.365,10000,1,false,0,USD,84.4365841334007,404251486,13682937.5,USD,,-0.0171,-634.375,0.0,Transportation,Transportation,america,,38.536119946423504
6,NASDAQ:MRIN,MRIN,Marin Software Incorporated,marin-software,streaming,stock,['common'],92.78350515463917,1.44,100,1,false,0,USD,69.41176470588235,50067181,4591466.0,USD,,-3.9377,47.45669984788237,0.0,Technology services,Technology Services,america,,6.738060710855501
7,NASDAQ:PSTV,PSTV,"PLUS THERAPEUTICS, Inc.",plus-therapeutics,streaming,stock,['common'],88.86168910648715,0.2025,10000,1,false,0,USD,-34.38107582631237,23903212,6625204.000000001,USD,,-2.496,21.64741336012054,0.0,Health technology,Health Technology,america,1.25,7.574311438677362
8,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,streaming,stock,['common'],83.6734693877551,0.8732,10000,1,false,0,USD,-30.144000000000005,80927240,135893256.0,USD,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.35,5.356525038240095
9,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",,streaming,stock,['common'],76.25787106446775,10.59,100,1,false,0,USD,53.70101596516691,695039,8552198.07,USD,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,,19.76943711402446
10,NASDAQ:LIXT,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,streaming,stock,['common'],73.43750000000001,0.8327,10000,1,false,0,USD,-24.98198198198199,347623,2235027.9999999995,USD,,-1.4495,39.17841557569654,0.0,Health technology,Health Technology,america,,6.982526760229549
11,NASDAQ:NTCL,NTCL,NETCLASS TECHNOLOGY INC,netclass-technology,streaming,stock,['common'],72.47706422018346,1.47,100,1,false,0,USD,-21.80851063829787,755359,23167200.000000004,USD,,-0.0842,-1015.2173913043479,0.0,Technology services,Technology Services,america,,1.1238569818085677
12,NASDAQ:CERO,CERO,"CERo Therapeutics Holdings, Inc.",,streaming,stock,['common'],72.43478260869563,11.5,100,1,false,0,USD,-42.00706001008572,3025743,5935058.0,USD,,-498.8048,46.28189885413974,0.0,Health technology,Health Technology,america,1.5,0.519257971700031
13,NASDAQ:SSII,SSII,SS Innovations International Inc.,ss-innovations-international,streaming,stock,['common'],69.89567809239941,4.88,100,1,false,0,USD,42.69005847953216,898687,944787412.0,USD,,-0.0862,57.536945812807886,0.0,Health technology,Health Technology,america,,9.08011368745649
14,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],66.55780535597648,24.5,100,1,false,0,USD,53.79786566227245,1019954,3719099999.999999,USD,,,,0.0,Commercial services,Commercial Services,america,,1.3011700214766522
15,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],65.95238095238093,4.83,100,1,false,0,USD,-30.703012912482063,7282125,13923963.000000002,USD,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,0.7541019042806986
16,NASDAQ:LSE,LSE,"Leishen Energy Holding Co., Ltd.",leishen-energy-co-ltd,streaming,stock,['common'],64.27247310520877,7.47,100,1,false,0,USD,34.5945945945946,16859568,127176750.0,USD,15.572232645403377,0.4797,-31.73473744129785,0.0,Industrial services,Industrial Services,america,,19.464495607849862
17,NASDAQ:BLNE,BLNE,"Beeline Holdings, Inc.",beeline,streaming,stock,['common'],61.97183098591549,0.77,10000,1,false,0,USD,6.6039041949328485,10915265,6977290.999999999,USD,,-35.8925,80.45072935650396,0.0,Commercial services,Commercial Services,america,,6.043473528180009
18,NASDAQ:NVFY,NVFY,"Nova Lifestyle, Inc",nova-lifestyle,streaming,stock,['common'],58.781333118400916,1.68,100,1,false,0,USD,9.090909090909085,185628,23030821.0,USD,,-1.1187,73.94069277178598,0.0,Consumer durables,Consumer Durables,america,,1.7936892148478831
19,NASDAQ:BMEA,BMEA,"Biomea Fusion, Inc.",biomea-fusion,streaming,stock,['common'],57.6086956521739,1.91,100,1,false,0,USD,-34.13793103448276,11663872,71762997.0,USD,,-3.5463,0.454736842105263,0.0,Health technology,Health Technology,america,1.285714,5.176193773898943
20,NASDAQ:IMRX,IMRX,Immuneering Corporation,immuneering,streaming,stock,['common'],55.82038834951456,2.77,100,1,false,0,USD,52.19780219780219,13723614,99680395.00000001,USD,,-1.9688,-5.946295000807191,0.0,Health technology,Health Technology,america,1.166667,5.091400707325413
21,NASDAQ:RELI,RELI,"Reliance Global Group, Inc.",reliance-industrial-infrastructure,streaming,stock,['common'],51.68539325842697,2.92,100,1,false,0,USD,34.56221198156682,49928518,8686734.0,USD,,-4.7172,94.64620727617339,0.0,Finance,Finance,america,,19.967483190203463
22,AMEX:LUD,LUD,Luda Technology Group Limited,luda-technology-limited,streaming,stock,['common'],50.659133709981184,5.785,100,1,false,0,USD,-1.2798634812286718,91920,,USD,,,,,Non-energy minerals,Non-Energy Minerals,america,,3.095710393463713
23,NYSE:NINE,NINE,"Nine Energy Service, Inc.",nine-energy-service,streaming,stock,['common'],50.1168831168831,1.14,100,1,false,0,USD,49.19513152728699,25987840,48277453.99999999,USD,,-1.0508,-3.77246691684772,0.0,Industrial services,Industrial Services,america,3.0,2.7770353746667267
24,AMEX:BRN,BRN,"Barnwell Industries, Inc.",barnwell-industries,streaming,stock,['common'],48.98127960303736,1.43,100,1,false,0,USD,-27.77777777777778,1287052,14376554.0,USD,,-0.6037,-85.86822660098524,0.0,Energy minerals,Energy Minerals,america,,0.5286158988095082
25,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],47.14177109645143,63.35,100,1,false,0,USD,-18.782051282051277,1788237,31325870528.0,USD,,,,0.0,Health technology,Health Technology,america,,1.073566176328213
26,NASDAQ:XAIR,XAIR,"Beyond Air, Inc.",beyond-air,streaming,stock,['common'],46.755921730175054,0.2023,10000,1,false,0,USD,-29.017543859649113,10867455,17472624.0,USD,,-0.7866,56.68502202643172,0.0,Health technology,Health Technology,america,1.0,1.9491063666767163
27,NASDAQ:RMCF,RMCF,"Rocky Mountain Chocolate Factory, Inc.",rocky-mountain-chocolate-factory,streaming,stock,['common'],42.85714285714286,1.54,100,1,false,0,USD,26.22950819672132,353473,11838444.000000002,USD,,-0.858,-12.347780542097674,0.0,Consumer non-durables,Consumer Non-Durables,america,,25.58673007738134
28,NASDAQ:GALT,GALT,Galectin Therapeutics Inc.,galectin-therapeutics,streaming,stock,['common'],42.85714285714285,3.29,100,1,false,0,USD,37.656903765690366,5406587,208229322.0,USD,,-0.724,1.8038790180387874,0.0,Health technology,Health Technology,america,1.0,4.018515122908542
29,NASDAQ:CRML,CRML,Critical Metals Corp.,critical-metals,streaming,stock,['common'],41.898004856911584,2.18,100,1,false,0,USD,-19.557195571955713,11476987,214952760.0,USD,,-1.9609,-195.8955786932247,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.4885297157856998
30,NASDAQ:HTCO,HTCO,High-Trend International Group,caravelle-international,streaming,stock,['common'],41.07500000000002,0.205,10000,1,false,0,USD,3.6138488754106595,12662019,24792639.0,USD,,-0.401,-45.447950671019235,0.0,Transportation,Transportation,america,,7.51186400497199
31,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],41.011984021304926,8.73,100,1,false,0,USD,-17.56373937677053,11401932,20836170.36,USD,,,,0.0,Transportation,Transportation,america,,0.7430014185924879
32,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],40.130466296206805,2.2,100,1,false,0,USD,-24.13793103448275,1319016,16510961.0,USD,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,0.09029670692999787
33,NASDAQ:BNAI,BNAI,Brand Engagement Network Inc.,brand-engagement-network,streaming,stock,['common'],39.95833333333333,0.2866,10000,1,false,0,USD,-14.67698719857099,1310177,12320761.0,USD,,-0.7973,30.554829718665616,0.0,Technology services,Technology Services,america,1.0,0.1723113930118757
34,NASDAQ:ILAG,ILAG,Intelligent Living Application Group Inc.,intelligent-living-application,streaming,stock,['common'],39.79282014645473,0.64,10000,1,false,0,USD,18.518518518518512,3874184,13292469.76,USD,,-0.2043,-5.363589479112956,0.0,Consumer durables,Consumer Durables,america,,6.883472118553559
35,NASDAQ:MLEC,MLEC,Moolec Science SA,moolec-science-sa,streaming,stock,['common'],39.60923623445827,7.86,100,1,false,0,USD,14.82834185536889,10879,31539695.999999996,USD,,-2.1491,-31.556072477962772,0.0,Commercial services,Commercial Services,america,,3.7766437547733114
36,NASDAQ:PRE,PRE,Prenetics Global Limited,prenetics-global-limited,streaming,stock,['common'],38.86524822695035,9.26,100,1,false,0,USD,23.30226364846871,381189,120694664.0,USD,,-3.8024,30.701658465463826,0.0,Finance,Finance,america,1.0,7.843265954469885
37,AMEX:GBR,GBR,"New Concept Energy, Inc",new-concept-energy,streaming,stock,['common'],38.58267716535433,1.37,100,1,false,0,USD,-22.159090909090903,414332,7030750.0,USD,,-0.0078,-11.428571428571422,0.0,Finance,Finance,america,,1.1191822146157204
38,NASDAQ:JUNS,JUNS,"Jupiter Neurosciences, Inc.",jupiter-neurosciences,streaming,stock,['common'],38.284210526315796,1.24,100,1,false,0,USD,32.43618498344547,929492,41048785.0,USD,,-0.1007,71.7769058295964,0.0,Health technology,Health Technology,america,1.0,0.7432128371992461
39,AMEX:PHGE,PHGE,BiomX Inc.,biomx,streaming,stock,['common'],38.235294117647044,0.468,10000,1,false,0,USD,20.000000000000004,2303693,12250514.0,USD,,-1.5084,72.09302325581396,0.0,Health technology,Health Technology,america,1.0,10.835411494780528
40,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],37.71428571428571,1.85,100,1,false,0,USD,8.823529411764714,13513407,10566871.0,USD,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,4.970005981260482
41,NYSE:RFL,RFL,"Rafael Holdings, Inc.",rafael,streaming,stock,['common'],37.5886524822695,1.57,100,1,false,0,USD,-19.0721649484536,728279,79891775.0,USD,,-0.9293,22.37721349816238,0.0,Finance,Finance,america,,0.9955969912773728
42,NASDAQ:GURE,GURE,"Gulf Resources, Inc.",gulf-resources,streaming,stock,['common'],37.044795359329676,0.81,10000,1,false,0,USD,35.000000000000014,27651740,10810760.0,USD,,-5.5182,11.568724860178518,0.0,Process industries,Process Industries,america,,1134.3698592485325
43,NASDAQ:FBYD,FBYD,"Falcon's Beyond Global, Inc.",falcon-s-beyond-global-8-series-a-preferred-stock,streaming,stock,['common'],36.22452830188679,5.82,100,1,false,0,USD,7.777777777777777,69643,704469477.0,USD,,-0.1274,-112.73108823823324,0.0,Industrial services,Industrial Services,america,,14.126369168356986
44,NASDAQ:AWRE,AWRE,"Aware, Inc.",aware,streaming,stock,['common'],36.09467455621301,1.92,100,1,false,0,USD,6.66666666666666,408222,40495740.0,USD,,-0.2382,25.724976613657624,0.0,Technology services,Technology Services,america,,12.264885620031366
45,NASDAQ:SNTI,SNTI,"Senti Biosciences, Inc.",senti-biosciences,streaming,stock,['common'],35.874439461883405,2.28,100,1,false,0,USD,-17.98561151079137,3902433,59464995.0,USD,,-10.8382,24.831814461875627,0.0,Health technology,Health Technology,america,1.0,20.078375180078204
46,NASDAQ:GOVX,GOVX,"GeoVax Labs, Inc.",geovax,streaming,stock,['common'],35.8695652173913,0.9247,10000,1,false,0,USD,2.7444444444444382,13032569,14725471.0,USD,,-4.1341,71.39328097429333,0.0,Health technology,Health Technology,america,1.0,14.434197409156964
47,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",,streaming,stock,['common'],35.74324324324325,199.59,100,1,false,0,USD,33.81830372108615,63566766,43901406641.73,USD,,,,0.0,Technology services,Technology Services,america,,
48,AMEX:TPET,TPET,Trio Petroleum Corp.,trio-petroleum,streaming,stock,['common'],35.714285714285715,1.41,100,1,false,0,USD,-6.622516556291397,11920755,10606723.000000002,USD,,-1.9431,63.83180701362519,0.0,Energy minerals,Energy Minerals,america,,3.535113763253835
49,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",deep-medicine-acquisition,streaming,stock,['common'],35.28,0.1309,10000,1,false,0,USD,-22.590183323477238,8624598,5421501.0,USD,,-0.4218,-984.3187660668381,0.0,Technology services,Technology Services,america,1.0,3.0422172557596796
50,NASDAQ:PROK,PROK,ProKidney Corp.,prokidney,streaming,stock,['common'],35.20289855072464,0.6963,10000,1,false,0,USD,-18.836694253409483,1279274,203805379.0,USD,,-0.6026,-5.626643295354955,0.0,Health technology,Health Technology,america,1.6,2.1603847667233524
51,NASDAQ:CHSN,CHSN,Chanson International Holding,chanson-international,streaming,stock,['common'],35.05926388022458,0.1714,10000,1,false,0,USD,-20.831408775981526,10675578,7421570.000000001,USD,26.781249999999996,0.0064,1180.0,0.0,Consumer non-durables,Consumer Non-Durables,america,,2.7003981549956255
52,NASDAQ:HSDT,HSDT,"Helius Medical Technologies, Inc.",helius-medical-technologies,streaming,stock,['common'],35.014492753623195,0.3603,10000,1,false,0,USD,16.37596899224807,68269533,190261.0,USD,,-47.8064,59.34173038160928,0.0,Health technology,Health Technology,america,2.0,2.4659610345727647
53,AMEX:BATL,BATL,Battalion Oil Corporation,battalion-oil,streaming,stock,['common'],34.87394957983194,2.62,100,1,false,0,USD,-7.420494699646642,2057713,43116191.0,USD,,-2.4195,45.71338822948686,0.0,Energy minerals,Energy Minerals,america,,0.3642305261450798
54,NASDAQ:ABVE,ABVE,Above Food Ingredients Inc.,above-food-ingredients,streaming,stock,['common'],34.782608695652186,1.28,100,1,false,0,USD,-17.419354838709676,381387,65525565.0,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.3063059668774728
55,NYSE:TGE,TGE,The Generation Essentials Group,,streaming,stock,['common'],34.679611650485434,8.53,100,1,false,0,USD,-6.469298245614034,414565,,USD,,,,,Finance,Finance,america,,0.5329679293604886
56,NASDAQ:MARPS,MARPS,Marine Petroleum Trust,marine-petroleum-trust,streaming,stock,['common'],34.60076045627377,5.48,100,1,false,0,USD,-22.59887005649717,267003,10960000.0,USD,15.067363211437998,0.3637,-9.188514357053682,7.04094890510949,Miscellaneous,Miscellaneous,america,,0.6907251912149022
57,NASDAQ:ISBA,ISBA,Isabella Bank Corporation,isabella-bank,streaming,stock,['common'],33.79628252788103,39.01,100,1,false,0,USD,11.39348943460878,65334,287996416.0,USD,19.7919837645865,1.971,-7.1071731548685,2.87105870289669,Finance,Finance,america,2.0,2.829009755653992
58,NASDAQ:TCRT,TCRT,"Alaunos Therapeutics, Inc.",alaunos-therapeutics,streaming,stock,['common'],33.199999999999996,3.996,100,1,false,0,USD,9.180327868852455,77484,6551525.999999999,USD,,-2.5424,84.80598103138128,0.0,Health technology,Health Technology,america,,1.5464880486675503
59,NASDAQ:HOVR,HOVR,New Horizon Aircraft Ltd.,new-horizon-aircraft-ltd,streaming,stock,['common'],33.14606741573034,2.28,100,1,false,0,USD,29.545454545454536,5765966,71558134.0,USD,7.941483803552768,0.2871,,0.0,Electronic technology,Electronic Technology,america,1.0,1.5558584541464817
60,AMEX:MXC,MXC,Mexco Energy Corporation,mexco-energy,streaming,stock,['common'],32.61050875729775,13.11,100,1,false,0,USD,-7.741027445460953,141122,26823059.0,USD,20.655427761146996,0.6347,-30.45145737453429,0.0,Energy minerals,Energy Minerals,america,,1.1690985261382436
61,NASDAQ:IMCC,IMCC,IM Cannabis Corp.,im-cannabis,streaming,stock,['common'],32.46268656716417,2.96,100,1,false,0,USD,-1.0033444816053594,1083726,9132938.0,USD,,-1.4667,69.69440254561233,0.0,Process industries,Process Industries,america,,8.025210270719386
62,NASDAQ:MNDR,MNDR,Mobile-health Network Solutions,mobile-health-network-solutions,streaming,stock,['common'],32.279534109816986,1.3893,100,1,false,0,USD,13.015537297649061,2025939,6043724.5242,USD,,-2.7245,,0.0,Health services,Health Services,america,,24.66683550037074
63,NASDAQ:MBRX,MBRX,"Moleculin Biotech, Inc.",moleculin-biotech,streaming,stock,['common'],32.03636363636362,0.583,10000,1,false,0,USD,-12.462462462462472,1306444,8236328.999999999,USD,,-5.7957,55.35931602865285,0.0,Health technology,Health Technology,america,1.0,0.7697560631862185
