,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],135941357.0,USD,6.36,100,1,false,0,USD,-73.27731092436976,813038,,-0.569,-70.66586682663467,0.0,Energy minerals,Energy Minerals,america,,33.3779994663054
1,NASDAQ:LIMN,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,streaming,stock,['common'],583248078.0,USD,11.11,100,1,false,0,USD,-50.446030330062456,345331,,-0.4048,-158.65814696485623,0.0,Health technology,Health Technology,america,,0.5387962440863332
2,NYSE:RFL,RFL,"Rafael Holdings, Inc.",rafael,streaming,stock,['common'],104826143.01754385,USD,2.06,100,1,false,0,USD,-27.719298245614038,1012627,,-2.0839,-2622.8813559322034,0.0,Finance,Finance,america,,1.8701324940431052
3,NASDAQ:GELS,GELS,Gelteq Limited,gelteq-limited,streaming,stock,['common'],22085095.5,USD,2.34,100,1,false,0,USD,-20.677966101694924,1265037,,,,0.0,Health technology,Health Technology,america,,0.16240015635147306
4,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],9715063.25735294,USD,3.37,100,1,false,0,USD,-17.401960784313726,1110056,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,0.13435741602812795
5,NASDAQ:ARAI,ARAI,Arrive AI Inc.,arrive-ai,streaming,stock,['common'],280411350.3902439,USD,8.5,100,1,false,0,USD,-17.073170731707318,2328119,,,,0.0,Technology services,Technology Services,america,,0.5083659037724761
6,NYSE:JILL,JILL,"J. Jill, Inc.",j-jill,streaming,stock,['common'],215949398.32838482,USD,14.13,100,1,false,0,USD,-16.092636579572442,810842,5.344377623964598,2.6439,5.355648535564848,1.72209026128266,Retail trade,Retail Trade,america,1.333333,9.255257462720639
7,NASDAQ:TPST,TPST,"Tempest Therapeutics, Inc.",tempest-therapeutics,streaming,stock,['common'],27507736.62162162,USD,7.47,100,1,false,0,USD,-15.878378378378388,601371,,-18.0783,-77.88875003689965,0.0,Health technology,Health Technology,america,2.0,1.8992184531834604
8,NASDAQ:NKTR,NKTR,Nektar Therapeutics,,streaming,stock,['common'],118485957.2643172,USD,9.55,100,1,false,0,USD,-15.859030837004395,501585,,-9.5264,30.931579748707644,0.0,Health technology,Health Technology,america,1.375,1.5045736386935888
9,NYSE:DBI,DBI,Designer Brands Inc.,designer-brands,streaming,stock,['common'],124958989.11803278,USD,2.57,100,1,false,0,USD,-15.737704918032788,4498451,,-0.6784,-420.0,6.55737704918033,Retail trade,Retail Trade,america,2.0,2.2462876926411792
10,NASDAQ:OMDA,OMDA,"Omada Health, Inc.",,streaming,stock,['common'],858462836.0000001,USD,15.4,100,1,false,0,USD,-15.38461538461538,2717700,,-0.6748,43.57387741449954,0.0,Technology services,Technology Services,america,,
11,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",mullen-automotive,streaming,stock,['common'],3825533.5000000005,USD,4.79,100,1,false,0,USD,-14.768683274021353,2392744,,-505005847.6198,99.3037844756923,0.0,Technology services,Technology Services,america,,0.44344801070844675
12,NASDAQ:KRT,KRT,Karat Packaging Inc.,karat-packaging,streaming,stock,['common'],529570928.7596898,USD,26.4,100,1,false,0,USD,-14.728682170542642,715939,17.603520704140827,1.4997,1.2284846439419503,5.32945736434108,Process industries,Process Industries,america,1.666667,16.114045847916362
13,NYSE:BODI,BODI,"The Beachbody Company, Inc.",the-beachbody-company,streaming,stock,['common'],27530501.78478261,USD,3.93,100,1,false,0,USD,-14.565217391304339,111802,,-9.2243,57.68262080292138,0.0,Consumer services,Consumer Services,america,1.5,0.7643776313468531
14,NASDAQ:SXTP,SXTP,"60 Degrees Pharmaceuticals, Inc.",,streaming,stock,['common'],3520209.58422939,USD,2.39,100,1,false,0,USD,-14.336917562724011,266710,,-31.1818,-206.98603973457773,0.0,Health technology,Health Technology,america,1.5,0.5175850043761171
15,NASDAQ:BIRD,BIRD,"Allbirds, Inc.",allbirds,streaming,stock,['common'],84927095.42392188,USD,10.54,100,1,false,0,USD,-14.239218877135883,222116,,-11.0802,27.348667645824598,0.0,Consumer non-durables,Consumer Non-Durables,america,1.8,1.9901012808842187
16,AMEX:INUV,INUV,"Inuvo, Inc.",,streaming,stock,['common'],43927999.141242936,USD,3.04,100,1,false,0,USD,-14.124293785310735,377943,,-0.3484,50.07880785212782,0.0,Technology services,Technology Services,america,1.0,2.7134003826184365
17,NASDAQ:VBIX,VBIX,Viewbix Inc.,viewbix,streaming,stock,['common'],34489985.06600661,USD,5.21,100,1,false,0,USD,-14.02640264026402,79077,,-3.3207,-55.95266049875545,0.0,Electronic technology,Electronic Technology,america,,1.0860435093116518
18,NASDAQ:BSLK,BSLK,"Bolt Projects Holdings, Inc.",,streaming,stock,['common'],4680238.708333334,USD,2.27,100,1,false,0,USD,-14.01515151515152,126590,4.430132708821234,0.5124,,0.0,Finance,Finance,america,,0.03890333349846532
19,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,streaming,stock,['common'],207735445.72048196,USD,10.71,100,1,false,0,USD,-13.975903614457819,571543,,,,0.0,Retail trade,Retail Trade,america,,0.29940846263199894
20,NASDAQ:AMSC,AMSC,American Superconductor Corporation,american-superconductor-corporation,streaming,stock,['common'],1172044027.2722785,USD,29.67,100,1,false,0,USD,-13.875181422351234,6550620,191.54293092317624,0.1549,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,5.926342087657231
21,NASDAQ:NAMM,NAMM,Namib Minerals,,streaming,stock,['common'],1116701021.1665711,USD,17.1711,100,1,false,0,USD,-13.5392749244713,74232,,-1.2433,-1339.0046296296296,0.0,Non-energy minerals,Non-Energy Minerals,america,,0.4734201789037458
22,NYSE:NUVB,NUVB,Nuvation Bio Inc.,nuvation-bio,streaming,stock,['common'],748578525.2173915,USD,2.2,100,1,false,0,USD,-13.04347826086955,24260857,,-2.3444,-645.2002542911633,0.0,Health technology,Health Technology,america,1.0,4.449628300426382
23,NASDAQ:CGNT,CGNT,Cognyte Software Ltd.,cognyte-software,streaming,stock,['common'],689340261.1316986,USD,9.58,100,1,false,0,USD,-12.988192552225247,1674976,,-0.1684,89.98215348007137,0.0,Technology services,Technology Services,america,2.0,5.188861785948175
24,NASDAQ:LYRA,LYRA,"Lyra Therapeutics, Inc.",,streaming,stock,['common'],17892150.096774194,USD,13.5,100,1,false,0,USD,-12.903225806451612,572632,,-60.7115,2.7082682307316293,0.0,Health technology,Health Technology,america,2.0,0.15770385444026108
25,NASDAQ:LYEL,LYEL,"Lyell Immunopharma, Inc.",,streaming,stock,['common'],139344014.50277776,USD,9.41,100,1,false,0,USD,-12.870370370370374,187257,,-25.0054,-38.082721298801694,0.0,Health technology,Health Technology,america,2.125,0.46797247974845146
26,NASDAQ:INAB,INAB,"IN8bio, Inc.",,streaming,stock,['common'],8748354.430555556,USD,2.54,100,1,false,0,USD,-11.805555555555552,529749,,-14.7729,45.78135494313115,0.0,Health technology,Health Technology,america,1.0,0.8360874204029985
27,NASDAQ:BBLG,BBLG,Bone Biologics Corp,,streaming,stock,['common'],2676802.1852517985,USD,4.91,100,1,false,0,USD,-11.690647482014379,59281,,-23.2454,82.87959580485506,0.0,Health technology,Health Technology,america,,1.5295967330621254
28,NASDAQ:JZXN,JZXN,"Jiuzi Holdings, Inc.",jiuzi,streaming,stock,['common'],31822913.29969419,USD,2.89,100,1,false,0,USD,-11.620795107033635,931850,,,,0.0,Retail trade,Retail Trade,america,,16.839577207975164
29,NASDAQ:KWM,KWM,"K Wave Media, Ltd.",k-wave-media-ltd,streaming,stock,['common'],408571020.0192044,USD,6.46,100,1,false,0,USD,-11.385459533607682,1637691,,-0.1751,-295.4241071428571,0.0,Finance,Finance,america,,0.11704392127835735
30,NASDAQ:SMMT,SMMT,Summit Therapeutics Inc.,summit-therapeutics,streaming,stock,['common'],14541399340.90489,USD,19.58,100,1,false,0,USD,-11.322463768115941,5625060,,-0.3309,-99.69824984912495,0.0,Health technology,Health Technology,america,1.166667,0.7850571156804003
31,NASDAQ:PETS,PETS,"PetMed Express, Inc.",petmed-express,streaming,stock,['common'],76842024.6300716,USD,3.72,100,1,false,0,USD,-11.217183770883059,277792,347.6635514018692,0.0107,,0.0,Retail trade,Retail Trade,america,2.5,2.6396147457801056
32,NYSE:CHWY,CHWY,"Chewy, Inc.",chewy,streaming,stock,['common'],16914691872.665648,USD,40.76,100,1,false,0,USD,-10.984931207687271,21734310,45.32414099855443,0.8993,884.9945235487404,0.0,Retail trade,Retail Trade,america,1.453125,3.4572651520230893
33,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,streaming,stock,['common'],198144749.9128492,USD,7.98,100,1,false,0,USD,-10.83798882681563,6010444,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,1.026069194804308
34,NASDAQ:MIND,MIND,"MIND Technology, Inc.",mind-technology,streaming,stock,['common'],47975913.751111105,USD,6.02,100,1,false,0,USD,-10.814814814814822,1025958,30.6205493387589,0.1966,,0.0,Industrial services,Industrial Services,america,1.0,6.431693372451666
35,NASDAQ:GTLB,GTLB,GitLab Inc.,gitlab,streaming,stock,['common'],7166229419.100804,USD,43.37,100,1,false,0,USD,-10.59575345289631,26534059,435.0050150451354,0.0997,,0.0,Technology services,Technology Services,america,1.209677,5.840883624625862
36,NASDAQ:NOTV,NOTV,"Inotiv, Inc.",inotiv,streaming,stock,['common'],87256560.971831,USD,2.54,100,1,false,0,USD,-10.563380281690135,958686,,-3.1848,-15.253501248507217,0.0,Commercial services,Commercial Services,america,1.333333,0.9286726016561166
37,NASDAQ:SFIX,SFIX,"Stitch Fix, Inc.",stitch-fix,streaming,stock,['common'],551894490.1732777,USD,4.285,100,1,false,0,USD,-10.54279749478079,9004082,,-0.4527,55.769418661455795,0.0,Retail trade,Retail Trade,america,2.166667,3.9501352176353772
38,NASDAQ:CRDF,CRDF,"Cardiff Oncology, Inc.",cardiff-oncology,streaming,stock,['common'],257122415.64302334,USD,3.865,100,1,false,0,USD,-10.116279069767433,1559137,,-0.9315,-3.3851276359600413,0.0,Health technology,Health Technology,america,1.0,1.4024976477170712
39,NASDAQ:RMBL,RMBL,"RumbleOn, Inc.",rumbleon,streaming,stock,['common'],81396914.76987447,USD,2.15,100,1,false,0,USD,-10.041841004184109,199213,,-2.1738,78.09353931735042,0.0,Retail trade,Retail Trade,america,1.666667,1.0940208959732005
40,NASDAQ:XFOR,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,streaming,stock,['common'],18552927.54494382,USD,3.205,100,1,false,0,USD,-9.97191011235955,444468,1.42825311942959,2.244,,0.0,Health technology,Health Technology,america,1.0,1.1442122760548428
41,NASDAQ:ELVN,ELVN,"Enliven Therapeutics, Inc.",enliven-therapeutics,streaming,stock,['common'],962002869.4036865,USD,19.605,100,1,false,0,USD,-9.654377880184327,337096,,-1.9299,-0.19208804900841225,0.0,Health technology,Health Technology,america,1.055556,0.6696078645592275
42,NASDAQ:DATS,DATS,"DatChat, Inc.",datchat,streaming,stock,['common'],12291240.978328172,USD,2.92,100,1,false,0,USD,-9.597523219814242,570666,,-1.3908,57.92212507185429,0.0,Technology services,Technology Services,america,,1.5037625289169394
43,NASDAQ:MDCX,MDCX,Medicus Pharma Ltd.,medicus-pharma-ltd,streaming,stock,['common'],42273408.55932203,USD,2.67,100,1,false,0,USD,-9.49152542372882,343035,,-1.426,,0.0,Health technology,Health Technology,america,1.0,0.5662131976276933
44,NYSE:RCUS,RCUS,"Arcus Biosciences, Inc.",arcus-biosciences,streaming,stock,['common'],961437110.3473054,USD,9.08,100,1,false,0,USD,-9.381237524950095,1802706,,-4.1907,-35.06623263609113,0.0,Health technology,Health Technology,america,1.227273,1.6674504252645788
45,AMEX:DDC,DDC,DDC Enterprise Limited,ddc-enterprise-limited,streaming,stock,['common'],41317641.81818182,USD,10.2,100,1,false,0,USD,-9.090909090909102,59094,,,,0.0,Technology services,Technology Services,america,,0.2807166554558617
46,NASDAQ:CELZ,CELZ,"Creative Medical Technology Holdings, Inc.",creative-medical-technology,streaming,stock,['common'],5688170.909090908,USD,2.2,100,1,false,0,USD,-9.090909090909081,113781,,-3.8054,-1.7922105713674346,0.0,Health technology,Health Technology,america,1.0,1.576947224428192
47,NASDAQ:STRZ,STRZ,Starz Entertainment Corp.,lions-gate-entertainment,streaming,stock,['common'],1424885999.9999998,USD,17.24,100,1,false,0,USD,-9.07172995780592,195528,,-1.1948,75.96024224864692,0.0,Consumer services,Consumer Services,america,1.625,0.5340249445431012
48,NASDAQ:DGLY,DGLY,"Digital Ally, Inc.",,streaming,stock,['common'],4905366.334365326,USD,2.94,100,1,false,0,USD,-8.978328173374614,399671,,-5855.52,65.07119951133848,0.0,Commercial services,Commercial Services,america,,0.3235236049733809
49,NASDAQ:AKBA,AKBA,"Akebia Therapeutics, Inc.",akebia-therapeutics,streaming,stock,['common'],937609944.4285716,USD,3.57,100,1,false,0,USD,-8.928571428571432,6999636,,-0.2152,2.7564392227745116,0.0,Health technology,Health Technology,america,1.0,0.8847980665095074
50,NASDAQ:PRTG,PRTG,Portage Biotech Inc.,portage-biotech,streaming,stock,['common'],7970729.4717223635,USD,7.11,100,1,false,0,USD,-8.611825192802055,30517,,-65.6863,48.90587541634451,0.0,Health technology,Health Technology,america,,1.2918561039005427
51,NYSE:NMAX,NMAX,"Newsmax, Inc.",newsmax,streaming,stock,['common'],1697465127.2399998,USD,13.17,100,1,false,0,USD,-8.605135322692576,2723763,,,,0.0,Consumer services,Consumer Services,america,,1.4685929913766034
52,NYSE:OXM,OXM,"Oxford Industries, Inc.",oxford-industries,streaming,stock,['common'],744184439.8491049,USD,50.03,100,1,false,0,USD,-8.604311289733285,1057753,8.525031523702417,5.8686,58.92006065857884,4.93240774570698,Consumer non-durables,Consumer Non-Durables,america,2.166667,3.4362399406411743
53,NASDAQ:NPCE,NPCE,"Neuropace, Inc.",neuropace,streaming,stock,['common'],388006287.91190106,USD,11.83,100,1,false,0,USD,-8.578052550231835,351232,,-0.8304,29.86486486486486,0.0,Health technology,Health Technology,america,1.0,0.9994115618423464
54,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,streaming,stock,['common'],31115933.598820053,USD,3.1,100,1,false,0,USD,-8.554572271386432,122081,,-177.8965,-410.99273566018184,0.0,Consumer services,Consumer Services,america,,0.3174978420570404
