,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:MCTR,MCTR,CTRL Group Limited,ctrl-limited,streaming,stock,['common'],74968470.0,USD,32.9,100,1,false,0,USD,571.4422743321293,44194891,14304.347826086956,0.0023,,0.0,Electronic technology,Electronic Technology,america,,2830.1031634221313
1,NASDAQ:NIVF,NIVF,NewGenIvf Group Limited,,streaming,stock,['common'],1256085.0,USD,3.7,100,1,false,0,USD,115.11627906976744,93627187,,,,0.0,Health services,Health Services,america,,17.82616953838201
2,NASDAQ:BMEA,BMEA,"Biomea Fusion, Inc.",biomea-fusion,streaming,stock,['common'],93554900.09032258,USD,2.49,100,1,false,0,USD,60.64516129032259,63292497,,-3.5463,0.454736842105263,0.0,Health technology,Health Technology,america,1.285714,97.83635000257372
3,NASDAQ:RSLS,RSLS,"ReShape Lifesciences, Inc.",reshape-lifesciences,streaming,stock,['common'],4983369.953596288,USD,6.75,100,1,false,0,USD,56.6125290023202,57640303,,-210.7045,93.5828369680999,0.0,Health technology,Health Technology,america,,921.6210948430137
4,NASDAQ:KIDZ,KIDZ,"Classover Holdings, Inc.",,streaming,stock,['common'],128868886.79569893,USD,5.44,100,1,false,0,USD,46.23655913978495,28378428,,-0.1531,-140.20483193277312,0.0,Finance,Finance,america,,7.307355541440152
5,NASDAQ:FTRK,FTRK,FAST TRACK GROUP,,streaming,stock,['common'],,USD,7.19,100,1,false,0,USD,46.13821138211383,5203571,,,,,Miscellaneous,Miscellaneous,america,,
6,NASDAQ:KPRX,KPRX,"Kiora Pharmaceuticals, Inc.",kiora-pharmaceuticals,streaming,stock,['common'],11871041.684210526,USD,3.9,100,1,false,0,USD,36.84210526315789,24589034,,-3.27,77.15523263937403,0.0,Health technology,Health Technology,america,1.0,4113.735967744618
7,NASDAQ:LYRA,LYRA,"Lyra Therapeutics, Inc.",,streaming,stock,['common'],36552999.777777776,USD,27.58,100,1,false,0,USD,36.197530864197525,6118191,,-60.7115,2.7082682307316293,0.0,Health technology,Health Technology,america,2.0,2.2315760426820597
8,NASDAQ:RAPP,RAPP,"Rapport Therapeutics, Inc.",rapport-therapeutics,streaming,stock,['common'],446730052.3659574,USD,12.24,100,1,false,0,USD,30.21276595744681,689889,,-2.2034,,0.0,Health technology,Health Technology,america,1.0,2.8046901965184534
9,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],95619467.5,USD,5.09,100,1,false,0,USD,29.8469387755102,23084565,,,,0.0,Health services,Health Services,america,,0.8860103162790578
10,AMEX:CATX,CATX,"Perspective Therapeutics, Inc.",isoray,streaming,stock,['common'],229365558.18828452,USD,3.09,100,1,false,0,USD,29.28870292887028,8720639,,-1.2093,-226.57304887928706,0.0,Health technology,Health Technology,america,1.071429,9.841188177717028
11,NASDAQ:TNGX,TNGX,"Tango Therapeutics, Inc.",tango-therapeutics,streaming,stock,['common'],351197163.3543308,USD,3.24,100,1,false,0,USD,27.559055118110244,11698152,,-1.2128,-7.251503360452784,0.0,Health technology,Health Technology,america,1.0625,1.7481939685820242
12,NASDAQ:AGAE,AGAE,Allied Gaming & Entertainment Inc.,allied-esports,streaming,stock,['common'],144667721.7915058,USD,3.28,100,1,false,0,USD,26.640926640926637,557151,,-0.2691,-144.63636363636365,0.0,Consumer services,Consumer Services,america,,0.7120773937208984
13,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],6082725.688622754,USD,2.11,100,1,false,0,USD,26.347305389221553,18258030,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,2.7140511046748097
14,NASDAQ:FOXX,FOXX,Foxx Development Holdings Inc.,foxx-development,streaming,stock,['common'],39905847.64931914,USD,5.8853,100,1,false,0,USD,25.219148936170203,8453,,,,0.0,Distribution services,Distribution Services,america,,1.4051331493733168
15,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",,streaming,stock,['common'],72226956922.45457,USD,150.48,100,1,false,0,USD,25.19134775374375,53915246,,,,0.0,Technology services,Technology Services,america,1.710526,1.4321491268578705
16,NASDAQ:YSXT,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,streaming,stock,['common'],183907502.4913386,USD,7.91,100,1,false,0,USD,24.566929133858277,135383,,,,0.0,Finance,Finance,america,,2.047779453382966
17,NYSE:NPWR,NPWR,NET Power Inc.,net-power-redeemable,streaming,stock,['common'],604625102.7567567,USD,2.76,100,1,false,0,USD,24.324324324324305,4958835,,-2.0452,6.278068004765832,0.0,Producer manufacturing,Producer Manufacturing,america,1.416667,2.147740719439554
18,AMEX:ZONE,ZONE,CleanCore Solutions Inc.,cleancore-solutions,streaming,stock,['common'],28561749.209999997,USD,3.59,100,1,false,0,USD,23.79310344827586,1304127,,-0.4502,,0.0,Distribution services,Distribution Services,america,,1.0980939400295329
19,NASDAQ:AENT,AENT,Alliance Entertainment Holding Corporation,alliance-entertainment,streaming,stock,['common'],180389098.3448276,USD,3.54,100,1,false,0,USD,22.068965517241384,58804,15.258620689655173,0.232,,0.0,Distribution services,Distribution Services,america,1.0,2.4933007699874494
20,NASDAQ:CTRN,CTRN,"Citi Trends, Inc.",citi-trends,streaming,stock,['common'],272089112.51536465,USD,32.87,100,1,false,0,USD,21.69566827101072,708090,,-4.6632,-334.95942542673254,0.0,Retail trade,Retail Trade,america,1.0,13.503220909787828
21,NYSE:VG,VG,"Venture Global, Inc.",venture-global,streaming,stock,['common'],34555621344.30534,USD,14.28,100,1,false,0,USD,21.11959287531807,18067108,,,,0.0,Industrial services,Industrial Services,america,1.428571,2.8765659812497484
