,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:ZYBT,ZYBT,Zhengye Biotechnology Holding Limited,zhengye-biotechnology-limited,streaming,stock,['common'],336952683.36,USD,7.11,100,1,false,0,USD,-22.379912663755455,855343,,,,0.0,Health technology,Health Technology,america,,1.116976404292484
1,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,streaming,stock,['common'],23856686.81638418,USD,2.77,100,1,false,0,USD,-21.75141242937853,497777,,-177.8965,-410.99273566018184,0.0,Consumer services,Consumer Services,america,,3.1769650532503864
2,NASDAQ:CLNN,CLNN,Clene Inc.,clene,streaming,stock,['common'],35212369.599999994,USD,3.92,100,1,false,0,USD,-20.000000000000007,391668,,-2.8773,27.676955560024137,0.0,Health technology,Health Technology,america,1.0,2.075903611264963
3,NASDAQ:IMMX,IMMX,"Immix Biopharma, Inc.",immix-biopharma,streaming,stock,['common'],58821085.146153845,USD,2.11,100,1,false,0,USD,-18.846153846153854,1699527,,-0.7233,23.710579052842526,0.0,Health technology,Health Technology,america,,2.4228112717739485
4,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],7926136589.119776,USD,609.1,100,1,false,0,USD,-18.56843005922539,35842,,,,0.0,Health technology,Health Technology,america,,0.9592912774670128
5,NASDAQ:PRE,PRE,Prenetics Global Limited,prenetics-global-limited,streaming,stock,['common'],98145872.67391305,USD,7.53,100,1,false,0,USD,-18.15217391304347,68313,,-3.7048,35.83428591222418,0.0,Finance,Finance,america,1.0,1.2351846728830016
6,NASDAQ:CDT,CDT,Conduit Pharmaceuticals Inc.,conduit-pharmaceuticals,streaming,stock,['common'],2441557.0,USD,3.23,100,1,false,0,USD,-18.020304568527916,1261239,,-266.4498,-45.93591850147878,0.0,Health technology,Health Technology,america,,4.9548963327777145
7,NYSE:SOC,SOC,Sable Offshore Corp.,sable-offshore,streaming,stock,['common'],2358540779.340644,USD,24.04,100,1,false,0,USD,-17.614804660726527,7376020,,-8.3391,-10.401938200015891,0.0,Energy minerals,Energy Minerals,america,1.0,1.7217397012070774
8,NASDAQ:STRR,STRR,"Star Equity Holdings, Inc.",star-equity,streaming,stock,['common'],7060548.164794007,USD,2.2,100,1,false,0,USD,-17.60299625468164,82747,,-3.5807,-154.87158268971436,0.0,Health technology,Health Technology,america,1.0,0.8569685721919927
9,NASDAQ:ADSE,ADSE,ADS-TEC ENERGY PLC,ads-tec-energy-plc,streaming,stock,['common'],493562852.9411764,USD,9.0,100,1,false,0,USD,-15.966386554621856,130019,,-2.0687,-69.94167419699335,0.0,Producer manufacturing,Producer Manufacturing,america,,1.3218122040335814
