,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],20371118.0,USD,79.21,100,1,false,0,USD,171.639231824417,20600120,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,3.2469730230915967
1,NASDAQ:STRM,STRM,"Streamline Health Solutions, Inc.",streamline-health-solutions,streaming,stock,['common'],9918711.0,USD,5.18,100,1,false,0,USD,126.2008733624454,3005626,,-2.5177,49.21739481221509,0.0,Technology services,Technology Services,america,,333.45085813816684
2,NASDAQ:ZEO,ZEO,Zeo Energy Corporation,zeo-energy,streaming,stock,['common'],77832928.0,USD,3.43,100,1,false,0,USD,117.08860759493672,104812934,,-1.7188,-554.5316070068546,0.0,Utilities,Utilities,america,,7759.265477750387
3,NASDAQ:WETO,WETO,Webus International Limited,webus-international-limited,streaming,stock,['common'],72820000.0,USD,3.31,100,1,false,0,USD,68.87755102040816,27805017,,-0.0168,86.24078624078625,0.0,Transportation,Transportation,america,,471.9121553159459
4,NASDAQ:ALZN,ALZN,"Alzamend Neuro, Inc.",alzamend-neuro,streaming,stock,['common'],4357189.301204819,USD,5.44,100,1,false,0,USD,63.85542168674701,77821792,,-27.5792,83.61972911781544,0.0,Health technology,Health Technology,america,1.5,739.9844057250007
5,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,,streaming,stock,['common'],4353623999.999999,USD,28.68,100,1,false,0,USD,47.0015376729882,676911,,,,0.0,Commercial services,Commercial Services,america,,2.365190854417863
6,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],9642273464.354576,USD,740.98,100,1,false,0,USD,42.49615384615385,50675,,,,0.0,Health technology,Health Technology,america,,1.3426899903024265
7,NYSE:CTEV,CTEV,Claritev Corporation,,streaming,stock,['common'],590723095.7396849,USD,35.94,100,1,false,0,USD,34.80870217554388,262278,,-72.937,-97.72929978610522,0.0,Technology services,Technology Services,america,1.333333,3.274394286120919
8,NASDAQ:CLGN,CLGN,CollPlant Biotechnologies Ltd.,collplant-biotechnologies-ltd,streaming,stock,['common'],52003484.74705882,USD,4.54,100,1,false,0,USD,33.529411764705884,1667439,,-1.2105,-80.96875467184927,0.0,Health technology,Health Technology,america,1.0,12.913150753675446
9,NASDAQ:ORIC,ORIC,"Oric Pharmaceuticals, Inc.",oric-pharmaceuticals,streaming,stock,['common'],566571988.7889447,USD,7.97,100,1,false,0,USD,33.50083752093803,14471130,,-1.8808,-3.8656947205654997,0.0,Health technology,Health Technology,america,1.041667,15.138554028439637
10,NYSE:NPWR,NPWR,NET Power Inc.,net-power-redeemable,streaming,stock,['common'],503854245.88571423,USD,2.3,100,1,false,0,USD,31.428571428571416,9469145,,-2.0452,6.278068004765832,0.0,Producer manufacturing,Producer Manufacturing,america,1.416667,14.262070762524871
11,AMEX:DDC,DDC,DDC Enterprise Limited,,streaming,stock,['common'],27221032.216216214,USD,6.72,100,1,false,0,USD,29.72972972972973,499566,,,,0.0,Technology services,Technology Services,america,,3.980221827218252
12,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",,streaming,stock,['common'],3754941.0472972975,USD,3.74,100,1,false,0,USD,26.35135135135136,1174842,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,0.47691387835128307
13,NASDAQ:PLUT,PLUT,Plutus Financial Group Limited,plutus-financial-limited,streaming,stock,['common'],,USD,2.82,100,1,false,0,USD,25.333333333333325,84024,,,,,Finance,Finance,america,,1.632434196722076
14,NYSE:ELF,ELF,"e.l.f. Beauty, Inc.",e-l-f-beauty,streaming,stock,['common'],6307620448.479116,USD,111.84,100,1,false,0,USD,23.580110497237573,16438227,58.15307820299501,1.9232,-13.271702367530994,0.0,Consumer non-durables,Consumer Non-Durables,america,1.264706,6.115959263317989
15,NASDAQ:LHSW,LHSW,Lianhe Sowell International Group Ltd,,streaming,stock,['common'],111800000.0,USD,2.15,100,1,false,0,USD,23.563218390804593,498682,,,,0.0,Electronic technology,Electronic Technology,america,,0.4613639324169497
16,NASDAQ:BGLC,BGLC,BioNexus Gene Lab Corp,,streaming,stock,['common'],6970796.914285715,USD,3.88,100,1,false,0,USD,23.174603174603174,371201,,-1.1769,27.280029658922388,0.0,Distribution services,Distribution Services,america,,3.243848109318785
17,AMEX:SVT,SVT,"Servotronics, Inc.",servotronics,streaming,stock,['common'],118928464.71575613,USD,46.52,100,1,false,0,USD,22.776458168382167,310483,,-0.4381,83.0934280091074,0.0,Producer manufacturing,Producer Manufacturing,america,,4.709604022722619
18,NYSE:BBW,BBW,"Build-A-Bear Workshop, Inc.",build-a-bear-workshop,streaming,stock,['common'],687107681.3487611,USD,52.03,100,1,false,0,USD,21.622253389434317,873808,12.48410394222233,4.1677,19.613695720804746,1.91678354371202,Retail trade,Retail Trade,america,1.0,3.6056365924611606
