,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],4694579.489361702,USD,6.72,100,1,false,0,USD,78.72340425531915,6065834,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,51.319304319281486
1,NASDAQ:LTBR,LTBR,Lightbridge Corporation,lightbridge,streaming,stock,['common'],342580032.5703565,USD,15.2,100,1,false,0,USD,42.58911819887429,19606841,,-0.8494,-25.98635419756749,0.0,Process industries,Process Industries,america,,18.245665118838804
2,NYSE:DOUG,DOUG,Douglas Elliman Inc.,douglas-elliman,streaming,stock,['common'],257339744.67289716,USD,2.9,100,1,false,0,USD,35.514018691588774,14349848,,-0.4838,38.697415103902685,0.0,Finance,Finance,america,,16.962169705527703
3,NASDAQ:MRUS,MRUS,Merus N.V.,merus-nv,streaming,stock,['common'],3816436510.919712,USD,55.14,100,1,false,0,USD,32.54807692307692,7883815,,-4.1199,-51.272259959610814,0.0,Health technology,Health Technology,america,1.0,7.6343843931083635
4,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,streaming,stock,['common'],1344795675.0003629,USD,35.86,100,1,false,0,USD,30.068915487849107,19939893,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,8.42806525284902
5,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],7287204971.415628,USD,560.0,100,1,false,0,USD,26.840317100792753,34238,,,,0.0,Health technology,Health Technology,america,,0.5135720542882172
6,AMEX:UEC,UEC,Uranium Energy Corp.,uranium-energy,streaming,stock,['common'],2765318921.2500005,USD,6.45,100,1,false,0,USD,25.0,67070845,,-0.1586,-1057.6642335766423,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,7.4368520861465575
7,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,streaming,stock,['common'],27215562.43204868,USD,6.13,100,1,false,0,USD,24.340770791075055,1280801,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,2.6663761856652415
8,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],144115505.39294118,USD,5.28,100,1,false,0,USD,24.235294117647065,1345228,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,1.5183787501831338
9,NASDAQ:ALTS,ALTS,ALT5 Sigma Corporation,janone,streaming,stock,['common'],155521020.8481894,USD,8.91,100,1,false,0,USD,24.094707520891372,903989,,-0.429,86.70756646216769,0.0,Industrial services,Industrial Services,america,,4.892546677303394
10,NYSE:OKLO,OKLO,Oklo Inc.,altc,streaming,stock,['common'],6802958343.004533,USD,48.87,100,1,false,0,USD,23.036253776435043,92501454,,-5.2925,-2747.5737868934475,0.0,Producer manufacturing,Producer Manufacturing,america,1.3125,4.619267020438032
11,NASDAQ:NEOV,NEOV,NeoVolta Inc.,neovolta,streaming,stock,['common'],119095792.77351916,USD,3.49,100,1,false,0,USD,21.602787456445995,352350,,-0.1232,-115.76182136602453,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,2.471024112735084
