,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],4694579.0,USD,6.72,100,1,false,0,USD,78.72340425531915,6066503,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,51.30326204524563
1,NASDAQ:LTBR,LTBR,Lightbridge Corporation,lightbridge,streaming,stock,['common'],342580033.0,USD,15.2,100,1,false,0,USD,42.58911819887429,19607208,,-0.8494,-25.98635419756749,0.0,Process industries,Process Industries,america,,18.244612745988405
2,NYSE:DOUG,DOUG,Douglas Elliman Inc.,douglas-elliman,streaming,stock,['common'],257339741.0,USD,2.9,100,1,false,0,USD,35.514018691588774,14349848,,-0.4838,38.697415103902685,0.0,Finance,Finance,america,,16.962169705527703
3,NASDAQ:MRUS,MRUS,Merus N.V.,merus-nv,streaming,stock,['common'],3816436607.9999995,USD,55.14,100,1,false,0,USD,32.54807692307692,7883815,,-4.1199,-51.272259959610814,0.0,Health technology,Health Technology,america,1.0,7.634371825291958
4,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,streaming,stock,['common'],1344795712.0000002,USD,35.86,100,1,false,0,USD,30.068915487849107,19939986,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,8.425035657488513
5,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],7287204971.0,USD,560.0,100,1,false,0,USD,26.840317100792753,34268,,,,0.0,Health technology,Health Technology,america,,0.5139958421954168
6,AMEX:UEC,UEC,Uranium Energy Corp.,uranium-energy,streaming,stock,['common'],2765318922.0,USD,6.45,100,1,false,0,USD,25.0,67071044,,-0.1586,-1057.6642335766423,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,7.436874151375721
7,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,streaming,stock,['common'],27215564.0,USD,6.13,100,1,false,0,USD,24.340770791075055,1280801,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,2.6663761856652415
8,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],144115510.99999997,USD,5.28,100,1,false,0,USD,24.235294117647065,1345234,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,1.5183094324903235
9,NASDAQ:ALTS,ALTS,ALT5 Sigma Corporation,janone,streaming,stock,['common'],155521021.99999997,USD,8.91,100,1,false,0,USD,24.094707520891372,903989,,-0.429,86.70756646216769,0.0,Industrial services,Industrial Services,america,,4.892546677303394
10,NYSE:OKLO,OKLO,Oklo Inc.,altc,streaming,stock,['common'],6802957985.000001,USD,48.87,100,1,false,0,USD,23.036253776435043,92503108,,-5.2925,-2747.5737868934475,0.0,Producer manufacturing,Producer Manufacturing,america,1.3125,4.619239770587797
11,NASDAQ:NEOV,NEOV,NeoVolta Inc.,neovolta,streaming,stock,['common'],119095798.00000001,USD,3.49,100,1,false,0,USD,21.602787456445995,352350,,-0.1232,-115.76182136602453,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,2.471024112735084
12,AMEX:LEU,LEU,Centrus Energy Corp.,centrus,streaming,stock,['common'],1930151840.0000002,USD,113.29,100,1,false,0,USD,21.594933991628213,4260230,17.764014112112896,6.3775,40.27890812308913,0.0,Non-energy minerals,Non-Energy Minerals,america,1.25,4.923283551146052
13,NASDAQ:AGAE,AGAE,Allied Gaming & Entertainment Inc.,allied-esports,streaming,stock,['common'],103208070.0,USD,2.34,100,1,false,0,USD,21.243523316062173,573453,,-0.2691,-144.63636363636365,0.0,Consumer services,Consumer Services,america,,1.010631979615812
14,NYSE:X,X,United States Steel Corporation,united-states-steel,streaming,stock,['common'],11776058488.999998,USD,52.01,100,1,false,0,USD,21.235431235431236,54155188,176.54446707399865,0.2946,-91.32278872492711,0.38454143433955,Non-energy minerals,Non-Energy Minerals,america,1.75,10.863160181921144
15,AMEX:UUUU,UUUU,Energy Fuels Inc,energy-fuels,streaming,stock,['common'],1170014632.0,USD,5.4,100,1,false,0,USD,20.000000000000007,33177758,,-0.4265,-545.2344931921331,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,4.789173980117407
16,NASDAQ:GLE,GLE,Global Engine Group Holding Limited,global-engine-limited,streaming,stock,['common'],46665000.0,USD,2.55,100,1,false,0,USD,19.718309859154928,474389,,,,0.0,Technology services,Technology Services,america,,2.7995644758661795
17,NASDAQ:FCEL,FCEL,"FuelCell Energy, Inc.",fuelcell-energy,streaming,stock,['common'],124476759.0,USD,5.48,100,1,false,0,USD,19.65065502183407,3143489,,-7.8119,0.4104996111727343,0.0,Electronic technology,Electronic Technology,america,2.111111,3.0328813341830134
18,NYSE:SMR,SMR,NuScale Power Corporation,nuscale-power,streaming,stock,['common'],8600040970.0,USD,30.24,100,1,false,0,USD,19.431279620853072,48870367,,-1.3671,-62.80814576634513,0.0,Producer manufacturing,Producer Manufacturing,america,1.5,4.09625396992928
19,AMEX:LPA,LPA,Logistic Properties of the Americas,logistic-properties-of-the-americas,streaming,stock,['common'],263097615.0,USD,8.32,100,1,false,0,USD,18.85714285714286,145049,14.715245843650512,0.5654,,0.0,Finance,Finance,america,,3.84637210757718
20,NASDAQ:SBC,SBC,SBC Medical Group Holdings Incorporated,pono-capital-two,streaming,stock,['common'],471431216.0,USD,4.55,100,1,false,0,USD,18.489583333333336,185659,18.762886597938145,0.2425,,0.0,Commercial services,Commercial Services,america,,1.6807134244154678
21,NASDAQ:DUOT,DUOT,"Duos Technologies Group, Inc.",duos-technologies,streaming,stock,['common'],98592036.0,USD,8.46,100,1,false,0,USD,17.82729805013929,214792,,-1.2038,26.30096730745684,0.0,Technology services,Technology Services,america,1.0,1.5097087446880593
22,NASDAQ:IDN,IDN,"Intellicheck, Inc.",intellicheck,streaming,stock,['common'],91086658.99999999,USD,4.59,100,1,false,0,USD,17.69230769230769,1092443,,-0.0408,29.289428076256495,0.0,Technology services,Technology Services,america,1.25,1.7292596340616546
23,NYSE:INFA,INFA,Informatica Inc.,informatica,streaming,stock,['common'],7797195252.0,USD,22.55,100,1,false,0,USD,17.447916666666675,20198079,4797.872340425532,0.0047,,0.0,Technology services,Technology Services,america,1.617647,10.453991180339907
24,NASDAQ:CPSH,CPSH,CPS Technologies Corp.,cps-technologies,streaming,stock,['common'],42415804.00000001,USD,2.92,100,1,false,0,USD,17.26907630522087,863035,,-0.1994,-480.5343511450382,0.0,Producer manufacturing,Producer Manufacturing,america,,6.936922381960553
25,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,,streaming,stock,['common'],2230425000.0000005,USD,17.25,100,1,false,0,USD,16.23989218328841,469942,,,,0.0,Commercial services,Commercial Services,america,,1.2392204183333382
26,NASDAQ:ROMA,ROMA,Roma Green Finance Limited,roma-green-finance-limited,streaming,stock,['common'],27525692.999999996,USD,2.3006,100,1,false,0,USD,15.608040201005036,137301,,-0.2401,-845.2755905511812,0.0,Commercial services,Commercial Services,america,,2.0699589780236183
27,NASDAQ:ALMU,ALMU,"Aeluma, Inc.",aeluma,streaming,stock,['common'],223347903.38,USD,14.14,100,1,false,0,USD,14.679643146796437,407951,,-0.2675,,0.0,Commercial services,Commercial Services,america,,3.0042587537161918
28,NASDAQ:EPWK,EPWK,EPWK Holdings Ltd.,epwk-ltd,streaming,stock,['common'],192518578.44,USD,10.26,100,1,false,0,USD,14.572864321608037,1347500,,,,0.0,Technology services,Technology Services,america,,3.3047331872465504
29,NASDAQ:LINK,LINK,"Interlink Electronics, Inc.",interlink-electronics,streaming,stock,['common'],59283928.0,USD,6.01,100,1,false,0,USD,14.476190476190473,10785,,-0.2482,-112.68209083119109,0.0,Electronic technology,Electronic Technology,america,,1.493891459124027
30,NASDAQ:WAI,WAI,Top KingWin Ltd,,streaming,stock,['common'],22695821.0,USD,2.06,100,1,false,0,USD,14.444444444444446,92868,,-0.0323,,0.0,Commercial services,Commercial Services,america,,0.7230260776138925
31,NASDAQ:LITM,LITM,Snow Lake Resources Ltd.,,streaming,stock,['common'],30511105.0,USD,3.9,100,1,false,0,USD,14.369501466275652,16693004,,,,0.0,Process industries,Process Industries,america,,73.41356503627578
32,NASDAQ:BGM,BGM,BGM Group Ltd.,qilian-international-ltd,streaming,stock,['common'],2137349394.0,USD,14.66,100,1,false,0,USD,14.174454828660437,19699,,-0.2454,-12.775735294117657,0.0,Health technology,Health Technology,america,,6.201089180596194
33,NASDAQ:MB,MB,MasterBeef Group,,streaming,stock,['common'],74967350.0,USD,4.37,100,1,false,0,USD,14.099216710182768,30147,17.670845127375657,0.2473,,0.0,Consumer services,Consumer Services,america,,1.033840645811757
34,NASDAQ:CVV,CVV,CVD Equipment Corporation,cvd-equipment,streaming,stock,['common'],21815425.999999996,USD,3.17,100,1,false,0,USD,14.028776978417271,126295,,-0.0104,98.73862947240752,0.0,Electronic technology,Electronic Technology,america,,2.2261843487580113
35,AMEX:ACCS,ACCS,ACCESS Newswire Inc.,issuer-direct,streaming,stock,['common'],40401302.0,USD,10.5,100,1,false,0,USD,13.390928725701947,6099,,-1.375,-779.0123456790124,0.0,Technology services,Technology Services,america,1.0,0.8554477109490229
36,NASDAQ:BROG,BROG,Brooge Energy Limited,brooge-energy-limited,streaming,stock,['common'],221281998.0,USD,2.47,100,1,false,0,USD,13.302752293577983,190079,49.8989898989899,0.0495,,0.0,Industrial services,Industrial Services,america,,4.716846287275516
37,NASDAQ:JZXN,JZXN,"Jiuzi Holdings, Inc.",jiuzi,streaming,stock,['common'],38539861.0,USD,3.5,100,1,false,0,USD,13.268608414239488,68116,,,,0.0,Retail trade,Retail Trade,america,,0.4494862476978315
38,NASDAQ:FBRX,FBRX,"Forte Biosciences, Inc.",forte-biosciences,streaming,stock,['common'],55892909.0,USD,8.49,100,1,false,0,USD,12.898936170212774,18704,,-13.8148,45.19132728967884,0.0,Health technology,Health Technology,america,1.0,0.9406132291336642
