,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,ZNB,"Color Star Technology Co., Ltd.",,stock,['common'],3.06,-34.7525,-91.90743801652891,5597307,-95.79504132231405,2.0,-94.7107438016529,19457461,44595388.0,,100,1,false,0,USD,USD
1,NASDAQ,APM,Aptorum Group Limited,aptorum-limited,stock,['common'],2.6001,-1.6499000000000001,-38.821176470588235,2805182,-28.941176470588236,2.64,-37.882352941176464,13409386,18859518.945882354,-35.47443789496587,100,1,false,0,USD,USD
2,NASDAQ,ETHZ,ETHZilla Corporation,180-life-sciences,stock,['common'],3.05,-1.7599999999999998,-36.59043659043659,15599676,3.534303534303552,3.3,-31.392931392931388,72024367,508305838.06652814,62183.64250213364,100,1,false,0,USD,USD
3,AMEX,MPU,Mega Matrix Inc.,mega-matrix,stock,['common'],2.15,-0.5500000000000003,-20.370370370370377,142083,-0.7407407407407414,2.72,0.7407407407407414,948710,156658518.87407407,81.71776480478549,100,1,false,0,USD,USD
4,NASDAQ,FEAM,"5E Advanced Materials, Inc.",5e-advanced-materials-inc,stock,['common'],3.64,-0.9300000000000002,-20.350109409190374,21758,-14.004376367614881,3.49,-23.63238512035011,400877,69861936.42669585,50.57798437115544,100,1,false,0,USD,USD
5,NASDAQ,SPHL,Springview Holdings Ltd,springview-ltd,stock,['common'],0.39,-0.071853,-15.557547531357379,42855,-13.392356442417825,0.400201,-13.348836101530148,141690,8604265.609999284,,10000,1,false,0,USD,USD
6,NASDAQ,GXAI,Gaxos.ai Inc.,gaxosai,stock,['common'],2.34,-0.41999999999999993,-15.217391304347824,391239,-9.78260869565216,2.08,-24.637681159420282,4658630,14816782.782608697,,100,1,false,0,USD,USD
7,NASDAQ,OP,OceanPal Inc.,oceanpal,stock,['common'],0.0699,-0.010700000000000001,-13.275434243176178,7182615,-15.756823821339951,0.0652,-19.106699751861054,54023280,8958494.560794044,0.6101573225588336,10000,1,false,0,USD,USD
8,NASDAQ,AEMD,"Aethlon Medical, Inc.",aethlon-medical,stock,['common'],1.9,-0.29000000000000004,-13.242009132420094,669193,-7.305936073059367,1.59,-27.397260273972595,3844892,4131950.4246575343,-52.882380133342984,100,1,false,0,USD,USD
9,NASDAQ,SHMD,SCHMID Group N.V.,schmid-nv,stock,['common'],2.3,-0.33740000000000014,-12.79290210055358,39787,-1.4180632441040373,2.53,-4.07219231060894,52322,123179187.46113597,-34.57621770329697,100,1,false,0,USD,USD
10,NASDAQ,STFS,Star Fashion Culture Holdings Limited,star-fashion-culture-limited,stock,['common'],0.1751,-0.02479999999999999,-12.40620310155077,809900,-4.952476238119056,0.1498,-25.06253126563282,16106841,2089710.0000000002,,10000,1,false,0,USD,USD
11,NASDAQ,EVOK,"Evoke Pharma, Inc.",evoke-pharma,stock,['common'],5.59,-0.75,-11.829652996845425,22791,-6.151419558359617,5.53,-12.776025236593055,162009,8618311.362776026,112.43981964533788,100,1,false,0,USD,USD
12,NASDAQ,BRLT,"Brilliant Earth Group, Inc.",brilliant-earth,stock,['common'],2.0,-0.2599999999999998,-11.504424778761054,15792,-7.079646017699102,2.11,-6.637168141592917,266798,134893897.4380531,-32.45617885699884,100,1,false,0,USD,USD
13,NASDAQ,VS,Versus Systems Inc.,versus-systems,stock,['common'],1.7,-0.20999999999999996,-10.994764397905758,30678,-3.6649214659685785,1.9,-0.5235602094240842,163949,9313185.235602094,208.26904296675596,100,1,false,0,USD,USD
