,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
13,NASDAQ,MSW,Ming Shing Group Holdings Limited,ming-shing-limited,stock,['common'],27571875.0,USD,2.125,100,1,false,0,USD,28.01204819277109,306516,,,,0.0,0.2554174206920309,,Industrial services,Industrial Services,america
14,NYSE,HBI,Hanesbrands Inc.,hanesbrands,stock,['common'],2186058411.677018,USD,6.18,100,1,false,0,USD,27.9503105590062,69423863,13.897009219698672,0.4447,,0.0,10.041599153856481,2.0,Consumer non-durables,Consumer Non-Durables,america
15,NASDAQ,MRCY,Mercury Systems Inc,mercury-systems,stock,['common'],4064532456.893617,USD,68.02,100,1,false,0,USD,26.95035460992907,3170375,,-0.6524,72.75991649269311,0.0,5.691835247143647,1.611111,Electronic technology,Electronic Technology,america
16,NASDAQ,LTBR,Lightbridge Corporation,lightbridge,stock,['common'],402911833.77925926,USD,17.11,100,1,false,0,USD,26.740740740740737,5244812,,-0.8371,-19.143182465129513,0.0,5.228236920490967,,Process industries,Process Industries,america
17,NASDAQ,ATLN,Atlantic International Corp.,atlantic-international,stock,['common'],165223457.56603774,USD,2.68,100,1,false,0,USD,26.41509433962264,47332,,-3.6044,73.2845135563824,0.0,1.521337357491138,,Health technology,Health Technology,america
18,AMEX,FSI,Flexible Solutions International Inc.,flexible-solutions-international,stock,['common'],87900354.56442831,USD,6.95,100,1,false,0,USD,26.13430127041743,370436,37.812840043525576,0.1838,-2.4416135881104144,0.0,23.046954227871414,1.0,Process industries,Process Industries,america
19,NASDAQ,DOMH,Dominari Holdings Inc.,dominari-holdings,stock,['common'],97674791.72607881,USD,6.67,100,1,false,0,USD,25.14071294559099,1135317,,-2.4073,35.71447646006355,0.0,3.6848104540204014,,Finance,Finance,america
20,NASDAQ,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],749723401.7492712,USD,4.29,100,1,false,0,USD,25.07288629737609,72951916,,-0.582,23.218997361477577,0.0,2.2155504034926095,1.2,Electronic technology,Electronic Technology,america
21,NASDAQ,IHRT,"iHeartMedia, Inc.",iheartmedia,stock,['common'],275396631.0122699,USD,2.03,100,1,false,0,USD,24.539877300613494,6409007,,-2.4453,62.885330500113845,0.0,13.51441733082431,2.25,Consumer services,Consumer Services,america
22,NASDAQ,RMSG,Real Messenger Corporation,real-messenger,stock,['common'],13895309.927601809,USD,2.74,100,1,false,0,USD,23.9819004524887,740500,,,,0.0,0.15889925411767408,,Technology services,Technology Services,america
23,NASDAQ,PAL,"Proficient Auto Logistics, Inc.",proficient-auto-logistics,stock,['common'],200311428.0067002,USD,7.4,100,1,false,0,USD,23.953098827470697,765147,,-0.3458,,0.0,6.483741645842177,1.125,Transportation,Transportation,america
24,NASDAQ,USAR,"USA Rare Earth, Inc.",usa-rare-earth,stock,['common'],1834473706.1761656,USD,19.04,100,1,false,0,USD,23.316062176165804,18068684,,-0.8266,-317.2975814931651,0.0,2.3280430424793663,1.0,Producer manufacturing,Producer Manufacturing,america
25,NASDAQ,HIT,"Health In Tech, Inc.",health-in-tech,stock,['common'],179328115.67999998,USD,3.28,100,1,false,0,USD,23.308270676691713,1124211,134.4262295081967,0.0244,-28.445747800586503,0.0,0.857188605953674,1.0,Technology services,Technology Services,america
26,NASDAQ,SSP,E.W. Scripps Company (The),scripps-ew-company,stock,['common'],277165114.34563106,USD,3.16,100,1,false,0,USD,22.718446601941743,2195834,6.499382969971205,0.4862,,0.0,2.9987752709617466,1.8,Consumer services,Consumer Services,america
27,NASDAQ,MCVT,"Mill City Ventures III, Ltd.",mill-city-ventures-iii-ltd,stock,['common'],571152452.0755712,USD,6.97,100,1,false,0,USD,22.495606326889266,1288313,36.39686684073107,0.1915,,0.0,0.8847893384063582,,Finance,Finance,america
28,NASDAQ,SDM,Smart Digital Group Limited,smart-digital-limited,stock,['common'],,USD,12.65,100,1,false,0,USD,22.458857696030982,764135,,,,,0.8791120420178131,,Commercial services,Commercial Services,america
29,NASDAQ,AGH,Aureus Greenway Holdings Inc.,aureus-greenway,stock,['common'],,USD,4.74,100,1,false,0,USD,22.164948453608257,774277,,,,,1.0885285533190283,,Consumer services,Consumer Services,america
30,NASDAQ,ZJK,"ZJK Industrial Co., Ltd.",zjk-industrial-co-ltd,stock,['common'],201330499.99999997,USD,3.28,100,1,false,0,USD,21.481481481481467,115318,54.21487603305785,0.0605,,0.0,2.3249128041773353,,Producer manufacturing,Producer Manufacturing,america
31,NASDAQ,INSG,Inseego Corp.,inseego,stock,['common'],130121260.91164096,USD,8.65,100,1,false,0,USD,21.31837307152876,498836,26.35588056063376,0.3282,,0.0,2.769987672556445,1.666667,Electronic technology,Electronic Technology,america
32,NASDAQ,ONEG,OneConstruction Group Limited,oneconstruction-limited,stock,['common'],139100000.0,USD,10.7,100,1,false,0,USD,20.224719101123583,327629,,,,0.0,4.721872324725375,,Industrial services,Industrial Services,america
33,NASDAQ,SBGI,"Sinclair, Inc.",sinclair-broadcast-group,stock,['common'],1042613690.1449045,USD,14.97,100,1,false,0,USD,19.187898089171977,2411797,18.740610916374564,0.7988,,7.96178343949045,3.8781043928213657,2.0,Consumer services,Consumer Services,america
34,NASDAQ,CLDX,"Celldex Therapeutics, Inc.",celldex-therapeutics,stock,['common'],1580475850.1549225,USD,23.8,100,1,false,0,USD,18.94052973513243,1883571,,-3.008,-9.696947594909004,0.0,2.0564279593350285,1.133333,Health technology,Health Technology,america
35,NASDAQ,UPXI,"Upexi, Inc.",grove-inc,stock,['common'],358257785.73309606,USD,6.66,100,1,false,0,USD,18.505338078291818,10228613,,,,0.0,1.385752188979259,1.0,Health technology,Health Technology,america
36,NYSE,HI,Hillenbrand Inc,hillenbrand,stock,['common'],1650735366.210819,USD,23.43,100,1,false,0,USD,18.452982810920112,1461592,,-0.2542,91.43415554656961,4.53741152679474,2.7780360606868113,1.666667,Producer manufacturing,Producer Manufacturing,america
37,NASDAQ,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],8376030.410628022,USD,2.45,100,1,false,0,USD,18.35748792270533,197135,,-42.4328,71.97610564238376,0.0,0.15865247723527914,,Producer manufacturing,Producer Manufacturing,america
38,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],262975494.6153846,USD,17.84,100,1,false,0,USD,18.302387267904507,5037537,,-0.2584,51.42857142857142,0.0,2.2209956195013403,1.0,Finance,Finance,america
39,NASDAQ,HOLO,MicroCloud Hologram Inc.,microcloud-hologram,stock,['common'],24820333.952702697,USD,5.25,100,1,false,0,USD,18.24324324324323,1697362,,-453.508,82.87201256911504,0.0,1.9649805627652552,,Electronic technology,Electronic Technology,america
40,NYSE,OMI,"Owens & Minor, Inc.",owens-and-minor,stock,['common'],419079375.09935206,USD,5.47,100,1,false,0,USD,18.14254859611231,4696797,,-15.6222,-2697.6719197707735,0.0,2.590430161256697,1.857143,Health technology,Health Technology,america
41,NASDAQ,ICHR,Ichor Holdings,ichor,stock,['common'],649130250.905355,USD,18.91,100,1,false,0,USD,17.745952677459538,1887762,,-0.6084,49.81854173540085,0.0,1.108337959818623,1.428571,Producer manufacturing,Producer Manufacturing,america
42,NYSE,PSFE,Paysafe Limited,paysafe,stock,['common'],819393769.4180119,USD,13.81,100,1,false,0,USD,17.33220050977061,1397850,,-0.0223,89.74241030358785,0.0,3.7065114325533446,2.0,Commercial services,Commercial Services,america
43,NASDAQ,CRNC,Cerence Inc.,cerence,stock,['common'],471751037.0429646,USD,10.89,100,1,false,0,USD,16.970998925886143,6576719,,-0.6559,95.28821010890492,0.0,3.0115631197848325,1.8,Technology services,Technology Services,america
44,NASDAQ,PMTS,CPI Card Group Inc.,cpi-card,stock,['common'],182078112.17321685,USD,16.06,100,1,false,0,USD,16.885007278020367,279172,14.368793057170976,1.1177,-26.995427824951012,0.0,2.9028196151298653,1.0,Finance,Finance,america
45,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],,USD,5.75,100,1,false,0,USD,16.63286004056796,930578,,,,,3.0479555025970138,,Distribution services,Distribution Services,america
46,NASDAQ,REAL,"The RealReal, Inc.",the-realreal,stock,['common'],881565139.7560976,USD,7.65,100,1,false,0,USD,16.615853658536597,8098404,,-1.0597,-14.081171277855544,0.0,1.6368048890689504,1.428571,Retail trade,Retail Trade,america
47,NASDAQ,ZENA,"ZenaTech, Inc.",zenatech,stock,['common'],142631074.01250002,USD,5.58,100,1,false,0,USD,16.250000000000007,22259878,,-0.381,,0.0,27.73763690237432,1.0,Technology services,Technology Services,america
48,NASDAQ,GAIA,"Gaia, Inc.",gaia-new,stock,['common'],127619730.39497718,USD,5.09,100,1,false,0,USD,16.210045662100455,75241,,-0.1989,19.179195449004478,0.0,2.652543926446118,1.0,Commercial services,Commercial Services,america
49,NASDAQ,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,stock,['common'],56596329.934533544,USD,14.2,100,1,false,0,USD,16.20294599018002,158141,,-2.5049,58.0031855142929,0.0,0.9952165214715316,1.666667,Health technology,Health Technology,america
50,NASDAQ,OLMA,"Olema Pharmaceuticals, Inc.",olema,stock,['common'],363316969.3785558,USD,5.31,100,1,false,0,USD,16.192560175054687,1400252,,-1.923,6.822366508382596,0.0,2.5528616165930935,1.0,Health technology,Health Technology,america
51,NASDAQ,AGFY,Agrify Corporation,agrify,stock,['common'],62079609.254402384,USD,31.0,100,1,false,0,USD,16.14837017609591,63934,,-30.0795,-140.0866816723337,0.0,8.25370186287293,,Producer manufacturing,Producer Manufacturing,america
52,NYSE,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],112344224.79207923,USD,2.34,100,1,false,0,USD,15.841584158415834,73584,,-0.2062,-457.36568457538993,0.0,1.36254807451944,1.333333,Commercial services,Commercial Services,america
53,NASDAQ,ALGT,Allegiant Travel Company,allegiant-travel-company,stock,['common'],1041556325.3662316,USD,56.76,100,1,false,0,USD,15.742251223491024,744794,,-15.9438,-1686.0199395093534,0.0,1.3643377056117267,1.807692,Transportation,Transportation,america
54,NYSE,FOA,Finance of America Companies Inc.,finance-of-america-companies,stock,['common'],323151755.41306925,USD,29.22,100,1,false,0,USD,15.722772277227717,210927,,-0.1541,97.32794645489068,0.0,1.7901293243190475,2.0,Finance,Finance,america
55,NASDAQ,ZSPC,"zSpace, Inc.",zspace,stock,['common'],62048604.786026195,USD,2.64,100,1,false,0,USD,15.283842794759828,229405,,-0.6369,34.50899742930591,0.0,2.6075239178841096,1.0,Technology services,Technology Services,america
56,NASDAQ,AAON,"AAON, Inc.",aaon-inc,stock,['common'],6749321215.750259,USD,82.95,100,1,false,0,USD,15.088449531737771,2733369,56.55167712026179,1.4668,-34.162215539297094,0.499479708636837,1.5198742183337923,1.214286,Producer manufacturing,Producer Manufacturing,america
57,NASDAQ,BRLT,"Brilliant Earth Group, Inc.",brilliant-earth,stock,['common'],127861516.09195404,USD,2.0,100,1,false,0,USD,14.942528735632186,467947,,-0.2819,-1729.479768786127,0.0,0.07522267993048444,1.833333,Retail trade,Retail Trade,america
58,NASDAQ,TTNP,"Titan Pharmaceuticals, Inc.",titan-pharmaceutical,stock,['common'],6411728.1095238095,USD,4.82,100,1,false,0,USD,14.761904761904765,48374,,-4.6048,27.209497162548807,0.0,0.726808871233099,,Health technology,Health Technology,america
59,NASDAQ,RCEL,"Avita Medical, Inc.",avita-medical,stock,['common'],146936507.02702704,USD,5.52,100,1,false,0,USD,14.760914760914762,797460,,-1.971,-1.3055098684210573,0.0,1.7214262370174205,1.5625,Health technology,Health Technology,america
60,NASDAQ,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,stock,['common'],219536179.43841735,USD,35.9,100,1,false,0,USD,14.550095724313971,31768,,-3.846,-66.94882146112775,0.0,1.509010934724163,1.166667,Health technology,Health Technology,america
61,NASDAQ,FTRE,Fortrea Holdings Inc.,fortrea,stock,['common'],663748008.0078247,USD,7.31,100,1,false,0,USD,14.397496087636933,2280712,,-11.4193,-283.9969063151523,0.0,1.1417762554841968,2.0,Commercial services,Commercial Services,america
62,NASDAQ,GDEV,GDEV Inc.,nexters,stock,['common'],266512341.87548634,USD,14.7,100,1,false,0,USD,14.396887159533073,19252,,,,0.0,1.6864493635957496,1.5,Technology services,Technology Services,america
63,NASDAQ,CRMD,CorMedix Inc.,cormedix,stock,['common'],858463409.7815292,USD,11.5,100,1,false,0,USD,14.200595829195628,4322928,15.401098165260478,0.7467,,0.0,1.1744579424985269,1.142857,Health technology,Health Technology,america
64,NASDAQ,BSGM,"BioSig Technologies, Inc.",biosig-technologies,stock,['common'],146295499.4596577,USD,4.67,100,1,false,0,USD,14.180929095354525,961010,,-0.6233,80.60249587651325,0.0,1.775127162247705,1.0,Health technology,Health Technology,america
65,NASDAQ,RAPT,"RAPT Therapeutics, Inc.",rapt-therapeutics,stock,['common'],180261959.5078534,USD,10.9,100,1,false,0,USD,14.136125654450257,573701,,-14.2068,43.15779365752559,0.0,17.28166014501267,1.333333,Health technology,Health Technology,america
66,NASDAQ,ROMA,Roma Green Finance Limited,roma-green-finance-limited,stock,['common'],178098060.41984734,USD,2.99,100,1,false,0,USD,14.122137404580156,17829,,-0.2761,-285.61452513966486,0.0,0.2181261630275603,,Commercial services,Commercial Services,america
67,NASDAQ,DMAC,DiaMedica Therapeutics Inc.,diamedica-therapeutics,stock,['common'],269816133.2227074,USD,5.22,100,1,false,0,USD,13.973799126637548,279674,,-0.6456,-16.660643295988425,0.0,0.7686343832200613,1.0,Health technology,Health Technology,america
68,NASDAQ,RHLD,Resolute Holdings Management,resolute-management,stock,['common'],500305569.4765049,USD,58.68,100,1,false,0,USD,13.941747572815533,54472,,,,0.0,1.4533036297906967,,Commercial services,Commercial Services,america
69,AMEX,AMBI,Ambipar Emergency Response,ambipar-emergency-response,stock,['common'],291006724.4577006,USD,5.25,100,1,false,0,USD,13.882863340563983,613,,-0.0963,-132.41332884550656,0.0,0.07654940746013313,,Industrial services,Industrial Services,america
70,NYSE,REZI,"Resideo Technologies, Inc.",resideo-technologies,stock,['common'],4653319426.4259205,USD,31.28,100,1,false,0,USD,13.869676010192947,4311675,,-5.3966,-552.8868747901981,0.0,1.8965989728033952,1.25,Distribution services,Distribution Services,america
71,NYSE,GRDN,"Guardian Pharmacy Services, Inc.",guardian-pharmacy-services,stock,['common'],1464095425.0261571,USD,22.62,100,1,false,0,USD,13.782696177062384,885932,,-1.4456,,0.0,7.108194869350818,1.166667,Retail trade,Retail Trade,america
72,NASDAQ,MDCX,Medicus Pharma Ltd.,medicus-pharma-ltd,stock,['common'],35690914.92385787,USD,2.24,100,1,false,0,USD,13.705583756345192,480640,,-1.3527,4.00936701674709,0.0,1.648245755417394,1.0,Health technology,Health Technology,america
73,NASDAQ,JFBR,Jeffs' Brands Ltd,jeffs-brands-ltd,stock,['common'],3907611.0917874393,USD,7.06,100,1,false,0,USD,13.687600644122377,58736,,-192.2266,77.59312080439123,0.0,1.205783391737953,,Consumer durables,Consumer Durables,america
74,NASDAQ,LQDA,Liquidia Corporation,liquidia,stock,['common'],2060177004.7547174,USD,24.1,100,1,false,0,USD,13.67924528301888,10692409,,-1.5648,0.261329593983045,0.0,4.170369131805809,1.222222,Health technology,Health Technology,america
75,NYSE,GTN,"Gray Media, Inc.",gray-television,stock,['common'],642394850.0,USD,5.75,100,1,false,0,USD,13.636363636363647,4133153,3.815527538155276,1.507,1862.2395833333333,6.32411067193676,2.333294719384417,1.5,Consumer services,Consumer Services,america
76,NASDAQ,INDI,"indie Semiconductor, Inc.",indie-semiconductor,stock,['common'],939310813.0642674,USD,4.42,100,1,false,0,USD,13.62467866323907,5663417,,-0.8325,-64.33083300434267,0.0,1.3156118314205325,1.0,Electronic technology,Electronic Technology,america
77,NASDAQ,XTKG,"X3 Holdings Co., Ltd.",x3-co-ltd,stock,['common'],208447715.29319373,USD,2.17,100,1,false,0,USD,13.612565445026178,38103,,-5.5777,30.015433066914266,0.0,0.049537929415178636,,Technology services,Technology Services,america
78,NYSE,AMBQ,"Ambiq Micro, Inc.",,stock,['common'],728369525.8,USD,41.3,100,1,false,0,USD,13.492717779609773,370474,,,,0.0,,,Electronic technology,Electronic Technology,america
79,NASDAQ,SONO,"Sonos, Inc.",sonos,stock,['common'],1549685112.4530976,USD,12.82,100,1,false,0,USD,13.451327433628313,4240601,,-0.6476,-359.94318181818176,0.0,1.717539052173507,1.75,Consumer durables,Consumer Durables,america
80,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],32549571.934289683,USD,24.5,100,1,false,0,USD,13.37343822304489,350975,6.443298969072165,3.8024,,0.0,0.5633029042499819,,Finance,Finance,america
81,NASDAQ,LIF,"Life360, Inc.",life360,stock,['common'],6393974761.305939,USD,83.55,100,1,false,0,USD,13.303498779495529,2172075,252.2644927536232,0.3312,,0.0,3.3091372453846213,1.142857,Technology services,Technology Services,america
82,NASDAQ,IOVA,"Iovance Biotherapeutics, Inc.",iovance-biotherapeutics,stock,['common'],806934236.6192894,USD,2.23,100,1,false,0,USD,13.19796954314721,16361412,,-1.2267,27.103636795816506,0.0,0.8864949762585328,1.541667,Health technology,Health Technology,america
83,NASDAQ,LIDR,"AEye, Inc.",aeye,stock,['common'],127019128.16370106,USD,3.18,100,1,false,0,USD,13.167259786476873,10152056,,-2.8877,71.08714806359886,0.0,0.60936244701226,,Technology services,Technology Services,america
84,NASDAQ,MFI,mF International Limited,,stock,['common'],74159669.43,USD,44.77,100,1,false,0,USD,13.141268637856971,39645,,-0.1956,,0.0,1.061141788028597,,Technology services,Technology Services,america
85,NASDAQ,ASPI,ASP Isotopes Inc.,asp-isotopes,stock,['common'],1024654662.8245968,USD,11.21,100,1,false,0,USD,13.004032258064527,6502643,,-0.608,-16.230166316191927,0.0,1.806667014517087,1.0,Health technology,Health Technology,america
86,NASDAQ,SOBR,"SOBR Safe, Inc.",sobr-safe,stock,['common'],5382314.721780605,USD,3.55,100,1,false,0,USD,12.877583465818754,125049,,-63.457,89.87731284665782,0.0,3.6122120028655287,,Electronic technology,Electronic Technology,america
87,NASDAQ,ANPA,Rich Sparkle Holdings Limited,,stock,['common'],,USD,39.89,100,1,false,0,USD,12.874929258630438,24225,,,,,0.23646904134620922,,Commercial services,Commercial Services,america
88,NASDAQ,TAOX,Tao Synergies Inc.,synaptogenix,stock,['common'],19421274.48714479,USD,8.34,100,1,false,0,USD,12.855209742895807,421950,,-9.8938,73.40862422997947,0.0,1.6025123687217842,,Technology services,Technology Services,america
89,NASDAQ,AGEN,Agenus Inc.,agenus,stock,['common'],131875043.43091337,USD,4.81,100,1,false,0,USD,12.646370023419207,949812,,-7.154,36.1626184569807,0.0,1.5366873400113197,1.5,Health technology,Health Technology,america
90,NYSE,RBOT,Vicarious Surgical Inc.,vicarious-surgical,stock,['common'],61397925.74999999,USD,10.35,100,1,false,0,USD,12.500000000000005,51612,,-10.4398,-25.685323188423244,0.0,2.8348273134721875,1.666667,Health technology,Health Technology,america
91,NYSE,U,Unity Software Inc.,unity,stock,['common'],15755691216.915638,USD,37.29,100,1,false,0,USD,12.35311840915939,20045958,,-1.0648,48.104103713812265,0.0,1.2532790248786037,1.564516,Technology services,Technology Services,america
92,NASDAQ,PGY,Pagaya Technologies Ltd.,pagaya-technologies-ltd,stock,['common'],2345548821.6097474,USD,31.55,100,1,false,0,USD,12.237637851298475,4510208,,-3.8361,-95.26112185686655,0.0,1.0945274259664,1.1,Technology services,Technology Services,america
93,NYSE,TSE,Trinseo PLC,trinseo,stock,['common'],82690921.6585366,USD,2.3,100,1,false,0,USD,12.195121951219514,349384,,-10.9771,13.42161718774648,1.95121951219512,0.7861253988182829,1.8,Process industries,Process Industries,america
94,NASDAQ,JBLU,JetBlue Airways Corporation,jetblue,stock,['common'],1741952606.126464,USD,4.79,100,1,false,0,USD,12.177985948477764,34700555,,-1.0911,61.07384944702105,0.0,1.8426806745258908,2.40625,Transportation,Transportation,america
95,NASDAQ,AAL,"American Airlines Group, Inc.",american-airlines-group,stock,['common'],8564577720.877375,USD,12.98,100,1,false,0,USD,12.08981001727116,114968165,16.688094625867834,0.7778,,0.0,1.802762766667359,1.58,Transportation,Transportation,america
96,NASDAQ,FENC,Fennec Pharmaceuticals Inc.,fennec-pharmaceuticals,stock,['common'],255197180.15588865,USD,9.24,100,1,false,0,USD,12.000000000000002,68184,,-0.49139084800000005,-1426.017652500267,0.0,1.3735226634059672,1.0,Health technology,Health Technology,america
97,NASDAQ,KURA,"Kura Oncology, Inc.",kura-oncology,stock,['common'],538142560.5415163,USD,6.2,100,1,false,0,USD,11.913357400722024,1733649,,-2.2581,-1.2600896860986655,0.0,1.1677087018242844,1.107143,Health technology,Health Technology,america
98,NASDAQ,LAZR,"Luminar Technologies, Inc.",luminar,stock,['common'],175317727.5018587,USD,3.01,100,1,false,0,USD,11.895910780669139,6610300,,-6.663,56.58378293846273,0.0,2.2654994082208333,2.25,Electronic technology,Electronic Technology,america
99,NASDAQ,ATRA,"Atara Biotherapeutics, Inc.",atara-biotherapeutics,stock,['common'],78421546.04651162,USD,11.54,100,1,false,0,USD,11.821705426356578,57549,,-0.4251,98.9134046653818,0.0,1.5641673076557148,1.0,Health technology,Health Technology,america
100,NASDAQ,SORA,Top Win International Limited,top-win-international-limited,stock,['common'],122579519.99999997,USD,4.93,100,1,false,0,USD,11.79138321995464,54687,,,,0.0,1.3888127018955323,,Distribution services,Distribution Services,america
101,NASDAQ,PXLW,"Pixelworks, Inc.",pixelworks,stock,['common'],49994843.923753664,USD,9.53,100,1,false,0,USD,11.788856304985325,62020,,-6.382,-37.783630907403,0.0,0.8849608031711336,1.0,Electronic technology,Electronic Technology,america
102,NASDAQ,LCUT,"Lifetime Brands, Inc.",lifetime-brands,stock,['common'],92442342.9041096,USD,4.08,100,1,false,0,USD,11.780821917808224,53114,,-1.5967,-95.36277988498715,4.65753424657534,1.585080889440653,1.0,Consumer durables,Consumer Durables,america
103,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],122907156.45132744,USD,17.67,100,1,false,0,USD,11.694058154235154,401155,,-15.6425,37.18300357003739,0.0,1.8502392620351686,2.0,Health technology,Health Technology,america
104,NASDAQ,CLNE,Clean Energy Fuels Corp.,clean-energy-fuels,stock,['common'],504365181.2135922,USD,2.3,100,1,false,0,USD,11.650485436893192,2443388,,-0.9116,-156.71641791044775,0.0,1.2236914928082856,1.222222,Utilities,Utilities,america
105,NASDAQ,SNCY,"Sun Country Airlines Holdings, Inc.",sun-country-airlines,stock,['common'],644595037.3228782,USD,12.09,100,1,false,0,USD,11.531365313653136,1316170,11.360646495019733,1.0642,18.19191470457575,0.0,1.0578639534407082,1.277778,Transportation,Transportation,america
106,NASDAQ,DGNX,Diginex Limited,diginex-limited,stock,['common'],1183259043.98,USD,51.46,100,1,false,0,USD,11.505958829902498,32239,,-0.1859,-7.023603914795634,0.0,0.675221694892535,,Technology services,Technology Services,america
107,NYSE,UWMC,UWM Holdings Corporation,uwm-holdings,stock,['common'],8069187305.198236,USD,5.06,100,1,false,0,USD,11.453744493392062,17329928,,-0.0663,57.608695652173914,8.81057268722467,1.9703533916824136,1.722222,Finance,Finance,america
108,NASDAQ,GORV,"Lazydays Holdings, Inc.",,stock,['common'],16286770.336683415,USD,4.43,100,1,false,0,USD,11.306532663316576,24947,,-211.917,26.174468587648686,0.0,0.9482630824726983,,Retail trade,Retail Trade,america
109,NASDAQ,INNV,InnovAge Holding Corp.,innovage,stock,['common'],485371574.7275542,USD,3.595,100,1,false,0,USD,11.300309597523226,22088,,-0.2306,-1.5859030837004369,0.0,0.8331793063125931,2.25,Technology services,Technology Services,america
110,NASDAQ,MBX,"MBX Biosciences, Inc.",mbx-biosciences,stock,['common'],420931177.52397865,USD,12.53,100,1,false,0,USD,11.278863232682056,293739,,-2.305,,0.0,0.5764842154182871,1.0,Health technology,Health Technology,america
