,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,GEVO,"Gevo, Inc.",gevo,stock,['common'],1.74,0.49,39.2,16163015,60.0,1.99,59.199999999999996,82298887,476730376.368,115.96519671762157,100,1,false,0,USD,USD
1,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],5.98,2.6400000000000006,79.0419161676647,26558037,49.70059880239522,10.24,206.58682634730542,225462813,514467114.00000006,30859.878909978852,100,1,false,0,USD,USD
2,NYSE,WOW,"WideOpenWest, Inc.",wideopenwest,stock,['common'],5.06,1.6799999999999997,49.704142011834314,13957533,47.3372781065089,5.04,49.11242603550296,44698517,430798735.8106509,-38.11506952145489,100,1,false,0,USD,USD
3,NASDAQ,AIFU,AIFU Inc.,fanhua,stock,['common'],5.95,-0.019999999999999574,-0.3350083752093731,2058,31.32328308207705,6.15,3.0150753768844325,19671,33180871.457286432,-49.776790072424156,100,1,false,0,USD,USD
4,NASDAQ,SBGI,"Sinclair, Inc.",sinclair-broadcast-group,stock,['common'],15.0,2.4399999999999995,19.426751592356684,74560,23.805732484076433,14.97,19.187898089171977,2411797,1042613690.1449045,-3.088074232393404,100,1,false,0,USD,USD
5,NASDAQ,FGEN,"FibroGen, Inc",fibrogen,stock,['common'],9.25,0.8800000000000008,10.51373954599762,66119,23.65591397849463,9.25,10.51373954599762,288232,37386269.83273596,-27.487608307412955,100,1,false,0,USD,USD
6,NASDAQ,CHSN,Chanson International Holding,chanson-international,stock,['common'],0.089899,-0.0022009999999999946,-2.3897937024972795,73729213,22.692725298588492,0.0868,-5.754614549402822,106285459,3758414.5537459287,-80.20764182957576,10000,1,false,0,USD,USD
7,NYSE,GDOT,Green Dot Corporation,green-dot,stock,['common'],12.0,2.0700000000000003,20.84592145015106,44143,20.4431017119839,13.43,35.24672708962739,4025497,737182909.775428,12.009235113763255,100,1,false,0,USD,USD
8,NASDAQ,RMBL,"RumbleOn, Inc.",rumbleon,stock,['common'],2.31,0.31000000000000005,15.500000000000004,17166,18.500000000000007,3.21,60.5,39976018,121527481.485,-40.369998669685494,100,1,false,0,USD,USD
9,NASDAQ,KOPN,Kopin Corporation,kopin,stock,['common'],1.86,-0.010000000000000009,-0.5347593582887704,877075,17.647058823529417,1.99,6.417112299465234,7859002,323967877.40106946,195.7613024052112,100,1,false,0,USD,USD
10,NYSE,HBI,Hanesbrands Inc.,hanesbrands,stock,['common'],6.7,1.87,38.71635610766045,11100347,16.563146997929604,6.18,27.9503105590062,69423863,2186058411.677018,-23.84613108211942,100,1,false,0,USD,USD
11,NASDAQ,TLRY,"Tilray Brands, Inc.",tilray,stock,['common'],1.1,0.18000000000000005,19.56521739130435,24992398,16.30434782608696,0.9505,3.3152173913043446,291413602,1046053928.2380433,-54.09397875260694,10000,1,false,0,USD,USD
12,NASDAQ,ANY,Sphere 3D Corp.,sphere-3d,stock,['common'],0.57,0.06519999999999992,12.9160063391442,1203019,15.986529318541995,0.537,6.378763866877972,4719854,15208286.79080824,-22.418759162321344,10000,1,false,0,USD,USD
13,AMEX,FSI,Flexible Solutions International Inc.,flexible-solutions-international,stock,['common'],6.59,1.08,19.600725952813068,15028,15.970961887477314,6.95,26.13430127041743,370436,87900354.56442831,203.672183094275,100,1,false,0,USD,USD
14,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],2.65,0.3799999999999999,16.740088105726866,53762,14.537444933920707,2.2,-3.0837004405286272,647005,51562500.969163,,100,1,false,0,USD,USD
15,NASDAQ,HNRG,Hallador Energy Company,hallador-energy,stock,['common'],22.0,2.379999999999999,12.130479102956162,9992,13.200815494393476,18.26,-6.931702344546379,2055459,784745099.2905198,257.8554847427249,100,1,false,0,USD,USD
16,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],0.25,0.010800000000000004,4.515050167224082,10478,12.876254180602015,0.215,-10.117056856187292,196379,7165950.0,,10000,1,false,0,USD,USD
17,NYSE,GFF,Griffon Corporation,griffon-corporation,stock,['common'],78.47,8.75,12.550200803212853,120,12.550200803212853,72.83,4.460699942627653,485655,3390866332.2104135,10.204828491253272,100,1,false,0,USD,USD
18,NASDAQ,CISS,C3is Inc.,c3is,stock,['common'],3.24,0.13000000000000034,4.180064308681683,1250,12.218649517684899,3.19,2.572347266881031,80426,2490649.427652733,-79.06815427628801,100,1,false,0,USD,USD
19,NASDAQ,ASTS,"AST SpaceMobile, Inc.",ast-spacemobile,stock,['common'],51.39,5.469999999999999,11.912020905923342,763665,12.173344947735183,49.76,8.362369337979086,21569013,17088356178.32404,172.62710400208897,100,1,false,0,USD,USD
20,NASDAQ,TIVC,"Tivic Health Systems, Inc.",tivic-health-systems,stock,['common'],3.34,-0.2200000000000002,-6.179775280898882,485,12.078651685393263,3.61,1.404494382022467,34967,3757461.401685393,28.326765163052865,100,1,false,0,USD,USD
21,NASDAQ,ATRA,"Atara Biotherapeutics, Inc.",atara-biotherapeutics,stock,['common'],11.54,1.2199999999999989,11.821705426356578,100,11.821705426356578,11.54,11.821705426356578,57549,78421546.04651162,97.56816883295092,100,1,false,0,USD,USD
22,NASDAQ,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],7.1,0.5,7.575757575757576,2378488,11.818181818181822,5.96,-9.696969696969692,29794481,104029774.5030303,762.573824125814,100,1,false,0,USD,USD
23,NASDAQ,NEPH,"Nephros, Inc.",nephros,stock,['common'],5.0,0.5099999999999998,11.358574610244984,200,11.358574610244984,4.26,-5.122494432071278,64971,45158567.385300666,36.084622705241394,100,1,false,0,USD,USD
24,NASDAQ,SPCB,"SuperCom, Ltd.",supercom,stock,['common'],11.7,0.3899999999999988,3.448275862068954,5500,10.698496905393448,11.305,-0.04420866489832698,158622,50288032.499557905,625.8862237364893,100,1,false,0,USD,USD
25,NASDAQ,LIF,"Life360, Inc.",life360,stock,['common'],80.9,7.160000000000011,9.709791158123151,32587,10.523460808245193,83.55,13.303498779495529,2172075,6393974761.305939,142.0565808634619,100,1,false,0,USD,USD
26,NASDAQ,DXST,Decent Holding Inc.,decent,stock,['common'],1.27,0.050000000000000044,4.098360655737709,900,10.008196721311483,1.19,-2.4590163934426252,12689,17850000.0,,100,1,false,0,USD,USD
27,NYSE,BKV,BKV Corporation,bkv,stock,['common'],22.0,1.9400000000000013,9.670987038883357,700,9.920239282153549,21.45,6.929212362911269,782066,1816994574.780658,,100,1,false,0,USD,USD
28,NASDAQ,ASNS,"Actelis Networks, Inc.",actelis-networks,stock,['common'],0.6223,0.030299999999999994,5.118243243243242,1937,9.797297297297307,0.615,3.8851351351351386,325639,5665255.337837838,-11.72550485207403,10000,1,false,0,USD,USD
29,NASDAQ,EQ,"Equillium, Inc.",equillium,stock,['common'],1.09,0.20420000000000005,23.052607812147215,2762795,9.618424023481593,0.9341,5.4526981259878085,13262859,33365411.90212238,-21.574682613735742,10000,1,false,0,USD,USD
30,NASDAQ,RPID,"Rapid Micro Biosystems, Inc.",rapid-micro-biosystems,stock,['common'],3.15,-0.10999999999999988,-3.3742331288343523,12092,9.509202453987733,2.68,-17.791411042944773,453041,117468959.28834356,302.44959855544147,100,1,false,0,USD,USD
31,NASDAQ,LHSW,Lianhe Sowell International Group Ltd,lianhe-sowell-international-ltd,stock,['common'],2.67,0.22999999999999998,9.426229508196721,1500,9.426229508196721,2.31,-5.327868852459012,135198,120120000.0,,100,1,false,0,USD,USD
32,NASDAQ,BTAI,"BioXcel Therapeutics, Inc.",bioxcel-therapeutics,stock,['common'],5.591,-0.8090000000000002,-12.640625000000002,3190824,9.218749999999998,6.8,6.249999999999992,35579726,41181113.4375,-38.203676547708454,100,1,false,0,USD,USD
33,NASDAQ,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,stock,['common'],0.1123,0.0023999999999999994,2.1838034576888075,95080375,9.190172884440399,0.11,0.09099181073703627,200573341,1560249.40855323,-67.28867635192128,10000,1,false,0,USD,USD
34,NASDAQ,CPIX,Cumberland Pharmaceuticals Inc.,cumberland-pharmaceuticals,stock,['common'],3.1,0.26000000000000023,9.154929577464797,158,9.154929577464797,2.91,2.4647887323943762,60043,43533412.48943663,143.45599006818202,100,1,false,0,USD,USD
35,NASDAQ,AERT,"Aeries Technology, Inc.",aeries-technology,stock,['common'],0.7685,0.08649999999999991,12.683284457477992,3439,8.944281524926676,0.7,2.63929618768327,31967,33006838.269794714,-58.22178987051726,10000,1,false,0,USD,USD
36,NASDAQ,FGI,FGI Industries Ltd.,,stock,['common'],3.66,0.30000000000000027,8.928571428571438,2100,8.928571428571438,3.6,7.1428571428571495,51399,6905919.642857143,-8.741361465045056,100,1,false,0,USD,USD
37,NASDAQ,MRCY,Mercury Systems Inc,mercury-systems,stock,['common'],58.59,5.010000000000005,9.35050391937291,57812,8.883911907428155,68.02,26.95035460992907,3170375,4064532456.893617,52.86385325666942,100,1,false,0,USD,USD
38,NASDAQ,HURA,"TuHURA Biosciences, Inc.",kintara-therapeutics,stock,['common'],3.51,0.45999999999999996,15.081967213114753,204293,8.852459016393443,3.25,6.557377049180333,3845409,151282833.852459,1077.4741287381803,100,1,false,0,USD,USD
39,NASDAQ,YOSH,Yoshiharu Global Co.,yoshiharu-global-co,stock,['common'],1.7,0.0,0.0,2042,8.823529411764714,1.73,1.764705882352943,75432,11675735.4,,100,1,false,0,USD,USD
40,NASDAQ,AKAN,Akanda Corp.,akanda-corp,stock,['common'],1.42,0.04999999999999982,3.649635036496337,30573,8.759124087591232,1.33,-2.9197080291970825,140429,3026951.8540145988,23.530030521542216,100,1,false,0,USD,USD
