,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,MNTS,Momentus Inc.,momentus,stock,['common'],1.8898,0.7797999999999998,70.25225225225223,62799739,-0.9009009009009016,1.91,72.07207207207205,323058137,17402417.810810808,31.954584403160897,100,false,0,USD,USD
1,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],3.4901,1.3100999999999998,60.09633027522935,22839876,43.57798165137613,14.32,556.880733944954,263850216,4494678.0,-95.91075680835314,100,false,0,USD,USD
2,NASDAQ,SPNS,Sapiens International Corporation N.V.,sapiens,stock,['common'],42.57,13.07,44.30508474576271,5205165,40.67796610169492,42.56,44.27118644067797,19317492,2378560342.8881354,-24.72100779766695,100,false,0,USD,USD
3,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],14.41,4.17,40.72265625,12767020,14.941406249999995,10.7,4.492187499999991,87903995,1648143154.4335933,30859.878909978852,100,false,0,USD,USD
4,NASDAQ,WBTN,WEBTOON Entertainment Inc.,webtoon-entertainment,stock,['common'],12.66,3.3000000000000007,35.25641025641026,557113,40.491452991453,16.96,81.19658119658122,15135193,2208001656.6153846,-54.886159479513225,100,false,0,USD,USD
5,NASDAQ,CGTX,"Cognition Therapeutics, Inc.",cognition-therapeutics,stock,['common'],1.3998,0.29979999999999984,27.254545454545436,16085753,43.636363636363626,1.22,10.909090909090898,44708851,89636083.99999999,78.85345794733446,100,false,0,USD,USD
6,NASDAQ,GBIO,Generation Bio Co.,generation-bio,stock,['common'],5.15,1.1000000000000005,27.160493827160508,512438,33.827160493827165,6.61,63.20987654320989,10012508,44310296.57777778,-82.63214471635958,100,false,0,USD,USD
7,NASDAQ,VOR,Vor Biopharma Inc.,vor-biopharma,stock,['common'],2.11,0.44999999999999996,27.10843373493976,11038024,3.6144578313253044,2.02,21.686746987951814,27625523,255812808.5180723,355.08240117075076,100,false,0,USD,USD
8,AMEX,TGEN,Tecogen Inc.,tecogen,stock,['common'],10.92,2.0999999999999996,23.809523809523807,100242,33.56009070294784,8.61,-2.3809523809523907,2539729,254480384.35714284,1143.6781525307504,100,false,0,USD,USD
9,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],3.19,0.6099999999999999,23.643410852713174,28022629,2.325581395348839,2.93,13.56589147286822,77233402,33426487.077519376,-92.30118004110626,100,false,0,USD,USD
10,NASDAQ,CAI,"Caris Life Sciences, Inc.",caris-life-sciences,stock,['common'],39.5,7.039999999999999,21.688231669747378,15789,7.825015403573627,34.28,5.606900800985829,1833210,9533424862.154036,,100,false,0,USD,USD
11,NYSE,SMWB,Similarweb Ltd.,similarweb,stock,['common'],8.57,1.4700000000000006,20.704225352112687,46952,20.140845070422532,8.43,18.732394366197187,1081864,698252081.8394367,-2.3024922228239677,100,false,0,USD,USD
12,NASDAQ,INTA,"Intapp, Inc.",intapp,stock,['common'],43.9,6.979999999999997,18.905742145178756,69527,26.48970747562297,42.65,15.520043336944736,5122967,3452741069.405471,25.95849563490138,100,false,0,USD,USD
13,NASDAQ,SHOT,"Safety Shot, Inc.",jupiter-wellness,stock,['common'],0.523,0.07800000000000001,17.52808988764045,562958,6.9887640449438235,0.629,41.34831460674157,57035438,76139716.40224719,289.73119955608445,10000,false,0,USD,USD
14,NASDAQ,UPXI,"Upexi, Inc.",grove-inc,stock,['common'],7.8,1.1399999999999997,17.11711711711711,3003380,5.405405405405396,7.83,17.567567567567565,24694114,461098977.1621622,6835.861594819355,100,false,0,USD,USD
15,NASDAQ,MSGM,Motorsport Games Inc.,motorsport-games,stock,['common'],4.0,0.5699999999999998,16.618075801749267,1505,15.11078717201166,3.47,1.1661807580174937,61791,20051223.01749271,252.2833248800372,100,false,0,USD,USD
16,NASDAQ,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],0.063,0.008800000000000002,16.23616236162362,51013522,18.45018450184501,0.0642,18.45018450184501,139315909,2038535.2811999999,,10000,false,0,USD,USD
17,NASDAQ,COSM,Cosmos Health Inc.,cosmos-health,stock,['common'],0.919,0.12290000000000001,15.43775907549303,526132,0.48988820499937374,0.805,1.1179500062806202,1824905,23539603.517146084,55.706281062255016,10000,false,0,USD,USD
18,NASDAQ,SELX,Semilux International Ltd.,semilux-international-ltd,stock,['common'],1.06,0.14100000000000001,15.342763873775844,1522,10.990206746463544,1.0,8.813928182807395,6934,37428352.0,,10000,false,0,USD,USD
19,NASDAQ,YTRA,"Yatra Online, Inc.",yatra-online,stock,['common'],1.3,0.17000000000000015,15.044247787610635,56204,9.734513274336292,1.24,9.734513274336292,519552,74810346.72566374,-33.14823766359344,100,false,0,USD,USD
20,NYSE,VG,"Venture Global, Inc.",venture-global,stock,['common'],13.97,1.790000000000001,14.69622331691298,452858,6.568144499178988,13.64,11.98686371100165,14332154,33012306150.80131,,100,false,0,USD,USD
21,NASDAQ,BNC,CEA Industries Inc.,cea-industries,stock,['common'],26.88,3.3149999999999977,14.067472947167397,15743,13.218756630596214,28.37,20.390409505622742,671938,23868987.83789518,163.55960392909813,100,false,0,USD,USD
22,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],0.2449,0.02990000000000001,13.90697674418605,36937,14.7906976744186,0.230101,7.02372093023256,81108,7669266.33,,10000,false,0,USD,USD
23,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],20.31,2.469999999999999,13.84529147982062,582766,14.349775784753357,18.64,4.48430493273543,8588280,274768121.22869956,,100,false,0,USD,USD
24,NASDAQ,EJH,E-Home Household Service Holdings Limited,e-home-household-service-limited,stock,['common'],1.25,0.1499999999999999,13.636363636363628,29066,4.545454545454529,1.31,19.090909090909086,345968,5245055.40909091,-95.26087519825894,100,false,0,USD,USD
25,NASDAQ,JZXN,"Jiuzi Holdings, Inc.",jiuzi,stock,['common'],0.9691,0.10909999999999997,12.686046511627906,256173,5.813953488372099,0.862499,0.2905813953488406,300925,47486561.30933256,148.62753268724688,10000,false,0,USD,USD
26,NASDAQ,VRME,"VerifyMe, Inc.",verifyme,stock,['common'],0.9497,0.1069,12.68391077361177,394331,12.695775984812526,0.9305,10.40579022306597,1225034,11557335.531561464,3.728690410663223,10000,false,0,USD,USD
27,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],19.9,2.229999999999997,12.620260328239935,3564,6.621392190152791,21.0,18.845500848896425,443902,146069628.6926995,-53.9971932208206,100,false,0,USD,USD
28,NASDAQ,SUGP,SU Group Holdings Limited,su-ltd,stock,['common'],0.63,0.06999999999999995,12.499999999999991,28724,5.357142857142842,0.61,8.928571428571416,132484,8446974.999999998,-72.85995171503858,10000,false,0,USD,USD
29,NASDAQ,HRTX,"Heron Therapeutics, Inc.",heron-therapeutics,stock,['common'],1.47,0.15999999999999992,12.21374045801526,135128,8.396946564885486,1.4,6.8702290076335775,4108554,214608501.83206105,-13.308402448451368,100,false,0,USD,USD
30,NASDAQ,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],6.67,0.71,11.912751677852349,2199240,13.758389261744972,6.96,16.778523489932887,21550330,846401255.8389261,762.573824125814,100,false,0,USD,USD
31,NYSE,SRFM,Surf Air Mobility Inc.,surf-air-mobility,stock,['common'],4.68,0.4899999999999993,11.694510739856785,325864,2.6252983293555947,4.88,16.46778042959426,12977434,164514626.38663483,445.75833736886847,100,false,0,USD,USD
32,NASDAQ,IMCC,IM Cannabis Corp.,im-cannabis,stock,['common'],2.9,0.2999999999999998,11.538461538461531,515,-1.9230769230769333,2.57,-1.1538461538461635,35183,7929610.453846154,13.138734643475974,100,false,0,USD,USD
33,NASDAQ,LINK,"Interlink Electronics, Inc.",interlink-electronics,stock,['common'],6.4999,0.6589,11.28060263653484,3400,6.488614963191226,6.9,18.130457113507966,58126,68063076.63071392,51.05299766713752,100,false,0,USD,USD
34,NASDAQ,PFSA,"Profusa, Inc.",,stock,['common'],0.545,0.05500000000000005,11.224489795918377,157998,2.040816326530614,0.56,14.285714285714299,1764136,18361772.571428575,-78.28566529151793,10000,false,0,USD,USD
35,NYSE,ECG,"Everus Construction Group, Inc.",everus-construction,stock,['common'],84.25,8.450000000000003,11.14775725593668,37509,23.35092348284961,79.16,4.432717678100263,3150709,4037126946.0005274,,100,false,0,USD,USD
36,NASDAQ,MYNZ,Mainz Biomed N.V.,mainz-biomed,stock,['common'],1.63,0.15999999999999992,10.884353741496595,20105,2.040816326530614,1.72,17.006802721088434,597276,7873907.265306122,-7.81586968902811,100,false,0,USD,USD
37,NASDAQ,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,stock,['common'],2.45,0.2400000000000002,10.85972850678734,1060,6.380090497737558,2.4,8.597285067873301,34159,8820000.0,-50.74347386845442,100,false,0,USD,USD
38,NASDAQ,CSAI,"Cloudastructure, Inc.",cloudastructure,stock,['common'],2.0499,0.19989999999999997,10.805405405405404,910804,2.7027027027026933,1.77,-4.324324324324328,2114702,32295630.486486487,,100,false,0,USD,USD
39,NASDAQ,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],5.95,0.5499999999999998,10.185185185185182,518,10.925925925925922,5.36,-0.7407407407407414,112705,5484427.437037037,-34.858766672795326,100,false,0,USD,USD
40,NASDAQ,PMEC,Primech Holdings Ltd.,primech-ltd,stock,['common'],1.57,0.14000000000000012,9.790209790209799,200,4.895104895104899,1.5,4.895104895104899,34972,57626982.0,,100,false,0,USD,USD
41,NASDAQ,GLBE,Global-E Online Ltd.,global-e-online,stock,['common'],37.29,3.3200000000000003,9.773329408301445,85361,3.032087135707981,31.06,-8.566382101854577,6049562,5262661165.926994,3.8851358247477847,100,false,0,USD,USD
42,NASDAQ,EWCZ,"European Wax Center, Inc.",european-wax-center,stock,['common'],4.82,0.41000000000000014,9.297052154195013,14547,-9.297052154195013,5.02,13.832199546485246,1869745,277129648.67120177,-49.99922133200047,100,false,0,USD,USD
43,NASDAQ,SMTI,Sanara MedTech Inc.,sanara-medtech,stock,['common'],30.0,2.530000000000001,9.210047324353846,3661,6.079359301055703,31.92,16.1994903531125,86618,283700250.434656,-10.029381227539067,100,false,0,USD,USD
44,NASDAQ,CREX,"Creative Realities, Inc.",creative-realities,stock,['common'],2.6095,0.21950000000000003,9.184100418410042,18227,4.6025104602510405,2.73,14.225941422594135,169951,28716683.81171548,-50.399168650940695,100,false,0,USD,USD
45,AMEX,AMZE,"Amaze Holdings, Inc.",amaze,stock,['common'],3.33,0.28000000000000025,9.18032786885247,10150,0.9836065573770574,3.34,9.508196721311476,123726,19110979.0,,100,false,0,USD,USD
46,NASDAQ,ZSPC,"zSpace, Inc.",zspace,stock,['common'],2.88,0.23999999999999977,9.090909090909081,8764,-2.2727272727272747,2.64,0.0,163094,62048608.0,,100,false,0,USD,USD
47,NASDAQ,CIIT,"Tianci International, Inc.",tianci-international,stock,['common'],0.97,0.07994999999999997,8.982641424639061,85799,-0.005617661929104487,0.8402,-5.600808943317798,175708,13890020.635020502,-72.57140658089388,10000,false,0,USD,USD
48,AMEX,NRXS,"Neuraxis, Inc.",neuraxis,stock,['common'],2.71,0.21999999999999975,8.835341365461836,1357,0.0,2.46,-1.2048192771084436,145377,21535639.5,,100,false,0,USD,USD
49,NASDAQ,SAIL,"SailPoint, Inc.",sailpoint,stock,['common'],20.6003,1.6503000000000014,8.708707124010562,154881,4.010554089709771,19.9,5.0131926121372,5971299,11076118903.124012,,100,false,0,USD,USD
50,NASDAQ,SWAG,"Stran & Company, Inc.",stran-and-company,stock,['common'],1.53,0.1200000000000001,8.51063829787235,61666,12.765957446808523,1.56,10.638297872340436,1024457,28904372.595744684,17.148298208323258,100,false,0,USD,USD
51,NYSE,ARCO,Arcos Dorados Holdings Inc.,arcos-dorados,stock,['common'],7.54,0.5899999999999999,8.489208633093522,69479,0.7194244604316521,7.63,9.7841726618705,5600013,1607359068.7553957,-26.754793469701674,100,false,0,USD,USD
