,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
23,NYSE,SFL,SFL Corporation Ltd,ship-finance-international,stock,['common'],14.092953726318509,7.61,100,1,false,0,USD,-16.648411829134723,12693126,1105249167.3691127,USD,18.359469240048252,0.4145,,11.829134720701,1.333333,Transportation,Transportation,america
24,NASDAQ,SNAL,"Snail, Inc.",snail,stock,['common'],13.060772435962372,0.9841,10000,1,false,0,USD,0.6545975248031054,1160400,37004604.5044,USD,26.38337801608579,0.0373,,0.0,1.0,Technology services,Technology Services,america
25,NASDAQ,VKTX,"Viking Therapeutics, Inc.",viking-therapeutics,stock,['common'],12.516655283785232,24.36,100,1,false,0,USD,-42.1240199572345,64526561,2739159273.4055595,USD,,-1.5348,-63.72946447621079,0.0,1.117647,Health technology,Health Technology,america
26,NASDAQ,YGMZ,MingZhu Logistics Holdings Limited,mingzhu-logistics-limited,stock,['common'],12.278039973393305,0.631,10000,1,false,0,USD,-12.361111111111107,77526,48384490.19027778,USD,,-1.8688,-171.233671988389,0.0,,Transportation,Transportation,america
27,NASDAQ,ADD,"Color Star Technology Co., Ltd.",color-star-technology-co-ltd,stock,['common'],12.049769037436278,0.1248,10000,1,false,0,USD,39.13043478260869,377450808,3679671.6521739126,USD,,-35.5873,85.46448556140996,0.0,,Technology services,Technology Services,america
28,NASDAQ,GTI,Graphjet Technology,energem,stock,['common'],10.770061394208957,0.0919,10000,1,false,0,USD,0.43715846994535257,118267832,13604601.806557378,USD,,-0.4443,-16555.555555555555,0.0,,Finance,Finance,america
29,NASDAQ,STAI,ScanTech AI Systems Inc.,scantech-ai-systems,stock,['common'],10.711177009650115,0.469,10000,1,false,0,USD,-6.1812362472494575,22490539,22635023.60672134,USD,,,,0.0,,Finance,Finance,america
30,NASDAQ,LVRO,Lavoro Limited,lavoro-limited,stock,['common'],10.642831827042354,1.84,100,1,false,0,USD,-7.042538142871575,120115,215255367.20218247,USD,,,,0.0,2.666667,Distribution services,Distribution Services,america
31,NASDAQ,AZI,Autozi Internet Technology (Global) Ltd.,autozi-internet-technology-global-ltd,stock,['common'],10.409069559445756,0.237301,10000,1,false,0,USD,5.000442477876108,9044096,24912143.531199113,USD,,,,0.0,,Retail trade,Retail Trade,america
32,AMEX,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],10.192795998114613,3.22,100,1,false,0,USD,-5.294117647058815,201111,7447496.329411766,USD,14.872979214780601,0.2165,,0.0,,Electronic technology,Electronic Technology,america
33,NASDAQ,PMCB,"PharmaCyte Biotech, Inc.",pharmacyte-biotech,stock,['common'],9.942088383197694,1.0085,100,1,false,0,USD,-0.14851485148515414,764134,6853542.332673267,USD,0.3773620205799813,2.6725,,0.0,,Health technology,Health Technology,america
34,NASDAQ,FLXS,"Flexsteel Industries, Inc.",flexsteel-industries,stock,['common'],9.784601573638907,41.43,100,1,false,0,USD,13.351573187414509,185291,218470865.952394,USD,16.305246172616002,2.5409,-14.045532965731876,1.94254445964432,,Consumer durables,Consumer Durables,america
35,NASDAQ,EFOI,"Energy Focus, Inc.",energy-focus,stock,['common'],9.703651341725378,2.085,100,1,false,0,USD,9.921973850695904,35691,11415094.698966678,USD,,-0.2133,68.34841964683189,0.0,,Producer manufacturing,Producer Manufacturing,america
36,NASDAQ,SSSS,SuRo Capital Corp.,suro-capital,stock,['common'],9.587099124931903,8.8,100,1,false,0,USD,3.7735849056603805,1615547,210215332.92452833,USD,4.53327838450443,1.9412,,2.94811320754717,1.0,Miscellaneous,Miscellaneous,america
37,NASDAQ,IPW,iPower Inc.,ipower,stock,['common'],9.328742921857305,0.51,10000,1,false,0,USD,-11.611785095320617,411864,15993548.734835358,USD,,-0.0465,73.121387283237,0.0,,Retail trade,Retail Trade,america
38,NASDAQ,CLPS,CLPS Incorporation,clps,stock,['common'],8.97614165890028,0.9906,10000,1,false,0,USD,8.797364085667223,48157,27578966.57594728,USD,,-0.0474,55.02846299810247,0.0,,Technology services,Technology Services,america
39,NYSE,JENA,Jena Acquisition Corporation II,jena-acquisition-ii,stock,['common'],7.545667156854059,10.13,100,1,false,0,USD,0.0,170354,263126749.99999997,USD,,,,0.0,,Finance,Finance,america
40,NASDAQ,KOSS,Koss Corporation,koss,stock,['common'],7.384499829293274,6.48,100,1,false,0,USD,5.623471882640597,378511,60755156.537897326,USD,,-0.081,32.1608040201005,0.0,,Consumer durables,Consumer Durables,america
41,NASDAQ,NVFY,"Nova Lifestyle, Inc",nova-lifestyle,stock,['common'],7.356767231126551,1.96,100,1,false,0,USD,11.36363636363636,4855768,26991791.43181818,USD,,-0.9178,77.86246653320148,0.0,,Consumer durables,Consumer Durables,america
42,NASDAQ,LNZA,"LanzaTech Global, Inc.",,stock,['common'],6.943712621623342,19.72,100,1,false,0,USD,-99.10404361653795,82495,5105549287.0,USD,,-0.6673,-35.96169519152404,0.0,2.0,Industrial services,Industrial Services,america
43,NYSE,TGNA,TEGNA Inc,tegna,stock,['common'],6.758708523390151,21.05,100,1,false,0,USD,4.311199207135783,29632222,3386467622.9261646,USD,7.572487229297073,2.7798,14.4751472223366,2.47770069375619,1.666667,Consumer services,Consumer Services,america
44,NASDAQ,DTCK,Davis Commodities Limited,davis-commodities-limited,stock,['common'],6.728830087857152,0.7999,10000,1,false,0,USD,1.2531645569620278,742447,19598050.7374,USD,,-0.1093,-398.6338797814208,0.0,,Distribution services,Distribution Services,america
45,NASDAQ,WALD,Waldencast plc,waldencast-plc,stock,['common'],6.64450355748622,1.8,100,1,false,0,USD,0.0,3103831,220897633.0,USD,,-0.3828,54.97529992942837,0.0,1.333333,Consumer non-durables,Consumer Non-Durables,america
46,NASDAQ,OMCC,Old Market Capital Corporation,nicholas-financial,stock,['common'],6.590940573486633,5.32,100,1,false,0,USD,-3.623188405797089,4758,35929284.03623189,USD,,-0.3523,90.08778346744695,0.0,,Finance,Finance,america
47,NASDAQ,TZUP,Thumzup Media Corporation,thumzup-media,stock,['common'],6.467336902042541,5.01,100,1,false,0,USD,-41.05882352941177,7313694,81534470.51294117,USD,,-0.7391,-503.83986928104576,0.0,,Technology services,Technology Services,america
48,NASDAQ,SSYS,"Stratasys, Ltd.",stratasys,stock,['common'],6.432401371636673,10.61,100,1,false,0,USD,13.841201716738189,5516448,891680083.9023606,USD,,-1.3428,17.871559633027523,0.0,1.3,Electronic technology,Electronic Technology,america
49,NASDAQ,PMAX,Powell Max Limited,powell-max-limited,stock,['common'],6.173711348537993,0.3398,10000,1,false,0,USD,5.988771054273236,763898,4991073.762320649,USD,,-0.158,-353.6115569823435,0.0,,Communications,Communications,america
50,NASDAQ,GIGM,GigaMedia Limited,gigamedia-limited,stock,['common'],6.158414531257755,1.43,100,1,false,0,USD,-9.493670886075957,37227,15804697.588607594,USD,,-0.0557,84.99461206896552,0.0,,Technology services,Technology Services,america
51,NASDAQ,WHWK,"Whitehawk Therapeutics, Inc.",aadi-bioscience,stock,['common'],6.018481121421277,1.65,100,1,false,0,USD,2.4844720496894293,467902,77761802.60869564,USD,,-0.0717,97.04451772464964,0.0,2.0,Health technology,Health Technology,america
52,NYSE,AGRO,Adecoagro S.A.,adecoagro,stock,['common'],6.004856250041562,8.33,100,1,false,0,USD,-9.456521739130427,1986595,832942975.7173914,USD,13.31734612310152,0.6255,-73.44174592391305,3.79347826086956,2.125,Process industries,Process Industries,america
53,NASDAQ,VWAV,"VisionWave Holdings, Inc.",,stock,['common'],5.7239029713408485,8.81,100,1,false,0,USD,18.413978494623656,1547357,125727097.91935484,USD,,-0.4182,-733.0677290836653,0.0,,Finance,Finance,america
54,NASDAQ,EMPG,Empro Group Inc.,,stock,['common'],5.596147506219501,7.48,100,1,false,0,USD,2.4657534246575423,1268007,60775000.0,USD,,,,0.0,,Distribution services,Distribution Services,america
55,NYSE,PSQH,"PSQ Holdings, Inc.",psq,stock,['common'],5.586540551223577,2.16,100,1,false,0,USD,18.032786885245905,5390477,99170367.3442623,USD,,-1.3628,23.30894766460326,0.0,1.0,Retail trade,Retail Trade,america
56,NASDAQ,UYSC,UY Scuti Acquisition Corp.,uy-scuti-acquisition,stock,['common'],5.57171352477741,10.11,100,1,false,0,USD,0.0990099009900969,50000,77425898.28,USD,,,,0.0,,Finance,Finance,america
57,NASDAQ,HHS,"Harte Hanks, Inc.",harte-hanks,stock,['common'],5.506291192330737,3.56,100,1,false,0,USD,-0.8356545961002733,16542,26396666.18384401,USD,,-0.4103,89.86513190396207,0.0,,Commercial services,Commercial Services,america
58,NASDAQ,INSG,Inseego Corp.,inseego,stock,['common'],5.429648806492033,9.83,100,1,false,0,USD,11.577752553916,1390090,147871912.3030647,USD,29.951249238269348,0.3282,,0.0,1.666667,Electronic technology,Electronic Technology,america
59,NASDAQ,AREC,American Resources Corporation,american-res,stock,['common'],5.3490001111630985,1.26,100,1,false,0,USD,-0.7874015748031503,16350662,103666124.97637795,USD,,-0.5215,-173.75328083989498,0.0,,Energy minerals,Energy Minerals,america
60,NASDAQ,HTLM,HomesToLife Ltd,homestolife-ltd,stock,['common'],5.127234585917548,3.8495,100,1,false,0,USD,-2.7904040404040416,22486,56539531.25,USD,,,,0.0,,Distribution services,Distribution Services,america
61,NASDAQ,DALN,DallasNews Corporation - Series A,dallasnews,stock,['common'],4.940996057010138,14.91,100,1,false,0,USD,0.033545790003359825,420794,79805969.56524657,USD,,-0.9646,-46.21797786872822,0.0,,Consumer services,Consumer Services,america
62,NASDAQ,CNTX,Context Therapeutics Inc.,context-therapeutics,stock,['common'],4.833542423078045,0.8735,10000,1,false,0,USD,0.1375673506821151,778660,78356615.03496504,USD,,-0.395,62.83052601863178,0.0,1.0,Health technology,Health Technology,america
63,NASDAQ,GLBS,Globus Maritime Limited,globus-maritime-ltd,stock,['common'],4.766079386500148,1.05,100,1,false,0,USD,1.4492753623188528,140209,21611414.49275362,USD,,-0.0365,-131.4655172413793,0.0,1.0,Transportation,Transportation,america
64,NASDAQ,HAO,Haoxi Health Technology Limited,haoxi-health-technology-limited,stock,['common'],4.763344189402772,1.1399,100,1,false,0,USD,-6.946938775510218,73275,22115878.140499994,USD,3.4355033152501506,0.3318,,0.0,,Commercial services,Commercial Services,america
65,NASDAQ,CLWT,Euro Tech Holdings Company Limited,euro-tech-company-limited,stock,['common'],4.666413987771628,1.24,100,1,false,0,USD,1.5062213490504235,46785,9444886.935166992,USD,13.038906414300735,0.0951,-59.83952702702702,0.0,,Electronic technology,Electronic Technology,america
66,NASDAQ,DXST,Decent Holding Inc.,decent,stock,['common'],4.524450732758274,1.2,100,1,false,0,USD,-5.467149834567522,56281,18000000.0,USD,11.892963330029731,0.1009,,0.0,,Industrial services,Industrial Services,america
67,NASDAQ,BOLD,"Boundless Bio, Inc.",boundless-bio,stock,['common'],4.513329026096239,1.11,100,1,false,0,USD,-5.128205128205114,273139,24848026.43589744,USD,,-2.8877,-10.954430185199431,0.0,1.666667,Health technology,Health Technology,america
68,NYSE,EVH,"Evolent Health, Inc",evolent-health,stock,['common'],4.480391210792837,9.0,100,1,false,0,USD,-0.2217294900221682,13775586,1057578537.4722838,USD,,-1.6055,-71.39959432048681,0.0,1.071429,Commercial services,Commercial Services,america
69,NASDAQ,TGL,Treasure Global Inc.,treasure-global,stock,['common'],4.4781635005925295,1.35,100,1,false,0,USD,-9.999999999999993,3342396,5140586.700000001,USD,,-63.2225,95.03096212236962,0.0,,Commercial services,Commercial Services,america
70,NASDAQ,IOTR,iOThree Limited,iothree-limited,stock,['common'],4.282830621111472,0.4401,10000,1,false,0,USD,-7.475344628587408,614238,11288636.197722308,USD,,-0.0072,,0.0,,Technology services,Technology Services,america
71,NASDAQ,PHVS,Pharvaris N.V.,pharvaris-nv,stock,['common'],4.238070473482878,23.26,100,1,false,0,USD,4.963898916967516,366716,1489934203.8240075,USD,,-3.3686,-36.92382733111128,0.0,1.227273,Health technology,Health Technology,america
72,NASDAQ,SPHL,Springview Holdings Ltd,springview-ltd,stock,['common'],4.196904912108539,0.4301,10000,1,false,0,USD,-14.322709163346618,161661,9247150.0,USD,,-0.0363,-144.05339805825244,0.0,,Consumer durables,Consumer Durables,america
73,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],4.183619932757993,0.2165,10000,1,false,0,USD,0.6503921413661543,234435,7215911.4532243,USD,,-0.0678,,0.0,,Distribution services,Distribution Services,america
74,NASDAQ,NWE,"NorthWestern Energy Group, Inc.",northwestern,stock,['common'],4.145025595802692,58.41,100,1,false,0,USD,6.335335882031671,1622574,3585987299.854178,USD,15.89820359281437,3.674,7.426900584795322,4.76970689969052,1.785714,Utilities,Utilities,america
75,NASDAQ,ITRN,Ituran Location and Control Ltd.,ituran-location-and-control-ltd,stock,['common'],4.059679055680212,36.34,100,1,false,0,USD,-9.781529294935446,328929,722932656.2408143,USD,13.094551744018451,2.7752,11.239377906044561,4.41906653426018,1.25,Communications,Communications,america
76,NASDAQ,NVNO,enVVeno Medical Corporation,envveno-medical,stock,['common'],4.033492923604373,4.19,100,1,false,0,USD,-16.11611611611611,613654,80645518.86486487,USD,,-1.2565,15.603170338527672,0.0,1.0,Health technology,Health Technology,america
77,NASDAQ,MESA,"Mesa Air Group, Inc.",mesa-air-group,stock,['common'],3.9281761394674963,1.15,100,1,false,0,USD,-2.5423728813559343,330776,48147017.83898305,USD,,-4.2926,-86.19762297215233,0.0,,Transportation,Transportation,america
78,NASDAQ,MCTR,CTRL Group Limited,ctrl-limited,stock,['common'],3.842183784438756,1.53,100,1,false,0,USD,-2.5477707006369448,304407,23409000.0,USD,,-0.257,-1686.4197530864199,0.0,,Electronic technology,Electronic Technology,america
79,NASDAQ,XP,XP Inc.,xp,stock,['common'],3.7841176751717054,16.0,100,1,false,0,USD,-8.571428571428571,17680684,8431074603.885715,USD,10.344604642141334,1.5467,1.3564875491480957,0.00371428571428571,1.25,Finance,Finance,america
80,NASDAQ,WENN,Wen Acquisition Corp,wen-acquisition,stock,['common'],3.767103759144616,10.11,100,1,false,0,USD,0.049480455220178174,437334,379314562.5,USD,,,,0.0,,Finance,Finance,america
81,NYSE,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],3.7131219353173686,2.55,100,1,false,0,USD,10.869565217391305,218691,122426398.04347827,USD,,-0.2062,-457.36568457538993,0.0,1.333333,Commercial services,Commercial Services,america
82,NASDAQ,CTNM,"Contineum Therapeutics, Inc.",contineum-therapeutics,stock,['common'],3.6435658600789713,9.3,100,1,false,0,USD,14.814814814814827,532615,260789636.70370373,USD,,-2.1998,-125.9217418095923,0.0,1.083333,Health technology,Health Technology,america
83,NASDAQ,TOWN,Towne Bank,townebank,stock,['common'],3.6242262869423527,35.4,100,1,false,0,USD,-4.0650406504065035,824302,2660401181.382114,USD,15.352589123080925,2.3058,14.210708801822783,2.76422764227642,1.375,Finance,Finance,america
84,NYSE,RFL,"Rafael Holdings, Inc.",rafael,stock,['common'],3.602811087084726,1.48,100,1,false,0,USD,-4.5161290322580685,161282,51950503.587096766,USD,,-0.9293,22.37721349816238,0.0,,Finance,Finance,america
85,NASDAQ,MBAV,M3-Brigade Acquisition V Corp.,m3-brigade-acquisition-v,stock,['common'],3.5666308910837285,10.55,100,1,false,0,USD,-0.04737091425863577,525058,379140625.0,USD,36.555786555786554,0.2886,,0.0,,Finance,Finance,america
86,NYSE,AS,"Amer Sports, Inc.",amer-sports-inc,stock,['common'],3.5606422021357713,35.74,100,1,false,0,USD,-4.693333333333328,13461334,19794432341.044266,USD,96.12694997310382,0.3718,,0.0,1.391304,Consumer durables,Consumer Durables,america
87,NASDAQ,KCHV,Kochav Defense Acquisition Corp.,kochav-defense-acquisition,stock,['common'],3.527063482571197,10.02,100,1,false,0,USD,0.09990009990009778,132704,343258977.65999997,USD,,,,0.0,,Finance,Finance,america
88,NASDAQ,CNFR,"Conifer Holdings, Inc.",conifer-holding-inc,stock,['common'],3.5242718446601944,0.762956,10000,1,false,0,USD,1.4434250764525962,20691,9325520.599021407,USD,0.3110678028295348,2.4527,,0.0,,Finance,Finance,america
89,NASDAQ,LGCL,Lucas GC Limited,lucas-gc-limited,stock,['common'],3.519271069629284,0.5156,10000,1,false,0,USD,-3.985102420856627,2537323,57549754.96461824,USD,7.272214386459801,0.0709,,0.0,,Commercial services,Commercial Services,america
90,NASDAQ,SINT,"SiNtx Technologies, Inc.",sintx-technologies,stock,['common'],3.497654409215377,3.29,100,1,false,0,USD,3.4591194968553416,148296,9076666.16037736,USD,,-10.4303,96.14399954453923,0.0,1.0,Health technology,Health Technology,america
91,NASDAQ,DFLI,Dragonfly Energy Holdings Corp,dragonfly-energy,stock,['common'],3.421490685473439,0.3041,10000,1,false,0,USD,8.220640569395,106919323,18770448.04626334,USD,,-3.8725,16.859890935634848,0.0,1.0,Producer manufacturing,Producer Manufacturing,america
92,AMEX,TOPP,Toppoint Holdings Inc.,toppoint,stock,['common'],3.3794839521711766,2.2,100,1,false,0,USD,8.37438423645322,18258,38500000.0,USD,,-0.1223,,0.0,,Transportation,Transportation,america
93,NASDAQ,NCEW,New Century Logistics (BVI) Limited,new-century-logistics-bvi-limited,stock,['common'],3.378801450202602,0.67,10000,1,false,0,USD,-10.666666666666663,158432,14405000.0,USD,,,,0.0,,Transportation,Transportation,america
94,NASDAQ,SPPL,SIMPPLE LTD.,simpple-ltd,stock,['common'],3.3663523510175573,3.13,100,1,false,0,USD,-6.567164179104483,63618,15252896.43283582,USD,,-1.1826,,0.0,,Technology services,Technology Services,america
95,NASDAQ,OPXS,"Optex Systems Holdings, Inc.",optex-systems,stock,['common'],3.3089668764199405,10.41,100,1,false,0,USD,-6.803939122649953,217597,71970814.58191584,USD,13.991935483870968,0.744,20.60301507537688,0.0,,Electronic technology,Electronic Technology,america
96,NASDAQ,HCWB,HCW Biologics Inc.,hcw-biologics,stock,['common'],3.2986299608560175,3.56,100,1,false,0,USD,-11.442786069651731,92359,8592056.457711443,USD,,-10.1812,75.49745376832661,0.0,1.0,Health technology,Health Technology,america
97,NASDAQ,UPLD,"Upland Software, Inc.",upland-software,stock,['common'],3.2703425174142597,2.58,100,1,false,0,USD,16.21621621621621,884523,74232009.86486486,USD,,-1.7654,62.50769851551383,0.0,1.333333,Technology services,Technology Services,america
98,NASDAQ,CHAC,Crane Harbor Acquisition Corp.,crane-harbor-acquisition,stock,['common'],3.2673321967892828,10.04,100,1,false,0,USD,0.09970089730807366,272339,300932263.32,USD,,,,0.0,,Finance,Finance,america
99,NASDAQ,CARM,"Carisma Therapeutics, Inc.",sesen-bio,stock,['common'],3.2666327849660557,0.238,10000,1,false,0,USD,-14.695340501792126,1041902,9945567.885304658,USD,,-1.1835,33.600763016157984,0.0,1.0,Health technology,Health Technology,america
100,NYSE,CB,Chubb Limited,chubb,stock,['common'],3.2467657472745186,273.8,100,1,false,0,USD,0.32243880990766355,4132075,109161403241.11093,USD,12.080566524741336,22.6645,-4.264980442844949,1.35570863256632,1.703704,Finance,Finance,america
101,NASDAQ,CSBR,"Champions Oncology, Inc.",champions-oncology,stock,['common'],3.236927357646825,7.62,100,1,false,0,USD,9.325681492109045,81433,104982033.32281204,USD,23.453370267774698,0.3249,,0.0,1.0,Health technology,Health Technology,america
102,NASDAQ,MSGY,Masonglory Limited,,stock,['common'],3.219883829600975,11.85,100,1,false,0,USD,2.775368603642674,353834,168566250.00000003,USD,,,,0.0,,Industrial services,Industrial Services,america
103,AMEX,UUUU,Energy Fuels Inc,energy-fuels,stock,['common'],3.1705851094024116,8.47,100,1,false,0,USD,-17.926356589147282,33663351,1953816442.395349,USD,,-0.4865,-552.1447721179625,0.0,1.142857,Non-energy minerals,Non-Energy Minerals,america
104,AMEX,VNTG,Vantage Corp,vantage,stock,['common'],3.1530795244335565,5.48,100,1,false,0,USD,3.3962264150943513,2457560,173921500.00000003,USD,,,,0.0,,Transportation,Transportation,america
105,NASDAQ,NPAC,New Providence Acquisition Corp. III,new-providence-acquisition-iii,stock,['common'],3.1512729856770907,10.15,100,1,false,0,USD,0.4950495049505021,324612,389666873.75000006,USD,,,,0.0,,Finance,Finance,america
106,AMEX,TRT,Trio-Tech International,trio-tech,stock,['common'],3.1473684210526316,5.27,100,1,false,0,USD,-7.29991204925242,7774,22728482.883025505,USD,,-0.0007,-100.30688294607629,0.0,,Producer manufacturing,Producer Manufacturing,america
107,NASDAQ,REFR,Research Frontiers Incorporated,research-frontiers-incorporated,stock,['common'],3.1068442287992366,1.43,100,1,false,0,USD,-2.721088435374152,84010,48116961.02040817,USD,,-0.0523,-17.792792792792785,0.0,,Consumer durables,Consumer Durables,america
108,NASDAQ,IMDX,Insight Molecular Diagnostics Inc.,oncocyte-oration,stock,['common'],3.103722347330772,2.6,100,1,false,0,USD,-2.6217228464419415,89034,74411344.64419475,USD,,-3.4756,18.34414058829058,0.0,1.5,Health technology,Health Technology,america
109,NASDAQ,CLNN,Clene Inc.,clene,stock,['common'],3.08697341356005,4.48,100,1,false,0,USD,5.660377358490571,156529,44757743.24528303,USD,,-2.5999,45.17985914899001,0.0,1.0,Health technology,Health Technology,america
110,NASDAQ,KTCC,Key Tronic Corporation,key-tronic,stock,['common'],3.0773570413871387,2.8,100,1,false,0,USD,-0.3558718861210047,45275,30133239.288256224,USD,,-0.5927,-3034.158415841584,0.0,,Electronic technology,Electronic Technology,america
111,NASDAQ,PKBK,"Parke Bancorp, Inc.",parke-bancorp,stock,['common'],3.0702676146676313,21.23,100,1,false,0,USD,-0.5154639175257705,67494,251516005.2628866,USD,8.27970827970828,2.5641,42.62431861163643,3.37394564198688,,Finance,Finance,america
