,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,AMEX,GRO,Brazil Potash Corp.,brazil-potash,stock,['common'],1.87,0.3600000000000001,23.84105960264901,9553998,48.344370860927164,1.92,27.152317880794698,25976239,73754380.8,,100,1,false,0,USD,USD
1,NASDAQ,THAR,"Tharimmune, Inc.",tharimmune,stock,['common'],4.97,1.38,38.44011142061281,23579579,44.846796657381624,4.97,38.44011142061281,113561626,23037197.345403902,,100,1,false,0,USD,USD
2,NASDAQ,AEMD,"Aethlon Medical, Inc.",aethlon-medical,stock,['common'],1.64,0.5299999999999998,47.747747747747724,34980126,33.33333333333332,2.19,97.29729729729728,146417526,2884569.0,-52.882380133342984,100,1,false,0,USD,USD
3,NASDAQ,VS,Versus Systems Inc.,versus-systems,stock,['common'],2.37,0.2450000000000001,11.529411764705888,963231,25.1764705882353,1.91,-10.117647058823533,2247341,9362202.508235293,208.26904296675596,100,1,false,0,USD,USD
4,NASDAQ,GDHG,Golden Heaven Group Holdings Ltd.,golden-heaven-ltd,stock,['common'],0.376,0.005800000000000027,1.566720691518106,1385732,24.824419232847124,0.3492,-5.67260940032414,1991501,13262955.57860616,-98.99293173656949,10000,1,false,0,USD,USD
5,AMEX,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],2.0,0.08000000000000007,4.1666666666666705,200,22.916666666666664,2.02,5.208333333333338,179942,70474662.94,,100,1,false,0,USD,USD
6,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],0.2947,0.017500000000000016,6.313131313131319,7210929,18.759018759018755,0.2593,-6.4574314574314675,47594912,13334771.902597401,-58.19754592677083,10000,1,false,0,USD,USD
7,NASDAQ,ALZN,"Alzamend Neuro, Inc.",alzamend-neuro,stock,['common'],2.3045,0.044500000000000206,1.9690265486725755,4995,13.71681415929204,2.35,3.982300884955766,63244,6806614.867256638,40.076248858522646,100,1,false,0,USD,USD
8,NASDAQ,BNRG,Brenmiller Energy Ltd,brenmiller-energy-ltd,stock,['common'],2.1994,0.09939999999999971,4.733333333333319,1032,13.333333333333325,2.07,-1.4285714285714404,43927,5642513.442857142,33.25810608282732,100,1,false,0,USD,USD
9,NASDAQ,SGRP,"SPAR Group, Inc.",spar-group,stock,['common'],1.16,0.030000000000000027,2.654867256637171,1000,13.274336283185853,1.115,-1.3274336283185755,25284,26408497.7300885,-35.27580500877977,100,1,false,0,USD,USD
10,AMEX,MSN,Emerson Radio Corporation,emerson-radio,stock,['common'],0.3886,0.058599999999999985,17.757575757575754,41701,12.96969696969697,0.4421,33.96969696969696,4900537,9302956.234848483,-2.361697812123422,10000,1,false,0,USD,USD
11,NASDAQ,PROP,Prairie Operating Co.,prairie-operating-co,stock,['common'],2.2,0.010000000000000231,0.4566210045662206,3832,12.328767123287673,2.22,1.3698630136986416,2014001,111616587.260274,17.56182912308685,100,1,false,0,USD,USD
12,NASDAQ,ISPC,iSpecimen Inc.,ispecimen,stock,['common'],1.31,0.15500000000000003,13.41991341991342,3433183,11.688311688311689,0.8111,-29.77489177489177,14910133,4492963.098181818,59.42252010235853,10000,1,false,0,USD,USD
13,NASDAQ,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],0.0502,0.0022000000000000006,4.583333333333335,1815964,10.625000000000002,0.0445,-7.291666666666672,29554031,1413003.4269999997,,10000,1,false,0,USD,USD
14,NASDAQ,ADIL,"Adial Pharmaceuticals, Inc",adial-pharmaceuticals,stock,['common'],0.39,0.018000000000000016,4.8387096774193585,42554,10.591397849462362,0.3721,0.026881720430104568,426126,8122278.821505376,32.2149986781536,10000,1,false,0,USD,USD
15,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],14.2,0.1399999999999988,0.9957325746799344,1059,10.170697012802274,13.615,-3.1650071123755357,35343,18088262.47759602,-18.895965102807892,100,1,false,0,USD,USD
16,NASDAQ,EFOI,"Energy Focus, Inc.",energy-focus,stock,['common'],2.68,0.2200000000000002,8.943089430894318,3920,9.756097560975618,2.76,12.195121951219505,115235,15110628.634146338,33.001224898796,100,1,false,0,USD,USD
17,NASDAQ,ERNA,Ernexa Therapeutics Inc.,ernexa-therapeutics,stock,['common'],1.53,-0.020000000000000018,-1.2903225806451624,2616,9.677419354838705,1.52,-1.9354838709677438,57534,11659751.329032257,30.4334812725398,100,1,false,0,USD,USD
18,NASDAQ,GTI,Graphjet Technology,energem,stock,['common'],0.0889,-0.0006999999999999923,-0.7812499999999915,699612,9.486607142857151,0.0932,4.0178571428571495,3886727,13797049.232142858,-95.16712410162455,10000,1,false,0,USD,USD
