,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
51,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],7.431052744632196,2.93,100,1,false,0,USD,13.56589147286822,77233402,33426487.077519376,USD,,-14.7989,-676.4831911495462,0.0,1.0,Health technology,Health Technology,america
52,NASDAQ,VABK,Virginia National Bankshares Corporation,virginia-national-bankshares,stock,['common'],7.372461614660724,39.7,100,1,false,0,USD,4.749340369393151,38701,214061584.00263852,USD,11.997944936383693,3.3089,14.119675806173468,3.56200527704486,,Finance,Finance,america
53,NASDAQ,DLO,DLocal Limited,dlocal,stock,['common'],7.347994695377738,11.69,100,1,false,0,USD,6.563354603463982,8337278,3337204423.044667,USD,,,,0.0,1.6,Technology services,Technology Services,america
54,NASDAQ,QSEA,Quartzsea Acquisition Corporation,quartzsea-acquisition,stock,['common'],7.333827580442351,10.1,100,1,false,0,USD,-0.007920164739425707,100901,115239992.07983527,USD,,,,0.0,,Finance,Finance,america
55,NASDAQ,DSGN,"Design Therapeutics, Inc.",design-therapeutics,stock,['common'],7.326354429779678,5.42,100,1,false,0,USD,8.835341365461836,710915,308658832.6024096,USD,,-1.1189,-24.599109131403115,0.0,1.666667,Health technology,Health Technology,america
56,NASDAQ,CMPX,"Compass Therapeutics, Inc.",compass-therapeutics,stock,['common'],7.108516288013914,3.1,100,1,false,0,USD,-2.2082018927444746,7366940,428675763.6908517,USD,,-0.4493,-25.74867058494262,0.0,1.05,Health technology,Health Technology,america
57,NASDAQ,ZVRA,"Zevra Therapeutics, Inc.",kempharm,stock,['common'],7.074890098605096,9.43,100,1,false,0,USD,-19.812925170068027,6996102,515629031.3409864,USD,,-0.0544,96.75746557787447,0.0,1.0,Health technology,Health Technology,america
58,NASDAQ,RANG,Range Capital Acquisition Corp.,range-capital-acquisition,stock,['common'],7.0550611790878754,10.25,100,1,false,0,USD,0.09765624999999792,7611,164384374.99999997,USD,,,,0.0,,Finance,Finance,america
59,NASDAQ,TRSG,Tungray Technologies Inc,tungray-technologies,stock,['common'],6.89268885398453,1.66,100,1,false,0,USD,-3.482760625617772,23258,27146785.099999998,USD,,-0.0235,,0.0,,Producer manufacturing,Producer Manufacturing,america
60,NASDAQ,UTSI,UTStarcom Holdings Corp,utstarcom-holdings,stock,['common'],6.888883260302424,2.4,100,1,false,0,USD,0.2087682672233776,27198,22728611.27348643,USD,,-0.4768,-8.166969147005439,0.0,,Electronic technology,Electronic Technology,america
61,NYSE,ECG,"Everus Construction Group, Inc.",everus-construction,stock,['common'],6.885854937850021,79.16,100,1,false,0,USD,4.432717678100263,3150709,4037126946.0005274,USD,24.407239539974714,3.2433,18.342698679121355,0.0,1.5,Industrial services,Industrial Services,america
62,NASDAQ,APVO,Aptevo Therapeutics Inc.,aptevo-therapeutics,stock,['common'],6.698550454337913,1.91,100,1,false,0,USD,-7.281553398058259,553104,6279923.305825243,USD,,-540.6856,98.44936510521538,0.0,,Health technology,Health Technology,america
63,NASDAQ,RAPT,"RAPT Therapeutics, Inc.",rapt-therapeutics,stock,['common'],6.356139458904723,10.6,100,1,false,0,USD,-2.752293577981658,540071,175300611.92660552,USD,,-14.2068,43.15779365752559,0.0,1.333333,Health technology,Health Technology,america
64,NASDAQ,SMTK,"SmartKem, Inc.",smartkem,stock,['common'],6.343298389497007,0.69,10000,1,false,0,USD,-15.853658536585366,191815,3057503.5975609752,USD,,-4.9859,33.93796457011116,0.0,,Electronic technology,Electronic Technology,america
65,AMEX,AMS,American Shared Hospital Services,american-shared-hospital-services,stock,['common'],6.305767303428797,2.58,100,1,false,0,USD,0.48685491723467106,20763,16641000.0,USD,11.716621253405995,0.2202,167.55771567436213,0.0,,Finance,Finance,america
66,NASDAQ,IBIO,"iBio, Inc.",ibio,stock,['common'],6.285119241617225,0.729,10000,1,false,0,USD,27.20293142558016,2229279,11823855.923922526,USD,,-2.3348,85.41998413858134,0.0,1.0,Health technology,Health Technology,america
67,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],6.258365951781644,5.04,100,1,false,0,USD,-12.347826086956522,2472671,,USD,,,,,,Distribution services,Distribution Services,america
68,NASDAQ,GURE,"Gulf Resources, Inc.",gulf-resources,stock,['common'],6.240033869492572,0.65,10000,1,false,0,USD,2.362204724409451,193952,8675301.259842519,USD,,-5.5182,11.568724860178518,0.0,,Process industries,Process Industries,america
69,NYSE,RBOT,Vicarious Surgical Inc.,vicarious-surgical,stock,['common'],6.165184500779585,7.83,100,1,false,0,USD,-24.347826086956516,128115,46448868.026086956,USD,,-10.0762,6.481043203860966,0.0,1.666667,Health technology,Health Technology,america
70,NASDAQ,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],6.096764636169708,2.45,100,1,false,0,USD,-22.468354430379744,926001,11367359.588607594,USD,,-11.949,63.40723954186318,0.0,1.0,Health technology,Health Technology,america
71,NASDAQ,PRPL,"Purple Innovation, Inc.",purple-innovation,stock,['common'],5.997593277118761,1.05,10000,1,false,0,USD,24.378109452736332,2979455,113829391.79104479,USD,,-0.7818,21.29266082754454,0.0,1.6,Consumer durables,Consumer Durables,america
72,NASDAQ,OFAL,OFA Group,ofa,stock,['common'],5.950657202767228,1.49,100,1,false,0,USD,-4.487179487179491,1502100,,USD,,,,,,Industrial services,Industrial Services,america
73,NASDAQ,INO,"Inovio Pharmaceuticals, Inc.",inovio,stock,['common'],5.752554122970802,1.7,100,1,false,0,USD,14.093959731543624,4618770,86632257.852349,USD,,-2.6071,48.9414621726954,0.0,1.333333,Health technology,Health Technology,america
74,NASDAQ,IGMS,"IGM Biosciences, Inc.",igm-biosciences,stock,['common'],5.739671822645393,1.27,100,1,false,0,USD,-2.3076923076923097,1618937,78714835.43846154,USD,,-0.9116,75.20265491540178,0.0,2.0,Health technology,Health Technology,america
75,NASDAQ,SHOT,"Safety Shot, Inc.",jupiter-wellness,stock,['common'],5.70076000487442,0.629,10000,1,false,0,USD,41.34831460674157,57035438,76139716.40224719,USD,,-0.706,5.627589894399148,0.0,,Health technology,Health Technology,america
76,NASDAQ,STOK,"Stoke Therapeutics, Inc.",stoke-therapeutics,stock,['common'],5.66759230570115,16.91,100,1,false,0,USD,24.98152254249816,2623049,923234027.6836659,USD,20.011834319526628,0.845,,0.0,1.090909,Health technology,Health Technology,america
77,NASDAQ,CRAQ,Cal Redwood Acquisition Corp.,cal-redwood-acquisition,stock,['common'],5.666678710982868,10.02,100,1,false,0,USD,0.09990009990009778,329340,313885517.99999994,USD,,,,0.0,,Finance,Finance,america
78,AMEX,MGLD,"The Marygold Companies, Inc.",the-marygold-companies,stock,['common'],5.530562092862994,0.7499,10000,1,false,0,USD,4.008321775312072,42535,32123279.085020807,USD,,-0.1527,-229.8056155507559,0.0,,Miscellaneous,Miscellaneous,america
79,NASDAQ,WSBF,"Waterstone Financial, Inc.",waterstone-financial,stock,['common'],5.510065629744862,14.23,100,1,false,0,USD,1.9340974212034352,221730,265804517.54226363,USD,12.539654564681001,1.1348,80.81580624601656,4.29799426934097,,Finance,Finance,america
80,NASDAQ,SSTI,"SoundThinking, Inc.",shotspotter,stock,['common'],5.394173144247315,12.95,100,1,false,0,USD,15.831842576028619,272724,164116642.68336314,USD,,-0.8002,-421.64276401564535,0.0,1.142857,Technology services,Technology Services,america
81,NASDAQ,CRE,Cre8 Enterprise Limited,,stock,['common'],5.343290551840248,1.49,100,1,false,0,USD,-78.5919540229885,15698959,21422690.688000005,USD,338.5704962852681,0.004400856,-17.171973059777976,0.0,,Commercial services,Commercial Services,america
82,NASDAQ,LINK,"Interlink Electronics, Inc.",interlink-electronics,stock,['common'],5.330997670451419,6.9,100,1,false,0,USD,18.130457113507966,58126,68063076.63071392,USD,,-0.2482,-112.68209083119109,0.0,1.0,Electronic technology,Electronic Technology,america
83,NYSE,SRFM,Surf Air Mobility Inc.,surf-air-mobility,stock,['common'],5.252912370694821,4.88,100,1,false,0,USD,16.46778042959426,12977434,164514626.38663483,USD,,-3.2995,85.63142057108517,0.0,2.0,Transportation,Transportation,america
84,NASDAQ,BMR,Beamr Imaging Ltd.,beamr-imaging-ltd,stock,['common'],5.250456888652268,2.99,100,1,false,0,USD,9.124087591240876,512820,46401194.059999995,USD,,-0.2221,-175.5583126550868,0.0,,Technology services,Technology Services,america
85,NASDAQ,XOS,"Xos, Inc.",xos,stock,['common'],5.209957181217796,3.49,100,1,false,0,USD,3.5608308605341277,107682,29007805.038575668,USD,,-6.1692,42.175856929955295,0.0,1.333333,Consumer durables,Consumer Durables,america
86,NASDAQ,LIQT,"LiqTech International, Inc.",liqtech-international,stock,['common'],5.179071384280051,1.93,100,1,false,0,USD,-2.0304568527918803,55125,18555103.27411168,USD,,-1.4821,0.8562445648538312,0.0,1.0,Producer manufacturing,Producer Manufacturing,america
87,NASDAQ,FLNT,"Fluent, Inc.",fluent,stock,['common'],5.160964545582492,2.43,100,1,false,0,USD,7.522123893805327,62346,50226125.89380532,USD,,-1.808,33.404545287119234,0.0,2.0,Technology services,Technology Services,america
88,NASDAQ,FATE,"Fate Therapeutics, Inc.",fate-therapeutics,stock,['common'],5.094548085600134,1.13,10000,1,false,0,USD,20.68781373491401,5382953,129535316.67200682,USD,,-1.4528,14.921527289763405,0.0,1.681818,Health technology,Health Technology,america
89,NASDAQ,CABA,"Cabaletta Bio, Inc.",cabaletta-bio,stock,['common'],5.069307306356,1.71,100,1,false,0,USD,28.571428571428566,5611490,156405553.7142857,USD,,-2.7068,-41.68760469011724,0.0,1.181818,Health technology,Health Technology,america
90,NASDAQ,POAI,Predictive Oncology Inc.,predictive-oncology,stock,['common'],5.015159788660578,0.87,10000,1,false,0,USD,17.583457223949182,804554,8893331.89620219,USD,,-1.8569,49.26779957379379,0.0,,Health technology,Health Technology,america
91,NYSE,TISI,"Team, Inc.",team,stock,['common'],5.0112545362671685,19.38,100,1,false,0,USD,18.45965770171149,21818,87081921.41809292,USD,,-11.6888,6.882184709265729,0.0,,Commercial services,Commercial Services,america
92,NASDAQ,QUIK,QuickLogic Corporation,quicklogic,stock,['common'],4.955943554099897,6.0,100,1,false,0,USD,3.092783505154634,642941,95016354.63917527,USD,,-0.4758,-475.53275453827945,0.0,1.0,Electronic technology,Electronic Technology,america
93,NASDAQ,FOSL,"Fossil Group, Inc.",fossil-group,stock,['common'],4.932210975400635,1.81,100,1,false,0,USD,3.4285714285714315,811109,97078166.77714285,USD,,-1.8081,32.29611323298135,0.0,1.0,Consumer durables,Consumer Durables,america
94,AMEX,LSF,"Laird Superfood, Inc.",laird-superfood,stock,['common'],4.898607935068198,6.32,100,1,false,0,USD,9.913043478260875,230069,67399786.18434782,USD,,-0.1044,73.9975093399751,0.0,1.0,Consumer non-durables,Consumer Non-Durables,america
95,NASDAQ,WENN,Wen Acquisition Corp,wen-acquisition,stock,['common'],4.858900858956506,10.083,100,1,false,0,USD,-0.6600985221674893,366727,378301556.25,USD,,,,0.0,,Finance,Finance,america
96,NYSE,JACS,Jackson Acquisition Company II,jackson-acquisition-company-ii,stock,['common'],4.775700934579439,10.3,100,1,false,0,USD,0.4878048780487874,109865,278491902.4390244,USD,61.86186186186186,0.1665,,0.0,,Finance,Finance,america
97,NASDAQ,EDIT,"Editas Medicine, Inc.",editas-medicine,stock,['common'],4.753432849467837,3.08,100,1,false,0,USD,34.49781659388647,7735710,257835604.22707424,USD,,-2.8521,-20.861937452326476,0.0,1.785714,Health technology,Health Technology,america
98,NYSE,HRB,"H&R Block, Inc.",block-h-and-r,stock,['common'],4.712107817476062,49.92,100,1,false,0,USD,-3.0679611650485406,6246945,6683309648.453592,USD,11.128449774845066,4.4858,6.336375488917875,2.9126213592233,2.0,Consumer services,Consumer Services,america
99,NASDAQ,ESEA,Euroseas Ltd.,euroseas,stock,['common'],4.709916759922128,56.46,100,1,false,0,USD,10.00487092060399,153621,395593309.22981,USD,3.039863889905886,18.5732,21.97063227297801,4.87092060399416,1.0,Transportation,Transportation,america
100,NYSE,SPXC,"SPX Technologies, Inc.",spx-technologies,stock,['common'],4.699080986170293,191.88,100,1,false,0,USD,0.3713971857509065,2259820,8971954853.316107,USD,42.88204532248693,4.4746,29.691032403918598,0.0,1.111111,Producer manufacturing,Producer Manufacturing,america
101,AMEX,MITQ,"Moving iMage Technologies, Inc.",moving-image-technologies,stock,['common'],4.690355982695328,0.73,10000,1,false,0,USD,0.7173003348505249,153195,7251585.193729037,USD,,-0.1206,43.93305439330544,0.0,,Consumer durables,Consumer Durables,america
102,NYSE,RAC,Rithm Acquisition Corp.,rithm-acquisition,stock,['common'],4.609879560132659,10.24,100,1,false,0,USD,-0.09756097560975402,5282,216603473.1707317,USD,,,,0.0,,Finance,Finance,america
103,NASDAQ,SONN,"Sonnet BioTherapeutics Holdings, Inc.",sonnet-biotherapeutics,stock,['common'],4.604029199295649,3.95,100,1,false,0,USD,32.10702341137123,2985375,24743451.287625413,USD,,-12.831,69.65073868555129,0.0,,Health technology,Health Technology,america
104,NASDAQ,KXIN,Kaixin Holdings,kaixin-auto,stock,['common'],4.550536304140742,0.73,10000,1,false,0,USD,-16.998200111654484,919561,7995926.931127835,USD,,-11.4199,85.07495262366857,0.0,,Retail trade,Retail Trade,america
105,NASDAQ,IBRX,"ImmunityBio, Inc.",immunitybio,stock,['common'],4.520155934637728,2.82,100,1,false,0,USD,14.170040485829944,30810818,2665618283.6842103,USD,,-0.4931,47.256391057867155,0.0,1.0,Health technology,Health Technology,america
106,NASDAQ,PEPG,PepGen Inc.,pepgen,stock,['common'],4.461567732115678,1.13,100,1,false,0,USD,-0.8771929824561412,1179535,37063683.798245616,USD,,-2.9678,10.039405880569868,0.0,1.3,Health technology,Health Technology,america
107,NASDAQ,INTA,"Intapp, Inc.",intapp,stock,['common'],4.4328306743821315,42.65,100,1,false,0,USD,15.520043336944736,5122967,3452741069.405471,USD,,-0.234,48.661693725318116,0.0,1.545455,Technology services,Technology Services,america
108,NASDAQ,INTR,Inter & Co. Inc.,inter-and-co,stock,['common'],4.4061504421654565,8.18,100,1,false,0,USD,-0.4866180048661912,11856779,3596555210.9537706,USD,18.35315234462643,0.4457,48.368841544607186,0.001338199513382,1.25,Finance,Finance,america
109,NASDAQ,NSTS,"NSTS Bancorp, Inc.",nsts-bancorp,stock,['common'],4.399613899613899,12.02,100,1,false,0,USD,0.0,6837,63078872.00000001,USD,,-0.1776,79.95032738767216,0.0,,Finance,Finance,america
110,NASDAQ,EWCZ,"European Wax Center, Inc.",european-wax-center,stock,['common'],4.363175378067036,5.02,100,1,false,0,USD,13.832199546485246,1869745,277129648.67120177,USD,24.583741429970615,0.2042,-17.661290322580648,0.0,1.75,Consumer services,Consumer Services,america
