,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:YORK,YORK,Yorkville Acquisition Corp.,yorkville-acquisition,delayed_streaming_900,stock,['common'],10919900.0,10.92,100,1,false,0,USD,-0.27397260273972024,146669,251160000.0,USD,,,,0.0,Finance,Finance,america,,0.8658969358953242
1,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,delayed_streaming_900,stock,['common'],6489.997364001055,13.18,100,1,false,0,USD,4.603174603174605,392874,6517363788.820636,USD,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,1.0941063338996873
2,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,delayed_streaming_900,stock,['common'],2302.4390243902435,15.76,100,1,false,0,USD,-2.535559678416833,12055667,2519235626.7111936,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.5,0.8260259659828919
3,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,delayed_streaming_900,stock,['common'],1966.230136405575,13.46,100,1,false,0,USD,-3.3045977011494183,1828645,198410885.6494253,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,0.853835431869662
4,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,delayed_streaming_900,stock,['common'],1807.777777777778,17.17,100,1,false,0,USD,-2.332195676905555,65505999,5365183086.392492,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.710715828425996
5,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,delayed_streaming_900,stock,['common'],1700.0,15.66,100,1,false,0,USD,-2.063789868667918,27526334,5054304593.651032,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0625,0.7915680454948889
6,NASDAQ:TDUP,TDUP,ThredUp Inc.,thredup,delayed_streaming_900,stock,['common'],1324.4604316546763,9.9,100,1,false,0,USD,-2.654867256637164,3171895,1219292751.3274338,USD,,-0.4965,14.924605894448254,0.0,Retail trade,Retail Trade,america,1.2,1.127629847302417
7,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,delayed_streaming_900,stock,['common'],1239.3453573814295,40.1,100,1,false,0,USD,-1.3530135301352946,16463,245220085.24723247,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,0.965407643274752
8,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,delayed_streaming_900,stock,['common'],1139.3055555555554,89.23,100,1,false,0,USD,-4.658617373651031,174403,495682997.4002565,USD,7.495610829700193,11.9043,,0.0,Health services,Health Services,america,1.0,0.8929653055153483
9,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,delayed_streaming_900,stock,['common'],1106.8019747668677,8.36,100,1,false,0,USD,-9.031556039173015,959807,247091287.49510342,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,1.170103215322169
10,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,delayed_streaming_900,stock,['common'],991.5492957746479,46.5,100,1,false,0,USD,-0.641025641025635,30552,1069209979.5,USD,,-0.1859,-7.023603914795634,0.0,Technology services,Technology Services,america,,0.5598126628480964
11,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,delayed_streaming_900,stock,['common'],987.0979558431001,139.33,100,1,false,0,USD,-2.162769468436194,2159527,4637779859.072257,USD,47.09162807989996,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,2.3729733418266297
12,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,delayed_streaming_900,stock,['common'],958.9651022864022,3.52,100,1,false,0,USD,3.529411764705886,3446241,419237296.5647059,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.8308670851491207
13,NYSE:OKLO,OKLO,Oklo Inc.,altc,delayed_streaming_900,stock,['common'],897.7358490566037,79.32,100,1,false,0,USD,-4.548736462093864,14533159,11596357213.524908,USD,,-5.399,-2987.16577540107,0.0,Producer manufacturing,Producer Manufacturing,america,1.464286,0.6880568788473632
14,NASDAQ:PRCH,PRCH,"Porch Group, Inc.",porch,delayed_streaming_900,stock,['common'],892.6666666666666,14.89,100,1,false,0,USD,-7.169576059850366,2437487,1552563866.2300498,USD,32.09051724137931,0.464,,0.0,Finance,Finance,america,1.166667,1.0413875021212375
15,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,delayed_streaming_900,stock,['common'],868.421052631579,3.68,100,1,false,0,USD,-3.4120734908136456,554730,115282100.49343833,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.7986434593169527
16,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,delayed_streaming_900,stock,['common'],840.8510638297871,22.11,100,1,false,0,USD,-23.095652173913045,7002933,553203216.547826,USD,61.725293132328304,0.3582,335.23693803159176,0.0,Technology services,Technology Services,america,,2.2937776550574793
17,NASDAQ:RKLB,RKLB,Rocket Lab Corporation,rocket-lab,delayed_streaming_900,stock,['common'],817.219917012448,44.21,100,1,false,0,USD,0.2494331065759624,21522059,21191563838.780495,USD,,-0.4128,-10.522088353413656,0.0,Electronic technology,Electronic Technology,america,1.375,1.5393572743955326
18,NASDAQ:NNNN,NNNN,Anbio Biotechnology,anbio-biotechnology,delayed_streaming_900,stock,['common'],775.4752851711027,46.05,100,1,false,0,USD,3.378605904141869,120277,6626189534.634639,USD,759.9009900990098,0.0606,5.208333333333338,0.0,Health technology,Health Technology,america,,1.0348509460845385
