,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],1.08,0.5650000000000001,109.70873786407769,90219651,49.999999999999986,1.01,96.11650485436894,237546670,11116460.0,-72.22871965916825,10000,false,0,USD,USD
1,NASDAQ,CAPS,Capstone Holding Corp.,capstone-therapeutics,stock,['common'],1.87,0.77,70.0,38871527,7.272727272727258,1.71,55.45454545454543,104968712,9543861.327272724,838.8161535022421,100,false,0,USD,USD
2,NASDAQ,HCWB,HCW Biologics Inc.,hcw-biologics,stock,['common'],5.46,2.009,58.21501014198782,16973453,0.5505650536076536,5.55,60.82294986960301,87672671,11941419.240799766,-48.697010109669165,100,false,0,USD,USD
3,NASDAQ,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],11.38,4.025,54.72467709041469,4614195,22.229775662814408,10.35,40.720598232494886,24810770,10590264.942216177,-27.76614059857917,100,false,0,USD,USD
4,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],2.04,0.5,32.467532467532465,6691457,22.077922077922068,3.64,136.36363636363637,161437933,47098683.0,-53.30805075164936,100,false,0,USD,USD
5,NASDAQ,VELO,"Velo3D, Inc.",velo3d,stock,['common'],5.0,1.1099999999999999,28.53470437017994,3186926,0.7712082262210747,3.68,-5.3984575835475574,10134678,73235257.13110541,,100,false,0,USD,USD
6,NASDAQ,SUGP,SU Group Holdings Limited,,stock,['common'],5.38,1.0270000000000001,23.592924419940275,14937,7.052607397197344,5.22,19.917298414886286,183345,60278163.0,-67.98200598326946,100,false,0,USD,USD
7,NASDAQ,ASST,Asset Entities Inc.,asset-entities,stock,['common'],5.4,0.9800000000000004,22.171945701357476,6445827,-0.4524886877827958,4.8,8.597285067873301,18938900,79797095.02262443,2202.794836753008,100,false,0,USD,USD
8,NASDAQ,AEHR,Aehr Test Systems,aehr-test-systems,stock,['common'],21.06,2.9599999999999973,16.35359116022098,294895,-0.05524861878453902,24.59,35.856353591160214,10610515,735611341.7027624,37.224192507990026,100,false,0,USD,USD
9,NASDAQ,SGBX,Safe & Green Holdings Corp.,sg-blocks,stock,['common'],0.2089,0.028700000000000003,15.926748057713652,75155252,0.11098779134295547,0.1924,6.770255271920083,109722091,5948908.703662597,275.5015457082313,10000,false,0,USD,USD
10,NASDAQ,MJID,Majestic Ideal Holdings Ltd,majestic-ideal-ltd,stock,['common'],1.5,0.19999999999999996,15.38461538461538,557518,0.0,1.27,-2.3076923076923097,3001741,,,100,false,0,USD,USD
11,AMEX,USBC,"USBC, Inc.",know-labs,stock,['common'],1.37,0.17000000000000015,14.16666666666668,149768,1.6666666666666683,1.17,-2.500000000000002,2112488,449553950.625,-65.02629559822644,100,false,0,USD,USD
12,NASDAQ,SCPH,scPharmaceuticals Inc.,scpharmaceuticals,stock,['common'],5.49,0.6400000000000006,13.195876288659806,1443926,15.670103092783519,5.52,13.814432989690722,17542927,294206598.92783505,-0.44211186391636825,100,false,0,USD,USD
13,NASDAQ,CGTX,"Cognition Therapeutics, Inc.",cognition-therapeutics,stock,['common'],3.16,0.3500000000000001,12.455516014234878,2355871,8.185053380782916,3.18,13.167259786476873,26164872,233641586.94661924,259.8644019212522,100,false,0,USD,USD
14,NASDAQ,ETHZ,ETHZilla Corporation,180-life-sciences,stock,['common'],3.71,0.41000000000000014,12.42424242424243,6217664,7.878787878787887,3.075,-6.818181818181808,40608344,473648620.8409092,62183.64250213364,100,false,0,USD,USD
15,NASDAQ,CPSH,CPS Technologies Corp.,cps-technologies,stock,['common'],3.5,0.3700000000000001,11.821086261980835,2200,3.833865814696489,3.56,13.73801916932908,261576,51712418.96485623,126.38887952665972,100,false,0,USD,USD
16,NASDAQ,TWG,Top Wealth Group Holding Limited,top-wealth-limited,stock,['common'],6.04,0.6257999999999999,11.558494329725534,3347,0.6612241882457252,5.27,-2.6633667023752454,166353,3279115.437183702,-80.71702294100186,100,false,0,USD,USD
17,NASDAQ,BSET,"Bassett Furniture Industries, Incorporated",bassett-furniture-industries-incorporated,stock,['common'],18.0,1.8500000000000014,11.455108359133137,1958,6.501547987616103,17.8,10.216718266253883,93142,154674553.75851396,26.038355970237014,100,false,0,USD,USD
18,NASDAQ,NSSC,"NAPCO Security Technologies, Inc.",napco-security-technologies,stock,['common'],35.32,3.620000000000001,11.419558359621455,62395,0.0,33.64,6.119873817034705,1493648,1199482053.6958992,-48.89822637058307,100,false,0,USD,USD
19,NASDAQ,RCON,"Recon Technology, Ltd.",recon-technology,stock,['common'],2.89,0.29000000000000004,11.153846153846155,26860,0.0,2.27,-12.692307692307695,476385,69524254.75,143.41332997950138,100,false,0,USD,USD
20,NASDAQ,FPAY,"FlexShopper, Inc.",flexshopper,stock,['common'],0.6998,0.06979999999999997,11.079365079365076,5061,0.0,0.67,6.349206349206354,495348,14379197.555555556,-53.908838937003715,10000,false,0,USD,USD
21,NASDAQ,FEBO,Fenbo Holdings Limited,fenbo-limited,stock,['common'],0.732,0.07199999999999995,10.909090909090901,200,51.5151515151515,0.74,12.121212121212114,48861,8186249.999999998,-88.49270681364786,10000,false,0,USD,USD
22,NASDAQ,CLGN,CollPlant Biotechnologies Ltd.,collplant-biotechnologies-ltd,stock,['common'],2.78,0.2599999999999998,10.31746031746031,1956,10.31746031746031,2.63,4.36507936507936,21278,33443116.52777778,-39.79715216944097,100,false,0,USD,USD
23,NASDAQ,CETX,Cemtrex Inc.,cemtrex,stock,['common'],1.3,0.1200000000000001,10.169491525423737,816741,3.3898305084745797,1.27,7.627118644067804,3090209,7211292.474576273,159.34274069292636,100,false,0,USD,USD
24,NASDAQ,LCUT,"Lifetime Brands, Inc.",lifetime-brands,stock,['common'],4.4,0.39000000000000057,9.725685785536173,100,9.725685785536173,4.0,-0.24937655860348598,18938,90629750.6234414,-46.13008298599992,100,false,0,USD,USD
25,NASDAQ,JFBR,Jeffs' Brands Ltd,jeffs-brands-ltd,stock,['common'],5.92,0.5199999999999996,9.62962962962962,200,9.62962962962962,5.25,-2.7777777777777843,18935,2905802.083333333,59.656808323568406,100,false,0,USD,USD
26,NASDAQ,HAO,Haoxi Health Technology Limited,haoxi-health-technology-limited,stock,['common'],1.3,0.1100000000000001,9.243697478991605,200,9.243697478991605,1.1,-7.563025210084022,497802,23087898.05,,100,false,0,USD,USD
27,NYSE,SI,"Shoulder Innovations, Inc.",shoulder-innovations,stock,['common'],13.85,1.1399999999999988,8.9693154996066,7054,2.6750590086546016,15.02,18.174665617623905,536050,303832220.2,,100,false,0,USD,USD
28,NASDAQ,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,stock,['common'],0.068,0.005500000000000005,8.800000000000008,11282413,19.36,0.0685,9.600000000000009,125897547,12098172.984000001,-67.0730486493118,10000,false,0,USD,USD
29,NASDAQ,ICCM,IceCure Medical Ltd.,icecure-medical,stock,['common'],0.96,0.07724999999999993,8.751062022090052,463521,1.9541206457094291,1.01,14.41517983574058,2636743,69379982.91702066,93.86647858234606,10000,false,0,USD,USD
30,NASDAQ,CLRO,"ClearOne, Inc.",clearone,stock,['common'],4.53,0.3600000000000003,8.633093525179863,690,4.796163069544368,4.33,3.836930455635495,11652,7509297.82733813,-54.63043067644171,100,false,0,USD,USD
31,NASDAQ,KPLT,"Katapult Holdings, Inc.",katapult,stock,['common'],15.83,1.25,8.573388203017833,761,6.9958847736625485,15.64,7.2702331961591256,34143,71467695.49245542,36.64693475569688,100,false,0,USD,USD
32,NASDAQ,EFOI,"Energy Focus, Inc.",energy-focus,stock,['common'],2.69,0.2107000000000001,8.498366474408105,150,8.498366474408105,2.574,3.819626507481951,39009,14092303.761545599,33.001224898796,100,false,0,USD,USD
33,NASDAQ,SDA,SunCar Technology Group Inc.,suncar-technology,stock,['common'],2.52,0.18999999999999995,8.154506437768237,100,8.154506437768237,2.36,1.2875536480686611,19040,242237115.36480683,-76.0884898514618,100,false,0,USD,USD
34,NASDAQ,TLIH,Ten-League International Holdings Limited,ten-league-international-limited,stock,['common'],0.6484,0.0484,8.066666666666666,4461,2.516666666666667,0.5852,-2.4666666666666544,277338,17207421.5236,,10000,false,0,USD,USD
35,NASDAQ,EQ,"Equillium, Inc.",equillium,stock,['common'],2.05,0.1499999999999999,7.894736842105258,274044,6.315789473684216,1.9,0.0,4175446,113056123.0,188.5311552974858,100,false,0,USD,USD
36,NASDAQ,TLRY,"Tilray Brands, Inc.",tilray,stock,['common'],1.24,0.09000000000000008,7.826086956521746,4329959,2.6086956521739157,1.39,20.869565217391305,154051893,1529736878.8869565,-22.884507731316646,100,false,0,USD,USD
