,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,NAOV,"NanoVibronix, Inc.",,stock,['common'],6.98,-70.22,-90.95854922279793,1267,-90.01295336787565,7.43,-90.37564766839378,98643,19954927.0,45.70264837415421,100,1,false,0,USD,USD
1,AMEX,MYO,Myomo Inc.,myomo,stock,['common'],1.105,-0.655,-37.21590909090909,241680,-37.49999999999999,1.08,-38.63636363636363,8738010,38857233.47727273,-44.65692202147542,100,1,false,0,USD,USD
2,NASDAQ,PUBM,"PubMatic, Inc.",pubmatic,stock,['common'],7.02,-3.5500000000000007,-33.585619678334915,338853,-26.679280983916748,8.34,-21.097445600756863,3787651,404770590.10785246,-44.17712025908353,100,1,false,0,USD,USD
3,NYSE,BBAI,"BigBear.ai, Inc.",bigbear-ai,stock,['common'],4.84,-2.25,-31.734837799717912,17723343,-31.170662905500706,5.97,-15.79689703808181,239323839,1738397246.3060648,525.7536424422723,100,1,false,0,USD,USD
4,NASDAQ,TPIC,"TPI Composites, Inc.",tpi-composites,stock,['common'],0.22005,-0.06684999999999999,-23.30080167305681,7117331,-37.260369466713136,0.1777,-38.06204252352736,49819386,8645108.096897872,-79.41771643203329,10000,1,false,0,USD,USD
5,NASDAQ,BJDX,"Bluejay Diagnostics, Inc.",bluejay-diagnostics,stock,['common'],1.52,-0.3599999999999999,-19.14893617021276,340800,-13.829787234042543,1.48,-21.276595744680847,1424797,2211389.234042553,-4.092694978294263,100,1,false,0,USD,USD
6,NASDAQ,MVST,"Microvast Holdings, Inc.",microvast,stock,['common'],2.5,-0.5299999999999998,-17.491749174917487,910458,-5.940594059405932,2.62,-13.531353135313523,33997740,852394380.6666667,584.6856344477842,100,1,false,0,USD,USD
7,NASDAQ,VTSI,"VirTra, Inc.",virtra,stock,['common'],6.0,-1.2699999999999996,-17.469050894085278,18253,-17.881705639614854,5.45,-25.034387895460792,476732,61375654.77991748,-10.009771254909946,100,1,false,0,USD,USD
8,NYSE,ACVA,ACV Auctions Inc.,acv-auctions,stock,['common'],11.09,-2.26,-16.92883895131086,55314,-10.861423220973778,11.17,-16.329588014981272,10436614,1910793916.4044948,-20.04877915564533,100,1,false,0,USD,USD
9,NASDAQ,GMHS,Gamehaus Holdings Inc.,gamehaus,stock,['common'],1.58,-0.30999999999999983,-16.40211640211639,102306,-8.465608465608462,1.55,-17.989417989417984,585662,83032533.91534393,-72.21762927355914,100,1,false,0,USD,USD
10,NYSE,CE,Celanese Corporation,celanese,stock,['common'],39.95,-7.469999999999999,-15.752846900042172,208776,-14.42429354702658,41.22,-13.074652045550405,12813092,4509771365.1180935,-61.46063894900398,100,1,false,0,USD,USD
11,NASDAQ,FLNC,"Fluence Energy, Inc.",fluence-energy,stock,['common'],7.72,-1.4200000000000008,-15.536105032822764,159831,-13.676148796498916,7.37,-19.365426695842455,10169438,1342947205.0897155,-42.48230360393931,100,1,false,0,USD,USD
