,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SDM,SDM,Smart Digital Group Limited,smart-digital-limited,delayed_streaming_900,stock,['common'],149.68789013732834,10.68,100,1,false,0,USD,-40.99447513812156,1043879,,USD,,,,,Commercial services,Commercial Services,america,,1.1880516857835415
1,NASDAQ:CPOP,CPOP,"Pop Culture Group Co., Ltd",pop-culture-group-co,delayed_streaming_900,stock,['common'],147.00000000000003,1.07,100,1,false,0,USD,-11.57024793388429,34257302,15984775.099173555,USD,,-3.1349,-75.58530301333035,0.0,Commercial services,Commercial Services,america,,13.413316039521263
2,NASDAQ:GUTS,GUTS,"Fractyl Health, Inc.",fractyl-health-inc,delayed_streaming_900,stock,['common'],126.66666666666669,1.01,100,1,false,0,USD,-45.98930481283423,8863455,49466401.64705882,USD,,-1.8406,,0.0,Health technology,Health Technology,america,1.0,13.794142140380524
3,NASDAQ:RMSG,RMSG,Real Messenger Corporation,real-messenger,delayed_streaming_900,stock,['common'],125.59402579769177,2.31,100,1,false,0,USD,39.156626506024104,43987898,11714658.469879521,USD,,,,0.0,Technology services,Technology Services,america,,150.58490258584334
4,NASDAQ:SGBX,SGBX,Safe & Green Holdings Corp.,sg-blocks,delayed_streaming_900,stock,['common'],124.67532467532466,0.367,10000,1,false,0,USD,89.86032074495603,1019964614,4574407.232281429,USD,,-7.7455,77.03948538566432,0.0,Producer manufacturing,Producer Manufacturing,america,,369.1045094519545
5,NASDAQ:LFMD,LFMD,"LifeMD, Inc.",lifemd,delayed_streaming_900,stock,['common'],89.44,6.53,100,1,false,0,USD,-44.84797297297297,16783287,296772865.5033784,USD,,-0.2124,69.67880085653104,0.0,Health services,Health Services,america,1.125,10.521097941766659
6,NASDAQ:COSM,COSM,Cosmos Health Inc.,cosmos-health,delayed_streaming_900,stock,['common'],76.55172413793105,1.15,100,1,false,0,USD,30.979498861047826,11590139,33628005.29612756,USD,,-1.0359,96.44716534622904,0.0,Health technology,Health Technology,america,,10.567456490227762
7,NASDAQ:AIMD,AIMD,"Ainos, Inc.",ainos,delayed_streaming_900,stock,['common'],74.82413793103449,3.26,100,1,false,0,USD,39.91416309012874,137883823,13666052.918454934,USD,,-6.6346,57.99264272915493,0.0,Health technology,Health Technology,america,,726.463294547198
8,NASDAQ:SEAT,SEAT,Vivid Seats Inc.,,delayed_streaming_900,stock,['common'],73.507832639302,25.68,100,1,false,0,USD,25.882352941176478,1414261,4195161930.9999995,USD,,-21.6736,-1604.16732190596,0.0,Consumer services,Consumer Services,america,1.772727,14.809322748262215
9,NASDAQ:SGD,SGD,Safe and Green Development Corporation,safe-and-green-development,delayed_streaming_900,stock,['common'],72.81553398058253,1.32,100,1,false,0,USD,-14.285714285714285,1367811,2761110.0,USD,,-6.9361,34.715372162192686,0.0,Finance,Finance,america,,0.09810208068407368
10,NASDAQ:CJET,CJET,"Chijet Motor Company, Inc.",chijet-motor-company,delayed_streaming_900,stock,['common'],71.20689655172414,1.82,100,1,false,0,USD,-26.686807653575023,529551,56215298.56998994,USD,,-8.5514,34.31801772739143,0.0,Consumer durables,Consumer Durables,america,,54.02534202552669
11,NASDAQ:FPAY,FPAY,"FlexShopper, Inc.",flexshopper,delayed_streaming_900,stock,['common'],64.60533450386016,0.7014,10000,1,false,0,USD,-31.235294117647054,804130,15053087.848235292,USD,,-0.2215,28.91527599486521,0.0,Finance,Finance,america,1.0,9.616835831034157
12,NASDAQ:STFS,STFS,Star Fashion Culture Holdings Limited,star-fashion-culture-limited,delayed_streaming_900,stock,['common'],60.82474226804121,2.27,100,1,false,0,USD,2.2522522522522443,4955923,31666500.0,USD,319.7183098591549,0.0071,-92.84994964753274,0.0,Commercial services,Commercial Services,america,,1.9659775086457147
13,NASDAQ:BINI,BINI,"Bollinger Innovations, Inc.",mullen-automotive,delayed_streaming_900,stock,['common'],59.6551724137931,2.97,100,1,false,0,USD,-35.85313174946004,3102813,4550634.0,USD,,-126251461526.239,99.3037844776171,0.0,Technology services,Technology Services,america,,2.8983707975900326
14,AMEX:PHGE,PHGE,BiomX Inc.,biomx,delayed_streaming_900,stock,['common'],57.87664307381192,0.65,10000,1,false,0,USD,49.425287356321846,199290246,17014603.218390808,USD,,-1.5084,72.09302325581396,0.0,Health technology,Health Technology,america,1.0,86.25627330856608
15,NASDAQ:WORX,WORX,SCWorx Corp.,scworx,delayed_streaming_900,stock,['common'],54.48950036205649,0.287,10000,1,false,0,USD,-4.237570904237586,9825474,1044307.4841508173,USD,,-0.8845,71.98910599486969,0.0,Technology services,Technology Services,america,,15.156495413472388
16,NASDAQ:LNTH,LNTH,"Lantheus Holdings, Inc.",lantheus,delayed_streaming_900,stock,['common'],53.71428571428571,51.87,100,1,false,0,USD,-28.583230070218917,13957159,3588669218.56423,USD,,,,0.0,Health technology,Health Technology,america,1.076923,17.000970202658465
17,NASDAQ:EOLS,EOLS,"Evolus, Inc. Common Stock",evolus,delayed_streaming_900,stock,['common'],52.30769230769232,6.37,100,1,false,0,USD,-28.50729517396184,13692657,410709524.0998877,USD,,-0.9729,-7.230243579852308,0.0,Health technology,Health Technology,america,1.142857,8.514950570633511
18,NASDAQ:EVTV,EVTV,"Envirotech Vehicles, Inc.",envirotech-vehicles,delayed_streaming_900,stock,['common'],52.014995313964384,0.169,10000,1,false,0,USD,-30.538429921907102,2913208,4338266.120016441,USD,,-0.9028,8.33587166209767,0.0,Producer manufacturing,Producer Manufacturing,america,,1.4743019630551024
19,NASDAQ:LPSN,LPSN,"LivePerson, Inc.",liveperson,delayed_streaming_900,stock,['common'],51.1341542449773,1.18,100,1,false,0,USD,32.92779092035597,110385592,110742793.96192406,USD,,-2.1529,-48.02667766776677,0.0,Technology services,Technology Services,america,2.0,98.15595834194015
20,NASDAQ:TNMG,TNMG,TNL Mediagene,tnl-mediagene,delayed_streaming_900,stock,['common'],51.017992424242436,0.46,10000,1,false,0,USD,4.308390022675741,2347701,13011161.18,USD,,-3.2534,-10462.987012987012,0.0,Technology services,Technology Services,america,1.0,25.389142488214933
21,NASDAQ:ORIS,ORIS,Oriental Rise Holdings Limited,oriental-rise-limited,delayed_streaming_900,stock,['common'],50.13157894736842,0.093,10000,1,false,0,USD,-18.49255039439088,29143286,2047162.5,USD,0.5227655986509274,0.1779,-97.2930614729154,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.7010099512392867
22,NASDAQ:KRNT,KRNT,Kornit Digital Ltd.,kornit-digital,delayed_streaming_900,stock,['common'],50.07824726134586,15.23,100,1,false,0,USD,-20.594369134515116,2090204,690337884.5542232,USD,,,,0.0,Process industries,Process Industries,america,1.142857,8.250428565958897
23,NASDAQ:WATT,WATT,Energous Corporation,energous,delayed_streaming_900,stock,['common'],48.57844857844859,0.2852,10000,1,false,0,USD,-32.62461611150484,4472953,12452055.012520669,USD,,-1.0,71.18570811122316,0.0,Electronic technology,Electronic Technology,america,1.0,3.1236634553513953
24,AMEX:SGN,SGN,"Signing Day Sports, Inc.",signing-day-sports,delayed_streaming_900,stock,['common'],47.58064516129033,1.36,100,1,false,0,USD,7.936507936507943,6487505,5300982.095238095,USD,,-12.7143,47.50777208490048,0.0,Technology services,Technology Services,america,,31.200578081941433
25,NASDAQ:PSNL,PSNL,"Personalis, Inc.",personalis,delayed_streaming_900,stock,['common'],46.87499999999999,4.405,100,1,false,0,USD,-21.897163120567367,3626844,389072241.2313831,USD,,-1.2723,22.12633125229526,0.0,Health services,Health Services,america,1.125,4.189681642120877
26,NASDAQ:LHAI,LHAI,Linkhome Holdings Inc.,,delayed_streaming_900,stock,['common'],46.52509652509653,7.37,100,1,false,0,USD,45.940594059405946,3129451,119615100.0,USD,143.9453125,0.0512,,0.0,Technology services,Technology Services,america,,
27,NYSE:BODI,BODI,"The Beachbody Company, Inc.",the-beachbody-company,delayed_streaming_900,stock,['common'],46.06205250596659,4.51,100,1,false,0,USD,18.06282722513089,271888,31593527.560209423,USD,,-8.4783,56.06347199262049,0.0,Consumer services,Consumer Services,america,1.5,20.581204345028574
28,NASDAQ:IPDN,IPDN,"Professional Diversity Network, Inc.",professional-diversity-network,delayed_streaming_900,stock,['common'],45.31250000000001,2.26,100,1,false,0,USD,24.861878453038656,34335378,4708223.038674032,USD,,-1.7099,53.7327164001407,0.0,Commercial services,Commercial Services,america,,539.5123936425132
29,NASDAQ:BLMN,BLMN,"Bloomin' Brands, Inc.",bloomin-brands,delayed_streaming_900,stock,['common'],44.8220064724919,6.205,100,1,false,0,USD,-30.670391061452506,11537900,527805652.831285,USD,,,,8.71508379888268,Consumer services,Consumer Services,america,2.038462,5.982654920760765
30,NASDAQ:EQ,EQ,"Equillium, Inc.",equillium,delayed_streaming_900,stock,['common'],44.74545454545454,0.6375,10000,1,false,0,USD,6.963087248322145,5911371,22771063.590604026,USD,,-0.394,-13.34867663981588,0.0,Health technology,Health Technology,america,,0.3767535627267358
31,NASDAQ:GIPR,GIPR,Generation Income Properties Inc.,generation-income-properties,delayed_streaming_900,stock,['common'],44.47592067988668,0.98,10000,1,false,0,USD,-22.83464566929134,367452,5334324.425196851,USD,,-1.5184,39.903427531069426,9.21259842519685,Finance,Finance,america,2.0,8.74723265679231
32,NASDAQ:FTEK,FTEK,"Fuel Tech, Inc.",fuel-tech,delayed_streaming_900,stock,['common'],44.39461883408073,2.94,100,1,false,0,USD,-0.6756756756756763,2281419,90485655.32432432,USD,,-0.1051,-1320.2702702702702,0.0,Process industries,Process Industries,america,1.0,8.532101136756317
33,NASDAQ:GIBO,GIBO,GIBO Holdings Limited,gibo-limited,delayed_streaming_900,stock,['common'],44.044321329639885,0.04,10000,1,false,0,USD,-23.076923076923073,148923706,7996179.12,USD,,,,0.0,Technology services,Technology Services,america,,0.3979584713631583
34,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,delayed_streaming_900,stock,['common'],44.00000000000001,2.6,100,1,false,0,USD,-27.77777777777778,871649,395382000.0,USD,,,,0.0,Commercial services,Commercial Services,america,,3.9334767163543285
35,NASDAQ:BIVI,BIVI,BioVie Inc.,,delayed_streaming_900,stock,['common'],43.97759103641456,3.91,100,1,false,0,USD,-21.169354838709676,287775,7272936.606854839,USD,,-21.0395,78.12032029950082,0.0,Health technology,Health Technology,america,1.0,5.00169460593894
36,NASDAQ:MGRT,MGRT,Mega Fortune Company Limited,,delayed_streaming_900,stock,['common'],43.58974358974359,3.84,100,1,false,0,USD,31.506849315068493,429152,,USD,,,,,Technology services,Technology Services,america,,0.4909951463614071
37,NYSE:FUN,FUN,Six Flags Entertainment Corporation,six-flags-entertainment,delayed_streaming_900,stock,['common'],43.19029850746267,24.32,100,1,false,0,USD,-20.78175895765472,26843382,2458782082.334853,USD,,,,0.977198697068404,Consumer services,Consumer Services,america,1.285714,9.851107019967117
38,NASDAQ:EHTH,EHTH,"eHealth, Inc.",ehealth,delayed_streaming_900,stock,['common'],43.044619422572175,4.76,100,1,false,0,USD,45.565749235474,5656149,144354837.25993884,USD,,,,0.0,Finance,Finance,america,1.8,14.673706712602945
39,NASDAQ:ATOM,ATOM,Atomera Incorporated,atomera,delayed_streaming_900,stock,['common'],42.94478527607363,3.595,100,1,false,0,USD,-22.854077253218883,2050933,110381351.361588,USD,,-0.6642,8.988764044943819,0.0,Commercial services,Commercial Services,america,1.0,5.829856434740144
40,NYSE:KMT,KMT,Kennametal Inc.,kennametal,delayed_streaming_900,stock,['common'],42.62202043132802,20.55,100,1,false,0,USD,-18.225228810187023,6196466,1566599735.0318346,USD,,,,3.18344608038201,Producer manufacturing,Producer Manufacturing,america,2.388889,6.9525690032094305
41,NASDAQ:WFF,WFF,WF Holding Limited,wf-limited,delayed_streaming_900,stock,['common'],42.391304347826086,0.9503,10000,1,false,0,USD,1.0957446808510731,5045446,23938057.0,USD,,,,0.0,Process industries,Process Industries,america,,22.704509270450927
42,AMEX:GNS,GNS,Genius Group Limited,genius-limited,delayed_streaming_900,stock,['common'],42.34378576333257,1.14,100,1,false,0,USD,34.11764705882352,16754016,93262060.16470587,USD,,-1.0831,56.80558325024925,0.0,Technology services,Technology Services,america,,4.46411892567726
43,NASDAQ:PBM,PBM,Psyence Biomedical Ltd.,psyence,delayed_streaming_900,stock,['common'],41.42857142857144,4.09,100,1,false,0,USD,-17.37373737373738,733783,2917118.549494949,USD,,,,0.0,Health technology,Health Technology,america,,0.07495479343893582
44,NASDAQ:PAYS,PAYS,"Paysign, Inc.",paysign,delayed_streaming_900,stock,['common'],39.88212180746562,5.22,100,1,false,0,USD,-26.68539325842697,2663252,283016254.7022472,USD,43.06930693069307,0.1212,-15.422191207257507,0.0,Commercial services,Commercial Services,america,1.0,2.7821688521636028
45,NASDAQ:DEVS,DEVS,DevvStream Corp.,devvstream,delayed_streaming_900,stock,['common'],39.730769230769226,0.264,10000,1,false,0,USD,-26.462395543175482,5093947,8424697.403899724,USD,,,,0.0,Commercial services,Commercial Services,america,,1.3245001721426257
46,NASDAQ:RNA,RNA,"Avidity Biosciences, Inc.",avidity-biosciences,delayed_streaming_900,stock,['common'],38.45272206303726,48.26,100,1,false,0,USD,26.136957658128594,17954345,5817181027.058023,USD,,-3.0054,-1.8917819365337545,0.0,Health technology,Health Technology,america,1.055556,6.038398417737281
47,NASDAQ:GDHG,GDHG,Golden Heaven Group Holdings Ltd.,golden-heaven-ltd,delayed_streaming_900,stock,['common'],38.346883468834704,0.6,10000,1,false,0,USD,-7.692307692307699,649798,22788582.46153846,USD,,-67.047,-265.08956602031395,0.0,Industrial services,Industrial Services,america,,0.554647973714829
48,NYSE:MEC,MEC,"Mayville Engineering Company, Inc.",mayville-engineering-company,delayed_streaming_900,stock,['common'],38.18181818181818,14.66,100,1,false,0,USD,-12.320574162679419,488705,299958701.9043063,USD,17.322462483752805,0.8463,64.8101265822785,0.0,Producer manufacturing,Producer Manufacturing,america,1.25,3.9105754096379854
49,NASDAQ:MYGN,MYGN,"Myriad Genetics, Inc.",myriad-genetics,delayed_streaming_900,stock,['common'],37.675350701402806,5.67,100,1,false,0,USD,46.51162790697674,15653483,522645748.1162791,USD,,-4.2837,-137.3109523018115,0.0,Health technology,Health Technology,america,2.0625,10.331075236194039
