,exchange,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
555,NASDAQ,NCT,Intercont (Cayman) Limited,intercont-cayman-limited,stock,['common'],10.769230769230761,2.6,100,1,false,0,USD,-2.0715630885122303,4475,69355002.60000001,USD,,,,0.0,0.06716687854878267,,Transportation,Transportation,america
556,NASDAQ,GRI,"GRI Bio, Inc.",gri-bio,stock,['common'],10.769230769230761,1.44,100,1,false,0,USD,10.769230769230761,153439,3595392.0,USD,,-108.1215,98.16892930541078,0.0,0.4706086944786849,1.0,Health technology,Health Technology,america
557,NASDAQ,NUWE,"Nuwellis, Inc.",,stock,['common'],10.750205455328148,5.64,100,1,false,0,USD,2.5454545454545396,345959,641984.7927272727,USD,,-765.925,93.72153305338138,0.0,1.6774648078541738,,Health technology,Health Technology,america
558,NASDAQ,NUKK,Nukkleus Inc.,nukkleus,stock,['common'],10.749999999999993,4.21,100,1,false,0,USD,-4.966139954853268,306740,26111989.009029344,USD,0.23402930647277254,17.9892,,0.0,1.0050280892802026,,Commercial services,Commercial Services,america
559,NASDAQ,RR,Richtech Robotics Inc.,richtech-robotics,stock,['common'],10.731707317073182,2.26,100,1,false,0,USD,5.116279069767436,14354693,259456555.41395345,USD,,-0.1531,-243.27354260089692,0.0,1.8787554726712843,1.0,Consumer durables,Consumer Durables,america
560,NASDAQ,SSYS,"Stratasys, Ltd.",stratasys,stock,['common'],10.73008849557523,9.22,100,1,false,0,USD,-7.892107892107885,1693768,774862472.4955046,USD,,-1.3428,17.871559633027523,0.0,2.6987519032471674,1.3,Electronic technology,Electronic Technology,america
561,NASDAQ,ANGH,Anghami Inc.,anghami,stock,['common'],10.711493354182965,3.29,100,1,false,0,USD,0.6116207951070342,64158,21998486.40061162,USD,,-11.1003,-85.53687236745337,0.0,1.7145046915184976,,Finance,Finance,america
562,NASDAQ,POAI,Predictive Oncology Inc.,predictive-oncology,stock,['common'],10.710395740045977,0.87,10000,1,false,0,USD,0.0,186689,8893332.0,USD,,-1.4022,58.27406635917275,0.0,0.8413025952131703,,Health technology,Health Technology,america
563,NASDAQ,AQST,"Aquestive Therapeutics, Inc.",aquestive-therapeutics,stock,['common'],10.704960835509143,4.11,100,1,false,0,USD,2.493765586034926,6105868,409864153.840399,USD,,-0.6899,-94.72198701665255,0.0,6.762058868837919,1.055556,Health technology,Health Technology,america
564,NASDAQ,JTAI,Jet.AI Inc.,jetai,stock,['common'],10.691823899371064,3.46,100,1,false,0,USD,8.805031446540875,169635,8827346.761006288,USD,,-104.0048,60.45960545829955,0.0,2.8619704717733976,1.0,Transportation,Transportation,america
565,NASDAQ,CTSO,Cytosorbents Corporation,cytosorbents,stock,['common'],10.679611650485425,1.14,100,1,false,0,USD,5.555555555555539,77892,71548462.55555554,USD,,-0.1823,64.98271225509026,0.0,0.13326936659238858,1.5,Health technology,Health Technology,america
566,NASDAQ,FLY,Firefly Aerospace Inc.,,stock,['common'],10.662941194252873,49.33,100,1,false,0,USD,-2.7980295566502495,1878470,7086204676.7,USD,,,,0.0,,,Electronic technology,Electronic Technology,america
567,NASDAQ,LYRA,"Lyra Therapeutics, Inc.",lyra-therapeutics,stock,['common'],10.657352941176475,7.1,100,1,false,0,USD,-2.6063100137174264,18379,11675623.731138546,USD,,-29.462,63.75535913097501,0.0,0.7420521806539101,2.0,Health technology,Health Technology,america
568,NASDAQ,PACB,"Pacific Biosciences of California, Inc.",pacific-biosciences,stock,['common'],10.655737704918042,1.23,100,1,false,0,USD,-3.9062500000000036,13608224,369455873.5546875,USD,,-2.2719,-51.90558972987429,0.0,1.4746926032303322,1.653846,Health technology,Health Technology,america
569,NASDAQ,HTCO,High-Trend International Group,,stock,['common'],10.64189189189189,6.04,100,1,false,0,USD,-3.6682615629983975,38132,48923999.03668262,USD,,-12.3517,-138.25203016800722,0.0,0.8130161038252183,,Transportation,Transportation,america
570,NASDAQ,CRNC,Cerence Inc.,cerence,stock,['common'],10.638297872340416,12.75,100,1,false,0,USD,-5.695266272189346,4682580,552325588.4245561,USD,,-0.6559,95.28821010890492,0.0,1.344771840415974,1.8,Technology services,Technology Services,america
571,NASDAQ,FNKO,"Funko, Inc.",funko,stock,['common'],10.606060606060597,2.65,100,1,false,0,USD,-9.246575342465754,1605197,146718788.27054796,USD,,-1.2076,-38.10612991765783,0.0,0.6477420606556775,1.333333,Consumer durables,Consumer Durables,america
572,NASDAQ,BGL,Blue Gold Limited,blue-gold-limited,stock,['common'],10.599078341013827,11.04,100,1,false,0,USD,-5.073086844368027,56770,337512288.4952708,USD,166.5158371040724,0.0663,-62.68992684299381,0.0,0.3608584579260142,,Finance,Finance,america
