,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
10,NASDAQ,GNPX,"Genprex, Inc.",genprex,stock,['common'],41.32491001847612,0.1683,10000,1,false,0,USD,17.037552155771902,97538776,5632460.286509041,USD,,-2.0866,86.99540669737178,0.0,,Health technology,Health Technology,america
11,NASDAQ,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],35.031282232289755,2.81,100,1,false,0,USD,27.727272727272716,17348654,83985979.94545454,USD,8.909321496512366,0.3154,,0.0,,Commercial services,Commercial Services,america
12,NASDAQ,AYRO,"AYRO, Inc.",ayro,stock,['common'],31.217618306370042,7.08,100,1,false,0,USD,23.130434782608695,515406,4781824.612173914,USD,,-51.8008,53.12585964759877,0.0,,Producer manufacturing,Producer Manufacturing,america
13,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],25.967377239203987,0.318,10000,1,false,0,USD,22.637871191669895,345464248,16353479.282684153,USD,,-0.6128,-163.00429184549355,0.0,,Technology services,Technology Services,america
14,NASDAQ,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,stock,['common'],24.154721109448655,3.4899,100,1,false,0,USD,26.905454545454543,300277,72359337.86530909,USD,,-0.3056,63.86425446375784,0.0,,Retail trade,Retail Trade,america
15,NASDAQ,HSON,"Hudson Global, Inc.",hudson-global,stock,['common'],24.01271360412272,9.13,100,1,false,0,USD,1.520020459675549,169609,25156208.290616352,USD,,-1.2991,-86.22419724770641,0.0,,Commercial services,Commercial Services,america
16,NASDAQ,SUGP,SU Group Holdings Limited,su-ltd,stock,['common'],23.07913177975399,0.4353,10000,1,false,0,USD,7.747524752475246,4260050,6027816.749999999,USD,,-0.0373,,0.0,,Commercial services,Commercial Services,america
17,AMEX,AZTR,Azitra Inc,,stock,['common'],19.469767597402864,0.9233,10000,1,false,0,USD,-2.810526315789468,26536515,3254612.0902105267,USD,,-5.9796,95.01325994495872,0.0,,Health technology,Health Technology,america
18,NASDAQ,RKDA,"Arcadia Biosciences, Inc.",arcadia-biosciences,stock,['common'],16.98972586525259,4.09,100,1,false,0,USD,-5.977011494252869,35884,5591193.6,USD,,-5.5182,-8.013623551518961,0.0,1.0,Process industries,Process Industries,america
19,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",greenwave-technology-solutions,stock,['common'],14.28848746094268,0.078,10000,1,false,0,USD,-13.525498891352553,53167539,4771221.0864745015,USD,,-250.0247,83.47233926322473,0.0,,Commercial services,Commercial Services,america
20,NASDAQ,RMCO,Royalty Management Holding Corporation,american-acquisition-opportunity,stock,['common'],13.947266746267875,1.78,100,1,false,0,USD,10.216718266253872,638948,26210307.120743033,USD,,-0.0169,90.32073310423826,0.154798761609907,,Finance,Finance,america
21,NASDAQ,IINN,Inspira Technologies Oxy B.H.N. Ltd.,inspira-technologies-oxy,stock,['common'],12.473041472323118,1.17,100,1,false,0,USD,-6.400000000000006,14793576,29974552.92,USD,,-0.597,39.23045602605863,0.0,1.0,Health technology,Health Technology,america
22,NASDAQ,SPRC,SciSparc Ltd.,scisparc-ltd,stock,['common'],11.73618547797781,4.6344,100,1,false,0,USD,9.560283687943258,441662,2477550.24,USD,,-1.9625,85.28992894192426,0.0,,Health technology,Health Technology,america
23,NASDAQ,DAIO,Data I/O Corporation,data-i-o,stock,['common'],11.134963406371016,2.905,100,1,false,0,USD,-12.235649546827803,248146,27271160.54984894,USD,,-0.2824,-69.10179640718562,0.0,1.0,Producer manufacturing,Producer Manufacturing,america
24,NASDAQ,FMFC,Kandal M Venture Limited,kandal-m-venture-limited,stock,['common'],10.398569372485083,9.4,100,1,false,0,USD,30.374479889043,6311707,,USD,,,,,,Consumer non-durables,Consumer Non-Durables,america
25,NASDAQ,DGLY,"Digital Ally, Inc.",digital-ally,stock,['common'],9.736525895715605,1.87,100,1,false,0,USD,6.857142857142863,777077,3230277.5371428574,USD,,-2379.4107,83.2655299881423,0.0,1.0,Commercial services,Commercial Services,america
26,AMEX,ESBA,"Empire State Realty OP, L.P. Series ES Operating Partnership",empire-state-realty-op-lp-series-250-operating-partnership,stock,['common'],9.681605814154697,7.42,100,1,false,0,USD,1.6438356164383578,39165,2005474953.1945207,USD,,,,1.91780821917808,,Finance,Finance,america
27,NASDAQ,BRFH,Barfresh Food Group Inc.,barfresh-food,stock,['common'],9.459906217319434,3.0,100,1,false,0,USD,17.64705882352942,28042,47820782.352941185,USD,,-0.1982,-7.309149972929066,0.0,1.0,Consumer non-durables,Consumer Non-Durables,america
28,NASDAQ,FEAM,"5E Advanced Materials, Inc.",5e-advanced-materials-inc,stock,['common'],9.057995738498352,3.49,100,1,false,0,USD,-23.63238512035011,400877,69861936.42669585,USD,,-16.1103,37.82639569616932,0.0,1.0,Process industries,Process Industries,america
29,NASDAQ,EMPG,Empro Group Inc.,empro,stock,['common'],8.767298664211856,8.48,100,1,false,0,USD,15.688949522510237,2405745,68900000.0,USD,,,,0.0,,Distribution services,Distribution Services,america
30,NASDAQ,EPIX,ESSA Pharma Inc.,essa-pharma,stock,['common'],8.752613874251065,1.93,100,1,false,0,USD,0.5208333333333338,3031249,91305200.94270833,USD,,-0.5696,8.96595812689788,0.0,,Health technology,Health Technology,america
31,NASDAQ,CTXR,"Citius Pharmaceuticals, Inc.",citius-pharmaceuticals,stock,['common'],8.536467062704999,1.35,100,1,false,0,USD,9.756097560975618,2133048,22966459.024390247,USD,,-4.9635,18.728406988358202,0.0,1.5,Health technology,Health Technology,america
32,NASDAQ,EDUC,Educational Development Corporation,educational-development,stock,['common'],8.133710720621282,1.08,100,1,false,0,USD,2.8571428571428594,2543792,9269857.02857143,USD,,-0.601,-3656.2130177514796,0.0,,Consumer services,Consumer Services,america
33,NASDAQ,GRNQ,Greenpro Capital Corp.,greenpro-capital-corp,stock,['common'],8.108919144205885,1.49,100,1,false,0,USD,10.370370370370363,87552,12330961.866666665,USD,,-0.1435,83.15332237614464,0.0,,Finance,Finance,america
34,NASDAQ,USGO,U.S. GoldMining Inc.,goldmining,stock,['common'],8.038269188954121,8.1,100,1,false,0,USD,1.6311166875784175,203324,102729667.75407779,USD,,-0.6623,4.732451093210592,0.0,,Non-energy minerals,Non-Energy Minerals,america
35,NASDAQ,SHFS,"SHF Holdings, Inc.",shf,stock,['common'],6.91292803578657,2.84,100,1,false,0,USD,2.158273381294966,906822,8281315.366906475,USD,,-19.0608,-1241.6387158600862,0.0,,Finance,Finance,america
36,NASDAQ,IXHL,Incannex Healthcare Inc.,incannex-healthcare,stock,['common'],6.566914689794311,0.588,10000,1,false,0,USD,28.524590163934416,414009334,55092876.563934416,USD,,-1.2508,-3384.1225626740943,0.0,,Health technology,Health Technology,america
37,NASDAQ,RELL,"Richardson Electronics, Ltd.",richardson-electronics,stock,['common'],6.283291555694814,10.03,100,1,false,0,USD,4.479166666666664,192510,143300277.4875,USD,,-0.0697,-19.349315068493148,3.125,2.0,Electronic technology,Electronic Technology,america
38,NASDAQ,TTSH,"Tile Shop Holdings, Inc.",tile-shop,stock,['common'],6.184850013534464,6.57,100,1,false,0,USD,11.167512690355332,201067,294082604.7715736,USD,,-0.0006,-100.48701298701299,0.0,,Retail trade,Retail Trade,america
39,NASDAQ,RBKB,"Rhinebeck Bancorp, Inc.",rhinebeck-bancorp,stock,['common'],6.0808385893222,13.75,100,1,false,0,USD,6.095679012345672,34226,152698294.0779321,USD,,-0.5374,-236.0850848316029,0.0,,Finance,Finance,america
40,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],5.773109999515695,1.54,100,1,false,0,USD,14.925373134328353,5423782,47098685.388059705,USD,,-2.0627,15.546184081231582,0.0,2.0,Technology services,Technology Services,america
41,NASDAQ,UBCP,"United Bancorp, Inc.",united-bancorp,stock,['common'],5.652352157425438,14.35,100,1,false,0,USD,0.3496503496503422,11030,82857060.55944055,USD,11.285882815572158,1.2715,-13.971583220568329,5.06993006993007,1.0,Finance,Finance,america
42,NASDAQ,SHMD,SCHMID Group N.V.,schmid-nv,stock,['common'],5.602167116364726,2.53,100,1,false,0,USD,-4.07219231060894,52322,123179187.46113597,USD,,,,0.0,,Finance,Finance,america
43,NASDAQ,ATHR,"Aether Holdings, Inc.",aether,stock,['common'],5.528447638528597,8.15,100,1,false,0,USD,-6.429391504018375,211624,98625374.94999999,USD,,-0.1656,-219.69111969111967,0.0,,Technology services,Technology Services,america
44,NASDAQ,THCH,TH International Limited,th-international-limited,stock,['common'],5.4889843231730735,2.47,100,1,false,0,USD,-0.40322580645160433,110047,81987184.08064516,USD,,-1.6739,54.7741273100616,0.0,,Finance,Finance,america
45,NASDAQ,PBBK,"PB Bankshares, Inc.",pb-bankshares,stock,['common'],5.443189051559516,19.14,100,1,false,0,USD,2.462526766595294,54728,48851309.91970021,USD,20.431255337318532,0.9368,44.32290864273609,0.0,,Finance,Finance,america
46,NASDAQ,ACMR,"ACM Research, Inc.",acm-research,stock,['common'],5.421399937333005,30.53,100,1,false,0,USD,19.2112456071847,5775490,1959444877.3647013,USD,18.523237471180682,1.6482,31.100859051861278,0.0,1.125,Producer manufacturing,Producer Manufacturing,america
47,NASDAQ,PRE,Prenetics Global Limited,prenetics-global-limited,stock,['common'],5.381461409218636,7.25,100,1,false,0,USD,-0.5486968449931418,147656,94496358.7791495,USD,,-3.8024,30.701658465463826,0.0,1.0,Finance,Finance,america
48,AMEX,DIT,AMCON Distributing Company,amcon-distributing-company,stock,['common'],5.30812324929972,118.13,100,1,false,0,USD,6.423423423423419,1516,76248422.8672973,USD,56.79599980768306,2.0799,-79.15514131088393,0.648648648648649,,Distribution services,Distribution Services,america
49,NASDAQ,MBIN,Merchants Bancorp,merchants-bancorp,stock,['common'],5.209349245379963,33.29,100,1,false,0,USD,5.048911328494786,690431,1527526858.981382,USD,7.322115913339932,4.5465,-30.720000000000002,1.19911644051751,1.5,Finance,Finance,america
50,NASDAQ,SNTG,Sentage Holdings Inc.,sentage,stock,['common'],5.151988015729356,1.6896,100,1,false,0,USD,1.7831325301204861,8254,4739876.611084337,USD,,-0.787,-5.213903743315513,0.0,,Finance,Finance,america
51,NYSE,UI,Ubiquiti Inc.,ubiquiti-networks,stock,['common'],5.122370554589862,510.23,100,1,false,0,USD,30.63727372814093,701942,30864448652.69949,USD,56.23794460303989,9.0727,56.77996854965524,0.614486519701974,2.25,Electronic technology,Electronic Technology,america
52,NASDAQ,BAFN,BayFirst Financial Corp.,bayfirst-financial,stock,['common'],5.012521727471665,8.29,100,1,false,0,USD,25.037707390648556,104680,34267855.3438914,USD,4.805239972177138,1.7252,81.50447133087849,4.82654600301659,,Finance,Finance,america
53,NASDAQ,ZM,"Zoom Communications, Inc.",zoom-video-communications,stock,['common'],5.010093935237553,82.47,100,1,false,0,USD,12.71012710127101,15999992,24951102406.920868,USD,21.742683891378853,3.793,35.871901418541356,0.0,1.642857,Technology services,Technology Services,america
54,NYSE,AC,"Associated Capital Group, Inc.",associated-capital,stock,['common'],4.986635509531203,33.58,100,1,false,0,USD,-2.01342281879196,31156,708319471.3154361,USD,13.242369272024607,2.5358,64.75862517055423,0.583600817041144,,Finance,Finance,america
55,NYSE,TNET,"TriNet Group, Inc.",trinet,stock,['common'],4.944361204448267,69.0,100,1,false,0,USD,5.24710189139719,1673068,3352705411.226357,USD,23.551095637927503,2.9298,-50.301940561813,1.60158633312996,1.857143,Commercial services,Commercial Services,america
56,NASDAQ,PMEC,Primech Holdings Ltd.,primech-ltd,stock,['common'],4.9431608279414405,1.59,100,1,false,0,USD,2.912621359223311,187328,61084600.92,USD,,-0.0518,45.75916230366492,0.0,,Commercial services,Commercial Services,america
57,NASDAQ,PBHC,"Pathfinder Bancorp, Inc.",pathfinder-bancorp,stock,['common'],4.935205671197002,14.7,100,1,false,0,USD,0.5471956224350211,10930,90675359.34336525,USD,157.55627009646304,0.0933,,2.7359781121751,,Finance,Finance,america
58,AMEX,AXIL,"AXIL Brands, Inc.",axil-brands,stock,['common'],4.921694203756526,7.25,100,1,false,0,USD,2.8368794326241162,45725,48211430.496453896,USD,,,,0.0,,Consumer non-durables,Consumer Non-Durables,america
59,NASDAQ,SCKT,"Socket Mobile, Inc.",socket-mobile,stock,['common'],4.906468359758664,1.0054,100,1,false,0,USD,-5.5962441314553875,87421,8004454.810516434,USD,,-0.3686,-44.3791617704661,0.0,,Electronic technology,Electronic Technology,america
60,NASDAQ,MBCN,Middlefield Banc Corp.,middlefield-banc,stock,['common'],4.88612877982222,33.35,100,1,false,0,USD,15.397923875432538,24351,269507782.28027683,USD,14.863178536411446,2.2438,15.629992270033494,2.83737024221453,2.0,Finance,Finance,america
61,NASDAQ,HBNC,"Horizon Bancorp, Inc.",horizon-bancorp,stock,['common'],4.868338234443078,15.65,100,1,false,0,USD,3.3685601056803156,1632014,690131977.8797888,USD,13.298776342624064,1.1768,171.96672059163396,4.22721268163805,1.5,Finance,Finance,america
62,NASDAQ,WVVI,"Willamette Valley Vineyards, Inc.",willamette-valley-vineyards-series-a-redeemable-preferred-stock,stock,['common'],4.709759094463268,4.105,100,1,false,0,USD,-3.638497652582145,12649,20379392.95187794,USD,,-0.5401,11.74836601307189,0.0,,Consumer non-durables,Consumer Non-Durables,america
63,NASDAQ,TACT,TransAct Technologies Incorporated,transact-technologies-incorporated,stock,['common'],4.661737874836298,4.43,100,1,false,0,USD,4.235294117647053,166590,44709004.70117647,USD,,-0.862,-1560.8863198458575,0.0,1.0,Electronic technology,Electronic Technology,america
64,NASDAQ,MGYR,"Magyar Bancorp, Inc.",magyar-bancorp,stock,['common'],4.574735399375659,17.48,100,1,false,0,USD,1.924198250728874,12016,112762572.87463559,USD,11.261435382038398,1.5522,34.90352859377715,1.28279883381924,,Finance,Finance,america
65,NYSE,JENA,Jena Acquisition Corporation II,jena-acquisition-ii,stock,['common'],4.520213656765711,10.1293,100,1,false,0,USD,-0.006910167818362734,434553,263108567.49999997,USD,,,,0.0,,Finance,Finance,america
66,NASDAQ,FBLA,"FB Bancorp, Inc.",fb-bancorp,stock,['common'],4.5029959545072895,11.82,100,1,false,0,USD,2.4263431542461107,188780,234479244.87868285,USD,,-0.3438,,0.0,,Finance,Finance,america
67,NASDAQ,RMBI,"Richmond Mutual Bancorporation, Inc.",richmond-mutual-bancorporation,stock,['common'],4.499395939535021,14.6,100,1,false,0,USD,4.584527220630363,76348,152223438.25214902,USD,15.484144660091209,0.9429,16.263871763255228,4.15472779369628,,Finance,Finance,america
68,NYSE,ENFY,Enlightify Inc.,china-green-agriculture,stock,['common'],4.496624738963625,0.9948,10000,1,false,0,USD,-1.5147015147015128,46295,15688924.716364717,USD,,-1.2312,38.46153846153847,0.0,,Process industries,Process Industries,america
69,NYSE,CAAP,Corporacion America Airports SA,corporacion-america,stock,['common'],4.440954589485426,21.66,100,1,false,0,USD,-2.607913669064741,393354,3532460538.92536,USD,24.505034506165856,0.8839,-62.57040016938385,0.0,1.142857,Transportation,Transportation,america
70,NASDAQ,LPTH,"LightPath Technologies, Inc.",lightpath-technologies,stock,['common'],4.403833971481197,4.03,100,1,false,0,USD,6.332453825857526,1715004,172882714.80211082,USD,,-0.254,-48.01864801864802,0.0,1.0,Electronic technology,Electronic Technology,america
71,NYSE,BIO,"Bio-Rad Laboratories, Inc.",bio-rad-laboratories,stock,['common'],4.3998654204011665,303.82,100,1,false,0,USD,6.592288531031828,783334,8221774371.145705,USD,25.891616883836274,11.7343,,0.0,1.333333,Health technology,Health Technology,america
72,NASDAQ,VRM,"Vroom, Inc.",vroom,stock,['common'],4.311821554527549,28.59,100,1,false,0,USD,5.888888888888888,18828,148655670.29777774,USD,,-36.3305,79.52179858475198,0.0,,Retail trade,Retail Trade,america
73,NASDAQ,ABOS,"Acumen Pharmaceuticals, Inc.",acumen-pharmaceuticals,stock,['common'],4.281678724494722,1.53,100,1,false,0,USD,12.499999999999995,922301,92677341.37499999,USD,,-2.2655,-103.31149600646144,0.0,1.0,Health technology,Health Technology,america
74,NASDAQ,NODK,"NI Holdings, Inc.",ni,stock,['common'],4.265466943429543,12.83,100,1,false,0,USD,3.218020917135964,45414,265264602.70394206,USD,175.99451303155004,0.0729,-67.22122302158272,0.0,,Finance,Finance,america
75,NYSE,TCI,"Transcontinental Realty Investors, Inc.",transcontinental-realty-investors,stock,['common'],4.218814999702858,48.0,100,1,false,0,USD,4.529616724738672,7099,414687178.74564457,USD,62.81078251766554,0.7642,11.204889406286373,0.0,,Finance,Finance,america
76,NASDAQ,ZJYL,JIN MEDICAL INTERNATIONAL LTD.,jin-medical-international-ltd,stock,['common'],4.162418710500172,0.7239,10000,1,false,0,USD,26.755384345998934,945242,113324437.05795833,USD,63.5,0.0114,-38.70967741935483,0.0,,Health technology,Health Technology,america
77,NASDAQ,CSX,CSX Corporation,csx,stock,['common'],4.118775360899316,34.58,100,1,false,0,USD,-3.596320044605518,81210872,64466695963.589066,USD,21.24861742656999,1.6274,-10.714873539254953,1.39392249790912,1.448276,Transportation,Transportation,america
78,NASDAQ,MAMO,Massimo Group,massimo,stock,['common'],4.117773951076911,2.84,100,1,false,0,USD,1.42857142857143,110715,118260298.0,USD,,-0.1507,-145.0388523610281,0.0,,Finance,Finance,america
79,NYSE,ARL,"American Realty Investors, Inc.",american-realty-investors,stock,['common'],4.095718624473401,15.27,100,1,false,0,USD,5.82120582120582,8361,246641692.9168399,USD,,-0.7324,-412.7241673783091,0.0,,Finance,Finance,america
80,NASDAQ,SVCO,"Silvaco Group, Inc.",silvaco,stock,['common'],4.095505042387259,5.0,100,1,false,0,USD,10.13215859030837,435713,151910533.03964758,USD,,-1.0725,,0.0,1.0,Technology services,Technology Services,america
81,NASDAQ,EDRY,EuroDry Ltd.,eurodry,stock,['common'],4.085893937596394,10.8,100,1,false,0,USD,1.0289990645463163,3444,30528327.6707203,USD,,-5.2056,-498.06985294117646,0.0,1.333333,Transportation,Transportation,america
82,NASDAQ,WORX,SCWorx Corp.,scworx,stock,['common'],4.083532989222109,0.318,10000,1,false,0,USD,14.801444043321291,1910808,2506186.7003610106,USD,,-1.0818,66.71794240708834,0.0,,Technology services,Technology Services,america
83,NASDAQ,CCIX,Churchill Capital Corp IX,churchill-capital,stock,['common'],4.076030700577361,10.55,100,1,false,0,USD,0.0,159480,386789375.0,USD,37.160972173300465,0.2839,,0.0,,Finance,Finance,america
84,NASDAQ,FISI,"Financial Institutions, Inc.",financial-institutions,stock,['common'],4.0474129230846865,27.2,100,1,false,0,USD,5.019305019305023,513335,547526008.4633205,USD,,-2.5692,-179.687354610589,4.71042471042471,1.0,Finance,Finance,america
85,AMEX,BRBS,"Blue Ridge Bankshares, Inc.",blue-ridge-bankshares,stock,['common'],4.014912921094759,3.84,100,1,false,0,USD,4.632152588555857,1063057,353763698.74659395,USD,,-0.0049,99.84205776173285,0.0,,Finance,Finance,america
86,NASDAQ,JMSB,"John Marshall Bancorp, Inc.",john-marshall-bancorp,stock,['common'],4.011875166930331,20.33,100,1,false,0,USD,4.739824832560526,39054,289071838.4719217,USD,15.32373558453305,1.3267,695.3836930455635,1.54559505409583,1.0,Finance,Finance,america
87,NYSE,LDI,"loanDepot, Inc.",loandepot,stock,['common'],4.005654313105888,2.02,100,1,false,0,USD,7.446808510638305,7066110,668470405.0319148,USD,,-0.3382,44.83770999836894,0.0,2.25,Finance,Finance,america
88,NASDAQ,TWG,Top Wealth Group Holding Limited,top-wealth-limited,stock,['common'],4.000113288773089,5.4142,100,1,false,0,USD,3.5219885277246594,70618,3368839.466386233,USD,,-0.0046,,0.0,,Distribution services,Distribution Services,america
89,NASDAQ,TPCS,TechPrecision Corporation,techprecision,stock,['common'],3.9971094722851297,5.03,100,1,false,0,USD,-5.415569763068811,309754,49181006.60210606,USD,,-0.1958,78.37181044957472,0.0,,Producer manufacturing,Producer Manufacturing,america
90,NASDAQ,BKHA,Black Hawk Acquisition Corporation,blackhawk-growth,stock,['common'],3.977272727272727,10.98,100,1,false,0,USD,-0.02913540680311428,7280,45606275.45999999,USD,34.83502538071066,0.3152,,0.0,,Finance,Finance,america
91,NASDAQ,MODD,"Modular Medical, Inc.",modular-medical,stock,['common'],3.9247183012405604,0.72,10000,1,false,0,USD,2.842451078417373,227689,39797710.49850022,USD,,-0.5104,25.59766763848398,0.0,,Health technology,Health Technology,america
92,NASDAQ,PLUR,Pluri Inc.,pluristem-therapeutics,stock,['common'],3.8953942895989124,5.68,100,1,false,0,USD,17.84232365145227,45841,44489176.24896265,USD,,-3.6056,13.572079198427542,0.0,1.0,Health technology,Health Technology,america
93,NASDAQ,PROV,"Provident Financial Holdings, Inc.",provident-financial,stock,['common'],3.886425854592146,15.3026,100,1,false,0,USD,1.341721854304638,16042,101320813.03025165,USD,16.593580568206463,0.9222,-12.695257029253051,3.70860927152318,2.0,Finance,Finance,america
94,NYSE,CBNA,"Chain Bridge Bancorp, Inc.",chain-bridge-bancorp,stock,['common'],3.8525703888370333,28.38,100,1,false,0,USD,3.9560439560439495,65214,186441473.35604396,USD,8.649538264606383,3.2811,,0.0,1.666667,Finance,Finance,america
95,NASDAQ,OXBR,Oxbridge Re Holdings Limited,oxbridge-re,stock,['common'],3.8517210347755912,1.81,100,1,false,0,USD,10.365853658536594,91166,13640018.73170732,USD,,-0.4352,78.08660624370593,0.0,1.0,Finance,Finance,america
96,NYSE,BJ,"BJ's Wholesale Club Holdings, Inc.",bjs-whsl-club-hldgs,stock,['common'],3.8185797408623268,97.11,100,1,false,0,USD,-8.524868123587035,9143690,12823444400.898832,USD,22.57899509405008,4.3009,11.691380787908708,0.0,1.52,Retail trade,Retail Trade,america
97,NASDAQ,FTHM,Fathom Holdings Inc.,fathom,stock,['common'],3.8078815228705207,1.5,100,1,false,0,USD,25.000000000000007,561554,42220683.75,USD,,-1.0566,12.994071146245057,0.0,1.0,Technology services,Technology Services,america
98,NASDAQ,NWFL,Norwood Financial Corp.,norwood-financial,stock,['common'],3.7406779547449465,25.65,100,1,false,0,USD,2.6410564225690285,55827,237559390.28211284,USD,108.0,0.2375,-85.40975549821846,4.92196878751501,1.5,Finance,Finance,america
99,NASDAQ,PDLB,"Ponce Financial Group, Inc.",ponce-financial,stock,['common'],3.7300981461286886,14.93,100,1,false,0,USD,3.969359331476325,123138,358336793.1309193,USD,20.936755013322117,0.7131,84.74093264248704,0.0,1.0,Finance,Finance,america
100,NASDAQ,UBXG,U-BX Technology Ltd.,u-bx-technology-ltd,stock,['common'],3.6821882761949234,3.77,100,1,false,0,USD,-2.4503842471601938,469201,78356222.57096282,USD,,-0.1368,-27.85046728971963,0.0,,Commercial services,Commercial Services,america
101,NASDAQ,PGAC,Pantages Capital Acquisition Corporation,shepherd-ave-capital-acquisition,stock,['common'],3.669324534275406,10.24,100,1,false,0,USD,0.0,225076,112901120.00000001,USD,85.76214405360133,0.1194,,0.0,,Finance,Finance,america
102,NASDAQ,MNTK,"Montauk Renewables, Inc.",montauk-renewables,stock,['common'],3.638765091389661,2.25,100,1,false,0,USD,8.17307692307692,711471,320077354.3269231,USD,120.32085561497325,0.0187,-85.90806330067822,0.0,2.0,Process industries,Process Industries,america
103,NASDAQ,BRKL,"Brookline Bancorp, Inc.",brookline-bancorp,stock,['common'],3.6232515336576507,11.16,100,1,false,0,USD,5.084745762711874,1837486,994407313.9322035,USD,12.674616695059626,0.8805,2.359916298535223,5.08474576271187,1.333333,Finance,Finance,america
104,NASDAQ,WAI,Top KingWin Ltd,top-kingwin-ltd,stock,['common'],3.62186937572293,0.1866,10000,1,false,0,USD,13.91941391941391,4224045,2083727.3406593406,USD,,-0.8067,,0.0,,Commercial services,Commercial Services,america
105,NASDAQ,LNKB,"LINKBANCORP, Inc.",linkbancorp,stock,['common'],3.603861267955097,7.4,100,1,false,0,USD,3.3519553072625725,107483,277125002.93296087,USD,7.356596083109653,1.0059,,4.18994413407821,1.5,Finance,Finance,america
106,NYSE,MTAL,MAC Copper Limited,metals-acquisition-limited,stock,['common'],3.5719946758131518,12.11,100,1,false,0,USD,-0.1648804616653038,2819120,999545007.7691672,USD,,-1.3116,-955.1890587288818,0.0,2.0,Non-energy minerals,Non-Energy Minerals,america
107,NASDAQ,HURN,Huron Consulting Group Inc.,huron-consulting,stock,['common'],3.5663571414930275,138.73,100,1,false,0,USD,2.466947337321814,578905,2400984377.224906,USD,24.22723621249694,5.7262,35.291199054932086,0.0,1.0,Commercial services,Commercial Services,america
108,NASDAQ,OESX,"Orion Energy Systems, Inc.",,stock,['common'],3.5367194675645384,6.21,100,1,false,0,USD,4.352209712653342,47247,209475195.0,USD,,-2.8192,-935.7090374724467,0.0,1.0,Electronic technology,Electronic Technology,america
