,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,IXHL,Incannex Healthcare Inc.,incannex-healthcare,stock,['common'],0.57,0.11249999999999993,24.590163934426215,142052061,5.027322404371577,0.588,28.524590163934416,414009334,55092876.563934416,27.170025259704133,10000,false,0,USD,USD
1,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],0.3839,0.12460000000000004,48.05244890088702,130398307,23.29348245275743,0.318,22.637871191669895,345464248,16353479.282684153,-58.19754592677083,10000,false,0,USD,USD
2,NASDAQ,EEIQ,EpicQuest Education Group International Limited,epicquest-education-international-limited,stock,['common'],1.38,0.8371999999999999,154.23728813559322,55745903,113.70670596904937,1.24,128.44509948415626,205934861,7117830.0,-22.423434680531937,100,false,0,USD,USD
3,NASDAQ,GNPX,"Genprex, Inc.",genprex,stock,['common'],0.1715,0.027700000000000002,19.262865090403338,52422404,-0.9735744089012602,0.1683,17.037552155771902,97538776,5632460.286509041,285.6418512086603,10000,false,0,USD,USD
4,NASDAQ,MODV,ModivCare Inc.,modivcare,stock,['common'],0.7883,0.22829999999999995,40.767857142857125,37287282,30.357142857142843,1.07,91.07142857142857,307551008,8038138.999999999,-90.647604263418,100,false,0,USD,USD
5,NASDAQ,ELAB,PMGC Holdings Inc.,pmgc,stock,['common'],2.52,0.6300000000000001,33.33333333333334,21526996,4.761904761904766,2.37,25.396825396825406,158421130,3519039.9523809524,-51.80327191605387,100,false,0,USD,USD
6,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",greenwave-technology-solutions,stock,['common'],0.0996,0.009399999999999992,10.421286031042118,19361994,20.288248337028822,0.078,-13.525498891352553,53167539,4771221.0864745015,1.0656053102763903,10000,false,0,USD,USD
7,NASDAQ,ETHZ,ETHZilla Corporation,180-life-sciences,stock,['common'],3.05,-1.7599999999999998,-36.59043659043659,15599676,3.534303534303552,3.3,-31.392931392931388,72024367,508305838.06652814,62183.64250213364,100,false,0,USD,USD
8,NASDAQ,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,stock,['common'],3.82,1.04,37.41007194244605,14844224,1.079136690647491,3.41,22.661870503597136,35648869,92290395.16906476,34.89784180584989,100,false,0,USD,USD
9,AMEX,AZTR,Azitra Inc,,stock,['common'],1.19,0.24,25.263157894736842,10677551,52.63157894736842,0.9233,-2.810526315789468,26536515,3254612.0902105267,,10000,false,0,USD,USD
10,NASDAQ,IINN,Inspira Technologies Oxy B.H.N. Ltd.,inspira-technologies-oxy,stock,['common'],1.355,0.10499999999999998,8.399999999999999,8400674,-3.200000000000003,1.17,-6.400000000000006,14793576,29974552.92,63.93083183592772,100,false,0,USD,USD
11,NASDAQ,LCID,"Lucid Group, Inc.",lucid-group,stock,['common'],2.04,-0.04999999999999982,-2.392344497607647,7255344,-2.8708133971291896,2.03,-2.8708133971291896,145069791,6237164831.545454,-11.123552122976278,100,false,0,USD,USD
12,NASDAQ,OP,OceanPal Inc.,oceanpal,stock,['common'],0.0699,-0.010700000000000001,-13.275434243176178,7182615,-15.756823821339951,0.0652,-19.106699751861054,54023280,8958494.560794044,0.6101573225588336,10000,false,0,USD,USD
13,NASDAQ,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,stock,['common'],0.0689,-0.006199999999999997,-8.255659121171767,6904677,-6.790945406125158,0.0625,-16.77762982689747,59066158,11038478.695073236,-67.0730486493118,10000,false,0,USD,USD
14,NASDAQ,XPON,Expion360 Inc.,expion360,stock,['common'],1.7,0.16999999999999993,11.111111111111107,5843726,4.575163398692815,1.79,16.99346405228758,13122559,6219749.267973857,40.07842701384032,100,false,0,USD,USD
15,NASDAQ,OPEN,Opendoor Technologies Inc,opendoor,stock,['common'],3.58,-0.020000000000000018,-0.555555555555556,5724514,2.499999999999996,5.01,39.16666666666666,657068054,3687130256.7083325,101.89628598667693,100,false,0,USD,USD
16,NASDAQ,ZNB,"Color Star Technology Co., Ltd.",,stock,['common'],3.06,-34.7525,-91.90743801652891,5597307,-95.79504132231405,2.0,-94.7107438016529,19457461,44595388.0,,100,false,0,USD,USD
17,NASDAQ,RAYA,Erayak Power Solution Group Inc.,erayak-power-solution,stock,['common'],0.0488,-0.002599999999999998,-5.05836575875486,4504502,-6.031128404669258,0.0482,-6.225680933852143,23648850,8454244.365758756,-11.745741587037806,10000,false,0,USD,USD
18,NASDAQ,GTI,Graphjet Technology,energem,stock,['common'],0.0878,-0.005400000000000002,-5.793991416309015,3657591,-0.9656652360515149,0.0887,-4.828326180257514,11881928,13130883.422746781,-95.16712410162455,10000,false,0,USD,USD
19,NASDAQ,SGBX,Safe & Green Holdings Corp.,sg-blocks,stock,['common'],0.1847,0.0029000000000000137,1.5951595159516028,2837411,5.445544554455457,0.1802,-0.8800880088008748,8510223,5571691.818481849,275.5015457082313,10000,false,0,USD,USD
20,NASDAQ,APM,Aptorum Group Limited,aptorum-limited,stock,['common'],2.6001,-1.6499000000000001,-38.821176470588235,2805182,-28.941176470588236,2.64,-37.882352941176464,13409386,18859518.945882354,-35.47443789496587,100,false,0,USD,USD
21,NASDAQ,NVDA,NVIDIA Corporation,nvidia,stock,['common'],172.5999,-2.3800999999999988,-1.3602125957252251,2728395,-1.4458795290890396,177.99,1.7201965938964565,172783116,4342955893958.7295,38.86941419534084,100,false,0,USD,USD
22,NASDAQ,IMG,CIMG Inc.,nuzee,stock,['common'],0.2325,-0.004799999999999999,-2.0227560050568894,2725606,-0.3792667509481719,0.2442,2.9077117572692748,4342678,8888249.175726928,-19.181517228884104,10000,false,0,USD,USD
23,NASDAQ,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,stock,['common'],18.4,0.35999999999999943,1.9955654101995532,2531715,3.104212860310434,20.87,15.687361419068747,85752036,3524248510.259424,134327.8125558863,100,false,0,USD,USD
24,NASDAQ,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],0.044101,-0.0003989999999999966,-0.8966292134831385,2326073,-2.247191011235957,0.0466,4.719101123595516,17788501,1479684.4876000003,,10000,false,0,USD,USD
25,NASDAQ,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,stock,['common'],14.17,-0.09999999999999964,-0.7007708479327236,1432255,-0.5606166783461813,14.82,3.854239663629998,29793356,4804127842.351787,3140.057098301454,100,false,0,USD,USD
26,AMEX,BURU,"Nuburu, Inc.",nuburu-inc,stock,['common'],0.16,0.0012999999999999956,0.8191556395715158,1262705,7.057340894769998,0.17,7.1203528670447405,17151164,13591997.038437305,125.46271413526934,10000,false,0,USD,USD
27,NASDAQ,RAY,Raytech Holding Limited,raytech-limited,stock,['common'],2.55,-0.15000000000000036,-5.555555555555569,1218873,-2.9629629629629655,2.48,-8.148148148148154,8927708,108123245.83999997,,100,false,0,USD,USD
28,NASDAQ,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],3.88,0.08000000000000007,2.105263157894739,1208564,3.947368421052641,4.49,18.157894736842117,65682020,1222457842.7947369,2010.7498560591375,100,false,0,USD,USD
29,NASDAQ,FMFC,Kandal M Venture Limited,kandal-m-venture-limited,stock,['common'],8.46,1.2500000000000009,17.337031900138708,1142239,2.4965325936199685,9.4,30.374479889043,6311707,,,100,false,0,USD,USD
30,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],23.67,0.1700000000000017,0.7234042553191562,1069769,-0.4255319148936231,24.8,5.531914893617024,200266330,108549600000.0,12.541140324976574,100,false,0,USD,USD
