,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,AKAN,Akanda Corp.,,stock,['common'],3.39,-8.42640625,-71.31107438016528,40258,-69.02611570247934,4.36,-63.10214876033058,755824,3167103.9999999995,11.268762876931289,100,1,false,0,USD,USD
1,NASDAQ,EPIX,ESSA Pharma Inc.,essa-pharma,stock,['common'],0.267,-0.5168,-65.93518754784384,54435953,-70.40061240112274,0.2631,-66.43276346006634,108722669,12446839.000000002,-61.647135939546686,10000,1,false,0,USD,USD
2,NASDAQ,FEMY,Femasys Inc.,femasys,stock,['common'],0.335,-0.18009999999999998,-34.96408464375849,1904469,-16.521063871092995,0.376,-27.004465152397593,12977462,12248352.0,-3.227956691215078,10000,1,false,0,USD,USD
3,NASDAQ,INHD,Inno Holdings Inc.,inno,stock,['common'],3.25,-1.5,-31.57894736842105,1871456,-8.842105263157892,3.96,-16.63157894736842,7876888,30683988.0,,100,1,false,0,USD,USD
4,NASDAQ,GTI,Graphjet Technology,,stock,['common'],3.69,-1.1,-22.964509394572026,37000,-1.8789144050104356,4.38,-8.559498956158667,384665,10806703.999999998,-95.16712410162455,100,1,false,0,USD,USD
5,NASDAQ,CAPS,Capstone Holding Corp.,capstone-therapeutics,stock,['common'],1.39,-0.32000000000000006,-18.713450292397667,534485,-18.713450292397667,1.42,-16.959064327485383,2164494,7925311.0,838.8161535022421,100,1,false,0,USD,USD
6,NASDAQ,MLEC,Moolec Science SA,moolec-science-sa,stock,['common'],1.26,-0.27,-17.647058823529413,53134,-5.228758169934645,1.27,-16.99346405228758,268759,13832536.0,-69.5868196040321,100,1,false,0,USD,USD
7,NASDAQ,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],0.85,-0.16000000000000003,-15.841584158415845,1089639,-8.8019801980198,0.9781,-3.1584158415841626,4695121,21112640.0,-72.22871965916825,10000,1,false,0,USD,USD
8,NASDAQ,SNYR,Synergy CHC Corp.,synergy-chc,stock,['common'],2.51,-0.41000000000000014,-14.041095890410965,52993,-5.479452054794526,2.3,-21.23287671232877,314924,21716259.999999996,1118.4517434823367,100,1,false,0,USD,USD
9,NASDAQ,HCWB,HCW Biologics Inc.,hcw-biologics,stock,['common'],4.89,-0.6600000000000001,-11.891891891891895,191549,0.18018018018017634,5.89,6.126126126126124,1421397,12672964.999999998,-48.697010109669165,100,1,false,0,USD,USD
10,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",,stock,['common'],8.3034,-1.0565999999999995,-11.288461538461535,6720,-7.051282051282053,8.185,-12.553418803418792,121690,4672472.0,1.0656053102763903,100,1,false,0,USD,USD
11,NASDAQ,ECX,ECARX Holdings Inc.,ecarx,stock,['common'],1.5,-0.18999999999999995,-11.242603550295856,329715,-2.9585798816568074,1.52,-10.059171597633132,14202849,568069670.0,3.054179171763624,100,1,false,0,USD,USD
12,NASDAQ,WAI,Top KingWin Ltd,top-kingwin-ltd,stock,['common'],0.1291,-0.014800000000000008,-10.284920083391249,247349,-4.100069492703258,0.1131,-21.40375260597637,2687438,1262967.0,-91.00042709559982,10000,1,false,0,USD,USD
13,NASDAQ,FBGL,FBS Global Limited,fbs-global-limited,stock,['common'],0.5137,-0.05599999999999994,-9.829734948218348,5397065,-0.01755309812181657,0.6728,18.09724416359487,7792058,,,10000,1,false,0,USD,USD
14,NYSE,LOCL,Local Bounti Corporation,local-bounti,stock,['common'],2.25,-0.23499999999999988,-9.456740442655931,200,-9.456740442655931,2.51,1.0060362173038195,8901,55528756.0,139.8845957292326,100,1,false,0,USD,USD
15,NASDAQ,SBLX,"StableX Technologies, Inc.",ayro,stock,['common'],6.4,-0.6499999999999995,-9.219858156028362,27104,-3.262411347517724,6.21,-11.914893617021274,140325,4194228.0,,100,1,false,0,USD,USD
