,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
33,NASDAQ,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],0.4644,-0.03699999999999998,-7.379337854008772,72685,-0.23932987634622638,0.4721,-5.84363781412045,247058,10190447.981451934,-72.22871965916825,10000,1,false,0,USD,USD
34,NASDAQ,ZDAI,Primega Group Holdings Limited,primega-limited,stock,['common'],0.4558,-0.0363,-7.37654948181264,73947,-3.007518796992477,0.465,-5.507010770168656,391242,12276000.000000002,-90.8009624130551,10000,1,false,0,USD,USD
35,NASDAQ,NVAX,"Novavax, Inc.",novavax,stock,['common'],8.12,-0.620000000000001,-7.093821510297495,743810,0.1144164759725376,7.63,-12.700228832951948,20993172,1239277127.5171623,-29.128069431887102,100,1,false,0,USD,USD
36,NASDAQ,UPXI,"Upexi, Inc.",grove-inc,stock,['common'],6.56,-0.4900000000000002,-6.950354609929081,189488,-0.14184397163120266,6.98,-0.992907801418431,3222359,411043553.71063834,10221.695000169702,100,1,false,0,USD,USD
37,NASDAQ,YGMZ,MingZhu Logistics Holdings Limited,mingzhu-logistics-limited,stock,['common'],0.6223,-0.04490000000000005,-6.729616306954444,2671,4.916067146282964,0.684,2.517985611510797,8083,52448480.287769794,1117.808607764701,10000,1,false,0,USD,USD
38,NASDAQ,NTHI,"NeOnc Technologies Holdings, Inc.",neonc-technologies,stock,['common'],4.98,-0.35499999999999954,-6.654170571696335,410,-3.09278350515464,5.77,8.15370196813495,44868,110548116.63,,100,1,false,0,USD,USD
39,AMEX,PMNT,Perfect Moment Ltd.,perfect-moment-ltd,stock,['common'],0.4201,-0.029900000000000038,-6.644444444444453,112555,-0.1111111111111112,0.4801,6.688888888888893,1622145,15073614.2422,,10000,1,false,0,USD,USD
40,NASDAQ,AUID,authID Inc.,ipsidy,stock,['common'],3.82,-0.27,-6.601466992665038,131,-6.601466992665038,4.04,-1.222493887530558,7842,54312710.98288509,-41.34571459963079,100,1,false,0,USD,USD
41,NASDAQ,PRFX,PainReform Ltd.,painreform,stock,['common'],1.72,-0.1200000000000001,-6.521739130434788,79811,-6.521739130434788,1.63,-11.413043478260878,692482,3281419.4402173907,150.5001908274669,100,1,false,0,USD,USD
42,NASDAQ,SRPT,"Sarepta Therapeutics, Inc.",sarepta-therapeutics,stock,['common'],19.25,-1.3299999999999983,-6.462585034013597,867661,-0.4373177842565591,20.06,-2.526724975704566,16701545,1960131598.4071915,-84.33377404161139,100,1,false,0,USD,USD
43,NASDAQ,HCHL,Happy City Holdings Limited,happy-city-limited,stock,['common'],3.05,-0.20999999999999996,-6.441717791411042,100,-6.441717791411042,3.57,9.509202453987733,160706,,,100,1,false,0,USD,USD
44,NASDAQ,SGD,Safe and Green Development Corporation,safe-and-green-development,stock,['common'],1.2205,-0.07950000000000013,-6.115384615384625,13689,-3.8461538461538494,1.23,-5.3846153846153895,129265,4623157.95,,100,1,false,0,USD,USD
45,NASDAQ,FLYE,"Fly-E Group, Inc.",,stock,['common'],0.5684,-0.036599999999999966,-6.049586776859499,96936,0.0,0.715,18.18181818181818,11363297,13511376.272727273,,10000,1,false,0,USD,USD
46,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],2.42,-0.1499999999999999,-5.836575875486378,3738,3.1128404669260727,2.43,-5.44747081712061,153382,56953125.00000001,,100,1,false,0,USD,USD
47,NASDAQ,PRPH,"ProPhase Labs, Inc.",prophase-labs,stock,['common'],0.3106,-0.019199999999999995,-5.821710127349908,45293,-4.639175257731953,0.3351,1.6070345664038892,694085,13920457.37992723,-75.26378309256958,10000,1,false,0,USD,USD
48,NASDAQ,TROO,"TROOPS, Inc.",troops,stock,['common'],0.87,-0.05300000000000005,-5.742145178764902,449,-5.731310942578554,0.8976,-2.7518959913326206,155130,97039677.98223184,-80.6734446216037,10000,1,false,0,USD,USD
49,NASDAQ,LASE,Laser Photonics Corporation,laser-photonics,stock,['common'],3.2,-0.18999999999999995,-5.604719764011798,50195,0.8849557522123837,4.1,20.943952802359867,3423303,58532219.23303834,-13.400557349045876,100,1,false,0,USD,USD
50,NASDAQ,ADN,"Advent Technologies Holdings, Inc.",advent-technologies,stock,['common'],4.23,-0.25,-5.580357142857142,2568734,0.0,4.91,9.598214285714278,5348922,13111103.953124998,48.84224424607486,100,1,false,0,USD,USD
51,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],16.61,-0.9750000000000014,-5.544498151833957,50198,-0.5402331532556293,16.61,-5.544498151833957,1697536,349558256.6499858,,100,1,false,0,USD,USD
52,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],16.6,-0.9699999999999989,-5.5207740466704545,6156,7.000569151963576,17.14,-2.447353443369378,239611,119220637.51735914,-44.656895720949095,100,1,false,0,USD,USD
53,NASDAQ,TBH,"Brag House Holdings, Inc.",brag-house,stock,['common'],1.0206,-0.05940000000000012,-5.500000000000011,734,-7.407407407407414,1.14,5.555555555555539,28011,12337750.319999998,,100,1,false,0,USD,USD
54,NASDAQ,MSPR,"MSP Recovery, Inc.",msp-recovery,stock,['common'],0.4163,-0.02400000000000002,-5.4508289802407495,653257,8.562343856461494,0.4704,6.836248012718592,1381088,4632697.488076312,-99.33189861488833,10000,1,false,0,USD,USD
55,NASDAQ,CIGL,Concorde International Group Ltd,concorde-international-ltd,stock,['common'],1.58,-0.08999999999999986,-5.389221556886219,2501,-1.1976047904191627,1.69,1.1976047904191627,41037,37731592.339999996,,100,1,false,0,USD,USD
56,NASDAQ,AGH,Aureus Greenway Holdings Inc.,aureus-greenway,stock,['common'],2.66,-0.13999999999999968,-4.999999999999989,1025,-3.214285714285709,2.9,3.5714285714285747,231511,,,100,1,false,0,USD,USD
57,NASDAQ,ARTL,"Artelo Biosciences, Inc.",artelo-biosciences,stock,['common'],9.1014,-0.47860000000000014,-4.995824634655534,1964,-2.8183716075156533,9.53,-0.5219206680584626,7426,12594390.40083507,207.39554958162634,100,1,false,0,USD,USD
58,AMEX,SIF,"SIFCO Industries, Inc.",sifco-industries-inc,stock,['common'],6.51,-0.33000000000000007,-4.824561403508773,100,-4.824561403508773,6.82,-0.2923976608187072,16672,42150247.2368421,80.1972751493051,100,1,false,0,USD,USD
59,NASDAQ,DLPN,"Dolphin Entertainment, Inc.",dolphin-entertainment,stock,['common'],1.0,-0.050000000000000044,-4.761904761904765,965,-1.9047619047619064,1.04,-0.9523809523809532,135780,12207231.771428574,-15.528656518383304,100,1,false,0,USD,USD
60,NASDAQ,CBRL,"Cracker Barrel Old Country Store, Inc.",cracker-barrel-old-country-store,stock,['common'],56.22,-2.8000000000000043,-4.744154523890214,11090,-0.6946797695696436,54.8,-7.150118603863106,4727778,1220228902.7109454,48.819211731577425,100,1,false,0,USD,USD
61,NASDAQ,FRGT,"Freight Technologies, Inc.",freight-technologies,stock,['common'],1.21,-0.059900000000000064,-4.7169068430585135,6307,3.1577289550358314,1.24,-2.35451610363021,70453,3412879.565320104,4.825744003396307,100,1,false,0,USD,USD
62,NASDAQ,WALD,Waldencast plc,waldencast-plc,stock,['common'],1.62,-0.07999999999999985,-4.705882352941168,11579,-4.705882352941168,1.645,-3.235294117647055,479423,201875902.75588235,-38.114770645783686,100,1,false,0,USD,USD
63,NASDAQ,SNT,Senstar Technologies Corporation,senstar-technologies,stock,['common'],4.06,-0.20000000000000018,-4.694835680751178,255,-4.694835680751178,4.35,2.112676056338025,27360,101470943.83802816,153.93865032317888,100,1,false,0,USD,USD
64,NASDAQ,SILO,"Silo Pharma, Inc.",silo-pharma,stock,['common'],0.62,-0.03049999999999997,-4.688700999231356,8885,0.0,0.6674,2.5980015372790204,765092,6274313.069331283,2.100958067882596,10000,1,false,0,USD,USD
65,NYSE,SST,"System1, Inc.",system1,stock,['common'],6.12,-0.2999999999999998,-4.67289719626168,2600,-4.67289719626168,6.73,4.8286604361370795,91773,66724885.85825545,-50.83364095525791,100,1,false,0,USD,USD
66,NASDAQ,MJID,Majestic Ideal Holdings Ltd,,stock,['common'],1.23,-0.06000000000000005,-4.651162790697678,20440,0.0,1.28,-0.7751937984496131,97241,,,100,1,false,0,USD,USD
67,NASDAQ,DHAI,"DIH Holding US, Inc.",dih-us,stock,['common'],0.267,-0.013000000000000012,-4.642857142857147,165645,-0.17857142857142871,0.2475,-11.607142857142867,2155466,11715735.13392857,-85.57341722778179,10000,1,false,0,USD,USD
68,NASDAQ,DOMO,"Domo, Inc.",domo,stock,['common'],13.007,-0.6230000000000011,-4.570799706529722,260,-4.570799706529722,13.54,-0.6603081438004522,347299,544782822.8657374,86.86950477612719,100,1,false,0,USD,USD
69,NASDAQ,REAL,"The RealReal, Inc.",the-realreal,stock,['common'],7.75,-0.3699999999999992,-4.556650246305409,34246,-4.6798029556650125,7.62,-6.157635467980286,6475268,878108016.7315272,219.8270693319033,100,1,false,0,USD,USD
70,NASDAQ,ZYBT,Zhengye Biotechnology Holding Limited,zhengye-biotechnology-limited,stock,['common'],9.06,-0.4299999999999997,-4.531085353003158,114878,-1.1591148577449888,6.7,-29.39936775553214,566766,317522219.2,,100,1,false,0,USD,USD
71,NASDAQ,OESX,"Orion Energy Systems, Inc.",orion-energy-systems,stock,['common'],0.5748,-0.026800000000000046,-4.454787234042561,3102,-3.607047872340434,0.5951,-1.0804521276595846,259556,20949132.38863032,-28.30299917540656,10000,1,false,0,USD,USD
72,NASDAQ,NA,Nano Labs Ltd,nano-labs-ltd,stock,['common'],4.3,-0.20000000000000018,-4.444444444444448,10100,-2.4444444444444513,4.52,0.444444444444435,325243,106544676.6222222,22.55893358448044,100,1,false,0,USD,USD
73,NASDAQ,CDNA,"CareDx, Inc.",caredx,stock,['common'],11.6301,-0.5398999999999994,-4.436318816762526,100,-4.436318816762526,12.51,2.7937551355792922,1275609,665869121.3714051,-64.81492027421419,100,1,false,0,USD,USD
74,NASDAQ,SUPX,Super X AI Technology Limited,junee-limited,stock,['common'],31.35,-1.4499999999999957,-4.42073170731706,511,-5.457317073170718,38.05,16.00609756097561,185820,843562906.6500001,,100,1,false,0,USD,USD
75,NASDAQ,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,stock,['common'],2.41,-0.10999999999999988,-4.36507936507936,994,-4.36507936507936,2.54,0.7936507936507943,29302,4525614.761904762,-76.79889117478794,100,1,false,0,USD,USD
76,AMEX,ATCH,"AtlasClear Holdings, Inc.",atlasclear-holdings-inc,stock,['common'],0.1745,-0.007900000000000018,-4.331140350877203,219908,0.0,0.18,-1.3157894736842177,3129568,2807452.302631579,0.13894487239917389,10000,1,false,0,USD,USD
77,NASDAQ,ZEO,Zeo Energy Corporation,zeo-energy,stock,['common'],2.0,-0.08999999999999986,-4.3062200956937735,136,-4.3062200956937735,1.95,-6.698564593301431,31076,106922457.84688994,9.133071134595504,100,1,false,0,USD,USD
78,NASDAQ,RVYL,Ryvyl Inc.,ryvyl,stock,['common'],0.2895,-0.013000000000000012,-4.297520661157029,147092,-0.8264462809917362,0.311,2.8099173553719035,2598814,9747366.112396695,61.72311332894372,10000,1,false,0,USD,USD
79,NASDAQ,PN,Skycorp Solar Group Limited,skycorp-solar-limited,stock,['common'],0.9101,-0.04059999999999997,-4.270537498685177,3878,0.0,1.045,9.919007047438724,228047,28214999.999999996,,100,1,false,0,USD,USD
80,NASDAQ,CART,Maplebear Inc.,maplebear,stock,['common'],43.58,-1.9299999999999997,-4.240826192045704,13677,-1.098659635245001,44.52,-2.175346077785091,5436130,11728272392.097563,40.158521175841756,100,1,false,0,USD,USD
81,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],0.2154,-0.00949999999999998,-4.224099599822135,14512,-6.180524677634502,0.215,-4.401956425077809,382744,7165950.000000001,,10000,1,false,0,USD,USD
82,NASDAQ,EDBL,Edible Garden AG Incorporated,edible-garden-ag-incorporated,stock,['common'],1.8011,-0.07889999999999997,-4.196808510638297,4017,-4.255319148936162,1.84,-2.1276595744680753,29419,5381874.723404257,54.504410741005536,100,1,false,0,USD,USD
83,NASDAQ,IPDN,"Professional Diversity Network, Inc.",professional-diversity-network,stock,['common'],2.06,-0.08999999999999986,-4.186046511627901,400,-4.651162790697678,2.08,-3.255813953488365,20781,5199341.172093024,-7.902719187384496,100,1,false,0,USD,USD
84,NASDAQ,RAY,Raytech Holding Limited,raytech-limited,stock,['common'],2.52,-0.10999999999999988,-4.182509505703417,2731026,-0.7604562737642593,2.7,2.6615969581749157,19214622,117714824.10000001,,100,1,false,0,USD,USD
85,NASDAQ,KWM,"K Wave Media, Ltd.",k-wave-media-ltd,stock,['common'],2.07,-0.0900000000000003,-4.16666666666668,310245,5.092592592592586,2.16,0.0,763346,136611988.0,1166.8390831549555,100,1,false,0,USD,USD
86,NYSE,CWK,Cushman & Wakefield plc,cushman-and-wakefield,stock,['common'],14.26,-0.620000000000001,-4.166666666666673,669,-0.7392473118279651,14.82,-0.4032258064516162,2074184,3431230285.41129,16.079789175007,100,1,false,0,USD,USD
87,NASDAQ,SNGX,"Soligenix, Inc.",soligenix,stock,['common'],3.46,-0.1499999999999999,-4.15512465373961,48980,1.3850415512465448,3.36,-6.9252077562326875,679822,14399513.617728531,79.94737643659357,100,1,false,0,USD,USD
88,NASDAQ,DFLI,Dragonfly Energy Holdings Corp,dragonfly-energy,stock,['common'],0.275,-0.011899999999999966,-4.147786685256175,905740,1.2896479609620204,0.294,2.4747298710352026,6285653,18147031.641687002,-54.57221014977862,10000,1,false,0,USD,USD
89,NASDAQ,IVP,"Inspire Veterinary Partners, Inc.",inspire-veterinary-partners,stock,['common'],0.8522,-0.03660000000000008,-4.117911791179126,7132,-0.19126912691269518,0.8942,0.607560756075603,185745,5928577.188343834,-98.58481379374521,10000,1,false,0,USD,USD
90,NASDAQ,HBNC,"Horizon Bancorp, Inc.",horizon-bancorp,stock,['common'],15.4,-0.6599999999999984,-4.10958904109588,86788,-6.787048567870474,15.14,-5.72851805728517,1917290,667642016.5143213,7.384735994543282,100,1,false,0,USD,USD
91,NASDAQ,KYTX,"Kyverna Therapeutics, Inc.",kyverna-therapeutics-inc,stock,['common'],3.29,-0.14000000000000012,-4.081632653061227,8901,-2.0408163265306203,3.58,4.373177842565594,225793,154819489.10204083,-49.16751652743414,100,1,false,0,USD,USD
92,NASDAQ,CLRB,"Cellectar Biosciences, Inc.",cellectar-biosciences,stock,['common'],4.23,-0.17999999999999972,-4.081632653061218,100,-4.081632653061218,4.49,1.8140589569161012,90720,14332259.192743765,-79.58562175338088,100,1,false,0,USD,USD
93,NASDAQ,MXL,"MaxLinear, Inc",maxlinear,stock,['common'],13.69,-0.5800000000000001,-4.064470918009811,5108,-0.14015416958654223,15.15,6.166783461807994,1167195,1319269583.4933429,25.135924898864488,100,1,false,0,USD,USD
94,NASDAQ,NUTX,Nutex Health Inc.,nutex-health,stock,['common'],89.0,-3.75,-4.0431266846361185,4484,3.18059299191375,96.18,3.6981132075471774,401916,534291073.47169816,485.45821606028,100,1,false,0,USD,USD
95,NASDAQ,RDNW,"RideNow Group, Inc.",rumbleon,stock,['common'],3.09,-0.13000000000000034,-4.037267080745352,100,-4.037267080745352,3.36,4.347826086956511,131241,127856140.17391303,-11.042282086658727,100,1,false,0,USD,USD
96,NASDAQ,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,stock,['common'],18.69,-0.7799999999999976,-4.006163328197214,562718,-0.8731381612737451,18.04,-7.344632768361581,25258924,3046355421.8079095,134327.8125558863,100,1,false,0,USD,USD
97,AMEX,VTAK,"Catheter Precision, Inc.",,stock,['common'],2.9,-0.1200000000000001,-3.973509933774838,23035,-2.3178807947019817,2.98,-1.3245033112582794,273601,3658736.443708609,138.79441244550696,100,1,false,0,USD,USD
98,NASDAQ,ATXS,"Astria Therapeutics, Inc.",astria-therapeutics,stock,['common'],6.06,-0.25,-3.961965134706815,200,-3.961965134706815,6.35,0.633914421553091,243669,358361576.75911254,-41.94216498616893,100,1,false,0,USD,USD
99,NASDAQ,INDI,"indie Semiconductor, Inc.",indie-semiconductor,stock,['common'],4.15,-0.16999999999999993,-3.9351851851851833,4670,0.46296296296295303,4.28,-0.9259259259259267,2893790,925221821.0925926,15.292225857169052,100,1,false,0,USD,USD
100,NASDAQ,SNOA,"Sonoma Pharmaceuticals, Inc.",sonoma-pharmaceuticals,stock,['common'],4.89,-0.20000000000000018,-3.929273084479375,3336,2.9469548133595356,5.06,-0.5893909626719106,260149,8314921.049115914,76.50867127225841,100,1,false,0,USD,USD
101,AMEX,PAPL,Pineapple Financial Inc.,,stock,['common'],4.91,-0.20000000000000018,-3.9138943248532323,380,-3.9138943248532323,4.42,-13.502935420743647,123291,,,100,1,false,0,USD,USD
102,NYSE,SN,"SharkNinja, Inc.",sharkninja,stock,['common'],114.94,-4.650000000000006,-3.8882849736600096,261944,-2.2159043398277496,115.82,-3.1524374947738187,4283940,16255040307.492268,32.39364398339621,100,1,false,0,USD,USD
103,NASDAQ,INTZ,Intrusion Inc.,intrusion,stock,['common'],1.6726,-0.0673999999999999,-3.873563218390799,1222,-4.465517241379303,1.8,3.448275862068969,128938,35820078.62068966,338.5857352140163,100,1,false,0,USD,USD
104,NASDAQ,GRWG,GrowGeneration Corp.,growgeneration,stock,['common'],1.5,-0.06000000000000005,-3.8461538461538494,3193,3.8461538461538494,1.64,5.128205128205118,731060,98025605.87179486,-30.13549344804299,100,1,false,0,USD,USD
105,NASDAQ,ATGL,Alpha Technology Group Limited,alpha-technology-limited,stock,['common'],31.5,-1.259999999999998,-3.84615384615384,1021,-1.5567765567765508,27.99,-14.560439560439558,18407,427197347.6593406,611.1939831262855,100,1,false,0,USD,USD
106,NASDAQ,REE,REE Automotive Ltd.,ree,stock,['common'],0.6704,-0.026599999999999957,-3.816355810616924,1074,2.4390243902439046,0.6917,-0.7604017216642714,21623,21457180.04978479,-52.46112221569772,10000,1,false,0,USD,USD
107,NASDAQ,WXM,WF International Limited,wf-international-limited,stock,['common'],2.9,-0.11500000000000021,-3.814262023217254,255,-3.814262023217254,2.9937,-0.7064676616915454,1887,20656529.999999996,,100,1,false,0,USD,USD
108,NASDAQ,SATS,EchoStar Corporation,echostar,stock,['common'],26.6,-1.0499999999999972,-3.7974683544303693,1500,-3.4358047016274837,27.5,-0.5424954792043348,1702959,7912201845.388788,66.56315855154266,100,1,false,0,USD,USD
109,NASDAQ,AQB,"AquaBounty Technologies, Inc.",aquabounty,stock,['common'],0.7004,-0.027599999999999958,-3.7912087912087853,615,0.0,0.72,-1.0989010989010999,6971,2791940.4395604394,-31.88499274231257,10000,1,false,0,USD,USD
110,AMEX,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],50.1,-1.9600000000000009,-3.7648866692278156,838969,-0.9220130618517172,47.73,-8.31732616212064,37027687,8281009558.27353,37151.739387779955,100,1,false,0,USD,USD
111,NASDAQ,CISS,C3is Inc.,c3is,stock,['common'],3.34,-0.13000000000000034,-3.746397694524505,1284,-4.610951008645537,3.06,-11.815561959654183,163340,2389150.115273775,-81.53073062361581,100,1,false,0,USD,USD
112,NASDAQ,GNPX,"Genprex, Inc.",genprex,stock,['common'],0.1568,-0.006099999999999994,-3.744628606507056,118249,-3.744628606507056,0.1438,-11.724984653161435,3194824,4812523.438919583,285.6418512086603,10000,1,false,0,USD,USD
