,exchange,name,description,logoid,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
0,NASDAQ,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,stock,['common'],5315.54069092658,12.47,100,1,false,0,USD,-6.416510318949334,171920,6166276389.750094,USD,,-0.3142,13.204419889502766,0.0,0.652222324653604,Health technology,Health Technology,america,
1,NASDAQ,QUBT,Quantum Computing Inc.,quantum-computing,stock,['common'],2258.7301587301586,14.86,100,1,false,0,USD,-6.511481597986789,12115100,2375864330.4976406,USD,,-0.6801,-107.5373817516021,0.0,0.6930358084327547,Technology services,Technology Services,america,1.5
2,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],2166.47207710768,15.57,100,1,false,0,USD,-13.739612188365651,2872933,327671409.0914127,USD,24.98796340876264,0.6231,,0.0,0.7741209716040256,Finance,Finance,america,1.0
3,NASDAQ,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,stock,['common'],1584.4444444444443,15.16,100,1,false,0,USD,-8.839446782922424,37583736,4914343595.146122,USD,,-0.7606,-63.745963401507,0.0,0.9084094653682702,Electronic technology,Electronic Technology,america,1.0625
4,NYSE,QBTS,D-Wave Quantum Inc.,d-wave-quantum,stock,['common'],1573.7681634436797,15.32,100,1,false,0,USD,-7.487922705314001,33337851,5239721160.855073,USD,,-1.0546,-143.95095998149432,0.0,0.7149140952934739,Electronic technology,Electronic Technology,america,1.0
5,NASDAQ,TDUP,ThredUp Inc.,thredup,stock,['common'],1554.6874999999998,10.59,100,1,false,0,USD,-0.6566604127579764,1267177,1304273732.3133209,USD,,-0.4965,14.924605894448254,0.0,0.5015171644515395,Retail trade,Retail Trade,america,1.2
6,NASDAQ,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,stock,['common'],1284.7107438016528,33.51,100,1,false,0,USD,-2.189141856392294,40499,206755382.4877408,USD,,-3.846,-66.94882146112775,0.0,1.6481767865863595,Health technology,Health Technology,america,1.166667
7,NASDAQ,DGNX,Diginex Limited,diginex-limited,stock,['common'],1214.5539906103288,56.0,100,1,false,0,USD,0.48447873676655867,25431,1287650728.0,USD,,-0.1859,-7.023603914795634,0.0,0.7851861000046313,Technology services,Technology Services,america,
8,NASDAQ,PRCH,"Porch Group, Inc.",porch,stock,['common'],1079.527559055118,14.98,100,1,false,0,USD,-6.140350877192985,1971973,1561947981.2105265,USD,32.28448275862069,0.464,,0.0,0.8262819067763586,Finance,Finance,america,1.166667
9,NASDAQ,BSGM,"BioSig Technologies, Inc.",biosig-technologies,stock,['common'],993.181818181818,4.81,100,1,false,0,USD,-12.226277372262787,1577326,151124402.5456204,USD,,-0.6233,80.60249587651325,0.0,1.5865784495442068,Health technology,Health Technology,america,1.0
