,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,EEIQ,EpicQuest Education Group International Limited,epicquest-education-international-limited,stock,['common'],1.38,0.8371999999999999,154.23728813559322,55745903,113.70670596904937,1.24,128.44509948415626,205934861,7117830.0,-22.423434680531937,100,1,false,0,USD,USD
1,AMEX,AZTR,Azitra Inc,,stock,['common'],1.19,0.24,25.263157894736842,10677551,52.63157894736842,0.9233,-2.810526315789468,26536515,3254612.0902105267,,10000,1,false,0,USD,USD
2,NASDAQ,MODV,ModivCare Inc.,modivcare,stock,['common'],0.7883,0.22829999999999995,40.767857142857125,37287282,30.357142857142843,1.07,91.07142857142857,307551008,8038138.999999999,-90.647604263418,100,1,false,0,USD,USD
3,NASDAQ,EDUC,Educational Development Corporation,educational-development,stock,['common'],1.25,0.19999999999999996,19.047619047619044,795546,28.571428571428577,1.08,2.8571428571428594,2543792,9269857.02857143,-46.10644721015204,100,1,false,0,USD,USD
4,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],0.3839,0.12460000000000004,48.05244890088702,130398307,23.29348245275743,0.318,22.637871191669895,345464248,16353479.282684153,-58.19754592677083,10000,1,false,0,USD,USD
5,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",greenwave-technology-solutions,stock,['common'],0.0996,0.009399999999999992,10.421286031042118,19361994,20.288248337028822,0.078,-13.525498891352553,53167539,4771221.0864745015,1.0656053102763903,10000,1,false,0,USD,USD
6,NASDAQ,WAI,Top KingWin Ltd,top-kingwin-ltd,stock,['common'],0.1837,0.0199,12.148962148962148,167291,18.00976800976801,0.1866,13.91941391941391,4224045,2083727.3406593406,-91.00042709559982,10000,1,false,0,USD,USD
7,NASDAQ,HSON,"Hudson Global, Inc.",hudson-global,stock,['common'],9.51,0.5167000000000002,5.745388233462691,32387,17.754328222120915,9.13,1.520020459675549,169609,25156208.290616352,-50.52224530340154,100,1,false,0,USD,USD
8,AMEX,FLYY,"Spirit Aviation Holdings, Inc.",spirit-aviation,stock,['common'],1.37,-0.09999999999999987,-6.802721088435365,468396,15.64625850340136,1.64,11.56462585034013,2723094,42446906.17687075,,100,1,false,0,USD,USD
9,NASDAQ,JZXN,"Jiuzi Holdings, Inc.",jiuzi,stock,['common'],0.92,0.07064999999999999,8.318125625478306,207900,15.382351209748624,0.8853,4.232648495908627,283291,48741913.16277152,112.92038818733324,10000,1,false,0,USD,USD
10,NYSE,RBOT,Vicarious Surgical Inc.,vicarious-surgical,stock,['common'],7.22,0.8399999999999999,13.166144200626958,100,13.166144200626958,6.74,5.642633228840131,40284,40118132.2507837,2.3121770263732953,100,1,false,0,USD,USD
11,NASDAQ,WRAP,"Wrap Technologies, Inc.",wrap-technologies,stock,['common'],1.4099,0.039899999999999824,2.912408759124075,1773,13.138686131386857,1.42,3.649635036496337,154374,72165390.89051095,-1.8786881525505923,100,1,false,0,USD,USD
12,NASDAQ,HHS,"Harte Hanks, Inc.",harte-hanks,stock,['common'],3.85,0.28000000000000025,7.843137254901968,4945,12.044817927170874,3.66,2.5210084033613533,11395,27138145.445378155,-50.31340095553399,100,1,false,0,USD,USD
13,NASDAQ,GDHG,Golden Heaven Group Holdings Ltd.,golden-heaven-ltd,stock,['common'],0.3416,-0.007599999999999996,-2.1764032073310413,37609,11.597938144329891,0.3997,14.461626575028633,306263,15180995.169530354,-98.99293173656949,10000,1,false,0,USD,USD
14,NASDAQ,OMEX,"Odyssey Marine Exploration, Inc.",odyssey-marine-exploration,stock,['common'],1.3799,0.039899999999999824,2.977611940298494,287821,10.447761194029843,1.42,5.970149253731331,3166989,64170649.880597,-39.542848431010384,100,1,false,0,USD,USD
15,NASDAQ,OM,"Outset Medical, Inc.",outset-medical,stock,['common'],14.6,0.9299999999999997,6.80321872713972,600,10.31455742501829,14.2,3.8771031455742455,280746,251981748.58814928,651.9612255920912,100,1,false,0,USD,USD
