,exchange,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
78,NASDAQ,HURA,"TuHURA Biosciences, Inc.",kintara-therapeutics,stock,['common'],27.33118971061094,3.25,100,1,false,0,USD,6.557377049180333,3845409,151282833.852459,USD,,-11.5667,92.1251592267791,0.0,4.970333689125705,1.0,Health technology,Health Technology,america
79,NASDAQ,USAR,"USA Rare Earth, Inc.",usa-rare-earth,stock,['common'],27.174887892376677,19.04,100,1,false,0,USD,23.316062176165804,18068684,1834473706.1761656,USD,,-0.8266,-317.2975814931651,0.0,2.3280430424793663,1.0,Producer manufacturing,Producer Manufacturing,america
80,NASDAQ,COSM,Cosmos Health Inc.,cosmos-health,stock,['common'],27.155465037338757,0.7961,10000,1,false,0,USD,2.458172458172459,1364889,23279352.30823681,USD,,-1.0359,96.44716534622904,0.0,0.6073847977689126,,Health technology,Health Technology,america
81,NASDAQ,ENTO,Entero Therapeutics Inc.,first-wave-biopharma,stock,['common'],27.001753360607847,0.65,10000,1,false,0,USD,7.01350016463615,4571461,3097724.0698057287,USD,,-7.3159,85.1381987640728,0.0,0.15075180084644982,,Health technology,Health Technology,america
82,NASDAQ,MDCX,Medicus Pharma Ltd.,medicus-pharma-ltd,stock,['common'],26.911602209944743,2.24,100,1,false,0,USD,13.705583756345192,480640,35690914.92385787,USD,,-1.3527,4.00936701674709,0.0,1.648245755417394,1.0,Health technology,Health Technology,america
83,NASDAQ,HNRG,Hallador Energy Company,hallador-energy,stock,['common'],26.31276901004305,18.26,100,1,false,0,USD,-6.931702344546379,2055459,784745099.2905198,USD,,-4.6058,-2322.8300894266176,0.0,2.294995737620537,1.333333,Energy minerals,Energy Minerals,america
84,NASDAQ,IMCC,IM Cannabis Corp.,im-cannabis,stock,['common'],26.209677419354833,2.6,100,1,false,0,USD,-11.26279863481229,74502,8022174.880546074,USD,,-1.4667,69.69440254561233,0.0,1.374821693181251,,Process industries,Process Industries,america
85,NASDAQ,CTMX,"CytomX Therapeutics, Inc.",cytomx-therapeutics,stock,['common'],26.160567995630807,1.86,100,1,false,0,USD,-19.48051948051948,11205719,306737991.5844156,USD,3.2534546090606966,0.5717,310.4091888011486,0.0,6.586202986976142,1.214286,Health technology,Health Technology,america
86,NASDAQ,WLDS,Wearable Devices Ltd.,wearable-devices-ltd,stock,['common'],25.641025641025646,1.28,100,1,false,0,USD,-12.925170068027208,893395,1317094.74829932,USD,,-21.7013,-5.045767199608889,0.0,0.41657533338919406,,Electronic technology,Electronic Technology,america
87,NASDAQ,PAL,"Proficient Auto Logistics, Inc.",proficient-auto-logistics,stock,['common'],25.62646566164155,7.4,100,1,false,0,USD,23.953098827470697,765147,200311428.0067002,USD,,-0.3458,,0.0,6.483741645842177,1.125,Transportation,Transportation,america
88,NASDAQ,DSP,Viant Technology Inc.,viant-technology,stock,['common'],25.52301255230125,9.74,100,1,false,0,USD,-18.833333333333332,1087274,609398524.9133333,USD,289.8809523809524,0.0336,,0.0,4.130570638701862,1.0,Technology services,Technology Services,america
89,NASDAQ,MRCY,Mercury Systems Inc,mercury-systems,stock,['common'],25.458218232044207,68.02,100,1,false,0,USD,26.95035460992907,3170375,4064532456.893617,USD,,-0.6524,72.75991649269311,0.0,5.691835247143647,1.611111,Electronic technology,Electronic Technology,america
90,NASDAQ,CVV,CVD Equipment Corporation,cvd-equipment,stock,['common'],25.23961661341853,3.16,100,1,false,0,USD,-14.130434782608695,138849,21746608.217391305,USD,,-0.0104,98.73862947240752,0.0,7.519373967669438,,Electronic technology,Electronic Technology,america
91,NASDAQ,DOMH,Dominari Holdings Inc.,dominari-holdings,stock,['common'],25.18518518518519,6.67,100,1,false,0,USD,25.14071294559099,1135317,97674791.72607881,USD,,-2.4073,35.71447646006355,0.0,3.6848104540204014,,Finance,Finance,america
92,NASDAQ,SOWG,Sow Good Inc.,sow-good,stock,['common'],25.014882724133834,0.9471,10000,1,false,0,USD,7.016949152542377,337847,10780896.018983051,USD,,-0.6653,-90.30320366132723,0.0,1.2476614218998006,,Consumer non-durables,Consumer Non-Durables,america
93,NASDAQ,GMHS,Gamehaus Holdings Inc.,gamehaus,stock,['common'],24.999999999999993,1.55,100,1,false,0,USD,-17.989417989417984,585662,83032533.91534393,USD,,,,0.0,0.168572695035461,,Finance,Finance,america
94,NASDAQ,LPSN,"LivePerson, Inc.",liveperson,stock,['common'],24.98687112698246,0.9646,10000,1,false,0,USD,-18.941176470588232,8001243,90527543.82941177,USD,,-1.9904,-4.642237526943907,0.0,0.5789885970497574,2.0,Technology services,Technology Services,america
95,NASDAQ,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],24.870466321243512,4.29,100,1,false,0,USD,25.07288629737609,72951916,749723401.7492712,USD,,-0.582,23.218997361477577,0.0,2.2155504034926095,1.2,Electronic technology,Electronic Technology,america
96,NASDAQ,KXIN,Kaixin Holdings,kaixin-auto,stock,['common'],24.84624846248462,0.879499,10000,1,false,0,USD,-13.349852216748756,470906,9633438.492487686,USD,,-11.4199,85.07495262366857,0.0,2.8764187973314246,,Retail trade,Retail Trade,america
97,NASDAQ,ZJK,"ZJK Industrial Co., Ltd.",zjk-industrial-co-ltd,stock,['common'],24.723247232472325,3.28,100,1,false,0,USD,21.481481481481467,115318,201330499.99999997,USD,54.21487603305785,0.0605,,0.0,2.3249128041773353,,Producer manufacturing,Producer Manufacturing,america
98,NASDAQ,RAPT,"RAPT Therapeutics, Inc.",rapt-therapeutics,stock,['common'],24.685714285714287,10.9,100,1,false,0,USD,14.136125654450257,573701,180261959.5078534,USD,,-14.2068,43.15779365752559,0.0,17.28166014501267,1.333333,Health technology,Health Technology,america
99,NASDAQ,HIT,"Health In Tech, Inc.",health-in-tech,stock,['common'],24.436090225563902,3.28,100,1,false,0,USD,23.308270676691713,1124211,179328115.67999998,USD,134.4262295081967,0.0244,-28.445747800586503,0.0,0.857188605953674,1.0,Technology services,Technology Services,america
100,NASDAQ,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],24.378109452736332,2.45,100,1,false,0,USD,18.35748792270533,197135,8376030.410628022,USD,,-42.4328,71.97610564238376,0.0,0.15865247723527914,,Producer manufacturing,Producer Manufacturing,america
101,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],24.314217025910775,17.84,100,1,false,0,USD,18.302387267904507,5037537,262975494.6153846,USD,,-0.2584,51.42857142857142,0.0,2.2209956195013403,1.0,Finance,Finance,america
102,NASDAQ,QNCX,"Quince Therapeutics, Inc.",cortexyme,stock,['common'],23.94836555134545,1.83,100,1,false,0,USD,14.374999999999998,757533,98132250.54374999,USD,,-1.0969,13.493690851735018,0.0,3.578949606332693,1.0,Health technology,Health Technology,america
103,NASDAQ,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],23.900573613766728,0.0542,10000,1,false,0,USD,-16.358024691358022,53577539,1721006.4212,USD,,-0.0215,-290.90909090909093,0.0,0.45562358555299554,,Industrial services,Industrial Services,america
104,NASDAQ,SISI,"Shineco, Inc.",,stock,['common'],23.884535584070274,5.16,100,1,false,0,USD,-16.09756097560976,43585,232358576.44878048,USD,,-64.8322,75.29162741206206,0.0,0.09998844781856522,,Process industries,Process Industries,america
