,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,CGTX,"Cognition Therapeutics, Inc.",cognition-therapeutics,stock,['common'],1.3998,0.29979999999999984,27.254545454545436,16085753,43.636363636363626,1.22,10.909090909090898,44708851,89636083.99999999,78.85345794733446,100,1,false,0,USD,USD
1,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],3.4901,1.3100999999999998,60.09633027522935,22839876,43.57798165137613,14.32,556.880733944954,263850216,4494678.0,-95.91075680835314,100,1,false,0,USD,USD
2,NASDAQ,SPNS,Sapiens International Corporation N.V.,sapiens,stock,['common'],42.57,13.07,44.30508474576271,5205165,40.67796610169492,42.56,44.27118644067797,19317492,2378560342.8881354,-24.72100779766695,100,1,false,0,USD,USD
3,NASDAQ,WBTN,WEBTOON Entertainment Inc.,webtoon-entertainment,stock,['common'],12.66,3.3000000000000007,35.25641025641026,557113,40.491452991453,16.96,81.19658119658122,15135193,2208001656.6153846,-54.886159479513225,100,1,false,0,USD,USD
4,NYSE,ENVA,"Enova International, Inc.",enova-international,stock,['common'],110.93,1.8500000000000085,1.696002933626704,250,37.51375137513752,110.27,1.0909424275760888,345602,2758140914.3204985,26.643720936403046,100,1,false,0,USD,USD
5,NASDAQ,GBIO,Generation Bio Co.,generation-bio,stock,['common'],5.15,1.1000000000000005,27.160493827160508,512438,33.827160493827165,6.61,63.20987654320989,10012508,44310296.57777778,-82.63214471635958,100,1,false,0,USD,USD
6,AMEX,TGEN,Tecogen Inc.,tecogen,stock,['common'],10.92,2.0999999999999996,23.809523809523807,100242,33.56009070294784,8.61,-2.3809523809523907,2539729,254480384.35714284,1143.6781525307504,100,1,false,0,USD,USD
7,NASDAQ,INTA,"Intapp, Inc.",intapp,stock,['common'],43.9,6.979999999999997,18.905742145178756,69527,26.48970747562297,42.65,15.520043336944736,5122967,3452741069.405471,25.95849563490138,100,1,false,0,USD,USD
8,NYSE,ECG,"Everus Construction Group, Inc.",everus-construction,stock,['common'],84.25,8.450000000000003,11.14775725593668,37509,23.35092348284961,79.16,4.432717678100263,3150709,4037126946.0005274,,100,1,false,0,USD,USD
9,NYSE,SMWB,Similarweb Ltd.,similarweb,stock,['common'],8.57,1.4700000000000006,20.704225352112687,46952,20.140845070422532,8.43,18.732394366197187,1081864,698252081.8394367,-2.3024922228239677,100,1,false,0,USD,USD
10,NASDAQ,IOTR,iOThree Limited,iothree-limited,stock,['common'],0.4214,0.02729999999999999,6.927175843694491,8336,19.46206546561786,0.41,4.034509007866016,61741,10516500.0,,10000,1,false,0,USD,USD
11,NASDAQ,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],0.063,0.008800000000000002,16.23616236162362,51013522,18.45018450184501,0.0642,18.45018450184501,139315909,2038535.2811999999,,10000,1,false,0,USD,USD
12,NASDAQ,MSGM,Motorsport Games Inc.,motorsport-games,stock,['common'],4.0,0.5699999999999998,16.618075801749267,1505,15.11078717201166,3.47,1.1661807580174937,61791,20051223.01749271,252.2833248800372,100,1,false,0,USD,USD
13,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],14.41,4.17,40.72265625,12767020,14.941406249999995,10.7,4.492187499999991,87903995,1648143154.4335933,30859.878909978852,100,1,false,0,USD,USD
14,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],0.2449,0.02990000000000001,13.90697674418605,36937,14.7906976744186,0.230101,7.02372093023256,81108,7669266.33,,10000,1,false,0,USD,USD
15,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],20.31,2.469999999999999,13.84529147982062,582766,14.349775784753357,18.64,4.48430493273543,8588280,274768121.22869956,,100,1,false,0,USD,USD
16,NASDAQ,ITRM,Iterum Therapeutics plc,iterum-therapeutics-plc,stock,['common'],0.8165,0.04349999999999998,5.627425614489002,91609,13.842173350582145,0.8166,5.640362225097021,1416662,36466830.1389392,76.42697387137238,10000,1,false,0,USD,USD
17,NASDAQ,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],6.67,0.71,11.912751677852349,2199240,13.758389261744972,6.96,16.778523489932887,21550330,846401255.8389261,762.573824125814,100,1,false,0,USD,USD
18,NASDAQ,GTI,Graphjet Technology,energem,stock,['common'],0.0914,-0.001700000000000007,-1.8259935553168711,810484,13.641245972073044,0.092,-1.1815252416756217,4956646,13619405.28464017,-94.51196575052337,10000,1,false,0,USD,USD
19,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],2.38,0.17999999999999972,8.181818181818167,4904,13.631818181818165,2.05,-6.818181818181834,732413,48046877.79545453,,100,1,false,0,USD,USD
20,AMEX,BQ,Boqii Holding Limited,,stock,['common'],2.48,0.020000000000000018,0.8130081300813016,1792,13.414634146341466,2.58,4.878048780487809,22449,1188682063.56,,100,1,false,0,USD,USD
21,NASDAQ,BNC,CEA Industries Inc.,cea-industries,stock,['common'],26.88,3.3149999999999977,14.067472947167397,15743,13.218756630596214,28.37,20.390409505622742,671938,23868987.83789518,163.55960392909813,100,1,false,0,USD,USD
22,NASDAQ,AERT,"Aeries Technology, Inc.",aeries-technology,stock,['common'],0.7125,0.012500000000000067,1.7857142857142954,4362,13.200000000000006,0.7,0.0,30314,33006838.0,-58.22178987051726,10000,1,false,0,USD,USD
23,NASDAQ,SWAG,"Stran & Company, Inc.",stran-and-company,stock,['common'],1.53,0.1200000000000001,8.51063829787235,61666,12.765957446808523,1.56,10.638297872340436,1024457,28904372.595744684,17.148298208323258,100,1,false,0,USD,USD
24,NASDAQ,VRME,"VerifyMe, Inc.",verifyme,stock,['common'],0.9497,0.1069,12.68391077361177,394331,12.695775984812526,0.9305,10.40579022306597,1225034,11557335.531561464,3.728690410663223,10000,1,false,0,USD,USD
25,NASDAQ,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,stock,['common'],14.8,0.6000000000000014,4.225352112676067,5832,12.1830985915493,17.5,23.239436619718315,306989,69748995.77464789,57.92500749275325,100,1,false,0,USD,USD
26,NASDAQ,MRSN,"Mersana Therapeutics, Inc.",mersana-therapeutics,stock,['common'],5.58,-0.4900000000000002,-8.072487644151568,13746,11.696869851729817,6.81,12.191103789126842,255400,33949578.86490939,-81.60161762024913,100,1,false,0,USD,USD
27,NYSE,TGE,The Generation Essentials Group,the-generation-essentials,stock,['common'],3.86,0.20999999999999996,5.753424657534246,726,11.506849315068504,3.3,-9.589041095890414,88400,,,100,1,false,0,USD,USD
28,NASDAQ,KWM,"K Wave Media, Ltd.",k-wave-media-ltd,stock,['common'],3.05,0.04999999999999982,1.6666666666666607,27440,11.000000000000004,2.82,-6.000000000000005,283998,178354533.1,1836.5469503455618,100,1,false,0,USD,USD
29,NASDAQ,SELX,Semilux International Ltd.,semilux-international-ltd,stock,['common'],1.06,0.14100000000000001,15.342763873775844,1522,10.990206746463544,1.0,8.813928182807395,6934,37428352.0,,10000,1,false,0,USD,USD
30,NASDAQ,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],5.95,0.5499999999999998,10.185185185185182,518,10.925925925925922,5.36,-0.7407407407407414,112705,5484427.437037037,-34.858766672795326,100,1,false,0,USD,USD
31,NASDAQ,DVLT,Datavault AI Inc.,wisa-technologies,stock,['common'],0.4288,0.00880000000000003,2.0952380952381024,146620,10.40476190476191,0.4373,4.119047619047628,2248052,42720874.02571429,333.1412493589593,10000,1,false,0,USD,USD
32,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],25.65,1.1499999999999986,4.693877551020402,32657,10.122448979591839,24.56,0.24489795918366825,182997,32629284.23510204,,100,1,false,0,USD,USD
33,NASDAQ,STIM,"Neuronetics, Inc.",neuronetics,stock,['common'],3.87,0.010000000000000231,0.25906735751295934,12874,10.103626943005185,3.87,0.25906735751295934,1587167,255903034.1502591,367.4635732450459,100,1,false,0,USD,USD
34,NASDAQ,YTRA,"Yatra Online, Inc.",yatra-online,stock,['common'],1.3,0.17000000000000015,15.044247787610635,56204,9.734513274336292,1.24,9.734513274336292,519552,74810346.72566374,-33.14823766359344,100,1,false,0,USD,USD
35,NASDAQ,CISS,C3is Inc.,c3is,stock,['common'],3.36,0.16999999999999993,5.329153605015672,1350,9.404388714733551,3.23,1.2539184952978069,6537,2521880.721003135,-79.06815427628801,100,1,false,0,USD,USD
36,NASDAQ,VRCA,Verrica Pharmaceuticals Inc.,verrica-pharmaceuticals,stock,['common'],7.1999,0.3799000000000001,5.570381231671556,1572,9.237536656891495,6.59,-3.372434017595314,130841,60957501.93255132,-74.23014699998427,100,1,false,0,USD,USD
37,NASDAQ,TTEC,"TTEC Holdings, Inc.",ttec,stock,['common'],3.61,0.009999999999999787,0.27777777777777185,4285,9.16666666666667,3.82,6.111111111111104,350526,185130554.0833333,-47.17663181725497,100,1,false,0,USD,USD
38,NASDAQ,REKR,"Rekor Systems, Inc.",rekor-systems,stock,['common'],1.13,0.019999999999999796,1.8018018018017834,135630,9.009009009008997,1.16,4.504504504504489,3334196,136968095.2072072,-5.708306676723604,100,1,false,0,USD,USD
39,NASDAQ,TIVC,"Tivic Health Systems, Inc.",tivic-health-systems,stock,['common'],3.3101,-0.29990000000000006,-8.307479224376733,1778,8.864265927977847,3.51,-2.7700831024930777,16029,3653376.207756233,28.326765163052865,100,1,false,0,USD,USD
40,NASDAQ,INTR,Inter & Co. Inc.,inter-and-co,stock,['common'],8.19,-0.030000000000001137,-0.36496350364964886,13670,8.7992700729927,8.18,-0.4866180048661912,11856779,3596555210.9537706,25.030241580405562,100,1,false,0,USD,USD
41,AMEX,SENS,"Senseonics Holdings, Inc.",senseonics,stock,['common'],0.4702,-0.0031999999999999806,-0.6759611322348924,45318,8.78749471905366,0.4822,1.8588931136459719,3032437,392839130.93747365,73.86020726762841,10000,1,false,0,USD,USD
42,NASDAQ,NIVF,NewGenIvf Group Limited,newgenivf-limited,stock,['common'],1.98,0.020000000000000018,1.020408163265307,54427,8.6734693877551,1.9,-3.061224489795921,242526,3482092.193877551,-59.75632004525675,100,1,false,0,USD,USD
43,NASDAQ,ICCM,IceCure Medical Ltd.,icecure-medical,stock,['common'],0.81,-0.009999999999999898,-1.2195121951219388,150685,8.536585365853666,0.84,2.4390243902439046,1370210,57702165.073170744,99.83768238400367,10000,1,false,0,USD,USD
44,NASDAQ,HRTX,"Heron Therapeutics, Inc.",heron-therapeutics,stock,['common'],1.47,0.15999999999999992,12.21374045801526,135128,8.396946564885486,1.4,6.8702290076335775,4108554,214608501.83206105,-13.308402448451368,100,1,false,0,USD,USD
45,NASDAQ,LOOP,"Loop Industries, Inc.",loop-industries,stock,['common'],1.6672,0.09719999999999995,6.1910828025477675,315,8.280254777070056,1.59,1.2738853503184724,70174,75872184.0955414,-7.998011805137255,100,1,false,0,USD,USD
46,NASDAQ,CXAI,CXApp Inc.,cxapp-inc,stock,['common'],0.9579,0.06169999999999998,6.8846239678643135,146736,8.234769024771253,0.8651,-3.4702075429591623,1539649,17974179.417987056,-38.205894871125025,10000,1,false,0,USD,USD
47,NASDAQ,NUWE,"Nuwellis, Inc.",,stock,['common'],5.17,0.17999999999999972,3.6072144288577093,2493,8.216432865731466,5.5,10.220440881763523,99867,626048.7975951902,-79.65783735575081,100,1,false,0,USD,USD
48,AMEX,KNW,"Know Labs, Inc.",know-labs,stock,['common'],2.23,0.10999999999999988,5.188679245283013,8730,8.0188679245283,2.06,-2.8301886792452855,376564,15445772.141509434,-25.36574336150206,100,1,false,0,USD,USD
