,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
0,NASDAQ,INHD,Inno Holdings Inc.,inno,stock,['common'],6117.8950592529545,4.75,100,1,false,0,USD,262.59541984732823,193749454,10150511.0,USD,,-1.4727,24.55430327868853,0.0,,Producer manufacturing,Producer Manufacturing,america
1,NASDAQ,HCWB,HCW Biologics Inc.,hcw-biologics,stock,['common'],2638.7322612587395,5.55,100,1,false,0,USD,60.82294986960301,87672671,11941419.240799766,USD,,-16.0701,61.324954995716176,0.0,1.0,Health technology,Health Technology,america
2,NASDAQ,CAPS,Capstone Holding Corp.,capstone-therapeutics,stock,['common'],996.634283804518,1.71,100,1,false,0,USD,55.45454545454543,104968712,9543861.327272724,USD,,-14.1316,64.07034600941235,0.0,1.0,Distribution services,Distribution Services,america
3,NASDAQ,EPIX,ESSA Pharma Inc.,essa-pharma,stock,['common'],286.97155824444695,0.7838,100,1,false,0,USD,-59.38860103626943,177409921,91305201.0,USD,,-0.5696,8.96595812689788,0.0,,Health technology,Health Technology,america
4,NASDAQ,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],244.78523007222958,10.35,100,1,false,0,USD,40.720598232494886,24810770,10590264.942216177,USD,,-1000.3586,71.0998961124805,0.0,1.0,Health technology,Health Technology,america
5,NASDAQ,BENF,Beneficient,beneficient,stock,['common'],159.52580875660792,0.389,10000,1,false,0,USD,13.576642335766417,28710466,3373389.827737225,USD,,-19.6217,97.2344545272088,0.0,,Finance,Finance,america
6,AMEX,SER,"Serina Therapeutics, Inc.",agex-therapeutics,stock,['common'],143.15478931389438,5.64,100,1,false,0,USD,-0.1769911504424898,1834228,57813314.12389379,USD,,,,0.0,1.0,Commercial services,Commercial Services,america
7,NASDAQ,BFRI,Biofrontera Inc.,biofrontera,stock,['common'],125.81778198854401,0.9219,10000,1,false,0,USD,-4.337449413717956,5790084,9835237.1051157,USD,,-2.1821,63.16073810207148,0.0,1.0,Health technology,Health Technology,america
8,NASDAQ,DUO,Fangdd Network Group Ltd.,fangdd-network-ltd,stock,['common'],117.54537138909501,1.86,100,1,false,0,USD,28.27586206896553,18376103,7262481.600000001,USD,2.214549351113228,0.8399,,0.0,,Technology services,Technology Services,america
9,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],116.26075798462162,3.64,100,1,false,0,USD,136.36363636363637,161437933,47098683.0,USD,,-2.0627,15.546184081231582,0.0,2.0,Technology services,Technology Services,america
10,AMEX,DSS,"DSS, Inc.",dss,stock,['common'],87.75935632262534,1.25,10000,1,false,0,USD,49.27155481251492,1026372,11365648.137090996,USD,,-6.1792,-0.5385529034672415,0.0,,Commercial services,Commercial Services,america
11,NASDAQ,WETH,Wetouch Technology Inc.,wetouch-technology,stock,['common'],86.58088955931106,0.941,10000,1,false,0,USD,8.17335325899528,2031863,11227541.5,USD,,,,0.0,,Electronic technology,Electronic Technology,america
12,NASDAQ,FTHM,Fathom Holdings Inc.,fathom,stock,['common'],82.60842210451,2.1,100,1,false,0,USD,40.00000000000001,15690305,59108954.8,USD,,-1.0566,12.994071146245057,0.0,1.0,Technology services,Technology Services,america
13,NASDAQ,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],77.06672628350584,1.01,10000,1,false,0,USD,96.11650485436894,237546670,11116460.0,USD,,-1.9568,-4615.180722891566,0.0,,Health technology,Health Technology,america
14,AMEX,BATL,Battalion Oil Corporation,battalion-oil,stock,['common'],73.3071017640717,1.19,100,1,false,0,USD,4.3859649122807065,4610181,19583308.070175443,USD,,-2.1025,54.647425526866414,0.0,,Energy minerals,Energy Minerals,america
15,NASDAQ,SCPH,scPharmaceuticals Inc.,scpharmaceuticals,stock,['common'],50.063187808080514,5.52,100,1,false,0,USD,13.814432989690722,17542927,294206598.92783505,USD,,-1.8098,-16.012820512820515,0.0,1.2,Health technology,Health Technology,america
