,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,XPON,Expion360 Inc.,expion360,stock,['common'],3.66,2.35,179.38931297709922,116915397,58.015267175572504,2.02,54.19847328244274,390908163,6816425.236641221,408.7351775405819,100,1,false,0,USD,USD
1,NASDAQ,IVP,"Inspire Veterinary Partners, Inc.",inspire-veterinary-partners,stock,['common'],1.11,0.29600000000000015,36.36363636363639,17988415,53.56265356265357,1.14,40.04914004914005,48296960,6321339.213759214,-99.20752603766464,100,1,false,0,USD,USD
2,NASDAQ,SNOA,"Sonoma Pharmaceuticals, Inc.",sonoma-pharmaceuticals,stock,['common'],5.63,2.578,84.46920052424639,31123389,44.4954128440367,5.27,72.67365661861072,69899629,8660006.929882044,-13.574038170543544,100,1,false,0,USD,USD
3,NASDAQ,DLPN,"Dolphin Entertainment, Inc.",dolphin-entertainment,stock,['common'],1.25,0.08000000000000007,6.8376068376068435,687734,27.35042735042736,1.26,7.6923076923077,9644062,14071829.692307694,-29.44200867672094,100,1,false,0,USD,USD
4,NASDAQ,DLO,DLocal Limited,dlocal,stock,['common'],13.65,1.9600000000000009,16.76646706586827,1027037,26.090675791274602,15.35,31.308810949529516,20049403,4382043184.178785,31.507472012737487,100,1,false,0,USD,USD
5,NASDAQ,EDSA,"Edesa Biotech, Inc.",edesa-biotech,stock,['common'],2.48,0.2893819999999998,13.210062183365597,2571,25.535351211393305,2.26,3.1672340864541244,15363,15905084.081295777,-10.766094099457801,100,1,false,0,USD,USD
6,NYSE,CINT,CI&T Inc,ciandt,stock,['common'],5.5,0.6399999999999997,13.168724279835384,23499,19.54732510288064,5.39,10.905349794238669,487503,719431031.8827161,-12.024730899662336,100,1,false,0,USD,USD
7,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],2.29,0.2400000000000002,11.707317073170744,33412,17.073170731707325,1.96,-4.390243902439018,111839,45937500.00000001,,100,1,false,0,USD,USD
8,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],21.51,0.5100000000000016,2.4285714285714364,7964,16.857142857142854,17.37,-17.28571428571428,540357,120820449.44571428,-53.9971932208206,100,1,false,0,USD,USD
9,NASDAQ,AERT,"Aeries Technology, Inc.",aeries-technology,stock,['common'],1.05,0.3500000000000001,50.000000000000014,41698683,15.714285714285731,1.1,57.14285714285716,132108370,51867888.28571429,-58.22178987051726,100,1,false,0,USD,USD
10,NASDAQ,CIIT,"Tianci International, Inc.",tianci-international,stock,['common'],0.811,-0.029199999999999893,-3.4753630088074146,4342,15.44870268983576,0.868,3.308736015234474,39707,14349605.127350632,-72.57140658089388,10000,1,false,0,USD,USD
11,NASDAQ,FEBO,Fenbo Holdings Limited,fenbo-limited,stock,['common'],0.7305,0.0,0.0,5075,14.989733059548243,0.7225,-1.0951403148528414,13275,7992656.002737851,-92.37499931095601,10000,1,false,0,USD,USD
12,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],7.99,-2.709999999999999,-25.32710280373831,4466126,14.766355140186919,7.61,-28.878504672897186,26736156,1172184061.9457943,30859.878909978852,100,1,false,0,USD,USD
13,NASDAQ,VSTM,"Verastem, Inc.",verastem,stock,['common'],8.28,0.2599999999999998,3.2418952618453836,153365,13.341645885286788,7.73,-3.6159600997506134,3663285,475744956.95511234,242.5713432970594,100,1,false,0,USD,USD
14,NASDAQ,BANL,CBL International Limited,cbl-international-limited,stock,['common'],0.69,0.06999999999999995,11.290322580645155,1779,12.903225806451607,0.6793,9.564516129032262,56583,18680750.0,-3.159671820565759,10000,1,false,0,USD,USD
15,NASDAQ,IVF,"INVO Fertility, Inc.",invo-fertility,stock,['common'],1.75,0.030000000000000027,1.7441860465116297,336663,12.790697674418603,1.75,1.7441860465116297,1427225,1624476.1627906975,-50.96870664603672,100,1,false,0,USD,USD
16,AMEX,KAPA,"Kairos Pharma, Ltd.",kairos-pharma-ltd,stock,['common'],1.12,0.050000000000000044,4.672897196261686,41597,12.149532710280363,1.24,15.887850467289713,1078835,25722268.6,,100,1,false,0,USD,USD
17,NASDAQ,XOS,"Xos, Inc.",xos,stock,['common'],4.1211,0.6311,18.083094555873924,4639849,12.034383954154725,3.78,8.309455587392538,23666809,31418196.756446987,-37.14783673809201,100,1,false,0,USD,USD
18,NASDAQ,VEEA,Veea Inc.,veea,stock,['common'],0.62,0.013700000000000045,2.259607455055261,81629,11.396998185716651,0.6,-1.039089559623944,14553476,24528672.934190992,-53.85438115215359,10000,1,false,0,USD,USD
19,NASDAQ,MLEC,Moolec Science SA,moolec-science-sa,stock,['common'],2.99,0.30000000000000027,11.152416356877334,1944,11.152416356877334,2.445,-9.107806691449818,65059,9811012.416356876,-63.761659757175266,100,1,false,0,USD,USD
