,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,AMEX,PMNT,Perfect Moment Ltd.,perfect-moment-ltd,stock,['common'],0.67,0.37960000000000005,130.7162534435262,129854446,119.00826446280992,0.5563,91.5633608815427,318744515,9117637.1088,,10000,false,0,USD,USD
1,NASDAQ,PPSI,"Pioneer Power Solutions, Inc.",pioneer-power-solutions,stock,['common'],4.84,1.73,55.62700964630225,25466956,48.23151125401931,4.35,39.871382636655945,97006317,48373155.33762058,-25.13514867690717,100,false,0,USD,USD
2,NASDAQ,DFLI,Dragonfly Energy Holdings Corp,dragonfly-energy,stock,['common'],0.3914,0.12630000000000002,47.64239909468126,95311715,86.7597133157299,0.3089,16.522067144473784,208430744,19066688.786495667,-59.02719395028385,10000,false,0,USD,USD
3,AMEX,SRXH,"SRX Health Solutions, Inc.",better-choice-company,stock,['common'],0.3877,0.1169,43.16838995568686,32831318,-0.2954209748892051,0.5,84.63810930576072,665004632,16599403.618906943,154.80506143038016,10000,false,0,USD,USD
4,NASDAQ,TIVC,"Tivic Health Systems, Inc.",tivic-health-systems,stock,['common'],5.0103,1.5103,43.15142857142857,16922800,-12.57142857142857,3.79,8.285714285714286,41317218,4104680.451428571,28.326765163052865,100,false,0,USD,USD
5,NASDAQ,PGEN,"Precigen, Inc.",precigen,stock,['common'],2.59,0.7399999999999998,39.999999999999986,28040370,61.62162162162163,2.94,58.918918918918905,173117426,876040338.7135135,51.87295375723986,100,false,0,USD,USD
6,NASDAQ,CODX,"Co-Diagnostics, Inc.",co-diagnostics,stock,['common'],0.337,0.0716,26.97814619442351,42068539,-4.0693293142426645,0.2942,10.851544837980404,83000308,9918226.922381312,-74.44829171180473,10000,false,0,USD,USD
7,AMEX,SIF,"SIFCO Industries, Inc.",sifco-industries-inc,stock,['common'],7.04,1.4100000000000001,25.04440497335702,18218,34.10301953818828,6.7,19.005328596802848,205820,41475601.456483126,46.39271685807033,100,false,0,USD,USD
8,NASDAQ,ADN,"Advent Technologies Holdings, Inc.",advent-technologies,stock,['common'],4.59,0.9099999999999997,24.728260869565208,60241,0.5434782608695656,3.815,3.668478260869559,11805705,10187140.592391303,-43.270668613019176,100,false,0,USD,USD
9,AMEX,KULR,"KULR Technology Group, Inc.",kulr-technology,stock,['common'],6.16,0.8900000000000006,16.888045540796977,1037712,27.703984819734362,5.25,-0.37950664136621587,8988918,202643441.98292223,345.359721488739,100,false,0,USD,USD
10,NASDAQ,FUFU,BitFuFu Inc.,bitfufu,stock,['common'],4.57,0.6000000000000001,15.113350125944585,6309560,4.53400503778338,3.77,-5.0377833753148655,12975024,614911942.7758186,-16.7817048789331,100,false,0,USD,USD
11,NASDAQ,HCTI,"Healthcare Triangle, Inc.",,stock,['common'],3.78,0.48,14.545454545454545,1397812,26.363636363636367,3.99,20.90909090909092,4596183,23268944.872727275,580.4076083559637,100,false,0,USD,USD
12,NASDAQ,ORIS,Oriental Rise Holdings Limited,oriental-rise-limited,stock,['common'],0.1191,0.015100000000000002,14.519230769230774,89114737,15.384615384615385,0.121,16.34615384615385,128085849,2663512.5,,10000,false,0,USD,USD
13,AMEX,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],2.33,0.29000000000000004,14.215686274509807,306341,12.745098039215675,2.39,17.156862745098042,779976,83383388.33,,100,false,0,USD,USD
14,NASDAQ,KBSX,FST Corp.,fst,stock,['common'],1.88,0.20999999999999996,12.574850299401197,1804,19.760479041916174,1.67,0.0,9086,74759223.0,-8.909370804362876,100,false,0,USD,USD
15,NYSE,GWH,"ESS Tech, Inc.",ess-tech,stock,['common'],1.925,0.21500000000000008,12.573099415204684,104911,14.619883040935672,1.74,1.7543859649122824,512691,23682757.403508775,-79.0080145253024,100,false,0,USD,USD
16,NASDAQ,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,stock,['common'],17.24,1.9199999999999982,12.532637075718004,8360,-0.26109660574413135,14.91,-2.6762402088772856,188964,59426144.66318537,57.92500749275325,100,false,0,USD,USD
17,NASDAQ,OPEN,Opendoor Technologies Inc,opendoor,stock,['common'],3.4104,0.37040000000000006,12.184210526315791,50887366,0.0,3.17,4.2763157894736805,414495291,2332974665.927632,15.280294862682991,100,false,0,USD,USD
18,AMEX,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],3.7,0.40000000000000036,12.121212121212132,1306,5.151515151515163,3.44,4.242424242424246,11401,7956331.175757576,146.66667947733745,100,false,0,USD,USD
19,NASDAQ,BZAI,"Blaize Holdings, Inc.",blaize,stock,['common'],4.23,0.4500000000000006,11.904761904761923,114610,14.814814814814817,3.65,-3.4391534391534364,2255599,371140825.66137564,106.71149802852959,100,false,0,USD,USD
20,NYSE,NU,Nu Holdings Ltd.,nu-holdings,stock,['common'],13.4,1.3900000000000006,11.573688592839305,2230696,9.825145711906742,13.1,9.075770191507077,130463655,63124431528.91756,5.212190997060013,100,false,0,USD,USD
21,NASDAQ,PSTV,"PLUS THERAPEUTICS, Inc.",plus-therapeutics,stock,['common'],0.6049,0.06269999999999998,11.563998524529689,2265590,17.85319070453707,0.6279,15.805975654739948,13000607,37981735.851346366,419.13908662970476,10000,false,0,USD,USD
22,NASDAQ,NXXT,"NextNRG, Inc.",nextnrg,stock,['common'],1.48,0.1499999999999999,11.278195488721797,22263,6.766917293233071,1.34,0.7518796992481209,133676,163618378.67669174,3146.01874870402,100,false,0,USD,USD
23,NYSE,UNH,UnitedHealth Group Incorporated,unitedhealth,stock,['common'],301.67,30.180000000000007,11.116431544439944,2090076,12.390879958746174,304.01,11.978341743710628,67925635,275333834918.62836,-57.55209090534187,100,false,0,USD,USD
24,NASDAQ,INO,"Inovio Pharmaceuticals, Inc.",inovio,stock,['common'],1.8,0.17999999999999994,11.111111111111107,365675,3.703703703703693,1.86,14.814814814814813,11656697,98845351.96296297,-67.55117437670113,100,false,0,USD,USD
25,NYSE,TE,T1 Energy Inc.,freyr-battery,stock,['common'],1.4,0.1399999999999999,11.111111111111104,865503,-3.174603174603177,1.48,17.46031746031746,5736567,230788378.60317463,10.995550524011481,100,false,0,USD,USD
26,NASDAQ,ELAB,PMGC Holdings Inc.,pmgc,stock,['common'],2.06,0.1987000000000001,10.67533444366841,10935,0.467415247407734,1.93,3.6909686778058335,48193,2865716.633535701,-59.756037174193764,100,false,0,USD,USD
27,NASDAQ,PRPL,"Purple Innovation, Inc.",purple-innovation,stock,['common'],1.1505,0.11050000000000004,10.625000000000004,249746,4.807692307692312,1.12,7.692307692307699,1917262,121418011.07692307,-21.82456031993688,100,false,0,USD,USD
28,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],1.67,0.15999999999999992,10.596026490066219,87540,1.3245033112582794,1.43,-5.298013245033117,1292784,43734492.12582781,-62.00747590318726,100,false,0,USD,USD
29,NASDAQ,EVLV,"Evolv Technologies Holdings, Inc.",evolv-technologies,stock,['common'],8.1371,0.7671000000000001,10.408412483039351,134071,6.648575305291726,7.75,5.156037991858886,12508043,1270970889.654003,139.78842075494538,100,false,0,USD,USD
30,NYSE,NGS,"Natural Gas Services Group, Inc.",natural-gas-services,stock,['common'],26.89,2.530000000000001,10.385878489326771,100,10.385878489326771,24.42,0.24630541871922115,95279,306283328.89162564,24.69968912090883,100,false,0,USD,USD
31,NASDAQ,ANPA,Rich Sparkle Holdings Limited,,stock,['common'],35.21,3.210000000000001,10.031250000000004,300,0.46874999999999556,36.5,14.0625,15774,,,100,false,0,USD,USD
32,NASDAQ,EDSA,"Edesa Biotech, Inc.",edesa-biotech,stock,['common'],2.47,0.2100000000000004,9.292035398230107,1420,3.0973451327433756,2.235,-1.106194690265483,17260,15729142.805309735,-10.766094099457801,100,false,0,USD,USD
33,AMEX,CLDI,"Calidi Biotherapeutics, Inc.",,stock,['common'],5.5,0.45999999999999996,9.126984126984127,1296,4.166666666666666,5.3,5.158730158730155,77674,15246589.92063492,53.6508522908516,100,false,0,USD,USD
