,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,ATNF,180 Life Sciences Corp.,180-life-sciences,stock,['common'],5.98,2.6400000000000006,79.0419161676647,26558037,49.70059880239522,10.24,206.58682634730542,225462813,514467114.00000006,30859.878909978852,100,false,0,USD,USD
1,NYSE,WOW,"WideOpenWest, Inc.",wideopenwest,stock,['common'],5.06,1.6799999999999997,49.704142011834314,13957533,47.3372781065089,5.04,49.11242603550296,44698517,430798735.8106509,-38.11506952145489,100,false,0,USD,USD
2,NASDAQ,PRPH,"ProPhase Labs, Inc.",prophase-labs,stock,['common'],0.3951,0.1134,40.2555910543131,79583063,0.9939652112175965,0.354,25.665601703940354,273538129,14705584.74973376,-72.04553067281141,10000,false,0,USD,USD
3,NASDAQ,GEVO,"Gevo, Inc.",gevo,stock,['common'],1.74,0.49,39.2,16163015,60.0,1.99,59.199999999999996,82298887,476730376.368,115.96519671762157,100,false,0,USD,USD
4,NYSE,HBI,Hanesbrands Inc.,hanesbrands,stock,['common'],6.7,1.87,38.71635610766045,11100347,16.563146997929604,6.18,27.9503105590062,69423863,2186058411.677018,-23.84613108211942,100,false,0,USD,USD
5,NASDAQ,EQ,"Equillium, Inc.",equillium,stock,['common'],1.09,0.20420000000000005,23.052607812147215,2762795,9.618424023481593,0.9341,5.4526981259878085,13262859,33365411.90212238,-21.574682613735742,10000,false,0,USD,USD
6,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],1.73,0.31000000000000005,21.830985915492963,22077988,-0.7042253521126767,2.58,81.69014084507043,97762846,29433561.16901409,-92.30118004110626,100,false,0,USD,USD
7,NYSE,GDOT,Green Dot Corporation,green-dot,stock,['common'],12.0,2.0700000000000003,20.84592145015106,44143,20.4431017119839,13.43,35.24672708962739,4025497,737182909.775428,12.009235113763255,100,false,0,USD,USD
8,AMEX,FSI,Flexible Solutions International Inc.,flexible-solutions-international,stock,['common'],6.59,1.08,19.600725952813068,15028,15.970961887477314,6.95,26.13430127041743,370436,87900354.56442831,203.672183094275,100,false,0,USD,USD
9,NASDAQ,TLRY,"Tilray Brands, Inc.",tilray,stock,['common'],1.1,0.18000000000000005,19.56521739130435,24992398,16.30434782608696,0.9505,3.3152173913043446,291413602,1046053928.2380433,-54.09397875260694,10000,false,0,USD,USD
10,NASDAQ,SBGI,"Sinclair, Inc.",sinclair-broadcast-group,stock,['common'],15.0,2.4399999999999995,19.426751592356684,74560,23.805732484076433,14.97,19.187898089171977,2411797,1042613690.1449045,-3.088074232393404,100,false,0,USD,USD
11,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],2.65,0.3799999999999999,16.740088105726866,53762,14.537444933920707,2.2,-3.0837004405286272,647005,51562500.969163,,100,false,0,USD,USD
12,NYSE,CRCL,"Circle Internet Group, Inc.",circle-internet-group-inc,stock,['common'],186.2,25.03,15.530185518396724,2202803,-0.10547868710056928,163.21,1.2657442452069372,33490480,37089565529.700005,,100,false,0,USD,USD
13,NASDAQ,RMBL,"RumbleOn, Inc.",rumbleon,stock,['common'],2.31,0.31000000000000005,15.500000000000004,17166,18.500000000000007,3.21,60.5,39976018,121527481.485,-40.369998669685494,100,false,0,USD,USD
14,NASDAQ,HURA,"TuHURA Biosciences, Inc.",kintara-therapeutics,stock,['common'],3.51,0.45999999999999996,15.081967213114753,204293,8.852459016393443,3.25,6.557377049180333,3845409,151282833.852459,1077.4741287381803,100,false,0,USD,USD
15,NASDAQ,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],3.93,0.5,14.577259475218657,6090700,-5.247813411078721,4.29,25.07288629737609,72951916,749723401.7492712,947.2002719903668,100,false,0,USD,USD
16,AMEX,XTNT,"Xtant Medical Holdings, Inc.",xtant-medical,stock,['common'],0.6721,0.08479999999999999,14.438957943129575,177163,-1.0727056019070462,0.67,14.081389409160563,657721,93346521.913843,2.930310347029509,10000,false,0,USD,USD
17,NASDAQ,ZENA,"ZenaTech, Inc.",zenatech,stock,['common'],5.45,0.6500000000000004,13.541666666666675,7539936,-1.4583333333333208,5.58,16.250000000000007,22259878,142631074.01250002,,100,false,0,USD,USD
18,NASDAQ,SFHG,Samfine Creation Holdings Group Limited,samfine-creation-limited,stock,['common'],0.81,0.09450000000000003,13.207547169811324,4700,4.821802935010479,0.7325,2.3759608665269063,57448,14869748.976240393,,10000,false,0,USD,USD
19,NASDAQ,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],2.3399,0.26990000000000025,13.038647342995183,3348,6.763285024154595,2.45,18.35748792270533,197135,8376030.410628022,-97.30440717221488,100,false,0,USD,USD
