,exchange,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
18,NASDAQ,FEMY,Femasys Inc.,femasys,stock,['common'],67.94913596348225,0.376,10000,1,false,0,USD,-27.004465152397593,12977462,12248352.0,USD,,-0.8613,-1.9772673454889815,0.0,23.145636283474996,1.0,Electronic technology,Electronic Technology,america
19,NASDAQ,BENF,Beneficient,beneficient,stock,['common'],65.4040404040404,0.4164,10000,1,false,0,USD,7.043701799485856,106000755,3611002.0000000005,USD,,-19.6217,97.2344545272088,0.0,34.64735033987501,,Finance,Finance,america
20,NASDAQ,NCEW,New Century Logistics (BVI) Limited,new-century-logistics-bvi-limited,stock,['common'],64.4801253181907,0.611001,10000,1,false,0,USD,2.2510250188268746,2534003,13136522.000000002,USD,,,,0.0,44.141548924072794,,Transportation,Transportation,america
21,AMEX,SER,"Serina Therapeutics, Inc.",agex-therapeutics,stock,['common'],64.31535269709542,5.49,100,1,false,0,USD,-2.659574468085097,3825426,56275723.0,USD,,,,0.0,19.176384543700493,1.0,Commercial services,Commercial Services,america
22,NASDAQ,INHD,Inno Holdings Inc.,inno,stock,['common'],63.793103448275865,3.96,100,1,false,0,USD,-16.63157894736842,7876888,30683988.0,USD,,-1.4727,24.55430327868853,0.0,0.40579941720873025,,Producer manufacturing,Producer Manufacturing,america
23,NASDAQ,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,stock,['common'],60.51660516605165,3.85,100,1,false,0,USD,33.21799307958477,1025025,79825622.99999999,USD,,-0.3056,63.86425446375784,0.0,17.070150779878695,,Retail trade,Retail Trade,america
24,NASDAQ,VCIG,VCI Global Limited,vci-global-limited,stock,['common'],59.72010952236082,0.9455,10000,1,false,0,USD,25.68124418450087,21735224,29406319.0,USD,,,,0.0,1.9178869764101185,,Commercial services,Commercial Services,america
25,NASDAQ,IXHL,Incannex Healthcare Inc.,incannex-healthcare,stock,['common'],56.423728813559336,0.7098,10000,1,false,0,USD,-4.145847400405139,495713348,66504971.0,USD,,-1.2508,-3384.1225626740943,0.0,4.102199059689244,,Health technology,Health Technology,america
26,NASDAQ,VSME,VS Media Holdings Limited,vs-media-limited,stock,['common'],56.19834710743802,1.74,100,1,false,0,USD,41.463414634146346,9062709,86240815.99999999,USD,,-0.1839,-125.0917992656059,0.0,157.11611675126903,,Commercial services,Commercial Services,america
27,NASDAQ,EDHL,Everbright Digital Holding Limited,everbright-digital-limited,stock,['common'],51.43603133159268,0.4495,10000,1,false,0,USD,-4.361702127659567,4145724,,USD,,,,,10.447200702171202,,Commercial services,Commercial Services,america
28,NASDAQ,SATS,EchoStar Corporation,echostar,stock,['common'],50.0,50.87,100,1,false,0,USD,70.24765729585006,46579050,14636134726.0,USD,,-1.1235,85.80973551923611,0.0,25.55254809303775,1.777778,Communications,Communications,america
29,NASDAQ,EPWK,EPWK Holdings Ltd.,epwk-ltd,stock,['common'],48.78566666666667,0.3118,10000,1,false,0,USD,-26.183712121212118,2041097,6959357.915600001,USD,,-0.089,-386.3387978142077,0.0,9.323743261620209,,Technology services,Technology Services,america
30,NASDAQ,ILAG,Intelligent Living Application Group Inc.,intelligent-living-application,stock,['common'],46.015853149770535,0.511301,10000,1,false,0,USD,-3.12599469496022,3586029,10619457.938684,USD,,-0.2043,-5.363589479112956,0.0,23.248584090991603,,Consumer durables,Consumer Durables,america
31,NASDAQ,LWLG,"Lightwave Logic, Inc.",lightwave-logic,stock,['common'],44.624746450304265,3.21,100,1,false,0,USD,27.88844621513945,17046195,415502364.0,USD,,-0.1722,6.565382528486163,0.0,18.204972444548677,,Process industries,Process Industries,america
32,NASDAQ,EUDA,Euda Health Holdings Limited,euda-health-limited,stock,['common'],44.333333333333336,2.25,100,1,false,0,USD,-15.730337078651683,241452,83601863.0,USD,,,,0.0,10.07132667617689,,Health services,Health Services,america
33,NASDAQ,MRKR,"Marker Therapeutics, Inc.",marker-therapeutics,stock,['common'],43.589743589743584,1.0,10000,1,false,0,USD,-20.634920634920636,45300160,12938910.0,USD,,-1.3684,-17.924853498793514,0.0,348.0413714471863,1.0,Health technology,Health Technology,america
34,NYSE,UP,Wheels Up Experience Inc.,wheels-up,stock,['common'],43.181818181818166,3.0,100,1,false,0,USD,25.52301255230125,24357044,2096394653.0,USD,,-0.4681,88.08602697887503,0.0,3.572311973194201,,Transportation,Transportation,america
35,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],41.03035878564857,3.73,100,1,false,0,USD,2.4725274725274686,48384865,114076683.0,USD,,-2.0627,15.546184081231582,0.0,2.767817430374467,2.0,Technology services,Technology Services,america
36,NASDAQ,BIYA,Baiya International Group Inc.,baiya-international,stock,['common'],40.45462945851043,0.57,10000,1,false,0,USD,0.8849557522123902,3174255,,USD,,,,,35.31690313220412,,Commercial services,Commercial Services,america
37,NASDAQ,SCWO,374Water Inc.,374water,stock,['common'],40.184757505773675,0.2702,10000,1,false,0,USD,5.712050078247262,3879616,40807842.0,USD,,-0.1125,-143.5064935064935,0.0,10.42190880571908,,Industrial services,Industrial Services,america
38,NASDAQ,THAR,"Tharimmune, Inc.",tharimmune,stock,['common'],39.756944444444464,6.11,100,1,false,0,USD,-20.75226977950713,9987059,28321385.0,USD,,-6.0216,87.43418787366576,0.0,0.17370579455191754,,Health technology,Health Technology,america
39,NASDAQ,AIFF,"Firefly Neuroscience, Inc.",firefly-neuroscience,stock,['common'],38.37638376383764,2.71,100,1,false,0,USD,4.633204633204638,83452208,36294807.0,USD,,-2.9443,1.1913551245049958,0.0,434.04197067004526,,Health technology,Health Technology,america
40,NASDAQ,GTI,Graphjet Technology,,stock,['common'],37.84172661870503,4.38,100,1,false,0,USD,-8.559498956158667,384665,10806703.999999998,USD,,-0.0481,-173.66003062787138,0.0,1.0398126885493901,,Finance,Finance,america
41,NASDAQ,PMEC,Primech Holdings Ltd.,primech-ltd,stock,['common'],37.085718893637605,1.31,100,1,false,0,USD,-22.485207100591712,3225932,50327564.28000001,USD,,-0.0518,45.75916230366492,0.0,48.84778279994852,,Commercial services,Commercial Services,america
42,NASDAQ,EEIQ,EpicQuest Education Group International Limited,epicquest-education-international-limited,stock,['common'],36.632200886262936,0.5584,10000,1,false,0,USD,-24.54054054054054,2939953,7598803.000000001,USD,,-0.2322,61.57537646864141,0.0,0.12807578143833892,,Commercial services,Commercial Services,america
43,NASDAQ,RR,Richtech Robotics Inc.,richtech-robotics,stock,['common'],36.13445378151262,3.15,100,1,false,0,USD,32.35294117647059,95915157,472166037.0,USD,,-0.1531,-243.27354260089692,0.0,6.240492527764958,1.0,Consumer durables,Consumer Durables,america
44,NASDAQ,BINI,"Bollinger Innovations, Inc.",mullen-automotive,stock,['common'],35.899182561307896,0.303,10000,1,false,0,USD,-19.735099337748345,14495498,1395295.0,USD,,-7600422638.9732,99.50616896260168,0.0,0.5468595487775622,,Technology services,Technology Services,america
45,NASDAQ,CAPS,Capstone Holding Corp.,capstone-therapeutics,stock,['common'],34.64566929133858,1.42,100,1,false,0,USD,-16.959064327485383,2164494,7925311.0,USD,,-14.1316,64.07034600941235,0.0,0.2041059267150476,1.0,Distribution services,Distribution Services,america
46,NASDAQ,BRLT,"Brilliant Earth Group, Inc.",brilliant-earth,stock,['common'],33.80952380952381,2.76,100,1,false,0,USD,26.027397260273965,1351120,176448890.0,USD,,-0.2819,-1729.479768786127,0.0,4.110107014517337,1.833333,Retail trade,Retail Trade,america
47,NASDAQ,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,stock,['common'],33.79310344827586,0.0779,10000,1,false,0,USD,13.722627737226265,198371561,13758360.0,USD,,-2.5811,75.86200447017234,0.0,2.7815993623166686,,Health technology,Health Technology,america
48,NASDAQ,FBGL,FBS Global Limited,fbs-global-limited,stock,['common'],31.921568627450966,0.6728,10000,1,false,0,USD,18.09724416359487,7792058,,USD,,,,,55.622673780300644,,Industrial services,Industrial Services,america
49,NASDAQ,CRML,Critical Metals Corp.,critical-metals,stock,['common'],31.50442477876105,6.87,100,1,false,0,USD,9.047619047619053,18900637,677396969.0,USD,,-1.9609,-195.8955786932247,0.0,3.278890890949586,,Non-energy minerals,Non-Energy Minerals,america
50,NASDAQ,UBXG,U-BX Technology Ltd.,u-bx-technology-ltd,stock,['common'],31.2280701754386,2.85,100,1,false,0,USD,-23.18059299191374,310314,59234807.00000001,USD,,-0.1368,-27.85046728971963,0.0,1.4374594386517858,,Commercial services,Commercial Services,america
51,NASDAQ,SERA,"Sera Prognostics, Inc.",sera-prognostics,stock,['common'],30.55426356589147,3.05,100,1,false,0,USD,15.530303030303019,413206,116088694.0,USD,,-0.8481,13.994523881959234,0.0,4.866628977928532,1.0,Health services,Health Services,america
52,NASDAQ,XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,stock,['common'],30.25210084033615,4.58,100,1,false,0,USD,15.365239294710323,1977933,102817027.0,USD,,-14.7989,-676.4831911495462,0.0,0.09719518892873721,1.0,Health technology,Health Technology,america
53,NASDAQ,PSIG,PS International Group Ltd.,ps-international-ltd,stock,['common'],29.23235978288963,0.4894,10000,1,false,0,USD,20.8395061728395,556043,12713113.0,USD,,,,0.0,0.7945614474303927,,Transportation,Transportation,america
54,NASDAQ,SUPX,Super X AI Technology Limited,junee-limited,stock,['common'],28.98602651379434,62.2,100,1,false,0,USD,6.8728522336769755,561307,1378964856.6,USD,,,,0.0,2.240423635555914,,Commercial services,Commercial Services,america
55,NASDAQ,EMPG,Empro Group Inc.,empro,stock,['common'],28.79518072289155,9.8,100,1,false,0,USD,-0.2036659877800364,850765,79625000.0,USD,,,,0.0,1.6367239165251852,,Distribution services,Distribution Services,america
56,AMEX,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],28.28947368421052,1.85,100,1,false,0,USD,0.0,98774,64543626.95,USD,,-0.1792,-87.44769874476987,0.0,0.5811722411322897,,Producer manufacturing,Producer Manufacturing,america
57,NASDAQ,WAI,Top KingWin Ltd,top-kingwin-ltd,stock,['common'],28.253119429590026,0.1131,10000,1,false,0,USD,-21.40375260597637,2687438,1262967.0,USD,,-0.8067,,0.0,1.5155857410178397,,Commercial services,Commercial Services,america
58,NASDAQ,SDM,Smart Digital Group Limited,smart-digital-limited,stock,['common'],28.249566724436757,11.82,100,1,false,0,USD,-12.96023564064801,680923,,USD,,,,,0.911519102567535,,Commercial services,Commercial Services,america
59,NASDAQ,MB,MasterBeef Group,masterbeef,stock,['common'],28.225806451612904,7.67,100,1,false,0,USD,19.843749999999993,212885,131578849.99999997,USD,31.014961585119288,0.2473,,0.0,0.14681875006853518,,Consumer services,Consumer Services,america
60,NASDAQ,BAOS,Baosheng Media Group Holdings Limited,baosheng-media-limited,stock,['common'],27.98507462686567,2.79,100,1,false,0,USD,-2.447552447552442,300507,4281219.0,USD,,-17.5115,-37.598711350331996,0.0,23.369754564967185,,Commercial services,Commercial Services,america
61,NYSE,PACK,Ranpak Holdings Corp,ranpak,stock,['common'],27.92452830188678,5.57,100,1,false,0,USD,15.320910973084889,9697834,469893887.0,USD,,-0.4126,-123.7527114967462,0.0,19.549995665785712,1.333333,Process industries,Process Industries,america
62,NASDAQ,AGMH,AGM Group Holdings Inc.,agm,stock,['common'],27.60747751565664,2.6,100,1,false,0,USD,17.11711711711711,482912,5242325.0,USD,0.4043545878693624,6.43,,0.0,8.941324594049128,,Technology services,Technology Services,america
63,NASDAQ,WGRX,"Wellgistics Health, Inc.",wellgistics-health,stock,['common'],27.450980392156858,1.73,100,1,false,0,USD,5.487804878048785,4862247,145430898.00000003,USD,,-0.7527,-1381.692913385827,0.0,0.38474804552263975,,Distribution services,Distribution Services,america
64,NASDAQ,PHH,"Park Ha Biological Technology Co., Ltd.",park-ha-biological-technology-co-ltd,stock,['common'],27.317365269461074,0.533,10000,1,false,0,USD,6.621324264852974,2699250,14057556.798999999,USD,,,,0.0,3.9327803084884967,,Consumer non-durables,Consumer Non-Durables,america
65,NASDAQ,ECX,ECARX Holdings Inc.,ecarx,stock,['common'],27.06766917293232,1.52,100,1,false,0,USD,-10.059171597633132,14202849,568069670.0,USD,,-0.3474,16.88995215311005,0.0,7.0919340738224115,1.0,Technology services,Technology Services,america
66,NASDAQ,EQ,"Equillium, Inc.",equillium,stock,['common'],27.06552706552707,1.95,100,1,false,0,USD,2.631578947368424,2484087,116031289.0,USD,,-0.5675,-138.64592094196803,0.0,0.4455882842798892,1.0,Health technology,Health Technology,america
67,NASDAQ,GPRO,"GoPro, Inc.",gopro,stock,['common'],27.02702702702702,1.8,100,1,false,0,USD,9.090909090909099,30638404,289478533.00000006,USD,,-0.6958,73.2178598922248,0.0,3.361700364640601,2.5,Consumer durables,Consumer Durables,america
68,NASDAQ,SNYR,Synergy CHC Corp.,synergy-chc,stock,['common'],26.956521739130444,2.3,100,1,false,0,USD,-21.23287671232877,314924,21716259.999999996,USD,6.194451925666576,0.3713,,0.0,5.101214706058626,1.0,Health technology,Health Technology,america
69,NASDAQ,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],26.865671641791046,67.03,100,1,false,0,USD,-21.14117647058823,1387687,1300140699.0000002,USD,,,,0.0,0.8564156917906507,,Retail trade,Retail Trade,america
70,NASDAQ,PODC,"PodcastOne, Inc.",podcastone,stock,['common'],26.717557251908385,1.64,100,1,false,0,USD,26.153846153846143,132287,43316166.0,USD,,-0.2392,65.17688164216044,0.0,2.980228979773904,1.0,Technology services,Technology Services,america
71,NASDAQ,ANPA,Rich Sparkle Holdings Limited,rich-sparkle-limited,stock,['common'],26.61904761904762,52.88,100,1,false,0,USD,26.810551558752994,27816,661000000.0,USD,,,,0.0,0.9733633805971194,,Commercial services,Commercial Services,america
72,NASDAQ,VRAX,Virax Biolabs Group Limited,virax-biolabs-limited,stock,['common'],26.615573368231654,0.6333,10000,1,false,0,USD,-18.178400286304548,24054800,2749757.1821421417,USD,,-1.6493,47.21564360238111,0.0,906.6403334866086,,Finance,Finance,america
73,NASDAQ,OTLK,"Outlook Therapeutics, Inc.",outlook-therapeutics,stock,['common'],26.492537313432834,2.7,100,1,false,0,USD,-9.090909090909092,7771398,119932730.0,USD,,-1.0916,89.84680922307071,0.0,2.289350546191741,1.2,Health technology,Health Technology,america
74,NASDAQ,MJID,Majestic Ideal Holdings Ltd,majestic-ideal-ltd,stock,['common'],26.271186440677972,1.3,100,1,false,0,USD,2.362204724409451,1472620,,USD,,,,,3.147293740291737,,Distribution services,Distribution Services,america
75,NASDAQ,VERI,"Veritone, Inc.",veritone,stock,['common'],26.16033755274262,2.92,100,1,false,0,USD,24.255319148936163,7540590,161393685.0,USD,,-2.4347,-7.959382759843916,0.0,3.6982991018937046,1.25,Commercial services,Commercial Services,america
76,NASDAQ,PTIX,"Protagenic Therapeutics, Inc.",protagenic-therapeutics,stock,['common'],26.121372031662276,3.97,100,1,false,0,USD,-11.973392461197331,675751,3447604.0000000005,USD,,-13.1415,31.655069117234063,0.0,0.04093392029005076,,Health technology,Health Technology,america
77,NASDAQ,SWVL,Swvl Holdings Corp,swvl,stock,['common'],25.786163522012572,3.59,100,1,false,0,USD,-8.184143222506401,38143,38483232.0,USD,,-1.2506,-371.5743756786102,0.0,1.8286374510395775,,Transportation,Transportation,america
78,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",,stock,['common'],25.63758389261744,8.185,100,1,false,0,USD,-12.553418803418792,121690,4672472.0,USD,,-27502.7159,83.46527067997332,0.0,1.1799221931315889,,Commercial services,Commercial Services,america
79,AMEX,DSS,"DSS, Inc.",dss,stock,['common'],25.399557413326782,1.51,100,1,false,0,USD,20.8,3112945,13729702.0,USD,,-6.1792,-0.5385529034672415,0.0,27.973682886237746,,Commercial services,Commercial Services,america
80,NASDAQ,GRAN,Grande Group Limited,grande-limited,stock,['common'],25.249275362318844,3.54,100,1,false,0,USD,-16.113744075829377,48241,88168125.00000001,USD,,,,0.0,0.5127183179276577,,Commercial services,Commercial Services,america
81,NASDAQ,CGTX,"Cognition Therapeutics, Inc.",cognition-therapeutics,stock,['common'],25.190839694656475,2.855,100,1,false,0,USD,-10.220125786163527,10081011,209763127.99999997,USD,,-0.6576,29.57806810880274,0.0,0.5319280787799769,1.0,Health technology,Health Technology,america
82,NASDAQ,LASE,Laser Photonics Corporation,laser-photonics,stock,['common'],25.138632162661725,5.52,100,1,false,0,USD,-15.207373271889404,1974814,78804352.0,USD,,-0.3292,66.8512737891451,0.0,0.12634694449694467,,Electronic technology,Electronic Technology,america
83,NASDAQ,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],25.015472211907422,0.9781,10000,1,false,0,USD,-3.1584158415841626,4695121,21112640.0,USD,,-1.9568,-4615.180722891566,0.0,0.17505257435282054,,Health technology,Health Technology,america
84,NASDAQ,GIBO,GIBO Holdings Limited,gibo-limited,stock,['common'],24.912793594897174,3.2,100,1,false,0,USD,-6.9767441860465045,363253,639694329.5999999,USD,,,,0.0,1.0391993767441419,,Finance,Finance,america
85,NASDAQ,IBIO,"iBio, Inc.",ibio,stock,['common'],24.85199315879489,0.7871,10000,1,false,0,USD,-6.940174982265308,18160665,15470156.0,USD,,-2.3348,85.41998413858134,0.0,9.349490301546059,1.0,Health technology,Health Technology,america
86,NASDAQ,RHLD,Resolute Holdings Management,resolute-management,stock,['common'],24.596491228070168,68.52,100,1,false,0,USD,13.669542136695412,92947,584201362.0,USD,,,,0.0,1.2524136183996883,,Commercial services,Commercial Services,america
87,NASDAQ,RAYA,Erayak Power Solution Group Inc.,erayak-power-solution,stock,['common'],24.378109452736325,0.0431,10000,1,false,0,USD,-10.208333333333336,34901024,7559707.999999999,USD,,-0.0721,-170.96456692913387,0.0,1.1680162179346953,,Producer manufacturing,Producer Manufacturing,america
88,NASDAQ,ASNS,"Actelis Networks, Inc.",actelis-networks,stock,['common'],24.236578947368418,0.39,10000,1,false,0,USD,-16.12903225806452,885682,4399755.0,USD,,-0.7798,48.48384752592984,0.0,2.521008594716221,1.0,Electronic technology,Electronic Technology,america
89,NASDAQ,HCWB,HCW Biologics Inc.,hcw-biologics,stock,['common'],24.173553719008265,5.89,100,1,false,0,USD,6.126126126126124,1421397,12672964.999999998,USD,,-16.0701,61.324954995716176,0.0,0.1615189742753048,1.0,Health technology,Health Technology,america
90,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],24.165967871882145,12.31,100,1,false,0,USD,-13.37086558761436,178295,16354499.0,USD,3.237428992215443,3.8024,,0.0,1.2162312418526253,,Finance,Finance,america
91,NASDAQ,RMTI,"Rockwell Medical, Inc.",rockwell-medical,stock,['common'],23.415330366887744,1.24,100,1,false,0,USD,-4.615384615384619,4747380,42693635.99999999,USD,,-0.0667,60.9713282621416,0.0,4.462392431064753,1.0,Health technology,Health Technology,america
92,NASDAQ,MLEC,Moolec Science SA,moolec-science-sa,stock,['common'],23.38709677419355,1.27,100,1,false,0,USD,-16.99346405228758,268759,13832536.0,USD,,-2.1491,-31.556072477962772,0.0,0.757123056899942,,Commercial services,Commercial Services,america
93,NASDAQ,ASST,Asset Entities Inc.,asset-entities,stock,['common'],23.373983739837403,5.59,100,1,false,0,USD,16.458333333333336,8362984,92930367.00000001,USD,,-0.9338,52.85505124450952,0.0,2.4371950422176436,,Commercial services,Commercial Services,america
94,NASDAQ,ZEO,Zeo Energy Corporation,zeo-energy,stock,['common'],23.117305168426963,1.755,100,1,false,0,USD,-8.831168831168839,197734,100923550.00000001,USD,,-0.7126,55.94980527909995,0.0,3.2197941770338043,,Utilities,Utilities,america
95,NASDAQ,MOBX,"Mobix Labs, Inc.",mobix-labs,stock,['common'],22.988505747126446,0.94,10000,1,false,0,USD,7.576104371709764,1380111,51450280.0,USD,,-1.1907,-80.68285280728377,0.0,5.6537457559351365,,Electronic technology,Electronic Technology,america
96,NASDAQ,FTHM,Fathom Holdings Inc.,fathom,stock,['common'],22.894736842105267,1.93,100,1,false,0,USD,-8.095238095238102,1456331,54323943.00000001,USD,,-1.0566,12.994071146245057,0.0,0.8316134762484987,1.0,Technology services,Technology Services,america
97,NASDAQ,MGRX,"Mangoceuticals, Inc.",mangoceuticals,stock,['common'],22.699386503067494,1.87,100,1,false,0,USD,12.515042117930216,311086,19701930.0,USD,,-3.1891,50.34874669157715,0.0,3.171046461845835,,Health technology,Health Technology,america
98,NASDAQ,NAKA,"Kindly MD, Inc.",kindly-md,stock,['common'],22.698612862547296,8.07,100,1,false,0,USD,-11.99563794983642,806211,3035286140.4,USD,,-0.8621,-110.06335282651072,0.0,1.1762240251640228,,Health services,Health Services,america
99,NASDAQ,KMRK,K-Tech Solutions Company Limited,k-tech-solutions-company-limited,stock,['common'],22.571692876965784,1.34,100,1,false,0,USD,-2.898550724637668,265509,28274000.0,USD,,,,0.0,4.720948923020025,,Commercial services,Commercial Services,america
100,NASDAQ,LHAI,Linkhome Holdings Inc.,linkhome,stock,['common'],22.38927097661623,8.31,100,1,false,0,USD,20.960698689956338,1054737,134871300.0,USD,169.93865030674849,0.0489,,0.0,3.711097646964445,,Technology services,Technology Services,america
101,NASDAQ,APM,Aptorum Group Limited,aptorum-limited,stock,['common'],22.119815668202765,2.5,100,1,false,0,USD,7.29613733905579,1873315,17859393.0,USD,,-0.7847,13.91113549094899,0.0,0.04519270159128976,,Health technology,Health Technology,america
102,NASDAQ,ADN,"Advent Technologies Holdings, Inc.",advent-technologies,stock,['common'],21.83908045977012,5.16,100,1,false,0,USD,17.272727272727266,630816,13778674.999999998,USD,,-10.3907,56.26533661636888,0.0,0.12678067768381837,,Electronic technology,Electronic Technology,america
103,NASDAQ,STAK,STAK Inc.,stak,stock,['common'],21.768707482993204,1.5,100,1,false,0,USD,-13.793103448275861,494640,,USD,,,,,1.2586925720241682,,Industrial services,Industrial Services,america
104,NASDAQ,IMG,CIMG Inc.,nuzee,stock,['common'],21.71848013816925,0.2591,10000,1,false,0,USD,3.639999999999999,11922416,9430571.000000002,USD,,,,0.0,0.9595572251043347,,Consumer non-durables,Consumer Non-Durables,america
105,NASDAQ,STSS,Sharps Technology Inc.,sharps-technology,stock,['common'],21.62162162162162,9.73,100,1,false,0,USD,-5.9903381642512,1334260,9955871.999999998,USD,,-1000.3586,71.0998961124805,0.0,0.5177918625422608,1.0,Health technology,Health Technology,america
106,NASDAQ,DUO,Fangdd Network Group Ltd.,fangdd-network-ltd,stock,['common'],21.568627450980397,1.54,100,1,false,0,USD,-17.20430107526882,951482,6170633.699999999,USD,1.8335516132872962,0.8399,,0.0,0.47848648367032776,,Technology services,Technology Services,america
