,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:PAPL,PAPL,Pineapple Financial Inc.,,delayed_streaming_900,stock,['common'],,USD,4.9,100,1,false,0,USD,73.75886524822697,75254363,,-8.126,4.264844486333649,0.0,Finance,Finance,america,,21.3576420577606
1,NASDAQ:ALEC,ALEC,"Alector, Inc.",alector,delayed_streaming_900,stock,['common'],217606511.00000003,USD,2.15,100,1,false,0,USD,47.26027397260274,8927322,,-1.1653,35.461896322552064,0.0,Health technology,Health Technology,america,1.5,13.834366133974193
2,NASDAQ:HYPD,HYPD,"Hyperion DeFi, Inc.",eyenovia,delayed_streaming_900,stock,['common'],41798634.0,USD,7.46,100,1,false,0,USD,35.63636363636364,1523657,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,2.468107832644705
3,NASDAQ:NEPH,NEPH,"Nephros, Inc.",nephros,delayed_streaming_900,stock,['common'],41342353.0,USD,3.9,100,1,false,0,USD,34.94809688581314,151167,31.22497998398719,0.1249,,0.0,Health technology,Health Technology,america,1.0,4.337833766159232
4,NASDAQ:MFI,MFI,mF International Limited,,delayed_streaming_900,stock,['common'],61935002.01,USD,37.39,100,1,false,0,USD,34.93323709852039,51111,,-0.1956,,0.0,Technology services,Technology Services,america,,1.7211698742233672
5,NASDAQ:OPRX,OPRX,OptimizeRx Corporation,optimizerx,delayed_streaming_900,stock,['common'],319965413.99999994,USD,17.3,100,1,false,0,USD,34.73520249221185,2337969,,-0.5406,45.912956478239124,0.0,Technology services,Technology Services,america,1.142857,8.99205012230581
6,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,delayed_streaming_900,stock,['common'],1547638810.0,USD,79.79,100,1,false,0,USD,34.236204576043086,1760585,,,,0.0,Retail trade,Retail Trade,america,,1.2401210688545652
7,NASDAQ:BNZI,BNZI,"Banzai International, Inc.",banzai-international,delayed_streaming_900,stock,['common'],12266194.0,USD,4.09,100,1,false,0,USD,33.66013071895424,1157397,,-136.197,63.75554090724381,0.0,Technology services,Technology Services,america,1.0,3.343900904248157
8,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,delayed_streaming_900,stock,['common'],8369999.0,USD,6.51,100,1,false,0,USD,33.40163934426229,8762452,,-23763.9009,98.98726507963363,0.0,Technology services,Technology Services,america,,3.4151571515129917
9,NASDAQ:MENS,MENS,Jyong Biotech Ltd.,jyong-biotech-ltd,delayed_streaming_900,stock,['common'],3365011989.12,USD,45.33,100,1,false,0,USD,32.46639392168322,221109,,-0.0407,,0.0,Health technology,Health Technology,america,,1.6872109881724533
10,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,delayed_streaming_900,stock,['common'],51572281.0,USD,5.1,100,1,false,0,USD,32.12435233160622,10802803,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,14.36753115482318
11,NASDAQ:LZ,LZ,"LegalZoom.com, Inc.",legalzoom,delayed_streaming_900,stock,['common'],1979138048.0000002,USD,10.98,100,1,false,0,USD,31.18279569892475,12939739,67.40331491712708,0.1629,50.83333333333333,0.0,Commercial services,Commercial Services,america,1.777778,6.095528180397734
12,NASDAQ:ASTH,ASTH,Astrana Health Inc.,apollo-medical,delayed_streaming_900,stock,['common'],1402003769.0,USD,28.08,100,1,false,0,USD,30.84808946877911,1809087,54.397520340953115,0.5162,-64.1701950440758,0.0,Health services,Health Services,america,1.318182,4.338266345233136
13,NASDAQ:GCT,GCT,GigaCloud Technology Inc,gigacloud-technology,delayed_streaming_900,stock,['common'],1077161603.0,USD,28.91,100,1,false,0,USD,30.51918735891649,4403908,8.70258880192655,3.322,19.616880311104705,0.0,Distribution services,Distribution Services,america,1.333333,8.17923219103995
14,NASDAQ:STSS,STSS,Sharps Technology Inc.,sharps-technology,delayed_streaming_900,stock,['common'],6650890.999999999,USD,6.5,100,1,false,0,USD,30.0,341551,,-1647.567,61.624694291104746,0.0,Health technology,Health Technology,america,1.0,7.047737941707502
15,NASDAQ:LASR,LASR,"nLIGHT, Inc.",nlight,delayed_streaming_900,stock,['common'],1292842179.0,USD,26.15,100,1,false,0,USD,27.747923790913532,2731881,,-0.9661,10.280460624071324,0.0,Electronic technology,Electronic Technology,america,1.142857,2.6800044223961206
16,NASDAQ:NAKA,NAKA,"Kindly MD, Inc.",kindly-md,delayed_streaming_900,stock,['common'],72792664.23,USD,9.57,100,1,false,0,USD,27.6,656702,,-0.8621,-110.06335282651072,0.0,Health services,Health Services,america,,1.9774010278720255
17,NASDAQ:WLDN,WLDN,"Willdan Group, Inc.",willdan,delayed_streaming_900,stock,['common'],1647564100.0,USD,113.65,100,1,false,0,USD,27.53899674559534,1097383,47.41936829807652,2.3967,93.75101050929668,0.0,Commercial services,Commercial Services,america,1.0,2.525283138008608
18,NASDAQ:SOUN,SOUN,"SoundHound AI, Inc.",soundhound-ai,delayed_streaming_900,stock,['common'],5443500547.0,USD,13.55,100,1,false,0,USD,26.39925373134328,206652139,,-0.6245,-60.87068521380733,0.0,Technology services,Technology Services,america,1.388889,6.923824867286327
19,NASDAQ:TTEC,TTEC,"TTEC Holdings, Inc.",ttec,delayed_streaming_900,stock,['common'],165745164.0,USD,3.42,100,1,false,0,USD,25.274725274725274,1799174,,-0.5385,91.82505465144523,1.75438596491228,Technology services,Technology Services,america,1.5,2.4141781611940747
20,NYSE:AORT,AORT,"Artivion, Inc.",artivion,delayed_streaming_900,stock,['common'],1748679098.0,USD,40.95,100,1,false,0,USD,25.229357798165136,1728996,,-0.4298,-104.66666666666669,0.0,Health technology,Health Technology,america,1.0,4.975417810885917
21,AMEX:BMNR,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,delayed_streaming_900,stock,['common'],5776174622.0,USD,51.43,100,1,false,0,USD,24.58817829457364,92112364,,-2.8796,-96.26499454743728,0.0,Finance,Finance,america,1.0,2.3158435183940145
22,NASDAQ:SHC,SHC,Sotera Health Company,sotera-health,delayed_streaming_900,stock,['common'],3965455432.0,USD,13.97,100,1,false,0,USD,24.509803921568626,4337271,166.90561529271207,0.0837,-40.256959314775166,0.0,Health technology,Health Technology,america,1.4375,4.007687219233405
23,NASDAQ:VERI,VERI,"Veritone, Inc.",veritone,delayed_streaming_900,stock,['common'],153374295.99999997,USD,2.84,100,1,false,0,USD,22.943722943722936,6116447,,-2.4347,-7.959382759843916,0.0,Commercial services,Commercial Services,america,1.25,3.141230677720293
24,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",amaze,delayed_streaming_900,stock,['common'],22166802.0,USD,4.2,100,1,false,0,USD,22.09302325581396,175183,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,1.7234516452099728
25,NYSE:FET,FET,"Forum Energy Technologies, Inc.",forum-energy-technologies,delayed_streaming_900,stock,['common'],274234589.0,USD,22.17,100,1,false,0,USD,22.081497797356835,222835,,-8.9136,-292.87729196050776,0.0,Industrial services,Industrial Services,america,,3.304421713224805
26,NASDAQ:CMPO,CMPO,"CompoSecure, Inc.",composecure,delayed_streaming_900,stock,['common'],1794697616.0,USD,17.53,100,1,false,0,USD,21.736111111111118,4119113,,-1.8191,-282.7322953289804,1.71135196805476,Commercial services,Commercial Services,america,1.166667,5.271036315663331
27,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,delayed_streaming_900,stock,['common'],38732128.00000001,USD,4.16,100,1,false,0,USD,21.637426900584803,402101,,-455.831,-1299.8218864679782,0.0,Consumer services,Consumer Services,america,,1.1682170222829362
28,NASDAQ:VREX,VREX,Varex Imaging Corporation,varex-imaging,delayed_streaming_900,stock,['common'],393419981.0,USD,9.48,100,1,false,0,USD,21.382842509603083,1980435,,-3.242,-571.7008584315437,0.0,Health technology,Health Technology,america,1.2,4.974423765489854
29,NASDAQ:BGL,BGL,Blue Gold Limited,blue-gold-limited,delayed_streaming_900,stock,['common'],377255585.0,USD,12.34,100,1,false,0,USD,20.507812499999996,309829,186.1236802413273,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,2.146612819303019
30,NASDAQ:ZSPC,ZSPC,"zSpace, Inc.",zspace,delayed_streaming_900,stock,['common'],56407825.00000001,USD,2.4,100,1,false,0,USD,19.999999999999996,264293,,-0.6369,34.50899742930591,0.0,Technology services,Technology Services,america,1.0,3.911036725947893
31,NASDAQ:VSTM,VSTM,"Verastem, Inc.",verastem,delayed_streaming_900,stock,['common'],414815099.0,USD,6.74,100,1,false,0,USD,19.928825622775804,3891106,,-3.5071,-5.097392867845361,0.0,Health technology,Health Technology,america,1.0,1.4470424592937885
32,NASDAQ:SGHT,SGHT,"Sight Sciences, Inc.",sight-sciences,delayed_streaming_900,stock,['common'],222037590.99999997,USD,4.24,100,1,false,0,USD,19.43661971830987,274948,,-0.9594,9.678026736961025,0.0,Health technology,Health Technology,america,1.571429,2.1739814551984193
33,NYSE:OWLT,OWLT,"Owlet, Inc.",owlet,delayed_streaming_900,stock,['common'],153679608.0,USD,9.3,100,1,false,0,USD,19.078104993597968,315070,,-3.418,-30.757459831675604,0.0,Consumer durables,Consumer Durables,america,1.0,3.9645609249090237
