,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,XPON,Expion360 Inc.,expion360,stock,['common'],3.66,2.35,179.38931297709922,116915397,58.015267175572504,2.02,54.19847328244274,390908163,6816425.236641221,408.7351775405819,100,false,0,USD,USD
1,NASDAQ,SNOA,"Sonoma Pharmaceuticals, Inc.",sonoma-pharmaceuticals,stock,['common'],5.63,2.578,84.46920052424639,31123389,44.4954128440367,5.27,72.67365661861072,69899629,8660006.929882044,-13.574038170543544,100,false,0,USD,USD
2,NASDAQ,AERT,"Aeries Technology, Inc.",aeries-technology,stock,['common'],1.05,0.3500000000000001,50.000000000000014,41698683,15.714285714285731,1.1,57.14285714285716,132108370,51867888.28571429,-58.22178987051726,100,false,0,USD,USD
3,NASDAQ,BMRA,"Biomerica, Inc.",biomerica,stock,['common'],4.2,1.1700000000000004,38.61386138613862,17187260,3.960396039603964,3.51,15.841584158415841,39636459,8935624.782178218,57.41225272741443,100,false,0,USD,USD
4,NASDAQ,IVP,"Inspire Veterinary Partners, Inc.",inspire-veterinary-partners,stock,['common'],1.11,0.29600000000000015,36.36363636363639,17988415,53.56265356265357,1.14,40.04914004914005,48296960,6321339.213759214,-99.20752603766464,100,false,0,USD,USD
5,NASDAQ,WULF,TeraWulf Inc.,terawulf,stock,['common'],7.2,1.7400000000000002,31.868131868131872,42351014,0.7326007326007333,8.71,59.52380952380955,289269909,3413678628.1428576,46.61160601005231,100,false,0,USD,USD
6,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],6.3,1.2599999999999998,24.999999999999993,107722,-2.7777777777777715,4.11,-18.45238095238095,770326,,,100,false,0,USD,USD
7,AMEX,BKTI,BK Technologies Corporation,bk-technologies,stock,['common'],53.7,10.260000000000005,23.61878453038675,9751,6.906077348066299,61.97,42.65653775322284,501583,227652612.53360957,216.90339338789374,100,false,0,USD,USD
8,NASDAQ,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],111.0,19.11,20.7966046359778,53135,4.46185656763521,128.09,39.39492871912069,2917487,2484484917.8184786,278.40591800193886,100,false,0,USD,USD
9,NASDAQ,GV,Visionary Holdings Inc.,visionary,stock,['common'],2.15,0.34999999999999987,19.444444444444436,77251,4.999999999999992,1.94,7.777777777777772,446696,8399846.48888889,11.189757454369412,100,false,0,USD,USD
