,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,EEIQ,EpicQuest Education Group International Limited,epicquest-education-international-limited,stock,['common'],1.38,0.8371999999999999,154.23728813559322,55745903,113.70670596904937,1.24,128.44509948415626,205934861,7117830.0,-22.423434680531937,100,false,0,USD,USD
1,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],0.3839,0.12460000000000004,48.05244890088702,130398307,23.29348245275743,0.318,22.637871191669895,345464248,16353479.282684153,-58.19754592677083,10000,false,0,USD,USD
2,NASDAQ,MODV,ModivCare Inc.,modivcare,stock,['common'],0.7883,0.22829999999999995,40.767857142857125,37287282,30.357142857142843,1.07,91.07142857142857,307551008,8038138.999999999,-90.647604263418,100,false,0,USD,USD
3,NASDAQ,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,stock,['common'],3.82,1.04,37.41007194244605,14844224,1.079136690647491,3.41,22.661870503597136,35648869,92290395.16906476,34.89784180584989,100,false,0,USD,USD
4,NASDAQ,ELAB,PMGC Holdings Inc.,pmgc,stock,['common'],2.52,0.6300000000000001,33.33333333333334,21526996,4.761904761904766,2.37,25.396825396825406,158421130,3519039.9523809524,-51.80327191605387,100,false,0,USD,USD
5,AMEX,AZTR,Azitra Inc,,stock,['common'],1.19,0.24,25.263157894736842,10677551,52.63157894736842,0.9233,-2.810526315789468,26536515,3254612.0902105267,,10000,false,0,USD,USD
6,NASDAQ,IXHL,Incannex Healthcare Inc.,incannex-healthcare,stock,['common'],0.57,0.11249999999999993,24.590163934426215,142052061,5.027322404371577,0.588,28.524590163934416,414009334,55092876.563934416,27.170025259704133,10000,false,0,USD,USD
7,NASDAQ,GNPX,"Genprex, Inc.",genprex,stock,['common'],0.1715,0.027700000000000002,19.262865090403338,52422404,-0.9735744089012602,0.1683,17.037552155771902,97538776,5632460.286509041,285.6418512086603,10000,false,0,USD,USD
8,NASDAQ,EDUC,Educational Development Corporation,educational-development,stock,['common'],1.25,0.19999999999999996,19.047619047619044,795546,28.571428571428577,1.08,2.8571428571428594,2543792,9269857.02857143,-46.10644721015204,100,false,0,USD,USD
9,AMEX,WWR,"Westwater Resources, Inc.",westwater-resources,stock,['common'],0.8401,0.1251,17.496503496503497,141914,2.5174825174825197,0.7394,3.41258741258741,1996432,63755568.515804194,127.19506190286253,10000,false,0,USD,USD
10,NASDAQ,FMFC,Kandal M Venture Limited,kandal-m-venture-limited,stock,['common'],8.46,1.2500000000000009,17.337031900138708,1142239,2.4965325936199685,9.4,30.374479889043,6311707,,,100,false,0,USD,USD
11,NYSE,UI,Ubiquiti Inc.,ubiquiti-networks,stock,['common'],457.65,67.07999999999998,17.17489822567017,29811,1.6463118007015405,510.23,30.63727372814093,701942,30864448652.69949,126.45599672587481,100,false,0,USD,USD
12,NASDAQ,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],134.13,18.349999999999994,15.849024011055446,48074,4.344446363793402,100.75,-12.98151666954569,2212382,1954187325.2353601,549.290871642881,100,false,0,USD,USD
