,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:VIGL,VIGL,"Vigil Neuroscience, Inc.",vigil-neuroscience,streaming,stock,['common'],107811244.0,USD,7.88,100,1,false,0,USD,241.12554112554113,35553456,,-2.0565,3.0501602866301982,0.0,Health technology,Health Technology,america,1.625,398.7659757264294
1,NASDAQ:NVTS,NVTS,Navitas Semiconductor Corporation,navitas-semiconductor,streaming,stock,['common'],366352863.0,USD,5.05,100,1,false,0,USD,164.39790575916228,276468017,,-0.5259,-1.9976726144298078,0.0,Electronic technology,Electronic Technology,america,1.5,30.917302260336378
2,NYSE:MNTN,MNTN,"MNTN, Inc.",,streaming,stock,['common'],,USD,26.36,100,1,false,0,USD,126.26609442060084,11555528,,-0.4952,31.771837971893085,,Technology services,Technology Services,america,,573.0714831235556
3,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,streaming,stock,['common'],205194294.44651744,USD,13.01,100,1,false,0,USD,61.81592039800996,37600172,,-1.3462,28.431685273790535,0.0,Commercial services,Commercial Services,america,,0.8995446805566975
4,NYSE:AAP,AAP,Advance Auto Parts Inc.,advance-auto-parts,streaming,stock,['common'],2941995321.995529,USD,49.17,100,1,false,0,USD,57.04247844139254,27499313,,-5.6238,-859.5623987034037,3.19386777387416,Retail trade,Retail Trade,america,2.053571,10.766357510491295
5,NASDAQ:TIL,TIL,"Instil Bio, Inc.",instil-bio,streaming,stock,['common'],161439795.97472256,USD,24.61,100,1,false,0,USD,51.726263871763265,1348845,,-11.9711,36.86461684510311,0.0,Health technology,Health Technology,america,1.375,8.151194538011653
6,NASDAQ:BON,BON,Bon Natural Life Limited,,streaming,stock,['common'],4525474.500000001,USD,2.1,100,1,false,0,USD,50.000000000000014,93467970,20.568070519098924,0.1021,-77.06133453156593,0.0,Health technology,Health Technology,america,,25.202609328031112
7,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],5852099.949999999,USD,2.03,100,1,false,0,USD,44.99999999999999,5925881,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,2.0,1.0295903359174554
8,NASDAQ:PRE,PRE,Prenetics Global Limited,prenetics-global-limited,streaming,stock,['common'],146306434.9351051,USD,11.225,100,1,false,0,USD,38.75154511742892,123714,,-3.7048,35.83428591222418,0.0,Finance,Finance,america,1.0,3.209407662793503
9,NASDAQ:MLGO,MLGO,"MicroAlgo, Inc.",,streaming,stock,['common'],149895540.59235668,USD,2.17,100,1,false,0,USD,38.21656050955413,100632327,1.3050276641808995,1.6628,,0.0,Technology services,Technology Services,america,,2.6330060590941895
10,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,streaming,stock,['common'],11345988289.61926,USD,45.79,100,1,false,0,USD,36.52355396541443,105187068,,-1.4902,-79.17518335938439,0.0,Electronic technology,Electronic Technology,america,1.166667,5.579788548180879
11,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],2626727.9139784947,USD,3.76,100,1,false,0,USD,34.767025089605724,241939,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,1.2348986642888025
12,NASDAQ:YSXT,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,streaming,stock,['common'],136128751.34597704,USD,5.855,100,1,false,0,USD,34.597701149425305,227515,,,,0.0,Finance,Finance,america,,4.723775947911086
13,NASDAQ:RAY,RAY,Raytech Holding Limited,raytech-limited,streaming,stock,['common'],40862352.559999995,USD,2.32,100,1,false,0,USD,28.888888888888875,6100880,,,,0.0,Consumer durables,Consumer Durables,america,,2.6925699848055036
14,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],116002062.8787879,USD,4.25,100,1,false,0,USD,28.787878787878796,2005580,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,2.3126270279794223
15,NASDAQ:DOMO,DOMO,"Domo, Inc.",domo,streaming,stock,['common'],436216937.9883041,USD,10.85,100,1,false,0,USD,26.900584795321624,4424929,,-1.8953,9.833491912464314,0.0,Technology services,Technology Services,america,1.6,14.267235903583535
16,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],4023875075.3211675,USD,13.86,100,1,false,0,USD,26.459854014598527,165195845,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0,2.1588916694872906
17,NASDAQ:MSW,MSW,Ming Shing Group Holdings Limited,ming-shing-limited,streaming,stock,['common'],71528580.00000001,USD,5.5128,100,1,false,0,USD,25.860140179447978,126079,238.64935064935068,0.0231,,0.0,Industrial services,Industrial Services,america,,0.7985338983748617
18,NASDAQ:RCON,RCON,"Recon Technology, Ltd.",recon-technology,streaming,stock,['common'],67171100.73298429,USD,2.4,100,1,false,0,USD,25.654450261780106,122706,,-0.5704,83.10626702997276,0.0,Distribution services,Distribution Services,america,2.0,9.568763841666893
19,NASDAQ:NXTT,NXTT,Next Technology Holding Inc.,wetrade,streaming,stock,['common'],1073212246.6363637,USD,2.46,100,1,false,0,USD,24.242424242424242,4041236,1.0846082624222917,2.2681,-74.73797935021106,0.0,Technology services,Technology Services,america,,0.10913363504937353
20,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,streaming,stock,['common'],19516877.942418423,USD,6.47,100,1,false,0,USD,24.184261036468328,51722769,,-132.7291,81.57843603428351,0.0,Electronic technology,Electronic Technology,america,2.0,1.2162845146346326
21,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],5563321738.40625,USD,19.04,100,1,false,0,USD,23.958333333333332,243271394,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.642687174919949
22,NASDAQ:BROG,BROG,Brooge Energy Limited,brooge-energy-limited,streaming,stock,['common'],195301517.9545455,USD,2.18,100,1,false,0,USD,23.863636363636374,209054,44.04040404040404,0.0495,,0.0,Industrial services,Industrial Services,america,,10.65357312120023
23,NASDAQ:CNCK,CNCK,Coincheck Group N.V.,coincheck-nv,streaming,stock,['common'],968027554.8752079,USD,7.4,100,1,false,0,USD,23.12811980033279,414603,,-0.0256,-118.3381088825215,0.0,Finance,Finance,america,1.0,4.7659187546627155
