,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],9464.893617021276,449.55,100,1,false,0,USD,27.707335863901562,55592,5849934054.248134,USD,,,,0.0,Health technology,Health Technology,america,,0.3969433817302653
1,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2334.2032967032965,177.21,100,1,false,0,USD,0.5675046819136258,129664,986294026.286079,USD,14.886217585242308,11.9043,,0.0,Health services,Health Services,america,1.0,0.7365330958201929
2,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1965.7276995305165,88.0,100,1,false,0,USD,-5.488132316614756,52028,2023451144.0,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,1.1454386540413324
3,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],1945.8715596330273,178.4,100,1,false,0,USD,40.69400630914827,349905,368701242.6813881,USD,,-1.8085,51.44053916172167,0.0,Finance,Finance,america,,1.6189179823175412
4,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],1303.658536585366,11.51,100,1,false,0,USD,-2.704987320371938,46685835,1621799665.4234993,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,1.7810172803348845
5,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1173.8461538461536,16.56,100,1,false,0,USD,25.931558935361203,308819381,4838687362.5673,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,3.130681252660361
6,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],1090.3225806451612,36.9,100,1,false,0,USD,0.0,13307,225651401.0,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.25,0.6617073013063074
7,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,streaming,stock,['common'],1053.323409488059,8.91,100,1,false,0,USD,-8.70901639344262,443080,423768085.4969262,USD,159.10714285714286,0.056,,0.0,Technology services,Technology Services,america,,1.4388718164214152
8,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],936.5217391304349,11.92,100,1,false,0,USD,-1.0788381742738653,92678756,3460648736.524481,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0,1.4377266519889063
9,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],907.6923076923077,2.62,100,1,false,0,USD,-4.029304029304025,2598746,308958172.66666675,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.60594734238956
10,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],830.7875894988067,11.7,100,1,false,0,USD,-16.189111747851012,5238272,292739830.72349566,USD,32.95774647887324,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,1.1705131714216461
11,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],806.4679009377254,3.77,100,1,false,0,USD,5.013927576601676,10895901,1226536934.1309192,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.7409703264597625
12,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],790.2439024390245,9.125,100,1,false,0,USD,-1.9871106337271804,83589,318343446.6836735,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.31221414732844355
13,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],788.9236443616487,99.13,100,1,false,0,USD,0.38481012658227387,642064,3299670605.7993917,USD,33.50457971406361,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.3195245152893165
14,NASDAQ:EOSE,EOSE,"Eos Energy Enterprises, Inc.",eos-energy-enterprises,streaming,stock,['common'],771.7660292463441,6.2,100,1,false,0,USD,-4.761904761904756,5382491,1411065311.4285715,USD,,-4.4203,-174.17814166976802,0.0,Producer manufacturing,Producer Manufacturing,america,1.571429,0.41892508787342975
15,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],737.3333333333334,37.68,100,1,false,0,USD,1.948051948051945,211753,866949661.090909,USD,10.67694312997648,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.5463459968563942
16,NASDAQ:ATGL,ATGL,Alpha Technology Group Limited,alpha-technology-limited,streaming,stock,['common'],580.8243902439025,27.9138,100,1,false,0,USD,5.335094339622636,7189,426034367.2332453,USD,,-0.046,99.84849283305228,0.0,Technology services,Technology Services,america,,0.4847802338597651
17,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,streaming,stock,['common'],578.0,6.78,100,1,false,0,USD,-1.453488372093018,4701538,616405527.0523257,USD,,,,0.0,Technology services,Technology Services,america,1.0,0.8881601137893644
18,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,streaming,stock,['common'],544.5273631840796,25.91,100,1,false,0,USD,-3.4649776453055128,1854503,971658017.873696,USD,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.830042819756303
19,NASDAQ:CURI,CURI,CuriosityStream Inc.,curiositystream,streaming,stock,['common'],506.7307692307692,6.31,100,1,false,0,USD,0.15873015873015534,660089,359229973.65238094,USD,,-0.1378,84.16637940939906,1.42857142857143,Consumer services,Consumer Services,america,1.0,0.35444712093501285
20,NASDAQ:RKLB,RKLB,"Rocket Lab USA, Inc.",rocket-lab,streaming,stock,['common'],506.06060606060606,26.0,100,1,false,0,USD,0.7751937984496096,18173574,11997242137.984495,USD,,-0.4128,-10.522088353413656,0.0,Electronic technology,Electronic Technology,america,1.34375,0.9182353120602688
21,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],476.8948093706936,125.59,100,1,false,0,USD,-0.5857674344969483,61264453,296381634953.68604,USD,548.4279475982532,0.229,80.74191002367797,0.0,Technology services,Technology Services,america,2.018519,0.5879995321491699
22,NASDAQ:ASTS,ASTS,"AST SpaceMobile, Inc.",ast-spacemobile,streaming,stock,['common'],465.0112866817156,25.03,100,1,false,0,USD,1.7066233238520994,13744699,8214586908.47948,USD,,-2.0026,-101.44854642390104,0.0,Communications,Communications,america,1.1875,1.1352777720877278
23,NASDAQ:SMMT,SMMT,Summit Therapeutics Inc.,summit-therapeutics,streaming,stock,['common'],450.5643340857788,24.39,100,1,false,0,USD,1.5826738858808789,1839900,18113622805.4394,USD,,-0.3309,-99.69824984912495,0.0,Health technology,Health Technology,america,1.0,0.6565257658441391
24,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],442.7035138176816,4.34,100,1,false,0,USD,-3.555555555555559,384946,109625222.15555555,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,0.7202379326383902
25,NASDAQ:ETON,ETON,"Eton Pharmaceuticals, Inc.",eton-pharmaceuticals,streaming,stock,['common'],437.059871215235,19.6,100,1,false,0,USD,0.1532958610117585,162849,525623686.05007666,USD,,-0.1757,-619.8224852071006,0.0,Health technology,Health Technology,america,1.0,0.4729889278958297
26,NASDAQ:AGFY,AGFY,Agrify Corporation,agrify,streaming,stock,['common'],420.9937378092598,25.375,100,1,false,0,USD,-4.891304347826086,13510,49532357.60869565,USD,,-28.493,62.63438533544207,0.0,Producer manufacturing,Producer Manufacturing,america,,0.209683953046936
27,NASDAQ:CEP,CEP,"Cantor Equity Partners, Inc.",cantor-equity-partners,streaming,stock,['common'],375.32467532467535,47.58,100,1,false,0,USD,30.930104567969163,4411376,609023999.9999999,USD,267.60404949381325,0.1778,,0.0,Finance,Finance,america,,1.52868378618853
28,AMEX:SATX,SATX,SatixFy Communications Ltd.,satixfy-communications-ltd,streaming,stock,['common'],374.1170778906628,2.94,100,1,false,0,USD,44.11764705882352,8191796,254749677.0,USD,,-0.5437,-43.49432567959882,0.0,Electronic technology,Electronic Technology,america,2.0,40.4899644962576
29,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],360.18099547511315,10.17,100,1,false,0,USD,-1.3579049466537396,109955,170682331.71387002,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,1.074728080258353
30,NASDAQ:COMM,COMM,"CommScope Holding Company, Inc.",commscope,streaming,stock,['common'],353.90624999999994,5.81,100,1,false,0,USD,-0.5136986301369906,4056610,1258428780.910959,USD,,-0.594,93.28896973257562,0.0,Electronic technology,Electronic Technology,america,2.3125,0.7760420571441864
31,NASDAQ:TOI,TOI,"The Oncology Institute, Inc.",the-oncology-institute,streaming,stock,['common'],348.3870967741935,2.78,100,1,false,0,USD,-9.15032679738563,4391269,247959612.5359477,USD,,-0.6963,13.856241494494617,0.0,Health services,Health Services,america,1.0,2.5517753189930525
32,NASDAQ:PDYN,PDYN,Palladyne AI Corp.,sarcos-technology-and-robotics,streaming,stock,['common'],346.10778443113776,7.45,100,1,false,0,USD,-0.40106951871658086,3196219,266065782.16577542,USD,,-1.8738,52.43800289362134,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.9422853833593523
33,NASDAQ:APP,APP,Applovin Corporation,applovin,streaming,stock,['common'],340.06666666666666,363.055,100,1,false,0,USD,-2.043817284083854,5533494,122853037348.23405,USD,65.55706031058143,5.538,228.1000059245216,0.0,Technology services,Technology Services,america,1.33871,0.6955666555831758
34,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],340.0,14.96,100,1,false,0,USD,-3.979460847240046,3502451,823138750.8600771,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,0.9936149311959197
35,NYSE:LB,LB,LandBridge Company LLC,landbridge-company-llc,streaming,stock,['common'],339.94736842105266,83.59,100,1,false,0,USD,-0.9479796184382001,495662,6390338317.4978075,USD,,-3.1618,,0.236994904609551,Commercial services,Commercial Services,america,1.388889,1.1286404975962463
36,NASDAQ:XCUR,XCUR,"Exicure, Inc.",exicure,streaming,stock,['common'],324.1164241164241,10.2,100,1,false,0,USD,-0.2932551319648205,4951,64441260.879765384,USD,,-2.5918,76.04399667252055,0.0,Health technology,Health Technology,america,,0.2728876150581491
37,NASDAQ:CLOV,CLOV,"Clover Health Investments, Corp.",clover-health,streaming,stock,['common'],319.3181818181818,3.69,100,1,false,0,USD,2.499999999999996,5442646,1877902085.8999999,USD,,-0.051,84.64317976513098,0.0,Finance,Finance,america,1.5,0.7514530890396455
38,NYSE:OPFI,OPFI,OppFi Inc.,oppfi,streaming,stock,['common'],318.1506849315069,12.21,100,1,false,0,USD,2.6913372582001704,804548,1059923917.8166528,USD,,-0.3928,-760.1680672268907,0.0,Finance,Finance,america,1.0,0.6293115437401356
39,NYSE:OKLO,OKLO,Oklo Inc.,altc,streaming,stock,['common'],315.5973451327434,37.57,100,1,false,0,USD,-5.4366977095393825,16339815,5229939311.044551,USD,,-5.2925,-2747.5737868934475,0.0,Producer manufacturing,Producer Manufacturing,america,1.3125,0.8352113320466605
40,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,streaming,stock,['common'],307.3770491803279,4.97,100,1,false,0,USD,-7.9629629629629735,2139816,123405945.82037038,USD,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,1.318251323554969
41,NYSE:FTK,FTK,"Flotek Industries, Inc.",flotek,streaming,stock,['common'],305.26315789473693,15.4,100,1,false,0,USD,0.2604166666666727,225128,459328059.8958333,USD,33.7275514673675,0.4566,816.8674698795181,0.0,Industrial services,Industrial Services,america,1.0,0.30345788431375825
42,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,streaming,stock,['common'],300.794551645857,35.31,100,1,false,0,USD,0.6269592476488995,17686230,8749221168.423199,USD,,-1.4902,-79.17518335938439,0.0,Electronic technology,Electronic Technology,america,1.166667,1.0442794039432708
43,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,streaming,stock,['common'],300.0,7.74,100,1,false,0,USD,18.167938931297716,9147429,122075625.05038169,USD,,-1.3462,28.431685273790535,0.0,Commercial services,Commercial Services,america,,0.1333822603238113
44,NASDAQ:RGLS,RGLS,Regulus Therapeutics Inc.,regulus-therapeutics,streaming,stock,['common'],297.5,7.95,100,1,false,0,USD,1.0165184243964431,694355,550410968.729352,USD,,-0.7268,50.18505825908156,0.0,Health technology,Health Technology,america,1.833333,0.6670240882004399
45,NASDAQ:DAVE,DAVE,Dave Inc.,dave,streaming,stock,['common'],291.61006791849775,196.04,100,1,false,0,USD,7.143247526916978,501314,2615240491.6722956,USD,53.938643554821844,3.6345,,0.0,Finance,Finance,america,1.0,0.6141728714199518
