,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:EKSO,ekso-bionics,EKSO,0.2549,-0.0761,-22.990936555891235,419992,-22.35649546827795,0.2906,-12.205438066465254,4270589,8439888.776435046,-50.35061286706561,"Ekso Bionics Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
1,NASDAQ:PTIX,protagenic-therapeutics,PTIX,8.71,-2.389999999999999,-21.531531531531524,204104,-12.612612612612617,6.88,-38.01801801801802,4007870,4052065.873873874,-62.72466298635531,"Protagenic Therapeutics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
2,NASDAQ:ENTO,first-wave-biopharma,ENTO,0.3302,-0.0806,-19.620253164556964,345,-0.8033106134372019,0.431,4.917234664070106,31870,2054029.751703992,-74.2362043238371,Entero Therapeutics Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
3,NASDAQ:FAAS,stonebridge-acquisition,FAAS,0.3005,-0.054800000000000015,-15.423585702223477,2501385,-23.47312130593865,0.3753,5.6290458767239,15837369,22777646.757669576,-84.87682828915652,DigiAsia Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
4,NASDAQ:MULN,mullen-automotive,MULN,0.2888,-0.05120000000000002,-15.058823529411772,6427359,-8.823529411764714,0.1995,-41.32352941176471,69344335,5680041.366176469,-88.03492002753032,"Mullen Automotive, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:WTO,utime-limited,WTO,2.02,-0.33000000000000007,-14.042553191489365,8650,-14.893617021276597,2.31,-1.7021276595744694,208672,8325269.4893617015,23.165556869789828,UTime Limited,stock,['common'],streaming,100,1,false,0,USD,USD
6,NASDAQ:ASPI,asp-isotopes,ASPI,6.52,-1.0,-13.297872340425531,1319355,14.89361702127661,7.0,-6.914893617021272,9683746,525432905.31914896,160.74753792221702,ASP Isotopes Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:SPWR,complete-solaria,SPWR,1.72,-0.22999999999999998,-11.794871794871794,141317,-5.641025641025635,1.76,-9.743589743589741,934929,141090620.225641,371.59421977016166,"Complete Solaria, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
8,NYSE:CTOS,custom-truck-one-source,CTOS,4.1417,-0.5183,-11.122317596566523,200,-11.122317596566523,4.56,-2.1459227467811273,287016,1032729472.8412015,-6.618364557363363,"Custom Truck One Source, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
9,NASDAQ:HKPD,hong-kong-pharma-digital-technology-limited,HKPD,1.15,-0.14000000000000012,-10.852713178294584,219386,0.7751937984496131,1.06,-17.829457364341085,1306412,,,Hong Kong Pharma Digital Technology Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
