,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
0,NASDAQ,ABTC,"Gryphon Digital Mining, Inc",,stock,['common'],571336611.0,USD,8.04,100,1,false,0,USD,-76.69565217391305,30590088,,-0.2971,99.9203236185896,0.0,59.01401921355123,Technology services,Technology Services,america,
1,NASDAQ,SWIN,Solowin Holdings,solowin,stock,['common'],149565466.52132702,USD,2.62,100,1,false,0,USD,-37.914691943127956,14927614,,-0.0468,-121.80094786729858,0.0,24.660107758602887,Finance,Finance,america,
2,NASDAQ,MSPR,"MSP Recovery, Inc.",,stock,['common'],10893639.690873696,USD,2.56,100,1,false,0,USD,-24.48823078284467,229839,,-1578.0228,-970.2196360085047,0.0,2.801713411723654,Finance,Finance,america,
3,NASDAQ,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,stock,['common'],5958540.997361477,USD,2.89,100,1,false,0,USD,-23.746701846965696,2513505,,-2.5118,70.94707134264829,0.0,0.5482990993013612,Finance,Finance,america,
4,NASDAQ,ZYBT,Zhengye Biotechnology Holding Limited,zhengye-biotechnology-limited,stock,['common'],462065916.0,USD,9.75,100,1,false,0,USD,-23.016186340307932,417444,292.79279279279274,0.0333,-64.87341772151898,0.0,1.725071439935699,Health technology,Health Technology,america,
5,NASDAQ,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,stock,['common'],68439436.43756051,USD,8.15,100,1,false,0,USD,-21.103581800580827,724840,,-455.831,-1299.8218864679782,0.0,2.2173636792745754,Consumer services,Consumer Services,america,
6,NASDAQ,LIVE,Live Ventures Incorporated,live-ventures,stock,['common'],49637962.42945392,USD,16.16,100,1,false,0,USD,-20.138374104274767,67775,154.34574976122255,0.1047,,0.0,4.839654101298906,Consumer durables,Consumer Durables,america,
7,NASDAQ,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],600706538.4649235,USD,30.97,100,1,false,0,USD,-19.829148330313238,2864513,,,,0.0,1.8615363749835343,Retail trade,Retail Trade,america,
8,NASDAQ,DKI,DarkIris Inc.,,stock,['common'],,USD,5.89,100,1,false,0,USD,-19.754768392370575,413854,,,,,1.1078954152553193,Technology services,Technology Services,america,
9,NASDAQ,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],546026086.1057347,USD,4.49,100,1,false,0,USD,-19.53405017921147,25575604,,-0.9904,68.96173493371775,0.0,1.5614657594183834,Industrial services,Industrial Services,america,1.0
10,NASDAQ,RYM,"RYTHM, Inc.",agrify,stock,['common'],72012342.40610617,USD,35.96,100,1,false,0,USD,-19.27264563924122,68978,,-30.0795,-140.0866816723337,0.0,1.5232648013603358,Producer manufacturing,Producer Manufacturing,america,
11,NYSE,SKLZ,Skillz Inc.,skillz,stock,['common'],128615051.90700342,USD,7.21,100,1,false,0,USD,-17.2215843857635,208894,,-4.1976,-60.158724102407604,0.0,3.262577056974134,Technology services,Technology Services,america,1.5
12,NASDAQ,WVE,Wave Life Sciences Ltd.,wave-life-sciences,stock,['common'],1273123642.4116426,USD,8.0,100,1,false,0,USD,-16.83991683991683,11119169,,-0.8924,-53.54439091534754,0.0,7.595965666948302,Health technology,Health Technology,america,1.1
13,NASDAQ,DUO,Fangdd Network Group Ltd.,fangdd-network-ltd,stock,['common'],8895329.100000001,USD,2.22,100,1,false,0,USD,-14.942528735632171,1653336,,-0.9075,-9554.255319148937,0.0,0.22956972519326313,Technology services,Technology Services,america,
14,NASDAQ,TRNR,Interactive Strength Inc.,interactive-strength,stock,['common'],5244394.6946564885,USD,3.39,100,1,false,0,USD,-13.740458015267176,338475,,-1626.6147,98.46246166113892,0.0,7.442969667383525,Retail trade,Retail Trade,america,1.0
15,NASDAQ,MB,MasterBeef Group,masterbeef,stock,['common'],177554249.99999997,USD,10.35,100,1,false,0,USD,-13.606010016694498,37111,41.85200161746866,0.2473,,0.0,0.19632084235295114,Consumer services,Consumer Services,america,
16,NASDAQ,CADL,"Candel Therapeutics, Inc.",candel-therapeutics,stock,['common'],280239470.69027305,USD,5.105,100,1,false,0,USD,-12.883959044368599,2408645,,-0.6866,59.6188907839793,0.0,4.65136016817657,Health technology,Health Technology,america,1.166667
17,NASDAQ,LASE,Laser Photonics Corporation,laser-photonics,stock,['common'],31407532.831683174,USD,2.2,100,1,false,0,USD,-12.871287128712861,2193473,,-0.3292,66.8512737891451,0.0,0.1356229212718202,Electronic technology,Electronic Technology,america,
18,NASDAQ,UFG,Uni-Fuels Holdings Limited,uni-fuels-limited,stock,['common'],206483550.0,USD,6.37,100,1,false,0,USD,-12.739726027397257,675084,,,,0.0,0.5695741001743524,Distribution services,Distribution Services,america,
19,NYSE,BLSH,Bullish,,stock,['common'],7931930275.0,USD,54.26,100,1,false,0,USD,-12.526197001450914,6549505,,,,0.0,1.4677465436382486,Technology services,Technology Services,america,
20,NASDAQ,CLNN,Clene Inc.,clene,stock,['common'],55847274.66510173,USD,5.59,100,1,false,0,USD,-12.519561815336461,90514,,-2.5999,45.17985914899001,0.0,0.6317333757680829,Health technology,Health Technology,america,1.0
21,NASDAQ,MIMI,Mint Incorporation Limited,mint-incorporation-limited,stock,['common'],142821375.00000003,USD,5.71,100,1,false,0,USD,-12.423312883435578,711990,,-0.0082,,0.0,0.9448567486810304,Commercial services,Commercial Services,america,
22,NASDAQ,INDP,"Indaptus Therapeutics, Inc.",indaptus-therapeutics,stock,['common'],5975256.6552901035,USD,5.4,100,1,false,0,USD,-12.237932715748403,23588,,-37.5626,28.0381011496631,0.0,4.5441935732449705,Health technology,Health Technology,america,1.0
23,NASDAQ,LWLG,"Lightwave Logic, Inc.",lightwave-logic,stock,['common'],405147153.4016854,USD,3.13,100,1,false,0,USD,-12.078651685393263,2773234,,-0.1722,6.565382528486163,0.0,0.7731887998401227,Process industries,Process Industries,america,
24,NASDAQ,RKLB,Rocket Lab Corporation,rocket-lab,stock,['common'],20999451514.863514,USD,43.53,100,1,false,0,USD,-11.721760292030016,33322331,,-0.4575,-26.3463131731566,0.0,1.4747086896198105,Electronic technology,Electronic Technology,america,1.441176
25,NASDAQ,BRKR,Bruker Corporation,bruker,stock,['common'],4452963164.948843,USD,29.35,100,1,false,0,USD,-11.676196208245548,18329692,56.022141630082075,0.5239,-78.22345997173498,0.601865783930184,8.575231116420287,Health technology,Health Technology,america,1.653846
26,NASDAQ,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],146751305.2882883,USD,4.91,100,1,false,0,USD,-11.531531531531526,695659,15.567533291058972,0.3154,,0.0,0.2847965713335459,Commercial services,Commercial Services,america,
