,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,STI,"Solidion Technology, Inc.",solidion-technology,stock,['common'],7.48,4.200000000000001,128.04878048780492,27986299,30.182926829268286,7.01,113.71951219512195,87036887,9099720.0,-69.93576921477712,100,false,0,USD,USD
1,NASDAQ,BTBD,"BT Brands, Inc.",bt-brands,stock,['common'],3.96,2.11,114.05405405405405,27134061,35.13513513513512,3.03,63.78378378378377,105544873,17997363.064864863,14.930756090574222,100,false,0,USD,USD
2,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],3.3,1.0799999999999996,48.64864864864863,1078203,25.225225225225206,0.759,-65.81081081081082,22098830,,,10000,false,0,USD,USD
3,NASDAQ,AIHS,Senmiao Technology Limited,senmiao-technology-limited,stock,['common'],3.44,1.04,43.333333333333336,21007432,3.750000000000013,3.87,61.250000000000014,173214949,4289167.762500001,-78.65415934495863,100,false,0,USD,USD
4,AMEX,BURU,"Nuburu, Inc.",nuburu-inc,stock,['common'],0.2159,0.05400000000000002,33.35392217418161,74372581,48.54848672019766,0.1698,4.879555281037689,205640728,16950977.72946263,287.9405484088313,10000,false,0,USD,USD
5,NASDAQ,GEG,"Great Elm Group, Inc.",great-elm-725-notes-due-2027,stock,['common'],3.2698,0.7098,27.7265625,5032545,49.609375,3.09,20.703124999999993,13503232,86336072.578125,18.016781569497084,100,false,0,USD,USD
6,NASDAQ,IPDN,"Professional Diversity Network, Inc.",professional-diversity-network,stock,['common'],8.59,1.6399999999999997,23.59712230215827,1935364,15.107913669064747,9.01,29.64028776978417,22110093,22522144.024460427,188.14388723246174,100,false,0,USD,USD
7,NASDAQ,LPTH,"LightPath Technologies, Inc.",lightpath-technologies,stock,['common'],6.02,1.1099999999999994,22.60692464358451,826818,2.0122199592667975,5.58,13.645621181262726,6633581,239376062.01629326,358.4539148058987,100,false,0,USD,USD
8,NYSE,REVG,"REV Group, Inc.",rev-group,stock,['common'],62.1401,10.3401,19.961583011583013,69836,4.247104247104253,58.32,12.586872586872595,3666930,2845861517.300386,56.828579114587605,100,false,0,USD,USD
9,NASDAQ,PRTG,Portage Biotech Inc.,portage-biotech,stock,['common'],8.23,1.2700000000000005,18.247126436781617,1620,7.327586206896548,6.81,-2.1551724137931085,388294,15517416.681034481,353.4270529318121,100,false,0,USD,USD
10,NASDAQ,SINT,"SiNtx Technologies, Inc.",sintx-technologies,stock,['common'],5.31,0.7399999999999993,16.192560175054687,11520255,-0.21881838074399723,5.3,15.973741794310712,37737025,14621984.442013128,338.99759705803524,100,false,0,USD,USD
11,NASDAQ,SWIN,Solowin Holdings,solowin,stock,['common'],4.82,0.6000000000000005,14.218009478673,6398583,-2.1327014218009444,2.62,-37.914691943127956,14927614,149565466.52132702,279.688758366845,100,false,0,USD,USD
12,NYSE,M,Macy's Inc,macy-s,stock,['common'],15.4005,1.910499999999999,14.162342475908071,2647250,0.44477390659748334,16.28,20.681986656782808,48531612,4420663314.638991,-16.816068784313757,100,false,0,USD,USD
13,NASDAQ,NAMM,Namib Minerals,namib-minerals,stock,['common'],3.43,0.40000000000000036,13.201320132013214,1684200,20.462046204620467,3.2,5.610561056105623,4598943,171767771.88118815,-14.509379308284363,100,false,0,USD,USD
14,NASDAQ,UGRO,"urban-gro, Inc.",urban-gro,stock,['common'],0.456,0.05249999999999999,13.011152416356875,27736628,33.68029739776951,0.5974,48.0545229244114,270848426,7584923.52267658,-69.20645941466756,10000,false,0,USD,USD
15,NASDAQ,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],6.23,0.6800000000000006,12.252252252252264,58051,-0.9009009009008978,4.91,-11.531531531531526,695659,146751305.2882883,3297.489143693584,100,false,0,USD,USD
16,NASDAQ,ATGL,Alpha Technology Group Limited,alpha-technology-limited,stock,['common'],35.75,3.75,11.71875,300,10.250000000000004,32.395274,1.2352312500000018,10568,494432863.3508861,1348.1133156004705,100,false,0,USD,USD
17,AMEX,NBY,"NovaBay Pharmaceuticals, Inc.",novabay-pharma,stock,['common'],2.54,0.26000000000000023,11.403508771929834,1335829,0.4385964912280803,2.68,17.543859649122826,5598318,15606972.947368424,335.92955367142065,100,false,0,USD,USD
18,NASDAQ,LCFY,Locafy Limited,locafy-limited,stock,['common'],4.53,0.45999999999999996,11.3022113022113,6533474,-2.2113022113022183,5.62,38.08353808353807,28391074,7767879.7,,100,false,0,USD,USD
19,NASDAQ,QMMM,QMMM Holdings Limited,qmmm-limited,stock,['common'],7.21,0.6900000000000004,10.582822085889578,65097,0.4601226993865069,6.98,7.055214723926394,3123554,120100274.14,,100,false,0,USD,USD
20,NASDAQ,BHAT,Blue Hat Interactive Entertainment Technology,blue-hat-interactive-entertainment-technology,stock,['common'],1.8,0.16000000000000014,9.756097560975618,120652,0.6097560975609762,1.71,4.268292682926833,613005,12387122.176829267,-55.538993073053625,100,false,0,USD,USD
21,NASDAQ,RANI,"Rani Therapeutics Holdings, Inc.",rani-therapeutics,stock,['common'],0.5094,0.04339999999999994,9.313304721030029,25009,0.858369098712435,0.4854,4.163090128755359,258642,34885011.565236054,-78.54868683072728,10000,false,0,USD,USD
22,NASDAQ,RAIN,"Rain Enhancement Technologies Holdco, Inc.",rain-enhancement-technologies-holdco,stock,['common'],4.78,0.40000000000000036,9.132420091324208,100,9.132420091324208,4.97,13.470319634703193,15530,37704973.08219178,-63.42110037773182,100,false,0,USD,USD
23,NASDAQ,UTSI,UTStarcom Holdings Corp,utstarcom-holdings,stock,['common'],2.4,0.19989999999999997,9.085950638607335,100,9.085950638607335,2.49,13.176673787555124,28140,23580933.78937321,-6.058258898456481,100,false,0,USD,USD
24,NASDAQ,MSGY,Masonglory Limited,masonglory-limited,stock,['common'],14.5,1.1999999999999993,9.022556390977437,300,9.022556390977437,12.6,-5.2631578947368505,114116,179235000.0,,100,false,0,USD,USD
25,AMEX,VNRX,VolitionRX Limited,volitionrx-limited,stock,['common'],0.72,0.05679999999999996,8.564535585042215,500,8.564535585042215,0.665,0.2714113389626091,154764,71550956.76266587,11.95506912687358,10000,false,0,USD,USD
26,NASDAQ,RNXT,"RenovoRx, Inc.",renovorx,stock,['common'],1.17,0.08999999999999986,8.33333333333332,160854,11.1111111111111,1.25,15.740740740740733,1822165,45807354.16666666,43.78896842503833,100,false,0,USD,USD
27,NASDAQ,MDBH,"MDB Capital Holdings, LLC",mdb-capital-llc,stock,['common'],3.75,0.2799999999999998,8.069164265129677,500,8.069164265129677,3.5,0.8645533141210318,9789,34827210.95100865,-53.98132549264372,100,false,0,USD,USD
