,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,SNTG,Sentage Holdings Inc.,sentage,stock,['common'],4.77,-2.04,-29.955947136563875,342142,-14.096916299559473,5.76,-15.41850220264317,2176312,16158671.788546255,-17.431187291603123,100,1,false,0,USD,USD
1,NYSE,CNM,"Core & Main, Inc.",core-and-main,stock,['common'],51.0,-15.590000000000003,-23.411923712269115,369445,0.9911398107823945,49.7,-25.36416879411323,21197528,9797221187.682835,32.06679445955277,100,1,false,0,USD,USD
2,NASDAQ,SUIG,Sui Group Holdings Limited,mill-city-ventures-iii-ltd,stock,['common'],4.68,-1.2600000000000007,-21.21212121212122,466327,2.693602693602681,4.11,-30.808080808080806,6645711,337474770.8080808,2962.3968924969536,100,1,false,0,USD,USD
3,NASDAQ,SKYQ,Sky Quarry Inc.,sky-quarry,stock,['common'],0.57,-0.15000000000000002,-20.833333333333336,1027769,5.125000000000006,0.6127,-14.90277777777777,3978182,13773518.125277778,,10000,1,false,0,USD,USD
4,NASDAQ,DUO,Fangdd Network Group Ltd.,fangdd-network-ltd,stock,['common'],4.15,-0.9199999999999999,-18.145956607495066,305991,-0.39447731755424975,3.53,-30.374753451676533,3372061,14144374.649999997,,100,1,false,0,USD,USD
5,NASDAQ,REVB,"Revelation Biosciences, Inc.",revelation-biosciences,stock,['common'],2.35,-0.46999999999999975,-16.666666666666657,661587,2.1276595744680873,2.33,-17.375886524822686,1170763,3960153.929078015,-2.679883066437657,100,1,false,0,USD,USD
6,NASDAQ,NUWE,"Nuwellis, Inc.",,stock,['common'],3.99,-0.7799999999999994,-16.352201257861623,740154,-5.660377358490558,4.34,-9.014675052410896,1440776,3917566.0545073375,73.6559330422213,100,1,false,0,USD,USD
7,NASDAQ,GLTO,"Galecto, Inc.",galecto,stock,['common'],2.6,-0.48999999999999977,-15.85760517799352,137780,0.9708737864077751,2.58,-16.50485436893203,359398,3417364.466019417,-67.51986160646675,100,1,false,0,USD,USD
8,NASDAQ,BIOX,Bioceres Crop Solutions Corp.,bioceres-crop-solutions,stock,['common'],2.26,-0.41000000000000014,-15.3558052434457,51947,7.8651685393258415,2.24,-16.10486891385767,2057558,140472298.5468165,-73.83562238562604,100,1,false,0,USD,USD
9,NYSE,PACS,"PACS Group, Inc.",pacs,stock,['common'],9.62,-1.700000000000001,-15.017667844522977,24930,-17.57950530035336,8.07,-28.71024734982332,5557089,1252282559.024735,-70.12310840534278,100,1,false,0,USD,USD
10,NASDAQ,TAIT,Taitron Components Incorporated,taitron-components-incorporated,stock,['common'],3.0,-0.5099999999999998,-14.529914529914526,318803,-18.803418803418793,2.77,-21.082621082621078,1312137,16678667.96866097,-27.272727790676466,100,1,false,0,USD,USD
11,NASDAQ,AIHS,Senmiao Technology Limited,senmiao-technology-limited,stock,['common'],2.51,-0.41000000000000014,-14.041095890410965,82620,-1.3698630136986314,2.4,-17.808219178082194,683795,2659948.767123288,-78.65415934495863,100,1,false,0,USD,USD
