,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,NFE,New Fortress Energy Inc.,new-fortress-energy-llc,stock,['common'],1.73,-0.7200000000000002,-29.387755102040824,2073825,-8.163265306122454,1.4,-42.85714285714287,67674075,383877589.1428571,-73.30110708908414,100,1,false,0,USD,USD
1,NASDAQ,SINT,"SiNtx Technologies, Inc.",sintx-technologies,stock,['common'],3.95,-1.5599999999999996,-28.312159709618868,148849,-5.263157894736843,4.59,-16.69691470054446,1010638,12663190.22504537,338.99759705803524,100,1,false,0,USD,USD
2,NASDAQ,MEIP,"MEI Pharma, Inc.",mei-pharma,stock,['common'],3.22,-1.0100000000000002,-23.877068557919625,918932,-14.184397163120579,3.0,-29.078014184397173,6234850,98513226.24113475,672.6581584495191,100,1,false,0,USD,USD
3,NASDAQ,SSM,Sono Group N.V.,sono-nv,stock,['common'],11.06,-3.41,-23.56599861782999,25353,-3.2480995162405017,11.04,-23.704215618521086,224779,16164613.88251555,,100,1,false,0,USD,USD
4,NASDAQ,FGNX,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],7.5,-2.130000000000001,-22.118380062305302,5595,0.5192107995846202,6.95,-27.829698857736247,339228,9233449.56386293,-39.40441245939879,100,1,false,0,USD,USD
5,NASDAQ,CDT,CDT Equity Inc.,conduit-pharmaceuticals,stock,['common'],0.9202,-0.2597999999999999,-22.016949152542367,18519614,4.237288135593224,0.7971,-32.44915254237288,29391560,2440739.7897457634,-65.54043271306287,10000,1,false,0,USD,USD
6,NASDAQ,AREB,"American Rebel Holdings, Inc.",american-rebel,stock,['common'],0.56,-0.127,-18.486171761280932,13695649,7.540029112081507,0.641,-6.6957787481805005,19375629,4775939.8471615715,52.13420963678978,10000,1,false,0,USD,USD
7,NASDAQ,SMMT,Summit Therapeutics Inc.,summit-therapeutics,stock,['common'],21.36,-4.620000000000001,-17.782909930715938,889850,-9.468822170900696,19.445,-25.153964588144728,16175045,14444653431.836412,87.20259707139091,100,1,false,0,USD,USD
8,NASDAQ,ISPC,iSpecimen Inc.,ispecimen,stock,['common'],0.71,-0.14360000000000006,-16.822867853795696,1868124,-6.548734770384263,0.7471,-12.476569821930651,8490368,4138444.744025305,11.422946339543204,10000,1,false,0,USD,USD
9,NASDAQ,GELS,Gelteq Limited,gelteq-limited,stock,['common'],1.301,-0.2590000000000001,-16.60256410256411,375875,-1.2820512820512833,1.56,0.0,1679521,14723397.0,,100,1,false,0,USD,USD
10,NASDAQ,VEEE,Twin Vee PowerCats Co.,twin-vee-powercats-co,stock,['common'],2.37,-0.46999999999999975,-16.54929577464788,301898,-15.140845070422525,2.49,-12.32394366197182,1746467,5570874.36971831,17.264770358271186,100,1,false,0,USD,USD
