,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],30.82,14.465,88.44390094772241,540800,75.48150412717823,25.96,58.728217670437175,2790225,44603978.35524305,536.7372236629918,100,1,false,0,USD,USD
1,NASDAQ,GYRO,"Gyrodyne , LLC",gyrodyne-llc,stock,['common'],10.9201,0.2201000000000004,2.0570093457943965,19356,68.13084112149532,10.19,-4.766355140186914,161173,22410949.853271026,33.86075080570502,100,1,false,0,USD,USD
2,NASDAQ,DNTH,"Dianthus Therapeutics, Inc.",magenta-therapeutics,stock,['common'],25.0,-1.5,-5.660377358490567,2260837,58.490566037735846,31.8,20.000000000000004,5974201,1023589430.4000001,-10.351799558356612,100,1,false,0,USD,USD
3,NASDAQ,MCRB,"Seres Therapeutics, Inc.",seres-therapeutics,stock,['common'],23.39,4.030000000000001,20.816115702479348,129370,39.46280991735537,22.85,18.026859504132243,1006553,200041931.3455579,35.914669408159114,100,1,false,0,USD,USD
4,NASDAQ,RAPP,"Rapport Therapeutics, Inc.",rapport-therapeutics,stock,['common'],38.45,24.090000000000003,167.75766016713095,2600691,32.31197771587745,31.47,119.15041782729804,13876755,524110133.0,-19.11657927785548,100,1,false,0,USD,USD
5,NASDAQ,ACRV,"Acrivon Therapeutics, Inc.",acrivon-therapeutics,stock,['common'],1.51,0.17999999999999994,13.53383458646616,8359070,28.571428571428566,1.79,34.58646616541353,51974808,56305606.09774436,-85.65945448282217,100,1,false,0,USD,USD
6,NASDAQ,CSAI,"Cloudastructure, Inc.",cloudastructure,stock,['common'],1.21,0.020000000000000018,1.6806722689075646,5702,26.050420168067234,1.37,15.126050420168081,543862,25421714.243697476,,100,1,false,0,USD,USD
7,NASDAQ,OCTO,Eightco Holdings Inc.,eightco,stock,['common'],18.76,17.310000000000002,1193.793103448276,86608486,24.82758620689656,45.08,3008.965517241379,204837758,4414879.0,43.4702057267466,100,1,false,0,USD,USD
8,NASDAQ,MBOT,Microbot Medical Inc.,microbot-medical,stock,['common'],3.87,0.20999999999999996,5.737704918032786,11339107,20.218579234972683,4.5,22.950819672131143,45191318,204956719.67213112,1094.7893062614514,100,1,false,0,USD,USD
9,NASDAQ,DAIC,"CID HoldCo, Inc.",cid-holdco,stock,['common'],4.44,0.39000000000000057,9.629629629629644,4109,19.75308641975308,3.9,-3.7037037037037015,91915,107784070.81481482,-11.073942144401284,100,1,false,0,USD,USD
10,NASDAQ,SKYQ,Sky Quarry Inc.,sky-quarry,stock,['common'],0.6,0.18489999999999995,44.54348349795229,16429914,18.043844856661035,0.72,73.45218019754275,237278800,16183024.235124063,,10000,1,false,0,USD,USD
11,NYSE,TGE,The Generation Essentials Group,the-generation-essentials,stock,['common'],3.2476,0.29759999999999964,10.088135593220326,2405,15.254237288135583,2.89,-2.0338983050847474,35832,84316212.4,,100,1,false,0,USD,USD
12,NASDAQ,RELI,"Reliance Global Group, Inc.",reliance-industrial-infrastructure,stock,['common'],0.8722,0.029899999999999927,3.549804107800062,303471,15.160869049032403,0.7722,-8.322450433337297,898203,3452879.9693695833,24.944508303079324,10000,1,false,0,USD,USD
13,NASDAQ,BINI,"Bollinger Innovations, Inc.",mullen-automotive,stock,['common'],0.1755,-0.004500000000000004,-2.500000000000002,879350,13.888888888888888,0.1487,-17.388888888888886,23431588,684753.5866666667,-96.46868442496985,10000,1,false,0,USD,USD
14,NASDAQ,INDP,"Indaptus Therapeutics, Inc.",indaptus-therapeutics,stock,['common'],2.9,-0.403,-12.201029367241903,157184,13.533151680290647,2.91,-11.898274296094453,985739,3219999.1371480473,-57.183656225222634,100,1,false,0,USD,USD
15,NASDAQ,PC,Premium Catering (Holdings) Limited,premium-catering-limited,stock,['common'],6.69,-0.35999999999999943,-5.1063829787233965,20572,13.475177304964541,7.01,-0.5673758865248233,180511,14528421.280000001,,100,1,false,0,USD,USD
16,NASDAQ,TRON,Tron Inc.,srm-entertainment,stock,['common'],2.96,0.2599999999999998,9.62962962962962,418554,12.962962962962948,3.28,21.481481481481467,10350780,109775072.8,,100,1,false,0,USD,USD
17,NASDAQ,MWYN,"Marwynn Holdings, Inc.",marwynn,stock,['common'],0.866,-0.013000000000000012,-1.4789533560864632,15882,12.593856655290105,0.8302,-5.551763367463021,305836,14158234.951000001,,10000,1,false,0,USD,USD
18,NASDAQ,ONCY,Oncolytics Biotech Inc.,oncolytics-biotech,stock,['common'],1.15,0.08999999999999986,8.490566037735835,188368,12.264150943396215,1.28,20.75471698113207,5265617,129595110.64150943,42.62033753587975,100,1,false,0,USD,USD
19,AMEX,BQ,Boqii Holding Limited,boqii-limited,stock,['common'],3.05,0.029999999999999805,0.993377483443702,652,12.251655629139076,3.17,4.9668874172185395,61743,8870072.1,,100,1,false,0,USD,USD
