,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,OCTO,Eightco Holdings Inc.,eightco,stock,['common'],18.76,17.310000000000002,1193.793103448276,86608486,24.82758620689656,45.08,3008.965517241379,204837758,4414879.0,43.4702057267466,100,false,0,USD,USD
1,NASDAQ,RAPP,"Rapport Therapeutics, Inc.",rapport-therapeutics,stock,['common'],38.45,24.090000000000003,167.75766016713095,2600691,32.31197771587745,31.47,119.15041782729804,13876755,524110133.0,-19.11657927785548,100,false,0,USD,USD
2,NASDAQ,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],30.82,14.465,88.44390094772241,540800,75.48150412717823,25.96,58.728217670437175,2790225,44603978.35524305,536.7372236629918,100,false,0,USD,USD
3,NASDAQ,HOUR,"Hour Loop, Inc.",hour-loop,stock,['common'],5.33,1.6800000000000002,46.02739726027398,10440950,11.232876712328759,5.7,56.16438356164385,65541623,200477926.20000002,,100,false,0,USD,USD
4,NASDAQ,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],3.21,1.0,45.248868778280546,29949342,1.8099547511312233,3.31,49.773755656108605,169337859,17298765.43438914,-43.574775649997854,100,false,0,USD,USD
5,NASDAQ,SKYQ,Sky Quarry Inc.,sky-quarry,stock,['common'],0.6,0.18489999999999995,44.54348349795229,16429914,18.043844856661035,0.72,73.45218019754275,237278800,16183024.235124063,,10000,false,0,USD,USD
6,NASDAQ,GNPX,"Genprex, Inc.",genprex,stock,['common'],0.3081,0.07859999999999998,34.24836601307189,18187998,3.4858387799564174,0.2057,-10.370370370370377,173401095,6884117.533333333,209.6039183964494,10000,false,0,USD,USD
7,NYSE,QS,QuantumScape Corporation,quantumscape,stock,['common'],10.07,2.2300000000000004,28.443877551020414,11148236,0.0,9.49,21.045918367346943,102500142,5371550222.867348,52.644855741758455,100,false,0,USD,USD
8,NASDAQ,SATS,EchoStar Corporation,echostar,stock,['common'],81.52,14.280000000000001,21.23735871505057,2301717,0.07436049970257491,80.63,19.913741820345034,24269698,23198575392.118088,252.95075650932986,100,false,0,USD,USD
9,NASDAQ,MCRB,"Seres Therapeutics, Inc.",seres-therapeutics,stock,['common'],23.39,4.030000000000001,20.816115702479348,129370,39.46280991735537,22.85,18.026859504132243,1006553,200041931.3455579,35.914669408159114,100,false,0,USD,USD
10,NASDAQ,DUO,Fangdd Network Group Ltd.,fangdd-network-ltd,stock,['common'],4.08,0.6400000000000001,18.6046511627907,1208826,10.465116279069765,5.07,47.38372093023257,12242631,19796119.2,,100,false,0,USD,USD
11,NYSE,PL,Planet Labs PBC,planet-labs,stock,['common'],7.71,1.1799999999999997,18.070444104134758,3580011,5.9724349157733485,9.66,47.93261868300153,64238873,2931142896.376723,175.04360220093247,100,false,0,USD,USD
12,NYSE,LDI,"loanDepot, Inc.",loandepot,stock,['common'],3.4,0.5099999999999998,17.647058823529406,2686047,9.688581314878885,3.81,31.83391003460207,47399155,1260827891.2525952,-17.264390470619905,100,false,0,USD,USD
13,NASDAQ,GMHS,Gamehaus Holdings Inc.,gamehaus,stock,['common'],2.22,0.30000000000000027,15.625000000000014,16887,1.5625000000000013,1.73,-9.895833333333332,583246,92675019.65104167,-53.48951784702366,100,false,0,USD,USD
14,NASDAQ,KLXE,"KLX Energy Services Holdings, Inc.",klx-energy-services,stock,['common'],2.18,0.29000000000000026,15.34391534391536,1100,-1.5820105820105723,1.86,-1.5873015873015772,58429,33183251.269841272,-71.82833271500459,100,false,0,USD,USD
15,NASDAQ,TNMG,TNL Mediagene,tnl-mediagene,stock,['common'],0.38,0.0489,14.768951978254302,3800,0.030202355783747803,0.3098,-6.433101781938986,134349,8762734.2034,,10000,false,0,USD,USD
16,NASDAQ,ULY,Urgent.ly Inc.,urgently,stock,['common'],4.5,0.5699999999999998,14.503816793893126,596384,5.597964376590336,3.93,0.0,1284046,5484417.0,-52.543307312561424,100,false,0,USD,USD
17,NASDAQ,DMAC,DiaMedica Therapeutics Inc.,diamedica-therapeutics,stock,['common'],7.0,0.8600000000000003,14.006514657980462,197894,3.583061889250825,7.16,16.612377850162872,2130679,370092625.45276874,75.68183684535052,100,false,0,USD,USD
18,NASDAQ,ACRV,"Acrivon Therapeutics, Inc.",acrivon-therapeutics,stock,['common'],1.51,0.17999999999999994,13.53383458646616,8359070,28.571428571428566,1.79,34.58646616541353,51974808,56305606.09774436,-85.65945448282217,100,false,0,USD,USD
19,NASDAQ,PLCE,"Children's Place, Inc. (The)",children-s-place,stock,['common'],6.14,0.6999999999999993,12.867647058823515,156040,5.8823529411764595,6.3,15.808823529411754,3890904,139657699.35661766,55.15797077572332,100,false,0,USD,USD
20,AMEX,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],1.75,0.18999999999999995,12.179487179487175,27695,5.762820512820505,1.61,3.2051282051282075,99141,56170399.67,,100,false,0,USD,USD
21,NASDAQ,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,stock,['common'],2.72,0.29000000000000004,11.934156378600825,6897,0.0,2.5068,3.1604938271604923,19416,4466461.49925926,-66.07288136012576,100,false,0,USD,USD
22,NASDAQ,NVCR,NovoCure Limited,novocure,stock,['common'],13.7,1.42,11.563517915309445,52716,2.117263843648207,12.6,2.605863192182413,2195181,1408670971.7100978,-34.47479785371983,100,false,0,USD,USD
23,NASDAQ,NVFY,"Nova Lifestyle, Inc",nova-lifestyle,stock,['common'],4.9,0.5,11.363636363636363,261880,-2.2727272727272845,4.76,8.181818181818167,5188325,110878083.39999999,431.8263890928593,100,false,0,USD,USD
24,AMEX,BGI,Birks Group Inc.,birks-group,stock,['common'],0.95,0.09099999999999997,10.593713620488938,16753,-1.6880093131548264,0.841,-2.095459837019792,294910,16479131.636786962,-69.0260149949031,10000,false,0,USD,USD
25,NASDAQ,MAGH,Magnitude International Ltd,,stock,['common'],1.15,0.10999999999999988,10.576923076923064,14995,3.8461538461538494,1.11,6.730769230769236,112198,,,100,false,0,USD,USD
26,NYSE,TGE,The Generation Essentials Group,the-generation-essentials,stock,['common'],3.2476,0.29759999999999964,10.088135593220326,2405,15.254237288135583,2.89,-2.0338983050847474,35832,84316212.4,,100,false,0,USD,USD
27,NASDAQ,OBLG,Oblong Inc.,oblong,stock,['common'],2.87,0.26000000000000023,9.961685823754799,200,9.578544061302683,2.72,4.2145593869731925,63295,6392834.75862069,169.48569728228526,100,false,0,USD,USD
28,NASDAQ,KALA,"KALA BIO, Inc.",kala-pharmaceuticals,stock,['common'],15.97,1.42,9.759450171821305,12977,-2.1305841924398656,14.48,-0.48109965635739027,238283,101664660.195189,192.25314673806142,100,false,0,USD,USD
29,NASDAQ,TWG,Top Wealth Group Holding Limited,top-wealth-limited,stock,['common'],5.4,0.4800000000000004,9.756097560975618,456,9.756097560975618,4.96,0.8130081300813016,76611,3086225.9186991868,-84.60349117528699,100,false,0,USD,USD
30,NASDAQ,AIRE,reAlpha Tech Corp.,realpha-tech,stock,['common'],0.445,0.03939999999999999,9.714003944773172,1609119,1.0848126232741517,0.4705,16.000986193293876,38747473,39411451.06015778,-42.63955750202847,10000,false,0,USD,USD
31,NASDAQ,APP,Applovin Corporation,applovin,stock,['common'],537.7,47.460000000000036,9.680972584856404,700975,7.765584203655338,547.04,11.58616187989555,16516909,185036234769.66513,421.5023380111055,100,false,0,USD,USD
32,NASDAQ,DAIC,"CID HoldCo, Inc.",cid-holdco,stock,['common'],4.44,0.39000000000000057,9.629629629629644,4109,19.75308641975308,3.9,-3.7037037037037015,91915,107784070.81481482,-11.073942144401284,100,false,0,USD,USD
33,NASDAQ,TRON,Tron Inc.,srm-entertainment,stock,['common'],2.96,0.2599999999999998,9.62962962962962,418554,12.962962962962948,3.28,21.481481481481467,10350780,109775072.8,,100,false,0,USD,USD
34,NASDAQ,LCFY,Locafy Limited,locafy-limited,stock,['common'],6.0,0.5099999999999998,9.289617486338795,19177,0.0,6.02,9.653916211293248,297900,8320753.699999999,,100,false,0,USD,USD
