,exchange,name,description,logoid,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
345,NASDAQ,ADTN,"ADTRAN Holdings, Inc.",adtran,stock,['common'],106.16302186878725,10.37,100,1,false,0,USD,1.6666666666666659,1083635,830140906.3166666,USD,,-1.3214,81.33141194088893,0.0,1.3076870350807455,Electronic technology,Electronic Technology,america,1.444444
346,NASDAQ,OCC,Optical Cable Corporation,optical-cable-corporation,stock,['common'],105.96491228070175,5.87,100,1,false,0,USD,-7.559055118110229,42842,48299796.53228346,USD,,-0.3843,29.53795379537954,0.0,0.5611344760697273,Electronic technology,Electronic Technology,america,
347,NASDAQ,DASH,"DoorDash, Inc.",doordash,stock,['common'],105.84978334135769,256.53,100,1,false,0,USD,2.366320830007972,3042842,109588290246.61327,USD,142.7228218537888,1.7974,,0.0,1.1618319715876668,Transportation,Transportation,america,1.340909
348,NASDAQ,PBYI,Puma Biotechnology Inc,puma-biotechnology,stock,['common'],105.67685589519651,4.71,100,1,false,0,USD,3.2894736842105345,448925,237246105.4539474,USD,4.805141807794328,0.9802,435.9212684527063,0.0,0.7823475008360666,Health technology,Health Technology,america,2.5
349,NASDAQ,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],105.20663404023928,15.095,100,1,false,0,USD,16.204772902232488,84947,34139215.72093918,USD,,,,0.0,0.7856290016933933,Health technology,Health Technology,america,1.0
350,NYSE,JBL,Jabil Inc.,jabil,stock,['common'],105.11764705882354,209.22,100,1,false,0,USD,0.023904001529861534,781785,22453245917.572887,USD,40.67341900114699,5.1439,-53.19216699728829,0.152985609791079,0.5593879557269352,Producer manufacturing,Producer Manufacturing,america,1.291667
351,NASDAQ,RMCO,Royalty Management Holding Corporation,american-acquisition-opportunity,stock,['common'],105.07166482910695,1.86,100,1,false,0,USD,-1.5873015873015772,51813,27388298.253968257,USD,,-0.0169,90.32073310423826,0.132275132275132,0.42872959080663686,Finance,Finance,america,
352,NYSE,BROS,Dutch Bros Inc.,dutch-bros,stock,['common'],104.74111041796631,65.64,100,1,false,0,USD,2.0839813374805654,2901836,10798980501.49549,USD,139.39265236780633,0.4709,86.42121931908156,0.0,0.7378658077307991,Consumer services,Consumer Services,america,1.157895
353,NYSE,HIPO,Hippo Holdings Inc.,hippo,stock,['common'],104.70653377630123,36.97,100,1,false,0,USD,1.0385351188849288,359306,925287204.0095654,USD,,-0.4213,94.07212505804056,0.0,2.1146630867680094,Finance,Finance,america,1.4
354,NASDAQ,GALT,Galectin Therapeutics Inc.,galectin-therapeutics,stock,['common'],104.54545454545456,4.95,100,1,false,0,USD,5.995717344753753,312820,317098315.4068523,USD,,-0.6437,17.801047120418843,0.0,1.5739996709303161,Health technology,Health Technology,america,1.0
355,NASDAQ,AXON,"Axon Enterprise, Inc.",axon-enterprise,stock,['common'],104.11589191600903,731.98,100,1,false,0,USD,-1.1652556676253352,312183,57463679079.54832,USD,180.94578894025165,4.0453,6.871499524463701,0.0,0.6641143036567418,Electronic technology,Electronic Technology,america,1.275
356,NASDAQ,RYTM,"Rhythm Pharmaceuticals, Inc.",rhythm-pharmaceuticals,stock,['common'],103.9404905508645,101.44,100,1,false,0,USD,1.6738498546657328,573309,6737654448.848352,USD,,-3.0185,30.874573476538348,0.0,0.9690680629051032,Health technology,Health Technology,america,1.066667
