,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
33,NASDAQ,FTFT,Future FinTech Group Inc.,future-fintech,stock,['common'],9006510.178899081,USD,2.61,100,1,false,0,USD,19.72477064220182,338914,,,,0.0,8.253593294141139,,Finance,Finance,america
34,NASDAQ,VIVS,"VivoSim Labs, Inc.",organovo,stock,['common'],7747395.622489958,USD,2.98,100,1,false,0,USD,19.67871485943774,431905,,-1.5161,90.8691776779369,0.0,0.28495751186874874,,Health technology,Health Technology,america
35,NASDAQ,CIFR,Cipher Mining Inc.,cipher-mining,stock,['common'],3626065969.7020726,USD,9.22,100,1,false,0,USD,19.430051813471515,68754240,,-0.4429,-973.5700197238659,0.0,1.9359812700702945,1.153846,Technology services,Technology Services,america
36,NASDAQ,AGEN,Agenus Inc.,agenus,stock,['common'],161551032.22535214,USD,5.07,100,1,false,0,USD,19.014084507042266,1044454,,-7.154,36.1626184569807,0.0,2.9788587260019503,1.333333,Health technology,Health Technology,america
37,NASDAQ,IMRX,Immuneering Corporation,immuneering,stock,['common'],256048082.6722689,USD,7.05,100,1,false,0,USD,18.487394957983184,1667122,,-1.8951,0.6604812077370628,0.0,1.9078440296576513,1.0,Health technology,Health Technology,america
38,NASDAQ,SBLX,"StableX Technologies, Inc.",ayro,stock,['common'],4261768.080675422,USD,6.31,100,1,false,0,USD,18.386491557223255,4157272,,-51.8008,53.12585964759877,0.0,26.091490600899743,,Producer manufacturing,Producer Manufacturing,america
39,NASDAQ,TAOP,Taoping Inc.,taoping,stock,['common'],3319788.9999999995,USD,3.7301,100,1,false,0,USD,18.04113924050633,376224,,-1.5279,92.92815684967648,0.0,9.843539052443198,,Technology services,Technology Services,america
40,NASDAQ,ASST,Asset Entities Inc.,asset-entities,stock,['common'],104401195.47467168,USD,6.28,100,1,false,0,USD,17.82363977485929,13339346,,-0.9338,52.85505124450952,0.0,2.1664523765897203,,Commercial services,Commercial Services,america
41,AMEX,GRO,Brazil Potash Corp.,brazil-potash,stock,['common'],96953307.08000001,USD,2.41,100,1,false,0,USD,17.560975609756117,1628884,,-2.4671,,0.0,2.020443782574844,1.0,Non-energy minerals,Non-Energy Minerals,america
42,NASDAQ,LHSW,Lianhe Sowell International Group Ltd,lianhe-sowell-international-ltd,stock,['common'],127920000.0,USD,2.46,100,1,false,0,USD,17.14285714285714,3012,39.36,0.0625,,0.0,0.12768988146716181,,Electronic technology,Electronic Technology,america
43,NASDAQ,MCTR,CTRL Group Limited,ctrl-limited,stock,['common'],35802000.0,USD,2.34,100,1,false,0,USD,16.999999999999993,1199659,,-0.257,-1686.4197530864199,0.0,4.699782651618909,,Electronic technology,Electronic Technology,america
44,NASDAQ,HTCO,High-Trend International Group,,stock,['common'],62088930.000000015,USD,7.6653,100,1,false,0,USD,16.492150575219227,22763,,-12.3517,-138.25203016800722,0.0,0.2713107612505825,,Transportation,Transportation,america
45,NASDAQ,WAI,Top KingWin Ltd,,stock,['common'],4986069.831932773,USD,2.77,100,1,false,0,USD,16.386554621848745,212850,,-0.8067,,0.0,0.07965089430272813,,Commercial services,Commercial Services,america
46,NASDAQ,SPAI,Safe Pro Group Inc.,safe-pro,stock,['common'],121100958.94565219,USD,7.49,100,1,false,0,USD,16.304347826086953,487694,,-0.7559,,0.0,1.1385199152391026,1.0,Electronic technology,Electronic Technology,america
47,NASDAQ,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],34139215.72093918,USD,15.095,100,1,false,0,USD,16.204772902232488,84947,,,,0.0,0.7856290016933933,1.0,Health technology,Health Technology,america
48,NASDAQ,CALC,"CalciMedica, Inc.",calcimedica,stock,['common'],50020390.26537217,USD,3.58,100,1,false,0,USD,15.857605177993536,59221,,-1.5924,15.198636702524224,0.0,0.8072314283338626,1.0,Health technology,Health Technology,america
49,NASDAQ,IREN,IREN Limited,iris-energy,stock,['common'],8183881067.596411,USD,30.19,100,1,false,0,USD,15.273004963726613,50273612,,-0.1566,14.472965592572375,0.0,1.4933295530779533,1.291667,Technology services,Technology Services,america
50,NASDAQ,PHIO,Phio Pharmaceuticals Corp.,phio-pharmaceuticals,stock,['common'],13973268.849056602,USD,2.44,100,1,false,0,USD,15.0943396226415,361703,,-3.3396,85.25927364536803,0.0,3.0224707177075874,1.0,Health technology,Health Technology,america
51,NASDAQ,CYCN,"Cyclerion Therapeutics, Inc.",cyclerion-therapeutics,stock,['common'],8677333.18584071,USD,2.6,100,1,false,0,USD,15.044247787610635,34547,,-0.7426,85.69584898391601,0.0,1.27770134327475,,Health technology,Health Technology,america
52,NASDAQ,JDZG,JIADE LIMITED,jiade-limited,stock,['common'],6348553.38,USD,2.07,100,1,false,0,USD,14.999999999999988,253325,,,,0.0,1.6662292670959102,,Commercial services,Commercial Services,america
53,NASDAQ,HUT,Hut 8 Corp.,hut-8-mining,stock,['common'],3091968491.590006,USD,29.3,100,1,false,0,USD,14.992150706436421,9270646,20.89632392297458,1.4021605,30.167395232857565,0.0,1.6063325220735338,1.0,Technology services,Technology Services,america
54,NASDAQ,WYFI,"WhiteFiber, Inc.",,stock,['common'],669740812.5,USD,18.39,100,1,false,0,USD,14.937500000000004,2054049,,,,0.0,3.3433800538118343,1.0,Technology services,Technology Services,america
55,NASDAQ,BUUU,BUUU Group Limited,,stock,['common'],,USD,6.13,100,1,false,0,USD,14.794007490636703,126689,,,,,1.3883315233412272,,Commercial services,Commercial Services,america
56,NASDAQ,ANPA,Rich Sparkle Holdings Limited,rich-sparkle-limited,stock,['common'],537500000.0,USD,43.0,100,1,false,0,USD,14.664832029354201,93078,,,,0.0,1.704310122259596,,Commercial services,Commercial Services,america
57,NASDAQ,THH,TryHard Holdings Limited,,stock,['common'],283959749.99999994,USD,5.7,100,1,false,0,USD,14.228456913827653,57055,,,,0.0,,,Commercial services,Commercial Services,america
58,NASDAQ,AREC,American Resources Corporation,american-res,stock,['common'],176832656.96174863,USD,2.09,100,1,false,0,USD,14.207650273224031,5961778,,-0.5406,-105.62951692658802,0.0,1.3681132827129399,1.0,Energy minerals,Energy Minerals,america
59,NASDAQ,DOMH,Dominari Holdings Inc.,dominari-holdings,stock,['common'],106463150.4679803,USD,6.95,100,1,false,0,USD,14.121510673234816,643743,,-2.4073,35.71447646006355,0.0,3.263043445203084,,Finance,Finance,america
60,NASDAQ,ATHR,"Aether Holdings, Inc.",aether,stock,['common'],65588899.65999999,USD,5.42,100,1,false,0,USD,14.105263157894735,67698,,-0.1656,-219.69111969111967,0.0,0.8794917764439941,,Technology services,Technology Services,america
61,NASDAQ,DSGN,"Design Therapeutics, Inc.",design-therapeutics,stock,['common'],378135553.9931271,USD,6.64,100,1,false,0,USD,14.08934707903779,140894,,-1.1189,-24.599109131403115,0.0,0.7281433981610108,1.666667,Health technology,Health Technology,america
62,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],359238997.81,USD,17.07,100,1,false,0,USD,13.8,3265632,27.395281656234957,0.6231,,0.0,1.0233701276248126,1.0,Finance,Finance,america
63,AMEX,APUS,"Apimeds Pharmaceuticals US, Inc.",apimeds-pharmaceuticals-us,stock,['common'],26233500.537999995,USD,2.086,100,1,false,0,USD,13.740458015267162,94335,,-0.3154,-181.35593220338984,0.0,1.3635437248947369,,Health technology,Health Technology,america
64,NASDAQ,STI,"Solidion Technology, Inc.",solidion-technology,stock,['common'],14981246.147368424,USD,5.4,100,1,false,0,USD,13.684210526315796,370200,,-5.1036,97.35715395370515,0.0,0.03906885350370364,,Finance,Finance,america
65,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],174796655.9864682,USD,25.13,100,1,false,0,USD,13.351375732972473,245797,,-12.1206,66.0097030202754,0.0,1.5149686647896776,2.0,Health technology,Health Technology,america
66,NASDAQ,SION,"Sionna Therapeutics, Inc.",sionna-therapeutics,stock,['common'],1081425727.798335,USD,24.5,100,1,false,0,USD,13.320999074930615,442847,,,,0.0,1.695808527234789,1.166667,Health technology,Health Technology,america
67,NASDAQ,RIOT,"Riot Platforms, Inc.",riot-blockchain,stock,['common'],5621968688.665179,USD,15.21,100,1,false,0,USD,13.169642857142868,66568196,,-0.4639,-179.87258953168043,0.0,1.6957325704128408,1.147059,Technology services,Technology Services,america
68,NASDAQ,WTF,Waton Financial Limited,waton-financial-limited,stock,['common'],281680840.16,USD,5.92,100,1,false,0,USD,12.977099236641216,371870,,-0.0323,-582.0895522388059,0.0,2.0341195145725597,,Finance,Finance,america
69,NASDAQ,SAGT,SAGTEC GLOBAL LIMITED,sagtec-global-limited,stock,['common'],27220950.0,USD,2.169,100,1,false,0,USD,12.968750000000007,541638,2.468138370505234,0.8788,61.722488038277525,0.0,2.1517582318046964,,Technology services,Technology Services,america
70,NASDAQ,SUPX,Super X AI Technology Limited,junee-limited,stock,['common'],1325313812.34,USD,59.78,100,1,false,0,USD,12.771175249952845,289437,,,,0.0,0.8480487410400777,,Commercial services,Commercial Services,america
71,NASDAQ,BHF,"Brighthouse Financial, Inc.",brighthouse-finl,stock,['common'],2789607270.1639004,USD,48.81,100,1,false,0,USD,12.51728907330567,2328377,5.275502042757398,9.2522,,0.0,3.248070863439619,2.045455,Finance,Finance,america
72,NASDAQ,GITS,"Global Interactive Technologies, Inc.",global-interactive-technologies,stock,['common'],8659133.84331797,USD,2.44,100,1,false,0,USD,12.442396313364057,62322,,,,0.0,3.1303430609272187,,Technology services,Technology Services,america
73,NASDAQ,INOD,Innodata Inc.,innodata,stock,['common'],1707880703.544426,USD,53.63,100,1,false,0,USD,12.384744341994978,4289328,43.0832262210797,1.2448,1234.1907824222938,0.0,2.1148705496448237,1.1,Technology services,Technology Services,america
74,NASDAQ,FEAM,"5E Advanced Materials, Inc.",5e-advanced-materials-inc,stock,['common'],93804465.45161289,USD,4.18,100,1,false,0,USD,12.365591397849448,306456,,-16.1103,37.82639569616932,0.0,1.961475318025442,1.0,Process industries,Process Industries,america
75,NASDAQ,BZAI,"Blaize Holdings, Inc.",blaize,stock,['common'],358144436.27974284,USD,3.49,100,1,false,0,USD,12.218649517684899,2692996,,-2.1247,-3299.5199999999995,0.0,2.0286946592292634,1.0,Electronic technology,Electronic Technology,america
76,AMEX,CVR,Chicago Rivet & Machine Co.,chicago-rivet-and-machine-co,stock,['common'],10202353.57597353,USD,10.56,100,1,false,0,USD,11.987783150928987,3044,,-5.2309,-65.00220806258281,2.01493170442012,0.9953892940060822,,Producer manufacturing,Producer Manufacturing,america
77,NASDAQ,NEPH,"Nephros, Inc.",nephros,stock,['common'],46642654.55470738,USD,4.4,100,1,false,0,USD,11.95928753180662,29035,35.228182546036834,0.1249,,0.0,0.5748514612334114,1.0,Health technology,Health Technology,america
78,NASDAQ,WULF,TeraWulf Inc.,terawulf,stock,['common'],4201824686.7826095,USD,10.3,100,1,false,0,USD,11.956521739130451,69364869,,-0.3438,-77.9503105590062,0.0,1.9939378999149828,1.083333,Technology services,Technology Services,america
79,NASDAQ,DNTH,"Dianthus Therapeutics, Inc.",magenta-therapeutics,stock,['common'],1144939470.7993712,USD,35.57,100,1,false,0,USD,11.855345911949684,2086495,,-3.2546,41.26966940955681,0.0,2.2299975738765285,1.076923,Health technology,Health Technology,america
80,NASDAQ,FCUV,Focus Universal Inc.,focus-universal,stock,['common'],18171294.3,USD,2.46,100,1,false,0,USD,11.818181818181808,25324,,-0.423,47.89998768321222,0.0,0.2563030780862083,,Commercial services,Commercial Services,america
81,NASDAQ,ABTC,American Bitcoin Corp.,,stock,['common'],1641941752.5671463,USD,9.31,100,1,false,0,USD,11.630695443645092,14937288,,-1.4854,99.92032898219658,0.0,1.567366762543131,,Technology services,Technology Services,america
82,NASDAQ,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],49775702.7218798,USD,28.97,100,1,false,0,USD,11.59476117103235,686686,,-3.3184,-5.282527998984742,0.0,2.0094149167935442,,Consumer durables,Consumer Durables,america
83,NASDAQ,ABTS,Abits Group Inc,abits,stock,['common'],9471529.631754875,USD,3.9959,100,1,false,0,USD,11.306406685236766,89999,,-0.5275,86.25407166123779,0.0,9.573241429194484,,Technology services,Technology Services,america
84,NYSE,TECK,Teck Resources Ltd,teck-resources,stock,['common'],19105179580.36639,USD,39.07,100,1,false,0,USD,11.278837937909431,41720653,125.01209884818968,0.31252974999999994,-84.6620953297498,1.03092783505155,8.166357650292246,1.416667,Non-energy minerals,Non-Energy Minerals,america
85,NASDAQ,DAVE,Dave Inc.,dave,stock,['common'],2931382947.4500003,USD,217.16,100,1,false,0,USD,11.250000000000004,533442,57.35566002852464,3.7862,82.39714808748434,0.0,1.3607367296525419,1.0,Finance,Finance,america
86,NASDAQ,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,stock,['common'],21894540.208092485,USD,4.8,100,1,false,0,USD,10.982658959537565,168103,,-1.2852,29.816513761467895,0.0,1.7550327092168372,,Health technology,Health Technology,america
87,NASDAQ,LCFY,Locafy Limited,locafy-limited,stock,['common'],9232995.799999999,USD,6.68,100,1,false,0,USD,10.963455149501664,163682,,-2.057,60.70678127984719,0.0,0.0539533675613956,,Technology services,Technology Services,america
88,NASDAQ,IDAI,T Stamp Inc.,t-stamp,stock,['common'],8236765.592910958,USD,3.2399,100,1,false,0,USD,10.955479452054798,103014,,-47.2024,-294.7415076351837,0.0,4.093802904218059,1.0,Technology services,Technology Services,america
89,NASDAQ,LASE,Laser Photonics Corporation,laser-photonics,stock,['common'],31835816.164179105,USD,2.23,100,1,false,0,USD,10.945273631840807,1405369,,-0.3292,66.8512737891451,0.0,0.5590033626062813,,Electronic technology,Electronic Technology,america
90,NASDAQ,NRXP,"NRX Pharmaceuticals, Inc.",nrx-pharmaceuticals,stock,['common'],74875187.21830986,USD,3.15,100,1,false,0,USD,10.915492957746482,1046488,,-2.2371,18.5086696779834,0.0,2.0214642754971575,1.0,Health technology,Health Technology,america
91,NASDAQ,TRVI,"Trevi Therapeutics, Inc.",trevi-therapeutics,stock,['common'],1025361045.9789475,USD,8.42,100,1,false,0,USD,10.789473684210531,5811717,,-0.4207,-8.45578757411704,0.0,2.0063005461670094,1.0,Health technology,Health Technology,america
92,NASDAQ,SYTA,"Siyata Mobile, Inc.",siyata-mobile,stock,['common'],32950012.70539419,USD,2.66,100,1,false,0,USD,10.373443983402488,353407,,-18.2623,99.60236600316965,0.0,0.9456064952835667,2.0,Electronic technology,Electronic Technology,america
93,NASDAQ,MDBH,"MDB Capital Holdings, LLC",mdb-capital-llc,stock,['common'],38359685.25857143,USD,3.855,100,1,false,0,USD,10.142857142857142,17344,5.38558256496228,0.7158,,0.0,0.894444788250098,,Finance,Finance,america
94,NYSE,AMBQ,"Ambiq Micro, Inc.",ambiq-micro,stock,['common'],667228236.58,USD,36.59,100,1,false,0,USD,10.078219013237067,221844,,,,0.0,0.9796011367831298,1.5,Electronic technology,Electronic Technology,america
95,NASDAQ,PSIX,"Power Solutions International, Inc.",power-solutions-international,stock,['common'],2137400009.5255363,USD,92.81,100,1,false,0,USD,9.977485484062095,838954,19.28559554484249,4.8124,146.7644344169829,0.0,1.240006976345459,1.0,Producer manufacturing,Producer Manufacturing,america
96,NYSE,LUMN,"Lumen Technologies, Inc.",lumen,stock,['common'],5777173651.86328,USD,5.63,100,1,false,0,USD,9.960937499999996,23822230,,-1.1866,43.47101138583202,0.0,1.4978172457523158,1.928571,Communications,Communications,america
97,NASDAQ,SSII,SS Innovations International Inc.,ss-innovations-international,stock,['common'],1306721735.1791532,USD,6.75,100,1,false,0,USD,9.934853420195445,76666,,-0.0633,66.47245762711864,0.0,2.035205827464368,,Health technology,Health Technology,america
98,AMEX,UUUU,Energy Fuels Inc,energy-fuels,stock,['common'],3017227745.8588233,USD,13.08,100,1,false,0,USD,9.915966386554619,24499249,,-0.4865,-552.1447721179625,0.0,1.7340168853406843,1.142857,Non-energy minerals,Non-Energy Minerals,america
99,NASDAQ,GLXY,Galaxy Digital Inc.,galaxy-digital,stock,['common'],10122149026.595514,USD,26.58,100,1,false,0,USD,9.744013212221303,10829737,,-2.2234784,-182.97275812389188,0.0,1.6894758464998256,1.076923,Finance,Finance,america
100,NASDAQ,AVXL,Anavex Life Sciences Corp.,anavex-life-sciences,stock,['common'],881270802.7893049,USD,10.26,100,1,false,0,USD,9.732620320855617,2010790,,-0.5666,-13.048683160415006,0.0,2.2316031109421233,1.0,Health technology,Health Technology,america
101,NASDAQ,KRRO,"Korro Bio, Inc.",korro-bio,stock,['common'],339199425.93166286,USD,36.12,100,1,false,0,USD,9.703872437357633,293001,,-9.7543,61.72863241156345,0.0,0.9598844997528221,1.0,Health technology,Health Technology,america
102,NASDAQ,PHVS,Pharvaris N.V.,pharvaris-nv,stock,['common'],1533492044.4104445,USD,23.94,100,1,false,0,USD,9.665597801191037,228400,,-3.3686,-36.92382733111128,0.0,1.687985739328885,1.227273,Health technology,Health Technology,america
103,NASDAQ,ELOG,Eastern International Ltd.,,stock,['common'],30162669.999999996,USD,2.51,100,1,false,0,USD,9.606986899563308,119006,16.948008102633352,0.1481,,0.0,,,Transportation,Transportation,america
104,NASDAQ,NKTR,Nektar Therapeutics,nektar-therapeutics,stock,['common'],923732072.9810513,USD,48.57,100,1,false,0,USD,9.564628919467633,1885060,,-8.7176,35.47632617110883,0.0,1.8428788977725534,1.375,Health technology,Health Technology,america
105,NASDAQ,STIM,"Neuronetics, Inc.",neuronetics,stock,['common'],244000565.652819,USD,3.69,100,1,false,0,USD,9.495548961424326,2282952,,-1.1314,-2.4262176353431046,0.0,1.2897649154872668,1.0,Health technology,Health Technology,america
106,NASDAQ,RXST,"RxSight, Inc.",rxsight,stock,['common'],400158128.8389262,USD,9.78,100,1,false,0,USD,9.395973154362416,1305406,,-0.7979,20.87465291550971,0.0,1.1055234846441426,2.045455,Electronic technology,Electronic Technology,america
107,NASDAQ,APLD,Applied Digital Corporation,applied-digital,stock,['common'],3975101005.8950396,USD,15.2,100,1,false,0,USD,9.273903666427024,31106941,,-1.0965,12.061913545593061,0.0,1.3750549529043339,1.0,Technology services,Technology Services,america
108,NYSE,EBS,Emergent BioSolutions Inc.,emergent-biosolutions,stock,['common'],440680058.6851852,USD,8.26,100,1,false,0,USD,9.259259259259261,1278413,3.3678545217320397,2.4526,,0.0,1.2794700981951288,1.666667,Health technology,Health Technology,america
109,NASDAQ,MAZE,"Maze Therapeutics, Inc.",maze-therapeutics,stock,['common'],716523448.4021376,USD,16.34,100,1,false,0,USD,9.15163660654642,473258,,-1.6841,,0.0,1.0115309371480674,1.0,Health technology,Health Technology,america
110,NASDAQ,WIX,Wix.com Ltd.,wix,stock,['common'],9298812020.745232,USD,167.04,100,1,false,0,USD,9.119414685131943,7488353,60.11444200525425,2.7787,123.65582743077917,0.0,4.440102912085186,1.203704,Technology services,Technology Services,america
111,NASDAQ,DAIO,Data I/O Corporation,data-i-o,stock,['common'],32762005.5399375,USD,3.4899,100,1,false,0,USD,9.059374999999994,153210,,-0.2824,-69.10179640718562,0.0,3.557744555752163,1.0,Producer manufacturing,Producer Manufacturing,america
112,NASDAQ,BTDR,Bitdeer Technologies Group,bitdeer,stock,['common'],2724934263.6535435,USD,13.85,100,1,false,0,USD,9.055118110236224,4848659,,-2.534,-76.9058922088802,0.0,1.2955896805236997,1.0,Technology services,Technology Services,america
