,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
0,NASDAQ,LGCL,Lucas GC Limited,lucas-gc-limited,stock,['common'],1038.7326136235063,0.52,10000,1,false,0,USD,6.88591983556013,26623444,58040869.39362796,USD,7.3342736248236955,0.0709,,0.0,,Commercial services,Commercial Services,america
1,NASDAQ,CDTG,CDT Environmental Technology Investment Holdings Limited,cdt-environmental-technology-investment-limited,stock,['common'],567.6501939613008,1.04,100,1,false,0,USD,88.43993477079184,65863487,12818000.942199674,USD,50.73170731707317,0.0205,-78.84416924664602,0.0,,Producer manufacturing,Producer Manufacturing,america
2,AMEX,MMA,Mixed Martial Arts Group Limited,alta-global-limited,stock,['common'],553.9953962906571,1.45,100,1,false,0,USD,70.58823529411765,194079102,18909753.05,USD,,,,0.0,,Consumer services,Consumer Services,america
3,NASDAQ,CNFR,"Conifer Holdings, Inc.",conifer-holding-inc,stock,['common'],470.65538432447767,0.9787,10000,1,false,0,USD,29.201320132013215,4978122,11962534.464818481,USD,0.3990296408040119,2.4527,,0.0,,Finance,Finance,america
4,NASDAQ,JBDI,JBDI Holdings Limited,jbdi-limited,stock,['common'],425.19283868526765,1.075,100,1,false,0,USD,5.392156862745092,5281873,21271562.5,USD,,,,,,Distribution services,Distribution Services,america
5,NASDAQ,DSY,Big Tree Cloud Holdings Limited,big-tree-cloud-limited,stock,['common'],382.0897172589444,2.75,100,1,false,0,USD,169.6078431372549,68183719,58222157.940000005,USD,,,,0.0,,Miscellaneous,Miscellaneous,america
6,NASDAQ,BON,Bon Natural Life Limited,bon-natural-life-limited,stock,['common'],366.8362501051701,1.92,100,1,false,0,USD,24.675324675324667,61039351,13417544.727272727,USD,,,,0.0,,Health technology,Health Technology,america
7,NASDAQ,WLDS,Wearable Devices Ltd.,wearable-devices-ltd,stock,['common'],226.52012997232072,1.02,100,1,false,0,USD,-0.9708737864077678,24469384,1049559.2038834952,USD,,-21.7013,-5.045767199608889,0.0,,Electronic technology,Electronic Technology,america
8,NASDAQ,SPHL,Springview Holdings Ltd,springview-ltd,stock,['common'],204.25977461691747,0.44,10000,1,false,0,USD,14.048729911871444,5945185,9460000.000000002,USD,,-0.0363,-144.05339805825244,0.0,,Consumer durables,Consumer Durables,america
9,NASDAQ,CGTL,Creative Global Technology Holdings Limited,creative-global-technology-limited,stock,['common'],151.962161501488,0.5761,10000,1,false,0,USD,9.109848484848468,16038588,12350143.749999998,USD,,,,0.0,,Distribution services,Distribution Services,america
10,NASDAQ,CNEY,CN Energy Group Inc.,cn-energy,stock,['common'],145.90478334823285,2.43,100,1,false,0,USD,8.240534521158132,6544953,7558996.129175947,USD,,,,0.0,,Producer manufacturing,Producer Manufacturing,america
11,NASDAQ,GLXG,Galaxy Payroll Group Limited,,stock,['common'],84.7555044490634,5.02,100,1,false,0,USD,24.56575682382132,1827199,10850730.0,USD,,-0.0041,-157.74647887323945,0.0,,Commercial services,Commercial Services,america
12,NASDAQ,TRML,"Tourmaline Bio, Inc.",tourmaline-bio,stock,['common'],78.09432050148853,47.64,100,1,false,0,USD,57.85288270377734,22671078,1223979677.1332006,USD,,-3.4357,6.661414328017595,0.0,1.6,Health technology,Health Technology,america
13,NASDAQ,CHR,"Cheer Holding, Inc.",glory-star-new-media-limited,stock,['common'],67.66649637273935,0.727,10000,1,false,0,USD,7.385524372230417,12251662,8822558.434268832,USD,0.3658966228798631,1.9869,-41.427392252815274,0.0,,Technology services,Technology Services,america
14,NASDAQ,NUWE,"Nuwellis, Inc.",,stock,['common'],58.540525605812,4.34,100,1,false,0,USD,-9.014675052410896,1440776,3917566.0545073375,USD,,-34.9658,99.54161947502531,0.0,,Health technology,Health Technology,america
15,NASDAQ,TNMG,TNL Mediagene,tnl-mediagene,stock,['common'],57.885892482780605,0.3847,10000,1,false,0,USD,24.17688831504195,6519115,10881290.665099999,USD,,-3.2534,-10462.987012987012,0.0,1.0,Technology services,Technology Services,america
