,exchange,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,recommendation_mark,sector.tr,sector,market
0,NASDAQ,OCTO,Eightco Holdings Inc.,eightco,stock,['common'],8043.704369816537,45.08,100,1,false,0,USD,3008.965517241379,204837758,4414879.0,USD,,-3.997,49.65551119116295,0.0,,Technology services,Technology Services,america
1,NASDAQ,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],1647.5423152475003,3.31,100,1,false,0,USD,49.773755656108605,169337859,17298765.43438914,USD,,-11.949,63.40723954186318,0.0,1.0,Health technology,Health Technology,america
2,NASDAQ,SKYQ,Sky Quarry Inc.,sky-quarry,stock,['common'],1545.1902713995087,0.72,10000,1,false,0,USD,73.45218019754275,237278800,16183024.235124063,USD,,-0.7137,-400.4908835904628,0.0,,Energy minerals,Energy Minerals,america
3,NASDAQ,TAIT,Taitron Components Incorporated,taitron-components-incorporated,stock,['common'],1430.2491751352777,3.51,100,1,false,0,USD,64.40281030444966,21673996,21134341.306791574,USD,,-0.1111,-144.36900958466455,8.66510538641686,,Distribution services,Distribution Services,america
4,NASDAQ,IFBD,"Infobird Co., Ltd",infobird-co-ltd,stock,['common'],861.0893170271121,0.9542,10000,1,false,0,USD,0.0,7660595,7813537.000000001,USD,,-1.0518,99.31516749682588,0.0,,Technology services,Technology Services,america
5,NASDAQ,WAFU,Wah Fu Education Group Limited,wah-fu-education-group,stock,['common'],460.0854785545877,1.55,100,1,false,0,USD,4.729729729729734,15786775,6836367.162162163,USD,,-0.1055,-744.0,0.0,,Commercial services,Commercial Services,america
6,NASDAQ,MGIH,Millennium Group International Holdings Limited,millennium-international-limited,stock,['common'],379.8825059776429,2.26,100,1,false,0,USD,42.138364779874195,40592915,25424999.999999996,USD,,-0.975,-395.4268292682927,0.0,,Process industries,Process Industries,america
7,NASDAQ,PETZ,"TDH Holdings, Inc.",tdh-holdings,stock,['common'],353.0031803727616,1.05,100,1,false,0,USD,2.9411764705882377,1709312,10839431.029411765,USD,5.139500734214391,0.2043,,0.0,,Consumer non-durables,Consumer Non-Durables,america
8,NASDAQ,VCIC,Vine Hill Capital Investment Corp.,vine-hill-capital-investment,stock,['common'],321.95831621409627,10.53,100,1,false,0,USD,1.0556621880998027,861979,308879996.98712444,USD,51.49144254278728,0.2045,,0.0,,Finance,Finance,america
9,NASDAQ,GLTO,"Galecto, Inc.",galecto,stock,['common'],284.3240734420836,3.09,100,1,false,0,USD,2.657807308970102,2082816,4092890.8106312295,USD,,-13.1304,43.998464589597596,0.0,,Health technology,Health Technology,america
10,NASDAQ,RECT,Rectitude Holdings Ltd,rectitude-ltd,stock,['common'],252.8970004411116,3.7,100,1,false,0,USD,-21.940928270042193,458654,53650000.0,USD,41.713641488162345,0.0887,-30.54032889584965,0.0,,Distribution services,Distribution Services,america
11,NASDAQ,DSY,Big Tree Cloud Holdings Limited,big-tree-cloud-limited,stock,['common'],231.0775316881509,1.02,100,1,false,0,USD,0.12761362520860695,1717322,58222157.94,USD,,,,0.0,,Miscellaneous,Miscellaneous,america
12,NASDAQ,TLPH,"Talphera, Inc.",acelrx-pharmaceuticals,stock,['common'],186.4942781969475,0.819,10000,1,false,0,USD,49.12600145666423,71994419,16808052.765841223,USD,,-0.3989,36.972665507979144,0.0,1.0,Health technology,Health Technology,america
13,NASDAQ,CDT,CDT Equity Inc.,conduit-pharmaceuticals,stock,['common'],127.63822325211353,0.7971,10000,1,false,0,USD,-32.44915254237288,29391560,2440739.7897457634,USD,,-161.0604,23.08481375358167,0.0,,Health technology,Health Technology,america
14,NASDAQ,CCCX,Churchill Capital Corp X,,stock,['common'],109.73224989651261,10.2,100,1,false,0,USD,0.7905138339920956,4082325,425340000.0,USD,,,,0.0,,Finance,Finance,america
15,NASDAQ,ULY,Urgent.ly Inc.,urgently,stock,['common'],96.21204855387381,3.93,100,1,false,0,USD,0.0,1284046,5484417.0,USD,,-26.4397,-139.44557746504088,0.0,1.0,Technology services,Technology Services,america
16,NASDAQ,SNTG,Sentage Holdings Inc.,sentage,stock,['common'],94.42843034785128,6.81,100,1,false,0,USD,237.12871287128706,79964856,5666757.0,USD,,-0.787,-5.213903743315513,0.0,,Finance,Finance,america
17,AMEX,ITP,"IT Tech Packaging, Inc.",it-tech-packaging,stock,['common'],91.72592484430446,0.204,10000,1,false,0,USD,-1.923076923076925,39575242,3460945.326923077,USD,,-1.11,-14.209280790204765,0.0,,Process industries,Process Industries,america
18,NASDAQ,ILLR,Triller Group Inc.,agba-limited,stock,['common'],85.62181052880383,0.5257,10000,1,false,0,USD,22.341168256923417,43759261,92179690.46776819,USD,,,,0.0,,Technology services,Technology Services,america
19,AMEX,SYNX,Silynxcom Ltd.,silynxcom-ltd,stock,['common'],70.56380258631789,1.55,100,1,false,0,USD,4.026845637583897,1534424,10283320.0,USD,,-0.4481,49.74203678779722,0.0,1.0,Electronic technology,Electronic Technology,america
20,NASDAQ,ACRV,"Acrivon Therapeutics, Inc.",acrivon-therapeutics,stock,['common'],61.07105453973758,1.79,100,1,false,0,USD,34.58646616541353,51974808,56305606.09774436,USD,,-2.2452,18.86090130461494,0.0,1.111111,Health technology,Health Technology,america
21,NASDAQ,GYRO,"Gyrodyne , LLC",gyrodyne-llc,stock,['common'],52.454924168456685,10.19,100,1,false,0,USD,-4.766355140186914,161173,22410949.853271026,USD,,,,,,Finance,Finance,america
22,NASDAQ,MSS,Maison Solutions Inc.,maison-solutions,stock,['common'],49.40162394239046,1.2,100,1,false,0,USD,31.82467318466439,1882439,20940571.2,USD,17.91044776119403,0.067,,0.0,,Retail trade,Retail Trade,america
23,NASDAQ,RAPP,"Rapport Therapeutics, Inc.",rapport-therapeutics,stock,['common'],46.033065308263104,31.47,100,1,false,0,USD,119.15041782729804,13876755,524110133.0,USD,,-2.4622,,0.0,1.0,Health technology,Health Technology,america
