,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,CUPR,Cuprina Holdings (Cayman) Limited,cuprina-cayman-limited,stock,['common'],1.92,1.218,173.5042735042735,26509280,243.30484330484333,1.62,130.7692307692308,58158052,15057900.0,,100,1,false,0,USD,USD
1,NASDAQ,WLDS,Wearable Devices Ltd.,wearable-devices-ltd,stock,['common'],7.04,6.02,590.1960784313725,70285224,115.68627450980394,5.18,407.84313725490193,290180569,1049560.0,-85.39993378612654,100,1,false,0,USD,USD
2,NASDAQ,ASST,Asset Entities Inc.,asset-entities,stock,['common'],11.31,5.03,80.09554140127389,10506895,82.00636942675158,8.09,28.821656050955408,46187844,134491354.77707005,2045.105681675129,100,1,false,0,USD,USD
3,NASDAQ,JBDI,JBDI Holdings Limited,jbdi-limited,stock,['common'],2.02,0.9450000000000001,87.90697674418607,24989410,66.51162790697676,2.37,120.46511627906979,70324551,21271564.0,-91.75424420642125,100,1,false,0,USD,USD
4,NASDAQ,SPHL,Springview Holdings Ltd,springview-ltd,stock,['common'],0.6448,0.20480000000000004,46.545454545454554,22465313,45.45454545454546,0.655,48.86363636363637,47341959,14082500.000000004,,10000,1,false,0,USD,USD
5,NASDAQ,GVH,Globavend Holdings Limited - Ord Shares,globavend-limited-ord-shares,stock,['common'],5.0,0.7000000000000002,16.279069767441865,692345,45.11627906976745,4.78,11.16279069767443,1866904,6070600.0,-24.144796380090497,100,1,false,0,USD,USD
6,NASDAQ,CDTG,CDT Environmental Technology Investment Holdings Limited,cdt-environmental-technology-investment-limited,stock,['common'],1.15,0.10999999999999988,10.576923076923064,6206351,44.230769230769226,1.1,5.7692307692307745,11424425,13557498.942307692,,100,1,false,0,USD,USD
7,NASDAQ,PBPB,Potbelly Corporation,potbelly,stock,['common'],17.01,4.080000000000002,31.55452436194897,6631475,31.090487238979115,16.98,31.322505800464047,19242210,513826215.8654293,63.86266129550759,100,1,false,0,USD,USD
8,NASDAQ,EXOZ,eXoZymes Inc.,exozymes,stock,['common'],14.97,3.210000000000001,27.295918367346943,588,30.95238095238096,12.4,5.442176870748304,6586,104001900.0,,100,1,false,0,USD,USD
9,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],319.62,78.11000000000001,32.3423460726264,3949497,29.28657198459692,328.33,35.948821994948446,131615644,922224120478.451,63.12312752698456,100,1,false,0,USD,USD
10,NASDAQ,YAAS,Youxin Technology Ltd,youxin-technology-ltd,stock,['common'],0.07495,0.0025499999999999967,3.522099447513807,7444733,28.453038674033138,0.0697,-3.7292817679558117,32433017,2338434.9999999995,,10000,1,false,0,USD,USD
11,NASDAQ,PTLE,PTL LTD,ptl-ltd,stock,['common'],0.1537,0.0049000000000000155,3.293010752688183,533900,26.54569892473119,0.1764,18.548387096774206,4033472,6612795.000000001,,10000,1,false,0,USD,USD
12,NASDAQ,CIIT,"Tianci International, Inc.",tianci-international,stock,['common'],0.7741,-0.012900000000000023,-1.6391359593392658,116458,24.904701397712824,0.899,14.231257941550188,427637,14862090.94155019,-82.69904494442414,10000,1,false,0,USD,USD
13,NASDAQ,BIYA,Baiya International Group Inc.,baiya-international,stock,['common'],0.7665,0.1378999999999999,21.937639198218246,4269277,22.46261533566656,0.6743,7.2701240852688445,9397157,8442236.0,,10000,1,false,0,USD,USD
14,NASDAQ,INLF,INLIF LIMITED,inlif-limited,stock,['common'],0.965,0.08860000000000001,10.109539023277044,1031568,20.94933820173438,1.02,16.385212231857608,2545248,14790000.000000002,,100,1,false,0,USD,USD
15,NASDAQ,MASK,3 E Network Technology Group Ltd,3-e-network-technology-ltd,stock,['common'],0.718,0.0827,13.017472060443886,1473564,20.887769557689285,0.6938,9.208248071777113,4131280,7770560.000000001,,10000,1,false,0,USD,USD
16,NASDAQ,CJET,"Chijet Motor Company, Inc.",chijet-motor-company,stock,['common'],0.1145,-0.013899999999999982,-10.82554517133955,2970617,20.7165109034268,0.117,-8.878504672897183,12065606,2217436.1214953274,167.7581076774631,10000,1,false,0,USD,USD
17,NASDAQ,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],8.34,4.6395,125.37494933117146,13213129,20.25401972706392,4.33,17.011214700716124,33719806,14803352.047020674,-95.04870638102412,100,1,false,0,USD,USD
18,NASDAQ,POLA,"Polar Power, Inc.",polar-power,stock,['common'],2.1799,-0.00010000000000021103,-0.004587155963312432,1540,19.266055045871553,2.24,2.7522935779816535,54094,5625831.926605504,-25.49165370677783,100,1,false,0,USD,USD
19,NASDAQ,PEPG,PepGen Inc.,pepgen,stock,['common'],1.56,0.08000000000000007,5.405405405405411,9950,16.89189189189189,1.4,-5.405405405405411,640623,45919609.324324325,-87.87668377820923,100,1,false,0,USD,USD
20,NASDAQ,UOKA,MDJM LTD,mdjm-ltd,stock,['common'],2.61,0.06000000000000005,2.3529411764705905,2691,16.862745098039223,2.76,8.235294117647058,37004,2949503.7647058824,-77.47022413506869,100,1,false,0,USD,USD
21,NASDAQ,DRMA,"Dermata Therapeutics, Inc.",dermata-therapeutics,stock,['common'],5.23,0.040000000000000036,0.7707129094412337,10581,16.512524084778406,5.5,5.973025048169549,78547,3748563.6801541424,70.84710632817526,100,1,false,0,USD,USD
22,NASDAQ,GLXG,Galaxy Payroll Group Limited,,stock,['common'],5.3,0.28000000000000025,5.577689243027894,142734,14.940239043824702,5.65,12.549800796812766,402313,12212475.0,,100,1,false,0,USD,USD
23,NASDAQ,GORV,"Lazydays Holdings, Inc.",lazydays,stock,['common'],2.78,0.029999999999999805,1.090909090909084,555,14.909090909090914,2.22,-19.272727272727266,148112,8293153.89818182,-54.66127310421013,100,1,false,0,USD,USD
