,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,fractional,minmove2,fundamental_currency_code,currency
0,AMEX,BURU,"Nuburu, Inc.",nuburu-inc,stock,['common'],0.2159,0.05400000000000002,33.35392217418161,74372581,48.54848672019766,0.1698,4.879555281037689,205640728,16950977.72946263,287.9405484088313,10000,false,0,USD,USD
1,NASDAQ,BINI,"Bollinger Innovations, Inc.",mullen-automotive,stock,['common'],0.2148,0.005899999999999989,2.824317855433216,37559943,3.7338439444710394,0.1902,-8.951651507898513,63608080,875858.7084729536,-96.46868442496985,10000,false,0,USD,USD
2,NASDAQ,STI,"Solidion Technology, Inc.",solidion-technology,stock,['common'],7.48,4.200000000000001,128.04878048780492,27986299,30.182926829268286,7.01,113.71951219512195,87036887,9099720.0,-69.93576921477712,100,false,0,USD,USD
3,NASDAQ,UGRO,"urban-gro, Inc.",urban-gro,stock,['common'],0.456,0.05249999999999999,13.011152416356875,27736628,33.68029739776951,0.5974,48.0545229244114,270848426,7584923.52267658,-69.20645941466756,10000,false,0,USD,USD
4,NASDAQ,PMN,ProMIS Neurosciences Inc.,promis-neurosciences,stock,['common'],0.499,-0.03759999999999997,-7.007081625046584,27597372,-2.348117778606028,0.4574,-14.759597465523665,49970064,23696290.62802833,-31.494810578263007,10000,false,0,USD,USD
5,NASDAQ,BTBD,"BT Brands, Inc.",bt-brands,stock,['common'],3.96,2.11,114.05405405405405,27134061,35.13513513513512,3.03,63.78378378378377,105544873,17997363.064864863,14.930756090574222,100,false,0,USD,USD
6,NASDAQ,AIHS,Senmiao Technology Limited,senmiao-technology-limited,stock,['common'],3.44,1.04,43.333333333333336,21007432,3.750000000000013,3.87,61.250000000000014,173214949,4289167.762500001,-78.65415934495863,100,false,0,USD,USD
7,NASDAQ,CJET,"Chijet Motor Company, Inc.",chijet-motor-company,stock,['common'],0.2094,-0.38059999999999994,-64.50847457627118,14230277,-7.000000000000001,0.2445,-58.55932203389831,48019568,18223639.0,167.7581076774631,10000,false,0,USD,USD
8,NASDAQ,OPEN,Opendoor Technologies Inc,opendoor,stock,['common'],5.22,0.1299999999999999,2.5540275049115895,13990601,0.7858546168958749,5.13,0.7858546168958749,301175477,3775444967.3870335,116.67765472964325,100,false,0,USD,USD
9,NASDAQ,SINT,"SiNtx Technologies, Inc.",sintx-technologies,stock,['common'],5.31,0.7399999999999993,16.192560175054687,11520255,-0.21881838074399723,5.3,15.973741794310712,37737025,14621984.442013128,338.99759705803524,100,false,0,USD,USD
10,NASDAQ,ASBP,"Aspire Biopharma Holdings, Inc.",aspire-biopharma,stock,['common'],0.5487,-0.026700000000000057,-4.6402502606882265,8857218,-2.485227667709416,0.5858,1.8074383037886628,13804663,29012313.226,,10000,false,0,USD,USD
11,NASDAQ,LCFY,Locafy Limited,locafy-limited,stock,['common'],4.53,0.45999999999999996,11.3022113022113,6533474,-2.2113022113022183,5.62,38.08353808353807,28391074,7767879.7,,100,false,0,USD,USD
12,NASDAQ,AEI,Alset Inc.,alset,stock,['common'],1.7,0.07999999999999985,4.938271604938262,6502982,20.37037037037036,2.13,31.481481481481467,16434223,83542169.72222222,396.171109196101,100,false,0,USD,USD
13,NASDAQ,SWIN,Solowin Holdings,solowin,stock,['common'],4.82,0.6000000000000005,14.218009478673,6398583,-2.1327014218009444,2.62,-37.914691943127956,14927614,149565466.52132702,279.688758366845,100,false,0,USD,USD
14,NASDAQ,CYCU,"Cycurion, Inc.",western-acquisition-ventures,stock,['common'],0.2277,-0.013999999999999985,-5.792304509722791,5120655,0.12412081092262918,0.2081,-13.90153082333471,16627963,10701758.176665287,-71.87835256913392,10000,false,0,USD,USD
15,NASDAQ,GEG,"Great Elm Group, Inc.",great-elm-725-notes-due-2027,stock,['common'],3.2698,0.7098,27.7265625,5032545,49.609375,3.09,20.703124999999993,13503232,86336072.578125,18.016781569497084,100,false,0,USD,USD
16,NASDAQ,NXTT,Next Technology Holding Inc.,wetrade,stock,['common'],0.2542,0.0,0.0,4877962,2.2816679779701134,0.2579,1.455546813532666,55192617,117670784.08221874,1946.9164371359693,10000,false,0,USD,USD
17,NASDAQ,RAYA,Erayak Power Solution Group Inc.,erayak-power-solution,stock,['common'],0.0476,-0.002799999999999997,-5.55555555555555,4494131,2.182539682539676,0.045,-10.714285714285717,35018402,7892966.964285715,-29.254243756885003,10000,false,0,USD,USD
18,NASDAQ,PLUG,"Plug Power, Inc.",plug-power,stock,['common'],1.54,0.06000000000000005,4.054054054054058,4351242,1.3513513513513526,1.49,0.6756756756756763,46414637,1720712662.1283786,9.637951179817401,100,false,0,USD,USD
