,exchange,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
0,NASDAQ,HUDI,"Huadi International Group Co., Ltd.",huadi-international-group,stock,['common'],309.87394957983196,1.8,100,1,false,0,USD,35.338345864661655,46881350,25702527.51879699,USD,,-0.0365,-119.82618142313959,0.0,1525.3606684323206,,Non-energy minerals,Non-Energy Minerals,america
1,NASDAQ,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,stock,['common'],272.97297297297297,40.41,100,1,false,0,USD,-70.71739130434783,288711,1854448692.0,USD,,,,0.0,0.67425830325521,,Distribution services,Distribution Services,america
2,NASDAQ,LGCL,Lucas GC Limited,lucas-gc-limited,stock,['common'],246.32034632034632,0.1674,10000,1,false,0,USD,-67.8076923076923,33514113,58040868.0,USD,2.3610719322990126,0.0709,,0.0,12.473462903222384,,Commercial services,Commercial Services,america
3,NASDAQ,WLDS,Wearable Devices Ltd.,wearable-devices-ltd,stock,['common'],223.80952380952382,5.18,100,1,false,0,USD,407.84313725490193,290180569,1049560.0,USD,,-21.7013,-5.045767199608889,0.0,114.20526839543251,,Electronic technology,Electronic Technology,america
4,NASDAQ,GLE,Global Engine Group Holding Limited,global-engine-limited,stock,['common'],209.06060606060606,1.08,100,1,false,0,USD,43.9424230307877,141851674,24775198.560575776,USD,240.00000000000003,0.0045,-61.20689655172414,0.0,398.8835161398992,,Technology services,Technology Services,america
5,NASDAQ,EDHL,Everbright Digital Holding Limited,everbright-digital-limited,stock,['common'],205.86628122190695,0.8206,10000,1,false,0,USD,89.90974311501968,155077449,,USD,,,,,185.14369227819432,,Commercial services,Commercial Services,america
6,NASDAQ,YYGH,YY Group Holding Limited,yy-limited,stock,['common'],196.5625,0.3401,10000,1,false,0,USD,-63.57112253641816,19325968,40375912.68,USD,,-0.1171,,0.0,18.304909182835903,,Commercial services,Commercial Services,america
7,NASDAQ,TOP,TOP Financial Group Limited,top-financial-limited,stock,['common'],157.14285714285714,1.85,100,1,false,0,USD,49.19354838709678,46509703,50076178.951612905,USD,,-0.1612,-594.478527607362,0.0,894.8097050245108,,Finance,Finance,america
8,NASDAQ,QMMM,QMMM Holdings Limited,qmmm-limited,stock,['common'],156.2832734926334,109.5,100,1,false,0,USD,-47.10144927536232,2275541,1884094558.5,USD,,-0.0063,-250.00000000000006,0.0,0.5682032640323452,,Commercial services,Commercial Services,america
9,NASDAQ,RBNE,Robin Energy Ltd.,robin-energy-ltd,stock,['common'],143.05555555555557,2.3,100,1,false,0,USD,21.052631578947363,63430033,13787881.421052631,USD,,,,0.0,788.3718383732926,,Transportation,Transportation,america
10,NASDAQ,MWYN,"Marwynn Holdings, Inc.",marwynn,stock,['common'],138.0,1.17,100,1,false,0,USD,36.10981852024196,97292653,19953185.849999998,USD,,,,0.0,118.29895028199347,,Retail trade,Retail Trade,america
11,NASDAQ,KIDZ,"Classover Holdings, Inc.",classover,stock,['common'],133.6,2.13,100,1,false,0,USD,60.15037593984961,45139121,52437379.37593985,USD,,-0.3776,-195.59493670886076,0.0,45.10731583160713,,Finance,Finance,america
12,NASDAQ,CUPR,Cuprina Holdings (Cayman) Limited,cuprina-cayman-limited,stock,['common'],128.52941176470588,1.62,100,1,false,0,USD,130.7692307692308,58158052,15057900.0,USD,,-0.0541,,0.0,29.908574714569507,,Health technology,Health Technology,america
13,NASDAQ,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],118.00500000000001,4.33,100,1,false,0,USD,17.011214700716124,33719806,14803352.047020674,USD,,-42.4328,71.97610564238376,0.0,917.5008026818246,,Producer manufacturing,Producer Manufacturing,america
14,NASDAQ,AGMH,AGM Group Holdings Inc.,agm,stock,['common'],113.65853658536587,2.32,100,1,false,0,USD,5.454545454545439,11360811,4677767.490909089,USD,0.3608087091757387,6.43,,0.0,46.44758951765822,,Technology services,Technology Services,america
15,NASDAQ,JBDI,JBDI Holdings Limited,jbdi-limited,stock,['common'],113.22863360978766,2.37,100,1,false,0,USD,120.46511627906979,70324551,21271564.0,USD,,,,,130.45120917402943,,Distribution services,Distribution Services,america
16,NASDAQ,CGTL,Creative Global Technology Holdings Limited,creative-global-technology-limited,stock,['common'],99.46759963492546,0.849,10000,1,false,0,USD,47.370248220795006,78132653,18200437.500000004,USD,,,,0.0,46.10542636482298,,Distribution services,Distribution Services,america
17,NASDAQ,MTC,"MMTec, Inc.",mmtec,stock,['common'],97.60676254254034,1.11,100,1,false,0,USD,13.276864986223094,12337253,27957417.869170323,USD,,-3.6624,68.56794658336051,0.0,396.8136233226597,,Technology services,Technology Services,america
18,NASDAQ,ABLV,Able View Global Inc.,able-view-global,stock,['common'],93.08388785862334,1.23,100,1,false,0,USD,18.280603904221554,397170,60749599.46148668,USD,,-0.1743,-361.7117117117117,0.0,36.732485549132946,,Retail trade,Retail Trade,america
19,NASDAQ,DGNX,Diginex Limited,diginex-limited,stock,['common'],90.718954248366,10.57,100,1,false,0,USD,32.125,1772132,1944352557.0,USD,,-0.1859,-7.023603914795634,0.0,7.514112291993953,,Technology services,Technology Services,america
