,exchange,name,description,logoid,type,typespecs,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ,QMMM,QMMM Holdings Limited,qmmm-limited,stock,['common'],81.95,-125.05,-60.410628019323674,59015,-57.84541062801932,109.5,-47.10144927536232,2275541,1884094558.5,,100,1,false,0,USD,USD
1,NASDAQ,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,stock,['common'],55.0,-83.0,-60.14492753623188,7805,-52.188405797101446,40.41,-70.71739130434783,288711,1854448692.0,,100,1,false,0,USD,USD
2,NASDAQ,DSY,Big Tree Cloud Holdings Limited,big-tree-cloud-limited,stock,['common'],1.89,-0.8600000000000001,-31.272727272727273,967739,-17.090909090909097,1.61,-41.454545454545446,4178103,91899680.67,,100,1,false,0,USD,USD
3,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],428.87,-175.5,-29.03850290385029,384020,-18.92383804622996,387.78,-35.83731819911644,21155574,71756222192.5527,39.92112901679326,100,1,false,0,USD,USD
4,NASDAQ,NAKA,"Kindly MD, Inc.",kindly-md,stock,['common'],5.92,-2.16,-26.732673267326735,305154,-14.480198019801978,4.8,-40.5940594059406,5819768,1805374656.0,,100,1,false,0,USD,USD
5,NASDAQ,FIEE,"FiEE, Inc",minim,stock,['common'],2.27,-0.69,-23.310810810810807,284805,0.0,2.88,-2.7027027027027053,528947,17926240.864864867,86.91849242659747,100,1,false,0,USD,USD
6,NASDAQ,ACTU,"Actuate Therapeutics, Inc.",actuate-therapeutics,stock,['common'],6.5279,-1.9821,-23.29142185663925,25628,-16.216216216216214,6.88,-19.153936545240892,482916,142726895.96239716,11.358983023580858,100,1,false,0,USD,USD
7,NASDAQ,JYD,Jayud Global Logistics Limited,jayud-global-logistics-limited,stock,['common'],0.1267,-0.03719999999999998,-22.696766320927388,1525525,0.6711409395973262,0.14,-14.582062233068932,4340510,19137081.6,,10000,1,false,0,USD,USD
8,NASDAQ,ISPC,iSpecimen Inc.,ispecimen,stock,['common'],1.51,-0.42999999999999994,-22.164948453608243,4188019,-13.402061855670103,1.31,-32.47422680412371,12154610,10756614.603092786,11.422946339543204,100,1,false,0,USD,USD
9,NYSE,SKIL,Skillsoft Corp.,skillsoft,stock,['common'],11.99,-3.01,-20.066666666666666,3196,-16.666666666666664,13.64,-9.066666666666663,68969,116936096.464,6.642107722896415,100,1,false,0,USD,USD
10,NASDAQ,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],0.5496,-0.13040000000000007,-19.176470588235304,2488539,10.294117647058815,0.56,-17.64705882352941,8302620,,,10000,1,false,0,USD,USD
11,AMEX,ITP,"IT Tech Packaging, Inc.",it-tech-packaging,stock,['common'],0.2344,-0.04859999999999998,-17.17314487632508,1790494,-4.664310954063601,0.2669,-5.6890459363957415,11129039,4528070.730035336,44.03561725766884,10000,1,false,0,USD,USD
12,NASDAQ,UK,Ucommune International Ltd,ucommune-international,stock,['common'],1.08,-0.21999999999999997,-16.92307692307692,163504,-7.692307692307699,1.02,-21.53846153846154,549304,2162270.5384615385,120.49541512631087,100,1,false,0,USD,USD
13,NYSE,SOS,SOS Limited,,stock,['common'],1.73,-0.31000000000000005,-15.19607843137255,99903,-20.09803921568628,1.62,-20.588235294117645,567139,44312076.79411765,-78.45470979314902,100,1,false,0,USD,USD
14,NASDAQ,LUCD,Lucid Diagnostics Inc.,lucid-diagnostics,stock,['common'],1.0908,-0.17920000000000003,-14.110236220472444,624531,-14.173228346456687,1.02,-19.685039370078737,6894922,110647041.16535434,216.29143031293455,100,1,false,0,USD,USD
15,NASDAQ,RAPP,"Rapport Therapeutics, Inc.",rapport-therapeutics,stock,['common'],24.1,-3.9299999999999997,-14.020692115590439,431011,-0.03567606136283112,22.4,-20.08562254727079,6084963,817553449.8751336,-19.11657927785548,100,1,false,0,USD,USD
16,NASDAQ,INHD,Inno Holdings Inc.,inno,stock,['common'],6.2001,-0.9899000000000004,-13.767732962447848,139529,3.059805285118216,5.05,-29.76356050069542,1753595,55289837.20445062,,100,1,false,0,USD,USD
17,NASDAQ,CNEY,CN Energy Group Inc.,cn-energy,stock,['common'],2.1,-0.33000000000000007,-13.580246913580249,26215,-11.522633744855977,2.19,-9.876543209876552,171138,6812428.493827159,383.4529024655094,100,1,false,0,USD,USD
18,NASDAQ,MSS,Maison Solutions Inc.,maison-solutions,stock,['common'],1.21,-0.17999999999999994,-12.949640287769782,64588,-2.15827338129495,1.11,-20.14388489208632,667381,15273600.000000004,,100,1,false,0,USD,USD
19,NYSE,CHWY,"Chewy, Inc.",chewy,stock,['common'],37.1,-5.0,-11.87648456057007,1308238,5.011876484560569,35.11,-16.603325415676963,36659538,14620071041.989782,50.59215751169493,100,1,false,0,USD,USD
20,NASDAQ,MTRX,Matrix Service Company,matrix-service-company,stock,['common'],12.5603,-1.6897000000000002,-11.857543859649123,6423,-6.035087719298242,12.27,-13.894736842105265,1039124,338780816.0568421,53.58588921822552,100,1,false,0,USD,USD
21,NASDAQ,STFS,Star Fashion Culture Holdings Limited,star-fashion-culture-limited,stock,['common'],0.1316,-0.017100000000000004,-11.499663752521858,773862,2.420981842636175,0.153,2.8917283120376585,8593570,2134350.0,,10000,1,false,0,USD,USD
22,NASDAQ,EZGO,EZGO Technologies Ltd.,ezgo-technologies-ltd,stock,['common'],0.1224,-0.015700000000000006,-11.36857349746561,1730957,11.296162201303407,0.1288,-6.734250543084723,6167291,730961.9174511223,-70.05728631981297,10000,1,false,0,USD,USD
23,AMEX,AMZE,"Amaze Holdings, Inc.",amaze,stock,['common'],2.11,-0.26000000000000023,-10.970464135021105,1381,-6.329113924050629,2.325,-1.898734177215187,24209,14544318.825000001,,100,1,false,0,USD,USD
24,NASDAQ,NCEW,New Century Logistics (BVI) Limited,new-century-logistics-bvi-limited,stock,['common'],0.6065,-0.07409999999999994,-10.887452248016448,131729,-3.0267411107845947,0.6002,-11.813106082868062,421228,12904299.999999998,,10000,1,false,0,USD,USD
25,NASDAQ,CJET,"Chijet Motor Company, Inc.",chijet-motor-company,stock,['common'],0.1145,-0.013899999999999982,-10.82554517133955,2970617,20.7165109034268,0.117,-8.878504672897183,12065606,2217436.1214953274,167.7581076774631,10000,1,false,0,USD,USD
26,NASDAQ,GSIW,Garden Stage Limited,garden-stage-limited,stock,['common'],0.1017,-0.012300000000000005,-10.789473684210531,1582710,-3.771929824561402,0.102,-10.526315789473694,7388735,7260239.2105263155,,10000,1,false,0,USD,USD
27,NASDAQ,SSM,Sono Group N.V.,sono-nv,stock,['common'],8.4,-1.0099999999999998,-10.733262486716256,6390,-3.9319872476089377,9.0,-4.357066950053136,51606,13177673.751328375,,100,1,false,0,USD,USD
28,AMEX,RYDE,Ryde Group Ltd.,ryde-ltd,stock,['common'],0.282,-0.03300000000000003,-10.476190476190485,192392,-1.3333333333333275,0.3216,2.0952380952380936,636716,8454807.847619047,-94.9223163697539,10000,1,false,0,USD,USD
29,NASDAQ,FTFT,Future FinTech Group Inc.,future-fintech,stock,['common'],2.35,-0.2599999999999998,-9.961685823754781,20981,-2.6819923371647447,2.72,4.2145593869731925,539388,9386093.670498084,6.6990346163145835,100,1,false,0,USD,USD
30,NASDAQ,CHSN,Chanson International Holding,,stock,['common'],2.93,-0.31000000000000005,-9.567901234567902,39622,-11.728395061728405,2.67,-17.592592592592602,335330,16394790.537037034,-98.59988152236934,100,1,false,0,USD,USD
31,NASDAQ,LGCB,Linkage Global Inc,linkage-global,stock,['common'],1.99,-0.2100000000000002,-9.545454545454552,442,-9.545454545454552,2.2599,2.722727272727265,7192,30689492.33413636,,100,1,false,0,USD,USD
32,NASDAQ,LGCL,Lucas GC Limited,lucas-gc-limited,stock,['common'],0.471,-0.049000000000000044,-9.42307692307693,1819424,9.615384615384603,0.1674,-67.8076923076923,33514113,58040868.0,-57.997865398418135,10000,1,false,0,USD,USD
33,NASDAQ,AMRK,"A-Mark Precious Metals, Inc.",a-mark-precious-metals,stock,['common'],22.15,-2.3000000000000007,-9.406952965235178,2490,-8.776687116564421,24.04,-1.6768916155419227,825257,591978690.606135,-35.554032183443994,100,1,false,0,USD,USD
34,NASDAQ,NUWE,"Nuwellis, Inc.",,stock,['common'],3.94,-0.3999999999999999,-9.21658986175115,14379,-10.829493087557598,4.11,-5.299539170506902,102471,3709953.0552995396,73.6559330422213,100,1,false,0,USD,USD
35,AMEX,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],0.2726,-0.02739999999999998,-9.133333333333326,12414,-6.566666666666665,0.3122,4.066666666666663,291800,10405626.0,,10000,1,false,0,USD,USD
36,AMEX,IBO,"Impact BioMedical, Inc.",impact-biomedical,stock,['common'],0.5852,-0.058699999999999974,-9.116322410312156,94229,0.0,0.647,0.4814412175803683,259617,7883961.564,,10000,1,false,0,USD,USD
37,NASDAQ,ALMU,"Aeluma, Inc.",aeluma,stock,['common'],16.56,-1.6400000000000006,-9.010989010989015,16300,-7.197802197802192,13.2,-27.472527472527474,1570032,209632048.1538461,965.204002895773,100,1,false,0,USD,USD
38,NASDAQ,ATON,AlphaTON Capital Corp.,portage-biotech,stock,['common'],5.46,-0.54,-9.000000000000002,1300,-11.166666666666664,5.81,-3.166666666666673,79590,13238794.788333332,,100,1,false,0,USD,USD
39,NYSE,WOLF,"Wolfspeed, Inc.",wolfspeed,stock,['common'],1.66,-0.16000000000000014,-8.791208791208799,4458064,-1.0989010989010999,1.47,-19.230769230769234,37795201,230013846.46153843,-84.31455205029292,100,1,false,0,USD,USD
40,NASDAQ,TNMG,TNL Mediagene,tnl-mediagene,stock,['common'],0.351,-0.03370000000000001,-8.760072783987525,84721,-3.0153366259422927,0.3301,-14.19287756693527,12121084,9336922.4033,,10000,1,false,0,USD,USD
41,NASDAQ,TBH,"Brag House Holdings, Inc.",brag-house,stock,['common'],1.46,-0.14000000000000012,-8.750000000000007,7282,-7.500000000000007,1.62,1.250000000000001,441878,17532592.560000002,,100,1,false,0,USD,USD
