,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CLRB,CLRB,"Cellectar Biosciences, Inc.",cellectar-biosciences,streaming,stock,['common'],3129.1566265060233,9.7,100,1,false,0,USD,-96.3808670994702,179668,485662913.0,USD,,-22.4451,77.03591160220995,0.0,Health technology,Health Technology,america,1.333333,1.1783586228933243
1,NASDAQ:JDZG,JDZG,JIADE LIMITED,jiade-limited,streaming,stock,['common'],703.0899961375047,2.7085,100,1,false,0,USD,-83.71669392073873,321688,51014151.3032,USD,,,,0.0,Commercial services,Commercial Services,america,,3.577915861341413
2,NASDAQ:WFF,WFF,WF Holding Limited,wf-limited,streaming,stock,['common'],269.2982456140351,6.05,100,1,false,0,USD,-7.066052227342549,8549456,152399500.0,USD,,,,0.0,Process industries,Process Industries,america,,95.57601347763436
3,NASDAQ:FTRK,FTRK,FAST TRACK GROUP,,streaming,stock,['common'],168.0,2.5,100,1,false,0,USD,-60.38034865293185,9448820,137636875.0,USD,,,,0.0,Consumer services,Consumer Services,america,,6.118819123768928
4,NASDAQ:UPXI,UPXI,"Upexi, Inc.",grove-inc,streaming,stock,['common'],166.66666666666666,3.97,100,1,false,0,USD,-60.3,5843703,379153328.0,USD,,,,0.0,Health technology,Health Technology,america,1.0,7.620549090814724
5,NASDAQ:NA,NA,Nano Labs Ltd,nano-labs-ltd,streaming,stock,['common'],142.0,14.85,100,1,false,0,USD,36.36363636363635,17859312,254596103.18181822,USD,,-2.0089,,0.0,Electronic technology,Electronic Technology,america,,47.324705030656254
6,NASDAQ:YAAS,YAAS,Youxin Technology Ltd,youxin-technology-ltd,streaming,stock,['common'],137.32394366197187,5.58,100,1,false,0,USD,95.44658493870402,22941044,95785249.0,USD,,-0.041,48.49246231155779,0.0,Technology services,Technology Services,america,,326.25360156776634
7,NYSE:SRFM,SRFM,Surf Air Mobility Inc.,surf-air-mobility,streaming,stock,['common'],125.23809523809523,3.6,100,1,false,0,USD,88.48167539267017,79886520,69421680.00000001,USD,,-4.2666,83.01269290184898,0.0,Transportation,Transportation,america,1.5,81.9544268808278
8,NASDAQ:ONMD,ONMD,OneMedNet Corp,onemednet,streaming,stock,['common'],112.24891689641592,0.6822,10000,1,false,0,USD,100.6470588235294,495972153,10394762.0,USD,,-0.3643,82.3103816645625,0.0,Technology services,Technology Services,america,,2556.1002903088984
9,NASDAQ:NKTR,NKTR,Nektar Therapeutics,,streaming,stock,['common'],109.54106280193237,24.45,100,1,false,0,USD,156.28930817610066,37171438,118361884.0,USD,,-9.5264,30.931579748707644,0.0,Health technology,Health Technology,america,1.375,51.76071960352015
