,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:EVGN,EVGN,Evogene Ltd.,evogene,streaming,stock,['common'],7539555.0,USD,2.26,100,1,false,0,USD,100.0,102466294,,-2.696,40.98977827390723,0.0,Health technology,Health Technology,america,1.0,3134.417250165949
1,NASDAQ:GELS,GELS,Gelteq Limited,gelteq-limited,streaming,stock,['common'],27842321.250000007,USD,2.95,100,1,false,0,USD,73.5294117647059,77575552,,,,0.0,Health technology,Health Technology,america,,2289.080125348929
2,NASDAQ:ARAI,ARAI,Arrive AI Inc.,arrive-ai,streaming,stock,['common'],338143103.65369344,USD,10.25,100,1,false,0,USD,62.82764098490866,41171686,,,,0.0,Technology services,Technology Services,america,,85.90440151788134
3,NASDAQ:MEGL,MEGL,Magic Empire Global Limited,magic-empire-global-limited,streaming,stock,['common'],16531303.372102099,USD,2.05,100,1,false,0,USD,60.01873390055421,57352155,,-0.12,-875.609756097561,0.0,Finance,Finance,america,,1593.8459293843011
4,NASDAQ:KWM,KWM,"K Wave Media, Ltd.",k-wave-media-ltd,streaming,stock,['common'],461065460.84754986,USD,7.29,100,1,false,0,USD,32.30490018148821,9823201,,-0.1751,-295.4241071428571,0.0,Finance,Finance,america,,0.7533330413010089
5,NASDAQ:QTRX,QTRX,Quanterix Corporation,quanterix,streaming,stock,['common'],255497367.47430828,USD,6.58,100,1,false,0,USD,30.039525691699616,2931427,,-1.2411,-38.96540141081627,0.0,Health technology,Health Technology,america,1.4,5.153211436880861
6,NASDAQ:NKTR,NKTR,Nektar Therapeutics,,streaming,stock,['common'],140818383.4357224,USD,11.35,100,1,false,0,USD,29.12400455062572,1426719,,-9.5264,30.931579748707644,0.0,Health technology,Health Technology,america,1.375,7.146819474756052
7,NASDAQ:INSM,INSM,Insmed Incorporated,insmed,streaming,stock,['common'],16561891705.365026,USD,90.93,100,1,false,0,USD,28.650254668930387,15703020,,-5.947,-13.600764087870099,0.0,Health technology,Health Technology,america,1.026316,6.252146273519723
8,NYSE:BODI,BODI,"The Beachbody Company, Inc.",the-beachbody-company,streaming,stock,['common'],32223998.56749311,USD,4.6,100,1,false,0,USD,26.72176308539944,1335667,,-9.2243,57.68262080292138,0.0,Consumer services,Consumer Services,america,1.5,85.39305944480674
9,NYSE:RFL,RFL,"Rafael Holdings, Inc.",rafael,streaming,stock,['common'],145026465.46666667,USD,2.85,100,1,false,0,USD,26.66666666666667,3082420,,-2.0839,-2622.8813559322034,0.0,Finance,Finance,america,,12.732979292932631
10,NASDAQ:NWTN,NWTN,NWTN Inc.,nwtn,streaming,stock,['common'],587321399.5124999,USD,2.01,100,1,false,0,USD,25.624999999999982,1202660,,,,0.0,Consumer durables,Consumer Durables,america,,2.3537438238346065
11,NYSE:LVWR,LVWR,"LiveWire Group, Inc.",livewire,streaming,stock,['common'],1522675468.695652,USD,7.48,100,1,false,0,USD,25.08361204013378,2662860,,-0.4405,20.32917344908663,0.0,Consumer durables,Consumer Durables,america,,0.11284563265733946
12,NASDAQ:BGM,BGM,BGM Group Ltd.,qilian-international-ltd,streaming,stock,['common'],3009584417.6181817,USD,16.36,100,1,false,0,USD,23.93939393939394,161444,,-0.1991,81.703730931814,0.0,Health technology,Health Technology,america,,2.690908242369087
13,NASDAQ:BBLG,BBLG,Bone Biologics Corp,bone-biologics,streaming,stock,['common'],14800157.0,USD,5.56,100,1,false,0,USD,22.88379083233875,181066,,-23.2454,82.87959580485506,0.0,Health technology,Health Technology,america,,8.030210971212295
14,NASDAQ:BIRD,BIRD,"Allbirds, Inc.",allbirds,streaming,stock,['common'],99027896.69177403,USD,12.29,100,1,false,0,USD,21.803766105054503,500849,,-11.0802,27.348667645824598,0.0,Consumer non-durables,Consumer Non-Durables,america,1.8,7.315188338907795
15,NASDAQ:ZYBT,ZYBT,Zhengye Biotechnology Holding Limited,zhengye-biotechnology-limited,streaming,stock,['common'],296196099.99999994,USD,6.25,100,1,false,0,USD,21.124031007751935,611691,,,,0.0,Health technology,Health Technology,america,,1.057002602714966
16,NASDAQ:ABCL,ABCL,AbCellera Biologics Inc.,abcellera-biologics,streaming,stock,['common'],901423638.7888447,USD,3.02,100,1,false,0,USD,20.318725099601604,18503529,,-0.5678,-12.25780941083431,0.0,Health technology,Health Technology,america,1.111111,5.45169458796526
