,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:SRFM,SRFM,Surf Air Mobility Inc.,surf-air-mobility,streaming,stock,['common'],139.0557939914163,2.54,100,1,false,0,USD,-29.444444444444446,93823962,48980851.29444444,USD,,-4.2666,83.01269290184898,0.0,Transportation,Transportation,america,1.5,10.63861756696541
1,NASDAQ:GCTK,GCTK,"GlucoTrack, Inc.",,streaming,stock,['common'],124.71042471042473,7.84,100,1,false,0,USD,26.247987117552334,24137179,4448855.34299517,USD,,-3420.2214,-48.43164774502657,0.0,Health technology,Health Technology,america,,197.27977399239145
2,NASDAQ:VOR,VOR,Vor Biopharma Inc.,vor-biopharma,streaming,stock,['common'],123.3103448275862,0.5544,10000,1,false,0,USD,74.28481609556744,172108763,69277562.57277586,USD,,-1.5093,15.10293621329733,0.0,Health technology,Health Technology,america,2.0,11.413035834975242
3,NASDAQ:JVSA,JVSA,JVSPAC Acquisition Corp.,jvspac-acquisition,streaming,stock,['common'],102.09643605870025,10.89,100,1,false,0,USD,-12.670408981555733,266985,83703262.5,USD,40.06622516556292,0.2718,,0.0,Finance,Finance,america,,11.212109758863104
4,NASDAQ:FTRK,FTRK,FAST TRACK GROUP,,streaming,stock,['common'],97.76312865713649,1.66,100,1,false,0,USD,-33.6,8470215,36208750.0,USD,,,,0.0,Consumer services,Consumer Services,america,,3.4205866355055234
5,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],97.67441860465118,2.27,100,1,false,0,USD,32.74853801169591,67072742,342482333.9181286,USD,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,13.432235699324156
6,NASDAQ:LFWD,LFWD,Lifeward Ltd.,rewalk,streaming,stock,['common'],93.27345309381238,0.612,10000,1,false,0,USD,-36.79644738200971,14467671,7100586.0539089115,USD,,-3.0478,-8.246910072453481,0.0,Health technology,Health Technology,america,1.0,23.645147045171953
7,NASDAQ:PSTV,PSTV,"PLUS THERAPEUTICS, Inc.",plus-therapeutics,streaming,stock,['common'],87.01754385964914,0.315,10000,1,false,0,USD,68.44919786096257,741333914,16064518.235294119,USD,,-2.496,21.64741336012054,0.0,Health technology,Health Technology,america,1.0,37.472718033436394
8,NASDAQ:ICU,ICU,SeaStar Medical Holding Corporation,seastar-medical,streaming,stock,['common'],86.50374895862262,0.423,10000,1,false,0,USD,17.63070077864294,277737355,4739186.838153505,USD,,-3.2984,86.9718574108818,0.0,Health technology,Health Technology,america,1.0,91.09773554338577
9,NASDAQ:GVH,GVH,Globavend Holdings Limited - Ord Shares,globavend-limited-ord-shares,streaming,stock,['common'],83.86527430504486,0.695,10000,1,false,0,USD,-44.404447644188465,867382,10377130.561555075,USD,11.449752883031302,0.0607,11.172161172161161,0.0,Transportation,Transportation,america,,14.625683327319265
